春日未来1位	1371015 pt
野々原茜5位	306501 pt
野々原茜6位	304450 pt
野々原茜7位	301972 pt
野々原茜8位	226099 pt
野々原茜9位	224892 pt
野々原茜10位	216947 pt
野々原茜11位	202721 pt
野々原茜12位	182881 pt
野々原茜13位	167415 pt
野々原茜14位	156267 pt
野々原茜15位	149505 pt
野々原茜16位	140228 pt
野々原茜17位	139356 pt
野々原茜18位	126009 pt
野々原茜19位	115485 pt
野々原茜20位	115265 pt
野々原茜21位	110077 pt
野々原茜22位	109115 pt
野々原茜23位	107079 pt
野々原茜24位	105456 pt
野々原茜25位	104338 pt
野々原茜26位	101921 pt
野々原茜27位	94662 pt
野々原茜28位	94473 pt
野々原茜29位	92314 pt
野々原茜30位	92306 pt
望月杏奈1位	5088132 pt
望月杏奈2位	2063404 pt
望月杏奈3位	1494613 pt
望月杏奈4位	999089 pt
望月杏奈5位	938496 pt
望月杏奈6位	908285 pt
望月杏奈7位	801631 pt
望月杏奈8位	800779 pt
望月杏奈9位	791301 pt
望月杏奈10位	671079 pt
望月杏奈11位	666667 pt
望月杏奈12位	602527 pt
望月杏奈13位	536917 pt
望月杏奈14位	516151 pt
望月杏奈15位	505424 pt
望月杏奈16位	492884 pt
望月杏奈17位	429259 pt
望月杏奈18位	422869 pt
望月杏奈19位	398055 pt
望月杏奈20位	378598 pt
望月杏奈21位	373619 pt
望月杏奈22位	371214 pt
望月杏奈23位	365940 pt
望月杏奈24位	359156 pt
望月杏奈25位	331317 pt
望月杏奈26位	328246 pt
望月杏奈27位	323511 pt
望月杏奈28位	317981 pt
望月杏奈29位	312000 pt
望月杏奈30位	308176 pt
七尾百合子1位	1234746 pt
七尾百合子2位	658154 pt
七尾百合子3位	593094 pt
七尾百合子4位	579020 pt
七尾百合子5位	569928 pt
七尾百合子6位	547517 pt
七尾百合子7位	455771 pt
七尾百合子8位	436710 pt
七尾百合子9位	416457 pt
七尾百合子10位	414959 pt
七尾百合子11位	402275 pt
七尾百合子12位	401270 pt
七尾百合子13位	397206 pt
七尾百合子14位	390385 pt
七尾百合子15位	386902 pt
七尾百合子16位	366988 pt
七尾百合子17位	354070 pt
七尾百合子18位	349696 pt
七尾百合子19位	335412 pt
七尾百合子20位	321520 pt
七尾百合子21位	307405 pt
七尾百合子22位	287253 pt
七尾百合子23位	285050 pt
七尾百合子24位	280583 pt
七尾百合子25位	266993 pt
七尾百合子26位	259626 pt
七尾百合子27位	256050 pt
七尾百合子28位	245967 pt
七尾百合子29位	238249 pt
七尾百合子30位	233640 pt
高山紗代子1位	1693522 pt
高山紗代子2位	1235479 pt
高山紗代子3位	757648 pt
高山紗代子4位	615602 pt
高山紗代子5位	555813 pt
高山紗代子6位	531352 pt
高山紗代子7位	530490 pt
高山紗代子8位	524750 pt
高山紗代子9位	503387 pt
高山紗代子10位	496945 pt
高山紗代子11位	485849 pt
高山紗代子12位	454642 pt
高山紗代子13位	453892 pt
高山紗代子14位	417240 pt
高山紗代子15位	399475 pt
高山紗代子16位	388679 pt
高山紗代子17位	385106 pt
高山紗代子18位	364388 pt
高山紗代子19位	355417 pt
高山紗代子20位	345950 pt
高山紗代子21位	344293 pt
高山紗代子22位	338617 pt
高山紗代子23位	335912 pt
高山紗代子24位	303852 pt
高山紗代子25位	298498 pt
高山紗代子26位	267392 pt
高山紗代子27位	265507 pt
高山紗代子28位	243868 pt
高山紗代子29位	231098 pt
高山紗代子30位	227183 pt
松田亜利沙1位	904749 pt
松田亜利沙2位	850159 pt
松田亜利沙3位	647269 pt
松田亜利沙4位	622286 pt
松田亜利沙5位	579489 pt
松田亜利沙6位	572297 pt
松田亜利沙7位	484258 pt
松田亜利沙8位	478467 pt
松田亜利沙9位	438089 pt
松田亜利沙10位	410790 pt
松田亜利沙11位	390848 pt
松田亜利沙12位	366421 pt
松田亜利沙13位	300141 pt
松田亜利沙14位	265212 pt
松田亜利沙15位	256230 pt
松田亜利沙16位	244010 pt
松田亜利沙17位	242990 pt
松田亜利沙18位	215699 pt
松田亜利沙19位	213999 pt
松田亜利沙20位	204859 pt
松田亜利沙21位	204848 pt
松田亜利沙22位	180258 pt
松田亜利沙23位	172701 pt
松田亜利沙24位	163720 pt
松田亜利沙25位	162003 pt
松田亜利沙26位	154727 pt
松田亜利沙27位	148295 pt
松田亜利沙28位	142981 pt
松田亜利沙29位	135963 pt
松田亜利沙30位	126448 pt
高坂海美1位	1262650 pt
高坂海美2位	1182250 pt
高坂海美3位	775723 pt
高坂海美4位	689554 pt
高坂海美5位	609929 pt
高坂海美6位	571040 pt
高坂海美7位	427752 pt
高坂海美8位	402409 pt
高坂海美9位	401943 pt
高坂海美10位	372136 pt
高坂海美11位	348441 pt
高坂海美12位	347638 pt
高坂海美13位	346345 pt
高坂海美14位	342266 pt
高坂海美15位	338514 pt
高坂海美16位	279936 pt
高坂海美17位	260683 pt
高坂海美18位	258695 pt
高坂海美19位	244224 pt
高坂海美20位	233219 pt
高坂海美21位	218623 pt
高坂海美22位	217246 pt
高坂海美23位	214226 pt
高坂海美24位	202978 pt
高坂海美25位	193526 pt
高坂海美26位	171129 pt
高坂海美27位	168883 pt
高坂海美28位	168376 pt
高坂海美29位	165354 pt
高坂海美30位	162377 pt
中谷育1位	2473729 pt
中谷育2位	1900001 pt
中谷育3位	563998 pt
中谷育4位	562404 pt
中谷育5位	439559 pt
中谷育6位	392228 pt
中谷育7位	284520 pt
中谷育8位	276142 pt
中谷育9位	270518 pt
中谷育10位	241716 pt
中谷育11位	238055 pt
中谷育12位	218598 pt
中谷育13位	210995 pt
中谷育14位	156640 pt
中谷育15位	153053 pt
中谷育16位	146136 pt
中谷育17位	110183 pt
中谷育18位	106826 pt
中谷育19位	94406 pt
中谷育20位	87763 pt
中谷育21位	82684 pt
中谷育22位	73237 pt
中谷育23位	69853 pt
中谷育24位	68520 pt
中谷育25位	68181 pt
中谷育26位	67034 pt
中谷育27位	65577 pt
中谷育28位	65115 pt
中谷育29位	65015 pt
中谷育30位	60708 pt
天空橋朋花1位	1968753 pt
天空橋朋花2位	1259995 pt
天空橋朋花3位	1236585 pt
天空橋朋花4位	1126740 pt
天空橋朋花5位	1106027 pt
天空橋朋花6位	1071765 pt
天空橋朋花7位	959169 pt
天空橋朋花8位	898548 pt
天空橋朋花9位	870372 pt
天空橋朋花10位	616095 pt
天空橋朋花11位	613279 pt
天空橋朋花12位	583974 pt
天空橋朋花13位	517407 pt
天空橋朋花14位	480216 pt
天空橋朋花15位	445062 pt
天空橋朋花16位	401388 pt
天空橋朋花17位	391882 pt
天空橋朋花18位	389904 pt
天空橋朋花19位	381393 pt
天空橋朋花20位	357654 pt
天空橋朋花21位	326408 pt
天空橋朋花22位	325644 pt
天空橋朋花23位	320831 pt
天空橋朋花24位	315757 pt
天空橋朋花25位	307772 pt
天空橋朋花26位	270437 pt
天空橋朋花27位	255305 pt
天空橋朋花28位	232199 pt
天空橋朋花29位	231070 pt
天空橋朋花30位	227010 pt
エミリー1位	1028006 pt
エミリー2位	867840 pt
エミリー3位	425999 pt
エミリー4位	406855 pt
エミリー5位	338650 pt
エミリー6位	327556 pt
エミリー7位	312279 pt
エミリー8位	295732 pt
エミリー9位	291101 pt
エミリー10位	261403 pt
エミリー11位	213090 pt
エミリー12位	206174 pt
エミリー13位	203240 pt
エミリー14位	198182 pt
エミリー15位	196200 pt
エミリー16位	193994 pt
エミリー17位	183680 pt
エミリー18位	154101 pt
エミリー19位	152535 pt
エミリー20位	151520 pt
エミリー21位	148921 pt
エミリー22位	147779 pt
エミリー23位	136895 pt
エミリー24位	133834 pt
エミリー25位	131245 pt
エミリー26位	126604 pt
エミリー27位	125304 pt
エミリー28位	106173 pt
エミリー29位	104153 pt
エミリー30位	101495 pt
北沢志保1位	1028493 pt
北沢志保2位	1000785 pt
北沢志保3位	746023 pt
北沢志保4位	635141 pt
北沢志保5位	605413 pt
北沢志保6位	604340 pt
北沢志保7位	580935 pt
北沢志保8位	560014 pt
北沢志保9位	527867 pt
北沢志保10位	504444 pt
北沢志保11位	486322 pt
北沢志保12位	471544 pt
北沢志保13位	456026 pt
北沢志保14位	453192 pt
北沢志保15位	440828 pt
北沢志保16位	408445 pt
北沢志保17位	384436 pt
北沢志保18位	367949 pt
北沢志保19位	354599 pt
北沢志保20位	350332 pt
北沢志保21位	328141 pt
北沢志保22位	275897 pt
北沢志保23位	264208 pt
北沢志保24位	263410 pt
北沢志保25位	261678 pt
北沢志保26位	244531 pt
北沢志保27位	239972 pt
北沢志保28位	238762 pt
北沢志保29位	236300 pt
北沢志保30位	232606 pt
舞浜歩1位	428342 pt
舞浜歩2位	406982 pt
舞浜歩3位	383614 pt
舞浜歩4位	336935 pt
舞浜歩5位	327966 pt
舞浜歩6位	315658 pt
舞浜歩7位	300412 pt
舞浜歩8位	273649 pt
舞浜歩9位	263909 pt
舞浜歩10位	250537 pt
舞浜歩11位	246728 pt
舞浜歩12位	238319 pt
舞浜歩13位	226166 pt
舞浜歩14位	195402 pt
舞浜歩15位	193484 pt
舞浜歩16位	162698 pt
舞浜歩17位	151830 pt
舞浜歩18位	130139 pt
舞浜歩19位	128501 pt
舞浜歩20位	121287 pt
舞浜歩21位	114883 pt
舞浜歩22位	109657 pt
舞浜歩23位	103019 pt
舞浜歩24位	100475 pt
舞浜歩25位	99441 pt
舞浜歩26位	98123 pt
舞浜歩27位	93681 pt
舞浜歩28位	91359 pt
舞浜歩29位	87828 pt
舞浜歩30位	83143 pt
木下ひなた1位	419373 pt
木下ひなた2位	417903 pt
木下ひなた3位	343242 pt
木下ひなた4位	299652 pt
木下ひなた5位	264484 pt
木下ひなた6位	240499 pt
木下ひなた7位	189639 pt
木下ひなた8位	174429 pt
木下ひなた9位	173150 pt
木下ひなた10位	169447 pt
木下ひなた11位	160603 pt
木下ひなた12位	158840 pt
木下ひなた13位	137984 pt
木下ひなた14位	122686 pt
木下ひなた15位	114621 pt
木下ひなた16位	113178 pt
木下ひなた17位	108272 pt
木下ひなた18位	106296 pt
木下ひなた19位	103584 pt
木下ひなた20位	101936 pt
木下ひなた21位	101074 pt
木下ひなた22位	100121 pt
木下ひなた23位	87973 pt
木下ひなた24位	87618 pt
木下ひなた25位	87209 pt
木下ひなた26位	76260 pt
木下ひなた27位	74373 pt
木下ひなた28位	73706 pt
木下ひなた29位	71998 pt
木下ひなた30位	71469 pt
矢吹可奈1位	1138405 pt
矢吹可奈2位	1019769 pt
矢吹可奈3位	796754 pt
矢吹可奈4位	753624 pt
矢吹可奈5位	666603 pt
矢吹可奈6位	645598 pt
矢吹可奈7位	573247 pt
矢吹可奈8位	487314 pt
矢吹可奈9位	440379 pt
矢吹可奈10位	415989 pt
矢吹可奈11位	407637 pt
矢吹可奈12位	380759 pt
矢吹可奈13位	351051 pt
矢吹可奈14位	349495 pt
矢吹可奈15位	323652 pt
矢吹可奈16位	287935 pt
矢吹可奈17位	280122 pt
矢吹可奈18位	278969 pt
矢吹可奈19位	268102 pt
矢吹可奈20位	256497 pt
矢吹可奈21位	228275 pt
矢吹可奈22位	222177 pt
矢吹可奈23位	209675 pt
矢吹可奈24位	206898 pt
矢吹可奈25位	200192 pt
矢吹可奈26位	183764 pt
矢吹可奈27位	160902 pt
矢吹可奈28位	159629 pt
矢吹可奈29位	157540 pt
矢吹可奈30位	147244 pt
横山奈緒1位	982930 pt
横山奈緒2位	685066 pt
横山奈緒3位	587372 pt
横山奈緒4位	548192 pt
横山奈緒5位	503541 pt
横山奈緒6位	493432 pt
横山奈緒7位	467259 pt
横山奈緒8位	429484 pt
横山奈緒9位	421671 pt
横山奈緒10位	396603 pt
横山奈緒11位	379721 pt
横山奈緒12位	378149 pt
横山奈緒13位	351018 pt
横山奈緒14位	326352 pt
横山奈緒15位	317411 pt
横山奈緒16位	288496 pt
横山奈緒17位	251169 pt
横山奈緒18位	245903 pt
横山奈緒19位	216635 pt
横山奈緒20位	208460 pt
横山奈緒21位	204856 pt
横山奈緒22位	193990 pt
横山奈緒23位	186301 pt
横山奈緒24位	185768 pt
横山奈緒25位	183663 pt
横山奈緒26位	181501 pt
横山奈緒27位	181390 pt
横山奈緒28位	169678 pt
横山奈緒29位	166957 pt
横山奈緒30位	165873 pt
二階堂千鶴1位	973209 pt
二階堂千鶴2位	847279 pt
二階堂千鶴3位	484000 pt
二階堂千鶴4位	417859 pt
二階堂千鶴5位	315354 pt
二階堂千鶴6位	307976 pt
二階堂千鶴7位	289204 pt
二階堂千鶴8位	282230 pt
二階堂千鶴9位	271004 pt
二階堂千鶴10位	257344 pt
二階堂千鶴11位	232168 pt
二階堂千鶴12位	182675 pt
二階堂千鶴13位	175290 pt
二階堂千鶴14位	168713 pt
二階堂千鶴15位	154354 pt
二階堂千鶴16位	140500 pt
二階堂千鶴17位	131687 pt
二階堂千鶴18位	128036 pt
二階堂千鶴19位	123615 pt
二階堂千鶴20位	115473 pt
二階堂千鶴21位	112306 pt
二階堂千鶴22位	107679 pt
二階堂千鶴23位	104020 pt
二階堂千鶴24位	103443 pt
二階堂千鶴25位	101934 pt
二階堂千鶴26位	100526 pt
二階堂千鶴27位	99540 pt
二階堂千鶴28位	96960 pt
二階堂千鶴29位	96074 pt
二階堂千鶴30位	94629 pt
馬場このみ1位	1168528 pt
馬場このみ2位	1020333 pt
馬場このみ3位	780473 pt
馬場このみ4位	639108 pt
馬場このみ5位	636493 pt
馬場このみ6位	502724 pt
馬場このみ7位	438411 pt
馬場このみ8位	433791 pt
馬場このみ9位	424007 pt
馬場このみ10位	374638 pt
馬場このみ11位	355098 pt
馬場このみ12位	314029 pt
馬場このみ13位	310283 pt
馬場このみ14位	309633 pt
馬場このみ15位	301406 pt
馬場このみ16位	297656 pt
馬場このみ17位	294004 pt
馬場このみ18位	289831 pt
馬場このみ19位	288260 pt
馬場このみ20位	276844 pt
馬場このみ21位	276560 pt
馬場このみ22位	267722 pt
馬場このみ23位	266386 pt
馬場このみ24位	254533 pt
馬場このみ25位	251093 pt
馬場このみ26位	239631 pt
馬場このみ27位	207424 pt
馬場このみ28位	201412 pt
馬場このみ29位	200759 pt
馬場このみ30位	190553 pt
大神環1位	961910 pt
大神環2位	951290 pt
大神環3位	734011 pt
大神環4位	604274 pt
大神環5位	508217 pt
大神環6位	440092 pt
大神環7位	403785 pt
大神環8位	277675 pt
大神環9位	243595 pt
大神環10位	240474 pt
大神環11位	234358 pt
大神環12位	225266 pt
大神環13位	218521 pt
大神環14位	208116 pt
大神環15位	203604 pt
大神環16位	201602 pt
大神環17位	201367 pt
大神環18位	200680 pt
大神環19位	183214 pt
大神環20位	161502 pt
大神環21位	151624 pt
大神環22位	144413 pt
大神環23位	137591 pt
大神環24位	136068 pt
大神環25位	133101 pt
大神環26位	132806 pt
大神環27位	126705 pt
大神環28位	126174 pt
大神環29位	112185 pt
大神環30位	109726 pt
大神環1位	966724 pt
大神環2位	951290 pt
大神環3位	734011 pt
大神環4位	604274 pt
大神環5位	508217 pt
大神環6位	440092 pt
大神環7位	403785 pt
大神環8位	277675 pt
大神環9位	243595 pt
大神環10位	240474 pt
大神環11位	234358 pt
大神環12位	225266 pt
大神環13位	218521 pt
大神環14位	208116 pt
大神環15位	203604 pt
大神環16位	201602 pt
大神環17位	201367 pt
大神環18位	200680 pt
大神環19位	183214 pt
大神環20位	161502 pt
大神環21位	151624 pt
大神環22位	144413 pt
大神環23位	137591 pt
大神環24位	136068 pt
大神環25位	133101 pt
大神環26位	132806 pt
大神環27位	126705 pt
大神環28位	126174 pt
大神環29位	112185 pt
大神環30位	109726 pt
豊川風花1位	888531 pt
豊川風花2位	664649 pt
豊川風花3位	465055 pt
豊川風花4位	422313 pt
豊川風花5位	401609 pt
豊川風花6位	328376 pt
豊川風花7位	286121 pt
豊川風花8位	263606 pt
豊川風花9位	240813 pt
豊川風花10位	208828 pt
豊川風花11位	201283 pt
豊川風花12位	192251 pt
豊川風花13位	165881 pt
豊川風花14位	162381 pt
豊川風花15位	159463 pt
豊川風花16位	157348 pt
豊川風花17位	140984 pt
豊川風花18位	137114 pt
豊川風花19位	126310 pt
豊川風花20位	116471 pt
豊川風花21位	106335 pt
豊川風花22位	105257 pt
豊川風花23位	105023 pt
豊川風花24位	104750 pt
豊川風花25位	103430 pt
豊川風花26位	98742 pt
豊川風花27位	97734 pt
豊川風花28位	96931 pt
豊川風花29位	96457 pt
豊川風花30位	85230 pt
宮尾美也1位	3648620 pt
宮尾美也2位	1518488 pt
宮尾美也3位	1320300 pt
宮尾美也4位	1085750 pt
宮尾美也5位	885144 pt
宮尾美也6位	705181 pt
宮尾美也7位	517771 pt
宮尾美也8位	479703 pt
宮尾美也9位	418710 pt
宮尾美也10位	373652 pt
宮尾美也11位	367034 pt
宮尾美也12位	310517 pt
宮尾美也13位	309699 pt
宮尾美也14位	308322 pt
宮尾美也15位	273831 pt
宮尾美也16位	268632 pt
宮尾美也17位	261002 pt
宮尾美也18位	259030 pt
宮尾美也19位	213207 pt
宮尾美也20位	193277 pt
宮尾美也21位	151693 pt
宮尾美也22位	151066 pt
宮尾美也23位	149799 pt
宮尾美也24位	139114 pt
宮尾美也25位	130849 pt
宮尾美也26位	123116 pt
宮尾美也27位	120590 pt
宮尾美也28位	108082 pt
宮尾美也29位	107825 pt
宮尾美也30位	104964 pt
福田のり子1位	526215 pt
福田のり子2位	453621 pt
福田のり子3位	303295 pt
福田のり子4位	299344 pt
福田のり子5位	292125 pt
福田のり子6位	287618 pt
福田のり子7位	259420 pt
福田のり子8位	248799 pt
福田のり子9位	216521 pt
福田のり子10位	211342 pt
福田のり子11位	185393 pt
福田のり子12位	176009 pt
福田のり子13位	172732 pt
福田のり子14位	152198 pt
福田のり子15位	142942 pt
福田のり子16位	137752 pt
福田のり子17位	136269 pt
福田のり子18位	132029 pt
福田のり子19位	128055 pt
福田のり子20位	125483 pt
福田のり子21位	121846 pt
福田のり子22位	118804 pt
福田のり子23位	114627 pt
福田のり子24位	109771 pt
福田のり子25位	104714 pt
福田のり子26位	101286 pt
福田のり子27位	101008 pt
福田のり子28位	95309 pt
福田のり子29位	86209 pt
福田のり子30位	73735 pt
真壁瑞希1位	1447772 pt
真壁瑞希2位	910726 pt
真壁瑞希3位	789534 pt
真壁瑞希4位	639965 pt
真壁瑞希5位	573347 pt
真壁瑞希6位	463314 pt
真壁瑞希7位	457374 pt
真壁瑞希8位	456400 pt
真壁瑞希9位	417773 pt
真壁瑞希10位	347246 pt
真壁瑞希11位	320620 pt
真壁瑞希12位	318723 pt
真壁瑞希13位	291810 pt
真壁瑞希14位	282469 pt
真壁瑞希15位	275378 pt
真壁瑞希16位	266432 pt
真壁瑞希17位	261087 pt
真壁瑞希18位	252745 pt
真壁瑞希19位	251795 pt
真壁瑞希20位	245107 pt
真壁瑞希21位	234357 pt
真壁瑞希22位	224680 pt
真壁瑞希23位	217407 pt
真壁瑞希24位	209022 pt
真壁瑞希25位	203229 pt
真壁瑞希26位	192742 pt
真壁瑞希27位	169540 pt
真壁瑞希28位	162354 pt
真壁瑞希29位	160727 pt
真壁瑞希30位	157449 pt
篠宮可憐1位	1003993 pt
篠宮可憐2位	779685 pt
篠宮可憐3位	723338 pt
篠宮可憐4位	667471 pt
篠宮可憐5位	634753 pt
篠宮可憐6位	385807 pt
篠宮可憐7位	342814 pt
篠宮可憐8位	295281 pt
篠宮可憐9位	256381 pt
篠宮可憐10位	200896 pt
篠宮可憐11位	188845 pt
篠宮可憐12位	188219 pt
篠宮可憐13位	179425 pt
篠宮可憐14位	176100 pt
篠宮可憐15位	174170 pt
篠宮可憐16位	174109 pt
篠宮可憐17位	172305 pt
篠宮可憐18位	171257 pt
篠宮可憐19位	167510 pt
篠宮可憐20位	166216 pt
