春日未来60位	2517336 pt
北上麗花60位	2201440 pt
北上麗花80位	2108266 pt
北上麗花100位	2039016 pt
北上麗花120位	2010916 pt
北上麗花140位	2000000 pt
北上麗花160位	1907913 pt
北上麗花180位	1870667 pt
北上麗花200位	1822975 pt
北上麗花220位	1772712 pt
北上麗花240位	1706492 pt
北上麗花260位	1379764 pt
北上麗花280位	619397 pt
北上麗花300位	300998 pt
周防桃子60位	3201050 pt
周防桃子80位	3029902 pt
周防桃子100位	2962728 pt
周防桃子120位	2768158 pt
周防桃子140位	2602980 pt
周防桃子160位	2520986 pt
周防桃子180位	2424866 pt
周防桃子200位	2304943 pt
周防桃子220位	2208252 pt
周防桃子240位	2101275 pt
周防桃子260位	1658698 pt
周防桃子280位	893926 pt
周防桃子300位	352580 pt
ジュリア60位	2245525 pt
ジュリア80位	2169843 pt
ジュリア100位	2098854 pt
ジュリア120位	2041068 pt
ジュリア140位	2005170 pt
ジュリア160位	1949404 pt
ジュリア180位	1885185 pt
ジュリア200位	1835677 pt
ジュリア220位	1761428 pt
ジュリア240位	1677465 pt
ジュリア260位	1258632 pt
ジュリア280位	691401 pt
ジュリア300位	356970 pt
※03/26 21:02 集計時点のポイントですBY SKDN
