春日未来60位	2500000 pt
エミリー120位	1800250 pt
エミリー140位	1720123 pt
エミリー160位	1625595 pt
エミリー180位	1567494 pt
エミリー200位	1504988 pt
エミリー220位	1418248 pt
エミリー240位	1256009 pt
エミリー260位	672442 pt
エミリー280位	361437 pt
エミリー300位	212517 pt
北沢志保60位	3033288 pt
北沢志保80位	2966858 pt
北沢志保100位	2725155 pt
北沢志保120位	2544857 pt
北沢志保140位	2420057 pt
北沢志保160位	2307565 pt
北沢志保180位	2203586 pt
北沢志保200位	2100806 pt
北沢志保220位	2000819 pt
北沢志保240位	1804314 pt
北沢志保260位	1186629 pt
北沢志保280位	527901 pt
北沢志保300位	288109 pt
舞浜歩60位	1606513 pt
舞浜歩80位	1542682 pt
舞浜歩100位	1504533 pt
舞浜歩120位	1434669 pt
舞浜歩140位	1350771 pt
舞浜歩160位	1263762 pt
舞浜歩180位	1220373 pt
舞浜歩200位	1169226 pt
舞浜歩220位	1119599 pt
舞浜歩240位	1019859 pt
舞浜歩260位	673845 pt
舞浜歩280位	286318 pt
舞浜歩300位	203769 pt
木下ひなた60位	1758268 pt
木下ひなた80位	1619245 pt
木下ひなた100位	1523038 pt
木下ひなた120位	1477012 pt
木下ひなた140位	1423924 pt
木下ひなた160位	1352191 pt
木下ひなた180位	1280952 pt
木下ひなた200位	1224646 pt
木下ひなた220位	1139056 pt
木下ひなた240位	1031541 pt
木下ひなた260位	803320 pt
木下ひなた280位	537602 pt
木下ひなた300位	305157 pt
矢吹可奈60位	2185955 pt
矢吹可奈80位	2069311 pt
矢吹可奈100位	2015087 pt
矢吹可奈120位	2000000 pt
矢吹可奈140位	1889336 pt
矢吹可奈160位	1824093 pt
矢吹可奈180位	1771569 pt
矢吹可奈200位	1718595 pt
矢吹可奈220位	1658769 pt
矢吹可奈240位	1571890 pt
矢吹可奈260位	1286274 pt
矢吹可奈280位	657606 pt
矢吹可奈300位	278411 pt
横山奈緒60位	2058882 pt
横山奈緒80位	2009658 pt
横山奈緒100位	1904574 pt
横山奈緒120位	1787814 pt
横山奈緒140位	1668269 pt
横山奈緒160位	1602147 pt
横山奈緒180位	1548346 pt
横山奈緒200位	1497040 pt
横山奈緒220位	1417675 pt
横山奈緒240位	1280293 pt
横山奈緒260位	1073338 pt
横山奈緒280位	483211 pt
横山奈緒300位	273488 pt
二階堂千鶴60位	2071346 pt
二階堂千鶴80位	2015324 pt
二階堂千鶴100位	1991205 pt
二階堂千鶴120位	1876900 pt
二階堂千鶴140位	1824614 pt
二階堂千鶴160位	1761210 pt
二階堂千鶴180位	1710559 pt
二階堂千鶴200位	1654182 pt
二階堂千鶴220位	1588156 pt
二階堂千鶴240位	1509558 pt
二階堂千鶴260位	1042882 pt
二階堂千鶴280位	440891 pt
二階堂千鶴300位	241244 pt
馬場このみ60位	2422948 pt
馬場このみ80位	2213884 pt
馬場このみ100位	2126421 pt
馬場このみ120位	2064367 pt
馬場このみ140位	2014222 pt
馬場このみ160位	1960076 pt
馬場このみ180位	1862861 pt
馬場このみ200位	1770510 pt
馬場このみ220位	1581613 pt
馬場このみ240位	1342470 pt
馬場このみ260位	993386 pt
馬場このみ280位	490540 pt
馬場このみ300位	310799 pt
大神環60位	2006571 pt
大神環80位	1817962 pt
大神環100位	1704079 pt
大神環120位	1625481 pt
大神環140位	1532891 pt
大神環160位	1492393 pt
大神環180位	1425864 pt
大神環200位	1366222 pt
大神環220位	1308239 pt
大神環240位	1275772 pt
大神環260位	1013851 pt
大神環280位	486707 pt
大神環300位	314947 pt
豊川風花60位	1778426 pt
豊川風花80位	1711308 pt
豊川風花100位	1580794 pt
豊川風花120位	1522415 pt
豊川風花140位	1496402 pt
豊川風花160位	1431776 pt
豊川風花180位	1374668 pt
豊川風花200位	1306630 pt
豊川風花220位	1267990 pt
豊川風花240位	1205023 pt
豊川風花260位	838263 pt
豊川風花280位	566101 pt
豊川風花300位	352842 pt
宮尾美也60位	2319331 pt
宮尾美也80位	2220968 pt
宮尾美也100位	2102045 pt
宮尾美也120位	2036773 pt
宮尾美也140位	2005093 pt
宮尾美也160位	1964573 pt
宮尾美也180位	1903057 pt
宮尾美也200位	1774784 pt
宮尾美也220位	1704446 pt
宮尾美也240位	1581524 pt
宮尾美也260位	1266980 pt
宮尾美也280位	676099 pt
宮尾美也300位	330349 pt
福田のり子60位	1683947 pt
福田のり子80位	1533797 pt
福田のり子100位	1502036 pt
福田のり子120位	1428791 pt
福田のり子140位	1349618 pt
福田のり子160位	1306342 pt
福田のり子180位	1253502 pt
福田のり子200位	1206275 pt
福田のり子220位	1178513 pt
福田のり子240位	1138601 pt
福田のり子260位	1003409 pt
福田のり子280位	767696 pt
福田のり子300位	396572 pt
真壁瑞希60位	2243083 pt
真壁瑞希80位	2171771 pt
真壁瑞希100位	2102973 pt
真壁瑞希120位	2038574 pt
真壁瑞希140位	2002255 pt
真壁瑞希160位	1909970 pt
真壁瑞希180位	1762687 pt
真壁瑞希200位	1681084 pt
真壁瑞希220位	1622646 pt
真壁瑞希240位	1533221 pt
真壁瑞希260位	1003371 pt
真壁瑞希280位	579387 pt
真壁瑞希300位	370961 pt
篠宮可憐60位	2067528 pt
篠宮可憐80位	2017725 pt
篠宮可憐100位	2003946 pt
篠宮可憐120位	1955574 pt
篠宮可憐140位	1880208 pt
篠宮可憐160位	1817738 pt
篠宮可憐180位	1772273 pt
篠宮可憐200位	1714646 pt
篠宮可憐220位	1634004 pt
篠宮可憐240位	1541042 pt
篠宮可憐260位	1165416 pt
篠宮可憐280位	507774 pt
篠宮可憐300位	275624 pt
百瀬莉緒60位	2043505 pt
百瀬莉緒80位	2005242 pt
百瀬莉緒100位	1950995 pt
百瀬莉緒120位	1850586 pt
百瀬莉緒140位	1754527 pt
百瀬莉緒160位	1701308 pt
百瀬莉緒180位	1636752 pt
百瀬莉緒200位	1589940 pt
百瀬莉緒220位	1527067 pt
百瀬莉緒240位	1428422 pt
百瀬莉緒260位	935885 pt
百瀬莉緒280位	437212 pt
百瀬莉緒300位	245944 pt
永吉昴60位	2018419 pt
永吉昴80位	2000995 pt
永吉昴100位	1874999 pt
永吉昴120位	1759760 pt
永吉昴140位	1634873 pt
永吉昴160位	1550078 pt
永吉昴180位	1501685 pt
永吉昴200位	1438995 pt
永吉昴220位	1350581 pt
永吉昴240位	1172665 pt
永吉昴260位	747607 pt
永吉昴280位	343346 pt
永吉昴300位	200268 pt
北上麗花60位	2132134 pt
北上麗花80位	2060118 pt
北上麗花100位	2015454 pt
北上麗花120位	1989587 pt
北上麗花140位	1900904 pt
北上麗花160位	1830379 pt
北上麗花180位	1774366 pt
北上麗花200位	1703287 pt
北上麗花220位	1634598 pt
北上麗花240位	1531479 pt
北上麗花260位	990846 pt
北上麗花280位	452175 pt
北上麗花300位	274323 pt
周防桃子60位	3161245 pt
周防桃子80位	3017736 pt
周防桃子100位	2914007 pt
周防桃子120位	2749958 pt
周防桃子140位	2600000 pt
周防桃子160位	2502503 pt
周防桃子180位	2385493 pt
周防桃子200位	2229991 pt
周防桃子220位	2129310 pt
周防桃子240位	1711847 pt
周防桃子260位	1043284 pt
周防桃子280位	595386 pt
周防桃子300位	321033 pt
ジュリア60位	2198884 pt
ジュリア80位	2135999 pt
ジュリア100位	2050915 pt
ジュリア120位	2012283 pt
ジュリア140位	1980830 pt
ジュリア160位	1911040 pt
ジュリア180位	1837114 pt
ジュリア200位	1790456 pt
ジュリア220位	1708178 pt
ジュリア240位	1481459 pt
ジュリア260位	1036703 pt
ジュリア280位	538774 pt
ジュリア300位	332232 pt
※03/26 17:01 集計時点のポイントですBY SKDN
