春日未来200位	1843728 pt
高山紗代子210位	1905921 pt
高山紗代子220位	1813401 pt
高山紗代子230位	1586607 pt
高山紗代子240位	1406895 pt
高山紗代子250位	1211337 pt
高山紗代子260位	915328 pt
高山紗代子270位	679830 pt
高山紗代子280位	451926 pt
高山紗代子290位	394550 pt
高山紗代子300位	293869 pt
松田亜利沙200位	1415629 pt
松田亜利沙210位	1389680 pt
松田亜利沙220位	1358043 pt
松田亜利沙230位	1244229 pt
松田亜利沙240位	1039284 pt
松田亜利沙250位	875672 pt
松田亜利沙260位	591447 pt
松田亜利沙270位	449035 pt
松田亜利沙280位	316606 pt
松田亜利沙290位	256357 pt
松田亜利沙300位	197403 pt
高坂海美200位	1870330 pt
高坂海美210位	1815642 pt
高坂海美220位	1768653 pt
高坂海美230位	1676073 pt
高坂海美240位	1525063 pt
高坂海美250位	1269526 pt
高坂海美260位	1080519 pt
高坂海美270位	877057 pt
高坂海美280位	548815 pt
高坂海美290位	364632 pt
高坂海美300位	313832 pt
中谷育200位	1144935 pt
中谷育210位	1121300 pt
中谷育220位	1092029 pt
中谷育230位	1011716 pt
中谷育240位	950056 pt
中谷育250位	745441 pt
中谷育260位	576451 pt
中谷育270位	436456 pt
中谷育280位	371707 pt
中谷育290位	317678 pt
中谷育300位	256450 pt
天空橋朋花200位	1805612 pt
天空橋朋花210位	1771490 pt
天空橋朋花220位	1737361 pt
天空橋朋花230位	1615951 pt
天空橋朋花240位	1429392 pt
天空橋朋花250位	1168370 pt
天空橋朋花260位	758344 pt
天空橋朋花270位	488960 pt
天空橋朋花280位	345262 pt
天空橋朋花290位	269153 pt
天空橋朋花300位	205810 pt
エミリー200位	1361433 pt
エミリー210位	1310522 pt
エミリー220位	1207173 pt
エミリー230位	1091605 pt
エミリー240位	864825 pt
エミリー250位	515210 pt
エミリー260位	383040 pt
エミリー270位	334156 pt
エミリー280位	260038 pt
エミリー290位	204747 pt
エミリー300位	155754 pt
北沢志保200位	2009164 pt
北沢志保210位	1943782 pt
北沢志保220位	1795668 pt
北沢志保230位	1522432 pt
北沢志保240位	1189533 pt
北沢志保250位	933917 pt
北沢志保260位	648286 pt
北沢志保270位	452644 pt
北沢志保280位	310842 pt
北沢志保290位	262421 pt
北沢志保300位	217938 pt
舞浜歩200位	1019859 pt
舞浜歩210位	1006344 pt
舞浜歩220位	919919 pt
舞浜歩230位	841802 pt
舞浜歩240位	702102 pt
舞浜歩250位	471049 pt
舞浜歩260位	323087 pt
舞浜歩270位	258766 pt
舞浜歩280位	213464 pt
舞浜歩290位	189702 pt
舞浜歩300位	160589 pt
木下ひなた200位	1017209 pt
木下ひなた210位	963094 pt
木下ひなた220位	891172 pt
木下ひなた230位	768285 pt
木下ひなた240位	703422 pt
木下ひなた250位	525375 pt
木下ひなた260位	474517 pt
木下ひなた270位	403352 pt
木下ひなた280位	321840 pt
木下ひなた290位	281749 pt
木下ひなた300位	230379 pt
矢吹可奈200位	1521254 pt
矢吹可奈210位	1503399 pt
矢吹可奈220位	1452284 pt
矢吹可奈230位	1316452 pt
矢吹可奈240位	1192036 pt
矢吹可奈250位	1093897 pt
矢吹可奈260位	809534 pt
矢吹可奈270位	502686 pt
矢吹可奈280位	393425 pt
矢吹可奈290位	272951 pt
矢吹可奈300位	230668 pt
横山奈緒200位	1323397 pt
横山奈緒210位	1227486 pt
横山奈緒220位	1174413 pt
横山奈緒230位	1112123 pt
横山奈緒240位	1012098 pt
横山奈緒250位	754532 pt
横山奈緒260位	533035 pt
横山奈緒270位	443544 pt
横山奈緒280位	311475 pt
横山奈緒290位	248180 pt
横山奈緒300位	197122 pt
二階堂千鶴200位	1486415 pt
二階堂千鶴210位	1442998 pt
二階堂千鶴220位	1399947 pt
二階堂千鶴230位	1298146 pt
二階堂千鶴240位	1119364 pt
二階堂千鶴250位	966902 pt
二階堂千鶴260位	693751 pt
二階堂千鶴270位	455788 pt
二階堂千鶴280位	358701 pt
二階堂千鶴290位	272609 pt
二階堂千鶴300位	213777 pt
馬場このみ200位	1693524 pt
馬場このみ210位	1586355 pt
馬場このみ220位	1341862 pt
馬場このみ230位	1065690 pt
馬場このみ240位	841322 pt
馬場このみ250位	611526 pt
馬場このみ260位	442763 pt
馬場このみ270位	317170 pt
馬場このみ280位	263579 pt
馬場このみ290位	218822 pt
馬場このみ300位	201238 pt
大神環200位	1136246 pt
大神環210位	1105098 pt
大神環220位	1070803 pt
大神環230位	1003125 pt
大神環240位	905104 pt
大神環250位	754707 pt
大神環260位	561553 pt
大神環270位	386127 pt
大神環280位	311772 pt
大神環290位	245864 pt
大神環300位	196783 pt
豊川風花200位	1156352 pt
豊川風花210位	1134088 pt
豊川風花220位	1100405 pt
豊川風花230位	1015042 pt
豊川風花240位	865666 pt
豊川風花250位	646688 pt
豊川風花260位	477579 pt
豊川風花270位	420519 pt
豊川風花280位	326761 pt
豊川風花290位	267977 pt
豊川風花300位	246570 pt
宮尾美也200位	1514467 pt
宮尾美也210位	1465794 pt
宮尾美也220位	1374172 pt
宮尾美也230位	1234236 pt
宮尾美也240位	1064425 pt
宮尾美也250位	931781 pt
宮尾美也260位	696557 pt
宮尾美也270位	549514 pt
宮尾美也280位	421072 pt
宮尾美也290位	306102 pt
宮尾美也300位	207669 pt
福田のり子200位	975122 pt
福田のり子210位	953707 pt
福田のり子220位	920564 pt
福田のり子230位	852443 pt
福田のり子240位	803134 pt
福田のり子250位	680528 pt
福田のり子260位	592306 pt
福田のり子270位	502091 pt
福田のり子280位	382438 pt
福田のり子290位	331986 pt
福田のり子300位	269980 pt
真壁瑞希200位	1591600 pt
真壁瑞希210位	1518169 pt
真壁瑞希220位	1457045 pt
真壁瑞希230位	1349961 pt
真壁瑞希240位	1161714 pt
真壁瑞希250位	908774 pt
真壁瑞希260位	639422 pt
真壁瑞希270位	505184 pt
真壁瑞希280位	442834 pt
真壁瑞希290位	355699 pt
真壁瑞希300位	304277 pt
篠宮可憐200位	1501035 pt
篠宮可憐210位	1460926 pt
篠宮可憐220位	1380204 pt
篠宮可憐230位	1295092 pt
篠宮可憐240位	1153634 pt
篠宮可憐250位	1012940 pt
篠宮可憐260位	777090 pt
篠宮可憐270位	562675 pt
篠宮可憐280位	368249 pt
篠宮可憐290位	296634 pt
篠宮可憐300位	256040 pt
百瀬莉緒200位	1429744 pt
百瀬莉緒210位	1404210 pt
百瀬莉緒220位	1330316 pt
百瀬莉緒230位	1201582 pt
百瀬莉緒240位	830391 pt
百瀬莉緒250位	695588 pt
百瀬莉緒260位	588224 pt
百瀬莉緒270位	419165 pt
百瀬莉緒280位	320504 pt
百瀬莉緒290位	232164 pt
百瀬莉緒300位	194474 pt
永吉昴200位	1300096 pt
永吉昴210位	1265034 pt
永吉昴220位	1214003 pt
永吉昴230位	1027088 pt
永吉昴240位	840581 pt
永吉昴250位	511322 pt
永吉昴260位	388286 pt
永吉昴270位	299083 pt
永吉昴280位	242141 pt
永吉昴290位	173456 pt
永吉昴300位	147967 pt
北上麗花200位	1515778 pt
北上麗花210位	1494556 pt
北上麗花220位	1438026 pt
北上麗花230位	1341024 pt
北上麗花240位	945622 pt
北上麗花250位	768409 pt
北上麗花260位	516020 pt
北上麗花270位	437823 pt
北上麗花280位	336734 pt
北上麗花290位	273187 pt
北上麗花300位	250407 pt
周防桃子200位	2135089 pt
周防桃子210位	2077201 pt
周防桃子220位	1891789 pt
周防桃子230位	1460415 pt
周防桃子240位	1020145 pt
周防桃子250位	836152 pt
周防桃子260位	557994 pt
周防桃子270位	375508 pt
周防桃子280位	297865 pt
周防桃子290位	231910 pt
周防桃子300位	198963 pt
ジュリア200位	1732873 pt
ジュリア210位	1656578 pt
ジュリア220位	1495617 pt
ジュリア230位	1318165 pt
ジュリア240位	1011598 pt
ジュリア250位	784058 pt
ジュリア260位	616342 pt
ジュリア270位	500945 pt
ジュリア280位	401235 pt
ジュリア290位	314614 pt
ジュリア300位	262648 pt
※03/26 02:37 集計時点のポイントですBY SKDN
