春日未来60位	2504392 pt
天空橋朋花240位	1904817 pt
天空橋朋花260位	1483812 pt
天空橋朋花280位	525916 pt
天空橋朋花300位	261350 pt
エミリー60位	2026804 pt
エミリー80位	1948096 pt
エミリー100位	1839061 pt
エミリー120位	1801200 pt
エミリー140位	1720123 pt
エミリー160位	1626632 pt
エミリー180位	1571803 pt
エミリー200位	1514547 pt
エミリー220位	1430253 pt
エミリー240位	1259722 pt
エミリー260位	693645 pt
エミリー280位	388497 pt
エミリー300位	227481 pt
北沢志保60位	3033288 pt
北沢志保80位	2989582 pt
北沢志保100位	2753846 pt
北沢志保120位	2545238 pt
北沢志保140位	2428387 pt
北沢志保160位	2315032 pt
北沢志保180位	2207872 pt
北沢志保200位	2126816 pt
北沢志保220位	2043422 pt
北沢志保240位	1892137 pt
北沢志保260位	1229919 pt
北沢志保280位	534839 pt
北沢志保300位	301486 pt
舞浜歩60位	1609940 pt
舞浜歩80位	1548757 pt
舞浜歩100位	1506296 pt
舞浜歩120位	1450091 pt
舞浜歩140位	1373099 pt
舞浜歩160位	1293666 pt
舞浜歩180位	1243427 pt
舞浜歩200位	1202470 pt
舞浜歩220位	1143534 pt
舞浜歩240位	1057679 pt
舞浜歩260位	719517 pt
舞浜歩280位	298766 pt
舞浜歩300位	205365 pt
木下ひなた60位	1764422 pt
木下ひなた80位	1640358 pt
木下ひなた100位	1527114 pt
木下ひなた120位	1498523 pt
木下ひなた140位	1436839 pt
木下ひなた160位	1364373 pt
木下ひなた180位	1297793 pt
木下ひなた200位	1233717 pt
木下ひなた220位	1151748 pt
木下ひなた240位	1044146 pt
木下ひなた260位	862938 pt
木下ひなた280位	541271 pt
木下ひなた300位	348924 pt
矢吹可奈60位	2196461 pt
矢吹可奈80位	2098134 pt
矢吹可奈100位	2020155 pt
矢吹可奈120位	2002782 pt
矢吹可奈140位	1910366 pt
矢吹可奈160位	1844770 pt
矢吹可奈180位	1797101 pt
矢吹可奈200位	1738014 pt
矢吹可奈220位	1694772 pt
矢吹可奈240位	1609563 pt
矢吹可奈260位	1311310 pt
矢吹可奈280位	657606 pt
矢吹可奈300位	278411 pt
横山奈緒60位	2060589 pt
横山奈緒80位	2009905 pt
横山奈緒100位	1950277 pt
横山奈緒120位	1794178 pt
横山奈緒140位	1685797 pt
横山奈緒160位	1618480 pt
横山奈緒180位	1552361 pt
横山奈緒200位	1500936 pt
横山奈緒220位	1429768 pt
横山奈緒240位	1325803 pt
横山奈緒260位	1090976 pt
横山奈緒280位	483211 pt
横山奈緒300位	277493 pt
二階堂千鶴60位	2101026 pt
二階堂千鶴80位	2015560 pt
二階堂千鶴100位	1991205 pt
二階堂千鶴120位	1881294 pt
二階堂千鶴140位	1830664 pt
二階堂千鶴160位	1776607 pt
二階堂千鶴180位	1723356 pt
二階堂千鶴200位	1680870 pt
二階堂千鶴220位	1608892 pt
二階堂千鶴240位	1556231 pt
二階堂千鶴260位	1054164 pt
二階堂千鶴280位	445738 pt
二階堂千鶴300位	241244 pt
馬場このみ60位	2422948 pt
馬場このみ80位	2217455 pt
馬場このみ100位	2126421 pt
馬場このみ120位	2064367 pt
馬場このみ140位	2014222 pt
馬場このみ160位	1970423 pt
馬場このみ180位	1874588 pt
馬場このみ200位	1774033 pt
馬場このみ220位	1621510 pt
馬場このみ240位	1412585 pt
馬場このみ260位	1044609 pt
馬場このみ280位	510156 pt
馬場このみ300位	314206 pt
大神環60位	2007275 pt
大神環80位	1826491 pt
大神環100位	1716260 pt
大神環120位	1651608 pt
大神環140位	1585841 pt
大神環160位	1510011 pt
大神環180位	1487916 pt
大神環200位	1424044 pt
大神環220位	1355699 pt
大神環240位	1289677 pt
大神環260位	1055103 pt
大神環280位	555200 pt
大神環300位	323365 pt
豊川風花60位	1785046 pt
豊川風花80位	1717784 pt
豊川風花100位	1604438 pt
豊川風花120位	1528209 pt
豊川風花140位	1501227 pt
豊川風花160位	1447401 pt
豊川風花180位	1393398 pt
豊川風花200位	1330890 pt
豊川風花220位	1293278 pt
豊川風花240位	1230461 pt
豊川風花260位	918553 pt
豊川風花280位	631552 pt
豊川風花300位	393669 pt
宮尾美也60位	2340385 pt
宮尾美也80位	2242900 pt
宮尾美也100位	2142878 pt
宮尾美也120位	2065255 pt
宮尾美也140位	2017866 pt
宮尾美也160位	2000502 pt
宮尾美也180位	1907166 pt
宮尾美也200位	1828605 pt
宮尾美也220位	1736079 pt
宮尾美也240位	1610945 pt
宮尾美也260位	1365738 pt
宮尾美也280位	815516 pt
宮尾美也300位	330349 pt
福田のり子60位	1683947 pt
福田のり子80位	1560428 pt
福田のり子100位	1506384 pt
福田のり子120位	1457573 pt
福田のり子140位	1388175 pt
福田のり子160位	1347044 pt
福田のり子180位	1307877 pt
福田のり子200位	1253502 pt
福田のり子220位	1212195 pt
福田のり子240位	1184370 pt
福田のり子260位	1083552 pt
福田のり子280位	784313 pt
福田のり子300位	402245 pt
真壁瑞希60位	2270312 pt
真壁瑞希80位	2171771 pt
真壁瑞希100位	2105724 pt
真壁瑞希120位	2040065 pt
真壁瑞希140位	2004359 pt
真壁瑞希160位	1915951 pt
真壁瑞希180位	1800787 pt
真壁瑞希200位	1706441 pt
真壁瑞希220位	1628532 pt
真壁瑞希240位	1543487 pt
真壁瑞希260位	1066904 pt
真壁瑞希280位	606411 pt
真壁瑞希300位	390648 pt
篠宮可憐60位	2101069 pt
篠宮可憐80位	2032562 pt
篠宮可憐100位	2008685 pt
篠宮可憐120位	1967457 pt
篠宮可憐140位	1907444 pt
篠宮可憐160位	1856599 pt
篠宮可憐180位	1807723 pt
篠宮可憐200位	1747040 pt
篠宮可憐220位	1705577 pt
篠宮可憐240位	1604140 pt
篠宮可憐260位	1275739 pt
篠宮可憐280位	523650 pt
篠宮可憐300位	280867 pt
百瀬莉緒60位	2048955 pt
百瀬莉緒80位	2006782 pt
百瀬莉緒100位	1951250 pt
百瀬莉緒120位	1851138 pt
百瀬莉緒140位	1764815 pt
百瀬莉緒160位	1705496 pt
百瀬莉緒180位	1660202 pt
百瀬莉緒200位	1603695 pt
百瀬莉緒220位	1534833 pt
百瀬莉緒240位	1478457 pt
百瀬莉緒260位	1050719 pt
百瀬莉緒280位	489568 pt
百瀬莉緒300位	245944 pt
永吉昴60位	2023207 pt
永吉昴80位	2000995 pt
永吉昴100位	1874999 pt
永吉昴120位	1759760 pt
永吉昴140位	1636864 pt
永吉昴160位	1562947 pt
永吉昴180位	1506294 pt
永吉昴200位	1460282 pt
永吉昴220位	1369146 pt
永吉昴240位	1299531 pt
永吉昴260位	912866 pt
永吉昴280位	420853 pt
永吉昴300位	242141 pt
北上麗花60位	2148243 pt
北上麗花80位	2062884 pt
北上麗花100位	2017712 pt
北上麗花120位	2000304 pt
北上麗花140位	1910380 pt
北上麗花160位	1846406 pt
北上麗花180位	1802059 pt
北上麗花200位	1721320 pt
北上麗花220位	1685401 pt
北上麗花240位	1586349 pt
北上麗花260位	1080988 pt
北上麗花280位	509125 pt
北上麗花300位	278278 pt
周防桃子60位	3168662 pt
周防桃子80位	3017736 pt
周防桃子100位	2938333 pt
周防桃子120位	2768024 pt
周防桃子140位	2601256 pt
周防桃子160位	2505845 pt
周防桃子180位	2388307 pt
周防桃子200位	2234023 pt
周防桃子220位	2145675 pt
周防桃子240位	1797549 pt
周防桃子260位	1184951 pt
周防桃子280位	678458 pt
周防桃子300位	335547 pt
ジュリア60位	2202625 pt
ジュリア80位	2140085 pt
ジュリア100位	2058341 pt
ジュリア120位	2015805 pt
ジュリア140位	2000000 pt
ジュリア160位	1916204 pt
ジュリア180位	1841473 pt
ジュリア200位	1800207 pt
ジュリア220位	1727860 pt
ジュリア240位	1515784 pt
ジュリア260位	1084699 pt
ジュリア280位	551343 pt
ジュリア300位	337487 pt
※03/26 18:01 集計時点のポイントですBY SKDN
