春日未来60位	425079 pt
高山紗代子100位	221003 pt
高山紗代子120位	167442 pt
高山紗代子140位	124497 pt
高山紗代子160位	85448 pt
高山紗代子180位	64177 pt
高山紗代子200位	46223 pt
高山紗代子220位	32623 pt
高山紗代子240位	25945 pt
高山紗代子260位	19812 pt
高山紗代子280位	17017 pt
高山紗代子300位	14137 pt
松田亜利沙60位	233523 pt
松田亜利沙80位	144272 pt
松田亜利沙100位	100965 pt
松田亜利沙120位	63115 pt
松田亜利沙140位	44395 pt
松田亜利沙160位	29825 pt
松田亜利沙180位	21687 pt
松田亜利沙200位	17077 pt
松田亜利沙220位	11732 pt
松田亜利沙240位	9482 pt
松田亜利沙260位	6906 pt
松田亜利沙280位	5850 pt
松田亜利沙300位	4922 pt
高坂海美60位	341639 pt
高坂海美80位	228637 pt
高坂海美100位	173234 pt
高坂海美120位	105034 pt
高坂海美140位	78231 pt
高坂海美160位	49943 pt
高坂海美180位	36612 pt
高坂海美200位	26799 pt
高坂海美220位	21803 pt
高坂海美240位	18425 pt
高坂海美260位	15292 pt
高坂海美280位	12037 pt
高坂海美300位	9703 pt
中谷育60位	134130 pt
中谷育80位	75232 pt
中谷育100位	35112 pt
中谷育120位	24772 pt
中谷育140位	18340 pt
中谷育160位	12196 pt
中谷育180位	9542 pt
中谷育200位	7396 pt
中谷育220位	5233 pt
中谷育240位	3662 pt
中谷育260位	2840 pt
中谷育280位	2420 pt
中谷育300位	1742 pt
天空橋朋花60位	352742 pt
天空橋朋花80位	231992 pt
天空橋朋花100位	167484 pt
天空橋朋花120位	107394 pt
天空橋朋花140位	76985 pt
天空橋朋花160位	47435 pt
天空橋朋花180位	29692 pt
天空橋朋花200位	20071 pt
天空橋朋花220位	14434 pt
天空橋朋花240位	11648 pt
天空橋朋花260位	9097 pt
天空橋朋花280位	6927 pt
天空橋朋花300位	5680 pt
エミリー60位	272787 pt
エミリー80位	140765 pt
エミリー100位	72140 pt
エミリー120位	39224 pt
エミリー140位	26789 pt
エミリー160位	20303 pt
エミリー180位	12983 pt
エミリー200位	9522 pt
エミリー220位	6823 pt
エミリー240位	5632 pt
エミリー260位	4592 pt
エミリー280位	3899 pt
エミリー300位	3018 pt
北沢志保60位	510793 pt
北沢志保80位	356382 pt
北沢志保100位	254162 pt
北沢志保120位	206455 pt
北沢志保140位	142145 pt
北沢志保160位	102048 pt
北沢志保180位	77141 pt
北沢志保200位	53634 pt
北沢志保220位	39494 pt
北沢志保240位	31472 pt
北沢志保260位	24333 pt
北沢志保280位	19543 pt
北沢志保300位	15610 pt
舞浜歩60位	160454 pt
舞浜歩80位	101483 pt
舞浜歩100位	58022 pt
舞浜歩120位	37281 pt
舞浜歩140位	26403 pt
舞浜歩160位	16449 pt
舞浜歩180位	11970 pt
舞浜歩200位	9004 pt
舞浜歩220位	6673 pt
舞浜歩240位	5210 pt
舞浜歩260位	4244 pt
舞浜歩280位	3559 pt
舞浜歩300位	2671 pt
木下ひなた60位	157415 pt
木下ひなた80位	111692 pt
木下ひなた100位	81525 pt
木下ひなた120位	45507 pt
木下ひなた140位	29524 pt
木下ひなた160位	21169 pt
木下ひなた180位	16114 pt
木下ひなた200位	12323 pt
木下ひなた220位	9801 pt
木下ひなた240位	7935 pt
木下ひなた260位	6670 pt
木下ひなた280位	5363 pt
木下ひなた300位	4592 pt
矢吹可奈60位	308809 pt
矢吹可奈80位	202379 pt
矢吹可奈100位	134698 pt
矢吹可奈120位	94936 pt
矢吹可奈140位	67566 pt
矢吹可奈160位	42318 pt
矢吹可奈180位	30326 pt
矢吹可奈200位	20980 pt
矢吹可奈220位	15286 pt
矢吹可奈240位	11308 pt
矢吹可奈260位	8399 pt
矢吹可奈280位	6758 pt
矢吹可奈300位	5237 pt
横山奈緒60位	337095 pt
横山奈緒80位	227440 pt
横山奈緒100位	162387 pt
横山奈緒120位	103029 pt
横山奈緒140位	77615 pt
横山奈緒160位	56053 pt
横山奈緒180位	42760 pt
横山奈緒200位	33038 pt
横山奈緒220位	26890 pt
横山奈緒240位	21079 pt
横山奈緒260位	16658 pt
横山奈緒280位	13050 pt
横山奈緒300位	11164 pt
二階堂千鶴60位	191307 pt
二階堂千鶴80位	139277 pt
二階堂千鶴100位	80684 pt
二階堂千鶴120位	57383 pt
二階堂千鶴140位	41904 pt
二階堂千鶴160位	29464 pt
二階堂千鶴180位	21448 pt
二階堂千鶴200位	15943 pt
二階堂千鶴220位	10973 pt
二階堂千鶴240位	7944 pt
二階堂千鶴260位	6040 pt
二階堂千鶴280位	4993 pt
二階堂千鶴300位	3872 pt
馬場このみ60位	355249 pt
馬場このみ80位	265215 pt
馬場このみ100位	196251 pt
馬場このみ120位	130072 pt
馬場このみ140位	86666 pt
馬場このみ160位	64492 pt
馬場このみ180位	48021 pt
馬場このみ200位	35618 pt
馬場このみ220位	29163 pt
馬場このみ240位	22737 pt
馬場このみ260位	18329 pt
馬場このみ280位	15124 pt
馬場このみ300位	12681 pt
大神環60位	277199 pt
大神環80位	149864 pt
大神環100位	94756 pt
大神環120位	59316 pt
大神環140位	37746 pt
大神環160位	23991 pt
大神環180位	18465 pt
大神環200位	13975 pt
大神環220位	10629 pt
大神環240位	8106 pt
大神環260位	6334 pt
大神環280位	5010 pt
大神環300位	4155 pt
豊川風花60位	212586 pt
豊川風花80位	164773 pt
豊川風花100位	102253 pt
豊川風花120位	79605 pt
豊川風花140位	55664 pt
豊川風花160位	37158 pt
豊川風花180位	27165 pt
豊川風花200位	20635 pt
豊川風花220位	16871 pt
豊川風花240位	13410 pt
豊川風花260位	11178 pt
豊川風花280位	9170 pt
豊川風花300位	7819 pt
宮尾美也60位	240663 pt
宮尾美也80位	156337 pt
宮尾美也100位	97300 pt
宮尾美也120位	46531 pt
宮尾美也140位	29245 pt
宮尾美也160位	20946 pt
宮尾美也180位	14658 pt
宮尾美也200位	10226 pt
宮尾美也220位	7640 pt
宮尾美也240位	5553 pt
宮尾美也260位	4578 pt
宮尾美也280位	3693 pt
宮尾美也300位	3018 pt
福田のり子60位	127394 pt
福田のり子80位	73229 pt
福田のり子100位	49843 pt
福田のり子120位	32044 pt
福田のり子140位	23214 pt
福田のり子160位	16048 pt
福田のり子180位	12606 pt
福田のり子200位	9626 pt
福田のり子220位	7544 pt
福田のり子240位	5640 pt
福田のり子260位	4716 pt
福田のり子280位	3922 pt
福田のり子300位	3219 pt
真壁瑞希60位	423578 pt
真壁瑞希80位	271893 pt
真壁瑞希100位	192301 pt
真壁瑞希120位	151492 pt
真壁瑞希140位	117875 pt
真壁瑞希160位	84047 pt
真壁瑞希180位	60167 pt
真壁瑞希200位	47353 pt
真壁瑞希220位	38175 pt
真壁瑞希240位	30834 pt
真壁瑞希260位	23549 pt
真壁瑞希280位	19163 pt
真壁瑞希300位	17083 pt
篠宮可憐60位	252237 pt
篠宮可憐80位	139249 pt
篠宮可憐100位	94761 pt
篠宮可憐120位	52064 pt
篠宮可憐140位	39609 pt
篠宮可憐160位	30105 pt
篠宮可憐180位	22401 pt
篠宮可憐200位	18206 pt
篠宮可憐220位	15325 pt
篠宮可憐240位	10399 pt
篠宮可憐260位	8389 pt
篠宮可憐280位	6465 pt
篠宮可憐300位	5169 pt
百瀬莉緒60位	219979 pt
百瀬莉緒80位	148030 pt
百瀬莉緒100位	96391 pt
百瀬莉緒120位	62281 pt
百瀬莉緒140位	47317 pt
百瀬莉緒160位	33227 pt
百瀬莉緒180位	23879 pt
百瀬莉緒200位	16298 pt
百瀬莉緒220位	12878 pt
百瀬莉緒240位	10168 pt
百瀬莉緒260位	7685 pt
百瀬莉緒280位	6616 pt
百瀬莉緒300位	5759 pt
永吉昴60位	243123 pt
永吉昴80位	155927 pt
永吉昴100位	112179 pt
永吉昴120位	73076 pt
永吉昴140位	50294 pt
永吉昴160位	33370 pt
永吉昴180位	23223 pt
永吉昴200位	16417 pt
永吉昴220位	11025 pt
永吉昴240位	8566 pt
永吉昴260位	6587 pt
永吉昴280位	5540 pt
永吉昴300位	4296 pt
北上麗花60位	262050 pt
北上麗花80位	129264 pt
北上麗花100位	83915 pt
北上麗花120位	60739 pt
北上麗花140位	42465 pt
北上麗花160位	31509 pt
北上麗花180位	23187 pt
北上麗花200位	15190 pt
北上麗花220位	11721 pt
北上麗花240位	9539 pt
北上麗花260位	7599 pt
北上麗花280位	5688 pt
北上麗花300位	4534 pt
周防桃子60位	393549 pt
周防桃子80位	269893 pt
周防桃子100位	205022 pt
周防桃子120位	128449 pt
周防桃子140位	103391 pt
周防桃子160位	74018 pt
周防桃子180位	47954 pt
周防桃子200位	35155 pt
周防桃子220位	27907 pt
周防桃子240位	22031 pt
周防桃子260位	17543 pt
周防桃子280位	14603 pt
周防桃子300位	12197 pt
ジュリア60位	379582 pt
ジュリア80位	264491 pt
ジュリア100位	198993 pt
ジュリア120位	159005 pt
ジュリア140位	110151 pt
ジュリア160位	90047 pt
ジュリア180位	63410 pt
ジュリア200位	47651 pt
ジュリア220位	38873 pt
ジュリア240位	32031 pt
ジュリア260位	25879 pt
ジュリア280位	20764 pt
ジュリア300位	17570 pt
※03/18 17:06 集計時点のポイントですBY SKDN
