春日未来200位	2140205 pt
高坂海美200位	2218701 pt
高坂海美210位	2202190 pt
高坂海美220位	2174337 pt
高坂海美230位	2143841 pt
高坂海美240位	2090673 pt
高坂海美250位	2024542 pt
高坂海美260位	1686599 pt
高坂海美270位	1265130 pt
高坂海美280位	848072 pt
高坂海美290位	476924 pt
高坂海美300位	363431 pt
中谷育200位	1465885 pt
中谷育210位	1453468 pt
中谷育220位	1442346 pt
中谷育230位	1427070 pt
中谷育240位	1389581 pt
中谷育250位	1313266 pt
中谷育260位	1196181 pt
中谷育270位	992117 pt
中谷育280位	723652 pt
中谷育290位	491936 pt
中谷育300位	382361 pt
天空橋朋花200位	2109106 pt
天空橋朋花210位	2096001 pt
天空橋朋花220位	2068055 pt
天空橋朋花230位	2032461 pt
天空橋朋花240位	2006988 pt
天空橋朋花250位	1912887 pt
天空橋朋花260位	1787324 pt
天空橋朋花270位	1156994 pt
天空橋朋花280位	581134 pt
天空橋朋花290位	372037 pt
天空橋朋花300位	273256 pt
エミリー200位	1539365 pt
エミリー210位	1513616 pt
エミリー220位	1494174 pt
エミリー230位	1430253 pt
エミリー240位	1387260 pt
エミリー250位	1344306 pt
エミリー260位	1162607 pt
エミリー270位	947556 pt
エミリー280位	582233 pt
エミリー290位	409696 pt
エミリー300位	344067 pt
北沢志保200位	2201660 pt
北沢志保210位	2162238 pt
北沢志保220位	2133528 pt
北沢志保230位	2083736 pt
北沢志保240位	2020759 pt
北沢志保250位	1960268 pt
北沢志保260位	1531730 pt
北沢志保270位	956030 pt
北沢志保280位	581542 pt
北沢志保290位	374689 pt
北沢志保300位	334979 pt
舞浜歩200位	1263123 pt
舞浜歩210位	1241663 pt
舞浜歩220位	1203065 pt
舞浜歩230位	1187113 pt
舞浜歩240位	1129136 pt
舞浜歩250位	1094669 pt
舞浜歩260位	962803 pt
舞浜歩270位	709938 pt
舞浜歩280位	413845 pt
舞浜歩290位	293873 pt
舞浜歩300位	232561 pt
木下ひなた200位	1302665 pt
木下ひなた210位	1260842 pt
木下ひなた220位	1240187 pt
木下ひなた230位	1223110 pt
木下ひなた240位	1186972 pt
木下ひなた250位	1124498 pt
木下ひなた260位	1065824 pt
木下ひなた270位	935595 pt
木下ひなた280位	748816 pt
木下ひなた290位	551576 pt
木下ひなた300位	432129 pt
矢吹可奈200位	1820812 pt
矢吹可奈210位	1809683 pt
矢吹可奈220位	1784444 pt
矢吹可奈230位	1761014 pt
矢吹可奈240位	1736380 pt
矢吹可奈250位	1698531 pt
矢吹可奈260位	1620421 pt
矢吹可奈270位	1348083 pt
矢吹可奈280位	848349 pt
矢吹可奈290位	559233 pt
矢吹可奈300位	312196 pt
横山奈緒200位	1549818 pt
横山奈緒210位	1504625 pt
横山奈緒220位	1480905 pt
横山奈緒230位	1446412 pt
横山奈緒240位	1416014 pt
横山奈緒250位	1390051 pt
横山奈緒260位	1275031 pt
横山奈緒270位	1048903 pt
横山奈緒280位	611953 pt
横山奈緒290位	373482 pt
横山奈緒300位	299849 pt
二階堂千鶴200位	1756075 pt
二階堂千鶴210位	1741954 pt
二階堂千鶴220位	1726070 pt
二階堂千鶴230位	1691933 pt
二階堂千鶴240位	1654483 pt
二階堂千鶴250位	1593788 pt
二階堂千鶴260位	1290624 pt
二階堂千鶴270位	892725 pt
二階堂千鶴280位	504349 pt
二階堂千鶴290位	361852 pt
二階堂千鶴300位	269835 pt
馬場このみ200位	1829772 pt
馬場このみ210位	1783323 pt
馬場このみ220位	1736651 pt
馬場このみ230位	1705448 pt
馬場このみ240位	1660073 pt
馬場このみ250位	1627601 pt
馬場このみ260位	1401779 pt
馬場このみ270位	1119970 pt
馬場このみ280位	614082 pt
馬場このみ290位	487638 pt
馬場このみ300位	369717 pt
大神環200位	1531325 pt
大神環210位	1513439 pt
大神環220位	1502499 pt
大神環230位	1475553 pt
大神環240位	1436364 pt
大神環250位	1370442 pt
大神環260位	1218867 pt
大神環270位	939866 pt
大神環280位	754466 pt
大神環290位	405613 pt
大神環300位	346766 pt
豊川風花200位	1445713 pt
豊川風花210位	1430518 pt
豊川風花220位	1410330 pt
豊川風花230位	1396360 pt
豊川風花240位	1349727 pt
豊川風花250位	1326148 pt
豊川風花260位	1284099 pt
豊川風花270位	1162272 pt
豊川風花280位	925338 pt
豊川風花290位	727062 pt
豊川風花300位	451223 pt
宮尾美也200位	2000502 pt
宮尾美也210位	1964147 pt
宮尾美也220位	1934233 pt
宮尾美也230位	1918734 pt
宮尾美也240位	1868460 pt
宮尾美也250位	1807823 pt
宮尾美也260位	1707700 pt
宮尾美也270位	1556564 pt
宮尾美也280位	899748 pt
宮尾美也290位	452611 pt
宮尾美也300位	335020 pt
福田のり子200位	1395675 pt
福田のり子210位	1376482 pt
福田のり子220位	1361445 pt
福田のり子230位	1334880 pt
福田のり子240位	1313528 pt
福田のり子250位	1294744 pt
福田のり子260位	1249451 pt
福田のり子270位	1179725 pt
福田のり子280位	933711 pt
福田のり子290位	627884 pt
福田のり子300位	487065 pt
真壁瑞希200位	1791071 pt
真壁瑞希210位	1750509 pt
真壁瑞希220位	1722576 pt
真壁瑞希230位	1706441 pt
真壁瑞希240位	1662936 pt
真壁瑞希250位	1623244 pt
真壁瑞希260位	1350366 pt
真壁瑞希270位	889756 pt
真壁瑞希280位	679907 pt
真壁瑞希290位	517338 pt
真壁瑞希300位	431056 pt
篠宮可憐200位	1856819 pt
篠宮可憐210位	1829440 pt
篠宮可憐220位	1813551 pt
篠宮可憐230位	1793702 pt
篠宮可憐240位	1754908 pt
篠宮可憐250位	1705577 pt
篠宮可憐260位	1404472 pt
篠宮可憐270位	934831 pt
篠宮可憐280位	527108 pt
篠宮可憐290位	364003 pt
篠宮可憐300位	296634 pt
百瀬莉緒200位	1677344 pt
百瀬莉緒210位	1659184 pt
百瀬莉緒220位	1630838 pt
百瀬莉緒230位	1609208 pt
百瀬莉緒240位	1580981 pt
百瀬莉緒250位	1536536 pt
百瀬莉緒260位	1453878 pt
百瀬莉緒270位	948589 pt
百瀬莉緒280位	611584 pt
百瀬莉緒290位	369512 pt
百瀬莉緒300位	297461 pt
永吉昴200位	1550429 pt
永吉昴210位	1524676 pt
永吉昴220位	1508168 pt
永吉昴230位	1500000 pt
永吉昴240位	1469195 pt
永吉昴250位	1432908 pt
永吉昴260位	1169242 pt
永吉昴270位	869373 pt
永吉昴280位	498285 pt
永吉昴290位	346804 pt
永吉昴300位	271721 pt
北上麗花200位	1822975 pt
北上麗花210位	1801817 pt
北上麗花220位	1772712 pt
北上麗花230位	1748753 pt
北上麗花240位	1706492 pt
北上麗花250位	1606711 pt
北上麗花260位	1379764 pt
北上麗花270位	997371 pt
北上麗花280位	619397 pt
北上麗花290位	409006 pt
北上麗花300位	300998 pt
周防桃子200位	2302289 pt
周防桃子210位	2238653 pt
周防桃子220位	2208252 pt
周防桃子230位	2158580 pt
周防桃子240位	2101275 pt
周防桃子250位	1991233 pt
周防桃子260位	1658365 pt
周防桃子270位	1356915 pt
周防桃子280位	893926 pt
周防桃子290位	568676 pt
周防桃子300位	352580 pt
ジュリア200位	1835677 pt
ジュリア210位	1808647 pt
ジュリア220位	1761428 pt
ジュリア230位	1725891 pt
ジュリア240位	1677465 pt
ジュリア250位	1539201 pt
ジュリア260位	1258632 pt
ジュリア270位	1038974 pt
ジュリア280位	691401 pt
ジュリア290位	484963 pt
ジュリア300位	356970 pt
※03/26 21:02 集計時点のポイントですBY SKDN
