春日未来60位	81296 pt
箱崎星梨花220位	5617 pt
箱崎星梨花240位	4476 pt
箱崎星梨花260位	3686 pt
箱崎星梨花280位	2951 pt
箱崎星梨花300位	2492 pt
野々原茜60位	42369 pt
野々原茜80位	26817 pt
野々原茜100位	18912 pt
野々原茜120位	12019 pt
野々原茜140位	8809 pt
野々原茜160位	6048 pt
野々原茜180位	4745 pt
野々原茜200位	3546 pt
野々原茜220位	2553 pt
野々原茜240位	1953 pt
野々原茜260位	1531 pt
野々原茜280位	1111 pt
野々原茜300位	837 pt
望月杏奈60位	140874 pt
望月杏奈80位	87907 pt
望月杏奈100位	50108 pt
望月杏奈120位	32964 pt
望月杏奈140位	24462 pt
望月杏奈160位	19853 pt
望月杏奈180位	16147 pt
望月杏奈200位	13721 pt
望月杏奈220位	11586 pt
望月杏奈240位	9846 pt
望月杏奈260位	8407 pt
望月杏奈280位	7028 pt
望月杏奈300位	6099 pt
七尾百合子60位	90685 pt
七尾百合子80位	65055 pt
七尾百合子100位	44398 pt
七尾百合子120位	34151 pt
七尾百合子140位	25751 pt
七尾百合子160位	18653 pt
七尾百合子180位	14957 pt
七尾百合子200位	11885 pt
七尾百合子220位	9363 pt
七尾百合子240位	8203 pt
七尾百合子260位	6550 pt
七尾百合子280位	5332 pt
七尾百合子300位	4521 pt
高山紗代子60位	102661 pt
高山紗代子80位	67980 pt
高山紗代子100位	52823 pt
高山紗代子120位	37619 pt
高山紗代子140位	24205 pt
高山紗代子160位	16411 pt
高山紗代子180位	10925 pt
高山紗代子200位	8814 pt
高山紗代子220位	6613 pt
高山紗代子240位	5434 pt
高山紗代子260位	4100 pt
高山紗代子280位	3262 pt
高山紗代子300位	2619 pt
松田亜利沙60位	47730 pt
松田亜利沙80位	28921 pt
松田亜利沙100位	16641 pt
松田亜利沙120位	11892 pt
松田亜利沙140位	9177 pt
松田亜利沙160位	6096 pt
松田亜利沙180位	4526 pt
松田亜利沙200位	3221 pt
松田亜利沙220位	2511 pt
松田亜利沙240位	1645 pt
松田亜利沙260位	1178 pt
松田亜利沙280位	985 pt
松田亜利沙300位	818 pt
高坂海美60位	59617 pt
高坂海美80位	41608 pt
高坂海美100位	29730 pt
高坂海美120位	19676 pt
高坂海美140位	13122 pt
高坂海美160位	10900 pt
高坂海美180位	8417 pt
高坂海美200位	6201 pt
高坂海美220位	5139 pt
高坂海美240位	4276 pt
高坂海美260位	3276 pt
高坂海美280位	2681 pt
高坂海美300位	2187 pt
中谷育60位	18583 pt
中谷育80位	8539 pt
中谷育100位	6378 pt
中谷育120位	4585 pt
中谷育140位	3260 pt
中谷育160位	2127 pt
中谷育180位	1454 pt
中谷育200位	962 pt
中谷育220位	718 pt
中谷育240位	496 pt
中谷育260位	356 pt
中谷育280位	241 pt
中谷育300位	162 pt
天空橋朋花60位	79640 pt
天空橋朋花80位	48224 pt
天空橋朋花100位	27946 pt
天空橋朋花120位	19233 pt
天空橋朋花140位	12109 pt
天空橋朋花160位	7992 pt
天空橋朋花180位	5636 pt
天空橋朋花200位	4514 pt
天空橋朋花220位	3735 pt
天空橋朋花240位	2749 pt
天空橋朋花260位	2166 pt
天空橋朋花280位	1750 pt
天空橋朋花300位	1230 pt
エミリー60位	34612 pt
エミリー80位	21586 pt
エミリー100位	13106 pt
エミリー120位	7477 pt
エミリー140位	5229 pt
エミリー160位	3435 pt
エミリー180位	2514 pt
エミリー200位	1780 pt
エミリー220位	1387 pt
エミリー240位	1007 pt
エミリー260位	735 pt
エミリー280位	522 pt
エミリー300位	337 pt
北沢志保60位	100349 pt
北沢志保80位	74209 pt
北沢志保100位	53395 pt
北沢志保120位	35269 pt
北沢志保140位	25743 pt
北沢志保160位	20015 pt
北沢志保180位	15610 pt
北沢志保200位	11820 pt
北沢志保220位	9811 pt
北沢志保240位	8321 pt
北沢志保260位	6696 pt
北沢志保280位	5163 pt
北沢志保300位	4010 pt
舞浜歩60位	36994 pt
舞浜歩80位	17714 pt
舞浜歩100位	11970 pt
舞浜歩120位	7107 pt
舞浜歩140位	5207 pt
舞浜歩160位	3482 pt
舞浜歩180位	2594 pt
舞浜歩200位	1786 pt
舞浜歩220位	1377 pt
舞浜歩240位	1097 pt
舞浜歩260位	794 pt
舞浜歩280位	649 pt
舞浜歩300位	482 pt
木下ひなた60位	27375 pt
木下ひなた80位	14569 pt
木下ひなた100位	8362 pt
木下ひなた120位	6151 pt
木下ひなた140位	4154 pt
木下ひなた160位	2319 pt
木下ひなた180位	1721 pt
木下ひなた200位	1316 pt
木下ひなた220位	1052 pt
木下ひなた240位	736 pt
木下ひなた260位	473 pt
木下ひなた280位	321 pt
木下ひなた300位	236 pt
矢吹可奈60位	55497 pt
矢吹可奈80位	35283 pt
矢吹可奈100位	22657 pt
矢吹可奈120位	17843 pt
矢吹可奈140位	13131 pt
矢吹可奈160位	8636 pt
矢吹可奈180位	5705 pt
矢吹可奈200位	4127 pt
矢吹可奈220位	3143 pt
矢吹可奈240位	2343 pt
矢吹可奈260位	1560 pt
矢吹可奈280位	1139 pt
矢吹可奈300位	891 pt
横山奈緒60位	64127 pt
横山奈緒80位	43181 pt
横山奈緒100位	29775 pt
横山奈緒120位	20536 pt
横山奈緒140位	17121 pt
横山奈緒160位	13261 pt
横山奈緒180位	9565 pt
横山奈緒200位	8437 pt
横山奈緒220位	7116 pt
横山奈緒240位	5503 pt
横山奈緒260位	4500 pt
横山奈緒280位	3934 pt
横山奈緒300位	3276 pt
二階堂千鶴60位	41289 pt
二階堂千鶴80位	20586 pt
二階堂千鶴100位	15514 pt
二階堂千鶴120位	11118 pt
二階堂千鶴140位	8032 pt
二階堂千鶴160位	5329 pt
二階堂千鶴180位	3623 pt
二階堂千鶴200位	2575 pt
二階堂千鶴220位	1932 pt
二階堂千鶴240位	1303 pt
二階堂千鶴260位	1019 pt
二階堂千鶴280位	751 pt
二階堂千鶴300位	524 pt
馬場このみ60位	84767 pt
馬場このみ80位	47167 pt
馬場このみ100位	39774 pt
馬場このみ120位	27614 pt
馬場このみ140位	20581 pt
馬場このみ160位	14960 pt
馬場このみ180位	12070 pt
馬場このみ200位	9742 pt
馬場このみ220位	8189 pt
馬場このみ240位	6336 pt
馬場このみ260位	4673 pt
馬場このみ280位	3562 pt
馬場このみ300位	2909 pt
大神環60位	40865 pt
大神環80位	24287 pt
大神環100位	17031 pt
大神環120位	11705 pt
大神環140位	7427 pt
大神環160位	4768 pt
大神環180位	3514 pt
大神環200位	2337 pt
大神環220位	1705 pt
大神環240位	1423 pt
大神環260位	998 pt
大神環280位	788 pt
大神環300位	624 pt
大神環60位	40865 pt
大神環80位	24287 pt
大神環100位	17031 pt
大神環120位	11705 pt
大神環140位	7427 pt
大神環160位	4768 pt
大神環180位	3514 pt
大神環200位	2337 pt
大神環220位	1705 pt
大神環240位	1423 pt
大神環260位	998 pt
大神環280位	788 pt
大神環300位	624 pt
豊川風花60位	43191 pt
豊川風花80位	31087 pt
豊川風花100位	20464 pt
豊川風花120位	13321 pt
豊川風花140位	9453 pt
豊川風花160位	5817 pt
豊川風花180位	4919 pt
豊川風花200位	3796 pt
豊川風花220位	3104 pt
豊川風花240位	2638 pt
豊川風花260位	2199 pt
豊川風花280位	1839 pt
豊川風花300位	1435 pt
宮尾美也60位	32771 pt
宮尾美也80位	21554 pt
宮尾美也100位	11239 pt
宮尾美也120位	7290 pt
宮尾美也140位	5501 pt
宮尾美也160位	4549 pt
宮尾美也180位	2741 pt
宮尾美也200位	2085 pt
宮尾美也220位	1389 pt
宮尾美也240位	1076 pt
宮尾美也260位	843 pt
宮尾美也280位	601 pt
宮尾美也300位	443 pt
福田のり子60位	27576 pt
福田のり子80位	11829 pt
福田のり子100位	8108 pt
福田のり子120位	6078 pt
福田のり子140位	4131 pt
福田のり子160位	3141 pt
福田のり子180位	1949 pt
福田のり子200位	1392 pt
福田のり子220位	1061 pt
福田のり子240位	794 pt
福田のり子260位	590 pt
福田のり子280位	409 pt
福田のり子300位	301 pt
真壁瑞希60位	84150 pt
真壁瑞希80位	52367 pt
真壁瑞希100位	37721 pt
真壁瑞希120位	28185 pt
真壁瑞希140位	21624 pt
真壁瑞希160位	17593 pt
真壁瑞希180位	13561 pt
真壁瑞希200位	10745 pt
真壁瑞希220位	9285 pt
真壁瑞希240位	7178 pt
真壁瑞希260位	5946 pt
真壁瑞希280位	5258 pt
真壁瑞希300位	4699 pt
篠宮可憐60位	40356 pt
篠宮可憐80位	27225 pt
篠宮可憐100位	20161 pt
篠宮可憐120位	13328 pt
篠宮可憐140位	8616 pt
篠宮可憐160位	6416 pt
篠宮可憐180位	4598 pt
篠宮可憐200位	3526 pt
篠宮可憐220位	2586 pt
篠宮可憐240位	2055 pt
篠宮可憐260位	1680 pt
篠宮可憐280位	1334 pt
篠宮可憐300位	1047 pt
百瀬莉緒60位	43407 pt
百瀬莉緒80位	25684 pt
百瀬莉緒100位	16711 pt
百瀬莉緒120位	11814 pt
百瀬莉緒140位	7785 pt
百瀬莉緒160位	5974 pt
百瀬莉緒180位	4531 pt
百瀬莉緒200位	3644 pt
百瀬莉緒220位	2717 pt
百瀬莉緒240位	2104 pt
百瀬莉緒260位	1816 pt
百瀬莉緒280位	1414 pt
百瀬莉緒300位	1204 pt
永吉昴60位	42494 pt
永吉昴80位	28651 pt
永吉昴100位	18408 pt
永吉昴120位	10822 pt
永吉昴140位	8106 pt
永吉昴160位	5457 pt
永吉昴180位	3907 pt
永吉昴200位	2785 pt
永吉昴220位	1890 pt
永吉昴240位	1382 pt
永吉昴260位	1079 pt
永吉昴280位	916 pt
永吉昴300位	684 pt
北上麗花60位	36338 pt
北上麗花80位	22828 pt
北上麗花100位	15676 pt
北上麗花120位	12101 pt
北上麗花140位	8447 pt
北上麗花160位	6196 pt
北上麗花180位	4434 pt
北上麗花200位	3445 pt
北上麗花220位	2508 pt
北上麗花240位	1561 pt
北上麗花260位	1237 pt
北上麗花280位	981 pt
北上麗花300位	836 pt
周防桃子60位	71443 pt
周防桃子80位	41258 pt
周防桃子100位	30885 pt
周防桃子120位	21536 pt
周防桃子140位	14168 pt
周防桃子160位	10852 pt
周防桃子180位	7928 pt
周防桃子200位	6721 pt
周防桃子220位	5550 pt
周防桃子240位	4542 pt
周防桃子260位	3606 pt
周防桃子280位	2957 pt
周防桃子300位	2457 pt
ジュリア60位	84485 pt
ジュリア80位	62082 pt
ジュリア100位	47236 pt
ジュリア120位	35169 pt
ジュリア140位	28914 pt
ジュリア160位	20998 pt
ジュリア180位	15854 pt
ジュリア200位	12480 pt
ジュリア220位	10124 pt
ジュリア240位	7572 pt
ジュリア260位	6708 pt
ジュリア280位	5284 pt
ジュリア300位	4281 pt
※03/17 20:56 集計時点のポイントですBY SKDN
