春日未来200位	1879536 pt
箱崎星梨花220位	1762582 pt
箱崎星梨花230位	1671537 pt
箱崎星梨花240位	1488045 pt
箱崎星梨花250位	1071665 pt
箱崎星梨花260位	720137 pt
箱崎星梨花270位	460081 pt
箱崎星梨花280位	328686 pt
箱崎星梨花290位	273164 pt
箱崎星梨花300位	227277 pt
野々原茜200位	1202682 pt
野々原茜210位	1154233 pt
野々原茜220位	1123012 pt
野々原茜230位	1022804 pt
野々原茜240位	868437 pt
野々原茜250位	559477 pt
野々原茜260位	452347 pt
野々原茜270位	361537 pt
野々原茜280位	286564 pt
野々原茜290位	248918 pt
野々原茜300位	193882 pt
望月杏奈200位	2196803 pt
望月杏奈210位	2108697 pt
望月杏奈220位	1964929 pt
望月杏奈230位	1758152 pt
望月杏奈240位	1386136 pt
望月杏奈250位	1117401 pt
望月杏奈260位	852674 pt
望月杏奈270位	600234 pt
望月杏奈280位	412368 pt
望月杏奈290位	312630 pt
望月杏奈300位	265389 pt
ロコ200位	1603492 pt
ロコ210位	1562226 pt
ロコ220位	1526343 pt
ロコ230位	1347656 pt
ロコ240位	1152136 pt
ロコ250位	868804 pt
ロコ260位	575333 pt
ロコ270位	464921 pt
ロコ280位	338736 pt
ロコ290位	280315 pt
ロコ300位	210612 pt
七尾百合子200位	2500356 pt
七尾百合子210位	2462337 pt
七尾百合子220位	2303704 pt
七尾百合子230位	2036717 pt
七尾百合子240位	1574079 pt
七尾百合子250位	1222104 pt
七尾百合子260位	865490 pt
七尾百合子270位	492047 pt
七尾百合子280位	369186 pt
七尾百合子290位	284401 pt
七尾百合子300位	230346 pt
高山紗代子200位	1956105 pt
高山紗代子210位	1924396 pt
高山紗代子220位	1875055 pt
高山紗代子230位	1654100 pt
高山紗代子240位	1511041 pt
高山紗代子250位	1222799 pt
高山紗代子260位	926461 pt
高山紗代子270位	694268 pt
高山紗代子280位	455888 pt
高山紗代子290位	394550 pt
高山紗代子300位	298524 pt
松田亜利沙200位	1450542 pt
松田亜利沙210位	1415629 pt
松田亜利沙220位	1373695 pt
松田亜利沙230位	1262417 pt
松田亜利沙240位	1078896 pt
松田亜利沙250位	955191 pt
松田亜利沙260位	591447 pt
松田亜利沙270位	452658 pt
松田亜利沙280位	344579 pt
松田亜利沙290位	283407 pt
松田亜利沙300位	209437 pt
高坂海美200位	1881734 pt
高坂海美210位	1852664 pt
高坂海美220位	1806459 pt
高坂海美230位	1719689 pt
高坂海美240位	1579294 pt
高坂海美250位	1346641 pt
高坂海美260位	1129079 pt
高坂海美270位	920107 pt
高坂海美280位	614602 pt
高坂海美290位	365112 pt
高坂海美300位	317891 pt
中谷育200位	1180196 pt
中谷育210位	1142793 pt
中谷育220位	1111106 pt
中谷育230位	1021310 pt
中谷育240位	976217 pt
中谷育250位	771678 pt
中谷育260位	653199 pt
中谷育270位	503492 pt
中谷育280位	411837 pt
中谷育290位	326214 pt
中谷育300位	256450 pt
天空橋朋花200位	1830175 pt
天空橋朋花210位	1803217 pt
天空橋朋花220位	1761018 pt
天空橋朋花230位	1709850 pt
天空橋朋花240位	1483022 pt
天空橋朋花250位	1177667 pt
天空橋朋花260位	897568 pt
天空橋朋花270位	519893 pt
天空橋朋花280位	369090 pt
天空橋朋花290位	270655 pt
天空橋朋花300位	207050 pt
エミリー200位	1392554 pt
エミリー210位	1328750 pt
エミリー220位	1257426 pt
エミリー230位	1125952 pt
エミリー240位	966793 pt
エミリー250位	650023 pt
エミリー260位	437076 pt
エミリー270位	337643 pt
エミリー280位	273997 pt
エミリー290位	206115 pt
エミリー300位	162422 pt
北沢志保200位	2026265 pt
北沢志保210位	2000819 pt
北沢志保220位	1852638 pt
北沢志保230位	1589514 pt
北沢志保240位	1223496 pt
北沢志保250位	984820 pt
北沢志保260位	659453 pt
北沢志保270位	489170 pt
北沢志保280位	321864 pt
北沢志保290位	263694 pt
北沢志保300位	217938 pt
舞浜歩200位	1026286 pt
舞浜歩210位	1014544 pt
舞浜歩220位	933275 pt
舞浜歩230位	874348 pt
舞浜歩240位	713002 pt
舞浜歩250位	477195 pt
舞浜歩260位	323087 pt
舞浜歩270位	267141 pt
舞浜歩280位	220409 pt
舞浜歩290位	193314 pt
舞浜歩300位	163653 pt
木下ひなた200位	1035605 pt
木下ひなた210位	1001039 pt
木下ひなた220位	961612 pt
木下ひなた230位	884086 pt
木下ひなた240位	777651 pt
木下ひなた250位	639502 pt
木下ひなた260位	507757 pt
木下ひなた270位	450014 pt
木下ひなた280位	349930 pt
木下ひなた290位	287232 pt
木下ひなた300位	232701 pt
矢吹可奈200位	1533683 pt
矢吹可奈210位	1507362 pt
矢吹可奈220位	1470704 pt
矢吹可奈230位	1388458 pt
矢吹可奈240位	1217406 pt
矢吹可奈250位	1154389 pt
矢吹可奈260位	852396 pt
矢吹可奈270位	558741 pt
矢吹可奈280位	396222 pt
矢吹可奈290位	281811 pt
矢吹可奈300位	232619 pt
横山奈緒200位	1365611 pt
横山奈緒210位	1306313 pt
横山奈緒220位	1230609 pt
横山奈緒230位	1153029 pt
横山奈緒240位	1050543 pt
横山奈緒250位	795266 pt
横山奈緒260位	615025 pt
横山奈緒270位	469856 pt
横山奈緒280位	318196 pt
横山奈緒290位	266973 pt
横山奈緒300位	205662 pt
二階堂千鶴200位	1506266 pt
二階堂千鶴210位	1476724 pt
二階堂千鶴220位	1420894 pt
二階堂千鶴230位	1377308 pt
二階堂千鶴240位	1203003 pt
二階堂千鶴250位	999864 pt
二階堂千鶴260位	718841 pt
二階堂千鶴270位	464779 pt
二階堂千鶴280位	361852 pt
二階堂千鶴290位	282212 pt
二階堂千鶴300位	217235 pt
馬場このみ200位	1702767 pt
馬場このみ210位	1586355 pt
馬場このみ220位	1404907 pt
馬場このみ230位	1085143 pt
馬場このみ240位	894436 pt
馬場このみ250位	624619 pt
馬場このみ260位	442763 pt
馬場このみ270位	337902 pt
馬場このみ280位	273579 pt
馬場このみ290位	230820 pt
馬場このみ300位	201977 pt
大神環200位	1157384 pt
大神環210位	1136246 pt
大神環220位	1097230 pt
大神環230位	1024470 pt
大神環240位	926478 pt
大神環250位	812329 pt
大神環260位	582969 pt
大神環270位	394163 pt
大神環280位	318404 pt
大神環290位	254834 pt
大神環300位	199256 pt
豊川風花200位	1175244 pt
豊川風花210位	1154710 pt
豊川風花220位	1125889 pt
豊川風花230位	1030599 pt
豊川風花240位	892133 pt
豊川風花250位	675852 pt
豊川風花260位	528579 pt
豊川風花270位	430678 pt
豊川風花280位	360983 pt
豊川風花290位	296620 pt
豊川風花300位	256739 pt
宮尾美也200位	1541001 pt
宮尾美也210位	1507853 pt
宮尾美也220位	1439726 pt
宮尾美也230位	1358517 pt
宮尾美也240位	1148221 pt
宮尾美也250位	1009296 pt
宮尾美也260位	815044 pt
宮尾美也270位	611935 pt
宮尾美也280位	443930 pt
宮尾美也290位	311005 pt
宮尾美也300位	228020 pt
福田のり子200位	1001065 pt
福田のり子210位	974213 pt
福田のり子220位	948726 pt
福田のり子230位	888036 pt
福田のり子240位	829890 pt
福田のり子250位	759324 pt
福田のり子260位	607917 pt
福田のり子270位	522639 pt
福田のり子280位	439024 pt
福田のり子290位	356032 pt
福田のり子300位	286187 pt
真壁瑞希200位	1601844 pt
真壁瑞希210位	1531845 pt
真壁瑞希220位	1494017 pt
真壁瑞希230位	1408449 pt
真壁瑞希240位	1233509 pt
真壁瑞希250位	933483 pt
真壁瑞希260位	682686 pt
真壁瑞希270位	524929 pt
真壁瑞希280位	456709 pt
真壁瑞希290位	368034 pt
真壁瑞希300位	317734 pt
篠宮可憐200位	1512124 pt
篠宮可憐210位	1500532 pt
篠宮可憐220位	1448454 pt
篠宮可憐230位	1352686 pt
篠宮可憐240位	1238674 pt
篠宮可憐250位	1034124 pt
篠宮可憐260位	802027 pt
篠宮可憐270位	568438 pt
篠宮可憐280位	368249 pt
篠宮可憐290位	296634 pt
篠宮可憐300位	257119 pt
百瀬莉緒200位	1457536 pt
百瀬莉緒210位	1419510 pt
百瀬莉緒220位	1359006 pt
百瀬莉緒230位	1220222 pt
百瀬莉緒240位	848968 pt
百瀬莉緒250位	732378 pt
百瀬莉緒260位	606821 pt
百瀬莉緒270位	419165 pt
百瀬莉緒280位	324251 pt
百瀬莉緒290位	238755 pt
百瀬莉緒300位	206805 pt
永吉昴200位	1319604 pt
永吉昴210位	1277157 pt
永吉昴220位	1234578 pt
永吉昴230位	1042061 pt
永吉昴240位	845272 pt
永吉昴250位	511322 pt
永吉昴260位	399823 pt
永吉昴270位	303617 pt
永吉昴280位	246593 pt
永吉昴290位	190784 pt
永吉昴300位	162393 pt
北上麗花200位	1517209 pt
北上麗花210位	1500531 pt
北上麗花220位	1444597 pt
北上麗花230位	1359594 pt
北上麗花240位	1099362 pt
北上麗花250位	866977 pt
北上麗花260位	606194 pt
北上麗花270位	444277 pt
北上麗花280位	336734 pt
北上麗花290位	278278 pt
北上麗花300位	255835 pt
周防桃子200位	2155194 pt
周防桃子210位	2092565 pt
周防桃子220位	1937063 pt
周防桃子230位	1515827 pt
周防桃子240位	1108962 pt
周防桃子250位	854425 pt
周防桃子260位	557994 pt
周防桃子270位	408336 pt
周防桃子280位	321191 pt
周防桃子290位	241656 pt
周防桃子300位	203118 pt
ジュリア200位	1732873 pt
ジュリア210位	1656578 pt
ジュリア220位	1538351 pt
ジュリア230位	1332151 pt
ジュリア240位	1031834 pt
ジュリア250位	841978 pt
ジュリア260位	665286 pt
ジュリア270位	505893 pt
ジュリア280位	421147 pt
ジュリア290位	320739 pt
ジュリア300位	273425 pt
※03/26 06:05 集計時点のポイントですBY SKDN
