春日未来200位	1849254 pt
真壁瑞希300位	304277 pt
篠宮可憐200位	1501259 pt
篠宮可憐210位	1473331 pt
篠宮可憐220位	1392040 pt
篠宮可憐230位	1318264 pt
篠宮可憐240位	1154125 pt
篠宮可憐250位	1028324 pt
篠宮可憐260位	782515 pt
篠宮可憐270位	562675 pt
篠宮可憐280位	368249 pt
篠宮可憐290位	296634 pt
篠宮可憐300位	257119 pt
百瀬莉緒200位	1437611 pt
百瀬莉緒210位	1405435 pt
百瀬莉緒220位	1330316 pt
百瀬莉緒230位	1201582 pt
百瀬莉緒240位	830391 pt
百瀬莉緒250位	727553 pt
百瀬莉緒260位	588984 pt
百瀬莉緒270位	419165 pt
百瀬莉緒280位	320504 pt
百瀬莉緒290位	232164 pt
百瀬莉緒300位	194474 pt
永吉昴200位	1304575 pt
永吉昴210位	1267310 pt
永吉昴220位	1215703 pt
永吉昴230位	1030330 pt
永吉昴240位	844038 pt
永吉昴250位	511322 pt
永吉昴260位	388286 pt
永吉昴270位	299083 pt
永吉昴280位	242141 pt
永吉昴290位	179060 pt
永吉昴300位	148807 pt
北上麗花200位	1516494 pt
北上麗花210位	1497352 pt
北上麗花220位	1438026 pt
北上麗花230位	1350794 pt
北上麗花240位	993754 pt
北上麗花250位	805415 pt
北上麗花260位	597627 pt
北上麗花270位	437823 pt
北上麗花280位	336734 pt
北上麗花290位	274068 pt
北上麗花300位	250407 pt
周防桃子200位	2145647 pt
周防桃子210位	2077201 pt
周防桃子220位	1891789 pt
周防桃子230位	1460415 pt
周防桃子240位	1053611 pt
周防桃子250位	852529 pt
周防桃子260位	557994 pt
周防桃子270位	375508 pt
周防桃子280位	307026 pt
周防桃子290位	235196 pt
周防桃子300位	198963 pt
ジュリア200位	1732873 pt
ジュリア210位	1656578 pt
ジュリア220位	1495617 pt
ジュリア230位	1332151 pt
ジュリア240位	1011598 pt
ジュリア250位	784058 pt
ジュリア260位	625363 pt
ジュリア270位	500945 pt
ジュリア280位	401235 pt
ジュリア290位	317031 pt
ジュリア300位	264168 pt
※03/26 03:05 集計時点のポイントですBY SKDN
