春日未来200位	2046990 pt
松田亜利沙200位	1610454 pt
松田亜利沙210位	1578651 pt
松田亜利沙220位	1564069 pt
松田亜利沙230位	1537680 pt
松田亜利沙240位	1511426 pt
松田亜利沙250位	1422452 pt
松田亜利沙260位	996430 pt
松田亜利沙270位	605165 pt
松田亜利沙280位	488656 pt
松田亜利沙290位	362799 pt
松田亜利沙300位	294913 pt
高坂海美200位	2127038 pt
高坂海美210位	2100184 pt
高坂海美220位	2073797 pt
高坂海美230位	2046523 pt
高坂海美240位	1982896 pt
高坂海美250位	1877616 pt
高坂海美260位	1583589 pt
高坂海美270位	1156678 pt
高坂海美280位	803185 pt
高坂海美290位	454833 pt
高坂海美300位	347068 pt
中谷育200位	1403684 pt
中谷育210位	1379410 pt
中谷育220位	1357781 pt
中谷育230位	1333254 pt
中谷育240位	1281699 pt
中谷育250位	1152465 pt
中谷育260位	1011995 pt
中谷育270位	796097 pt
中谷育280位	563344 pt
中谷育290位	396253 pt
中谷育300位	341496 pt
天空橋朋花200位	2017012 pt
天空橋朋花210位	2003878 pt
天空橋朋花220位	1985296 pt
天空橋朋花230位	1933317 pt
天空橋朋花240位	1904817 pt
天空橋朋花250位	1739220 pt
天空橋朋花260位	1482377 pt
天空橋朋花270位	897568 pt
天空橋朋花280位	525916 pt
天空橋朋花290位	343434 pt
天空橋朋花300位	261350 pt
エミリー200位	1514547 pt
エミリー210位	1483780 pt
エミリー220位	1430253 pt
エミリー230位	1360207 pt
エミリー240位	1259722 pt
エミリー250位	1101697 pt
エミリー260位	693645 pt
エミリー270位	511553 pt
エミリー280位	388497 pt
エミリー290位	304917 pt
エミリー300位	227481 pt
北沢志保200位	2126816 pt
北沢志保210位	2093197 pt
北沢志保220位	2043422 pt
北沢志保230位	1964190 pt
北沢志保240位	1892137 pt
北沢志保250位	1608767 pt
北沢志保260位	1229919 pt
北沢志保270位	835069 pt
北沢志保280位	534839 pt
北沢志保290位	361286 pt
北沢志保300位	301486 pt
舞浜歩200位	1202470 pt
舞浜歩210位	1174912 pt
舞浜歩220位	1143534 pt
舞浜歩230位	1106607 pt
舞浜歩240位	1057679 pt
舞浜歩250位	959963 pt
舞浜歩260位	719517 pt
舞浜歩270位	418151 pt
舞浜歩280位	298766 pt
舞浜歩290位	237563 pt
舞浜歩300位	205365 pt
木下ひなた200位	1232325 pt
木下ひなた210位	1203353 pt
木下ひなた220位	1151748 pt
木下ひなた230位	1084942 pt
木下ひなた240位	1044146 pt
木下ひなた250位	987656 pt
木下ひなた260位	862707 pt
木下ひなた270位	718841 pt
木下ひなた280位	541271 pt
木下ひなた290位	428268 pt
木下ひなた300位	348924 pt
矢吹可奈200位	1738014 pt
矢吹可奈210位	1718595 pt
矢吹可奈220位	1694768 pt
矢吹可奈230位	1666638 pt
矢吹可奈240位	1609563 pt
矢吹可奈250位	1542558 pt
矢吹可奈260位	1309872 pt
矢吹可奈270位	1178208 pt
矢吹可奈280位	657606 pt
矢吹可奈290位	462466 pt
矢吹可奈300位	278411 pt
横山奈緒200位	1500936 pt
横山奈緒210位	1467914 pt
横山奈緒220位	1429768 pt
横山奈緒230位	1380212 pt
横山奈緒240位	1325803 pt
横山奈緒250位	1201399 pt
横山奈緒260位	1090976 pt
横山奈緒270位	755056 pt
横山奈緒280位	483211 pt
横山奈緒290位	350893 pt
横山奈緒300位	277493 pt
二階堂千鶴200位	1680870 pt
二階堂千鶴210位	1651387 pt
二階堂千鶴220位	1608892 pt
二階堂千鶴230位	1589433 pt
二階堂千鶴240位	1556231 pt
二階堂千鶴250位	1424419 pt
二階堂千鶴260位	1054164 pt
二階堂千鶴270位	782114 pt
二階堂千鶴280位	445738 pt
二階堂千鶴290位	313151 pt
二階堂千鶴300位	241244 pt
馬場このみ200位	1774033 pt
馬場このみ210位	1711777 pt
馬場このみ220位	1621510 pt
馬場このみ230位	1537010 pt
馬場このみ240位	1412585 pt
馬場このみ250位	1206001 pt
馬場このみ260位	1044609 pt
馬場このみ270位	681904 pt
馬場このみ280位	510156 pt
馬場このみ290位	388058 pt
馬場このみ300位	314206 pt
大神環200位	1424044 pt
大神環210位	1406589 pt
大神環220位	1355699 pt
大神環230位	1326944 pt
大神環240位	1289677 pt
大神環250位	1179456 pt
大神環260位	1053950 pt
大神環270位	763948 pt
大神環280位	550615 pt
大神環290位	383865 pt
大神環300位	323365 pt
豊川風花200位	1330287 pt
豊川風花210位	1315642 pt
豊川風花220位	1293278 pt
豊川風花230位	1272468 pt
豊川風花240位	1230461 pt
豊川風花250位	1155387 pt
豊川風花260位	918553 pt
豊川風花270位	719554 pt
豊川風花280位	631552 pt
豊川風花290位	502823 pt
豊川風花300位	393669 pt
宮尾美也200位	1828605 pt
宮尾美也210位	1795661 pt
宮尾美也220位	1736079 pt
宮尾美也230位	1700228 pt
宮尾美也240位	1610945 pt
宮尾美也250位	1547198 pt
宮尾美也260位	1365738 pt
宮尾美也270位	1152417 pt
宮尾美也280位	815516 pt
宮尾美也290位	447479 pt
宮尾美也300位	330349 pt
福田のり子200位	1253502 pt
福田のり子210位	1239641 pt
福田のり子220位	1212195 pt
福田のり子230位	1202086 pt
福田のり子240位	1184370 pt
福田のり子250位	1124485 pt
福田のり子260位	1083552 pt
福田のり子270位	987643 pt
福田のり子280位	774053 pt
福田のり子290位	596657 pt
福田のり子300位	402245 pt
真壁瑞希200位	1706441 pt
真壁瑞希210位	1664142 pt
真壁瑞希220位	1628532 pt
真壁瑞希230位	1607321 pt
真壁瑞希240位	1543487 pt
真壁瑞希250位	1310987 pt
真壁瑞希260位	1066904 pt
真壁瑞希270位	865965 pt
真壁瑞希280位	606411 pt
真壁瑞希290位	503432 pt
真壁瑞希300位	390648 pt
篠宮可憐200位	1747040 pt
篠宮可憐210位	1724392 pt
篠宮可憐220位	1705577 pt
篠宮可憐230位	1659584 pt
篠宮可憐240位	1604140 pt
篠宮可憐250位	1496726 pt
篠宮可憐260位	1275739 pt
篠宮可憐270位	895175 pt
篠宮可憐280位	523650 pt
篠宮可憐290位	348956 pt
篠宮可憐300位	280867 pt
百瀬莉緒200位	1603695 pt
百瀬莉緒210位	1556014 pt
百瀬莉緒220位	1534507 pt
百瀬莉緒230位	1517386 pt
百瀬莉緒240位	1478457 pt
百瀬莉緒250位	1325279 pt
百瀬莉緒260位	1050719 pt
百瀬莉緒270位	727602 pt
百瀬莉緒280位	489568 pt
百瀬莉緒290位	330570 pt
百瀬莉緒300位	245944 pt
永吉昴200位	1460282 pt
永吉昴210位	1417433 pt
永吉昴220位	1368734 pt
永吉昴230位	1335847 pt
永吉昴240位	1299531 pt
永吉昴250位	1059092 pt
永吉昴260位	912866 pt
永吉昴270位	511556 pt
永吉昴280位	420853 pt
永吉昴290位	300427 pt
永吉昴300位	242141 pt
北上麗花200位	1721316 pt
北上麗花210位	1704554 pt
北上麗花220位	1685401 pt
北上麗花230位	1631541 pt
北上麗花240位	1586349 pt
北上麗花250位	1461798 pt
北上麗花260位	1080988 pt
北上麗花270位	853351 pt
北上麗花280位	509125 pt
北上麗花290位	340594 pt
北上麗花300位	278263 pt
周防桃子200位	2234023 pt
周防桃子210位	2186065 pt
周防桃子220位	2145675 pt
周防桃子230位	2100246 pt
周防桃子240位	1794091 pt
周防桃子250位	1535199 pt
周防桃子260位	1184116 pt
周防桃子270位	905268 pt
周防桃子280位	673873 pt
周防桃子290位	497774 pt
周防桃子300位	335547 pt
ジュリア200位	1800207 pt
ジュリア210位	1764572 pt
ジュリア220位	1727860 pt
ジュリア230位	1667451 pt
ジュリア240位	1515784 pt
ジュリア250位	1321570 pt
ジュリア260位	1084699 pt
ジュリア270位	814594 pt
ジュリア280位	551343 pt
ジュリア290位	453791 pt
ジュリア300位	337154 pt
※03/26 18:01 集計時点のポイントですBY SKDN
