春日未来60位	1774187 pt
野々原茜280位	48792 pt
野々原茜300位	37497 pt
望月杏奈60位	2060030 pt
望月杏奈80位	1933765 pt
望月杏奈100位	1632939 pt
望月杏奈120位	1396669 pt
望月杏奈140位	1155395 pt
望月杏奈160位	962115 pt
望月杏奈180位	731897 pt
望月杏奈200位	464515 pt
望月杏奈220位	242314 pt
望月杏奈240位	163677 pt
望月杏奈260位	101533 pt
望月杏奈280位	77889 pt
望月杏奈300位	58208 pt
ロコ60位	1467735 pt
ロコ80位	1202629 pt
ロコ100位	1077519 pt
ロコ120位	977755 pt
ロコ140位	682696 pt
ロコ160位	433398 pt
ロコ180位	270585 pt
ロコ200位	198336 pt
ロコ220位	108908 pt
ロコ240位	69233 pt
ロコ260位	47963 pt
ロコ280位	37223 pt
ロコ300位	27522 pt
七尾百合子60位	2324721 pt
七尾百合子80位	2054797 pt
七尾百合子100位	1954911 pt
七尾百合子120位	1754255 pt
七尾百合子140位	1334803 pt
七尾百合子160位	1014928 pt
七尾百合子180位	809177 pt
七尾百合子200位	479798 pt
七尾百合子220位	272836 pt
七尾百合子240位	155527 pt
七尾百合子260位	111841 pt
七尾百合子280位	89095 pt
七尾百合子300位	73550 pt
高山紗代子60位	1541355 pt
高山紗代子80位	1435681 pt
高山紗代子100位	1279888 pt
高山紗代子120位	1060363 pt
高山紗代子140位	905922 pt
高山紗代子160位	697006 pt
高山紗代子180位	490652 pt
高山紗代子200位	322928 pt
高山紗代子220位	218470 pt
高山紗代子240位	140682 pt
高山紗代子260位	104464 pt
高山紗代子280位	79594 pt
高山紗代子300位	62954 pt
松田亜利沙60位	1089460 pt
松田亜利沙80位	953921 pt
松田亜利沙100位	822465 pt
松田亜利沙120位	630247 pt
松田亜利沙140位	363883 pt
松田亜利沙160位	232353 pt
松田亜利沙180位	144409 pt
松田亜利沙200位	91999 pt
松田亜利沙220位	71479 pt
松田亜利沙240位	56800 pt
松田亜利沙260位	44942 pt
松田亜利沙280位	36771 pt
松田亜利沙300位	29623 pt
高坂海美60位	1507976 pt
高坂海美80位	1350580 pt
高坂海美100位	1200623 pt
高坂海美120位	1038323 pt
高坂海美140位	798512 pt
高坂海美160位	605259 pt
高坂海美180位	456063 pt
高坂海美200位	311146 pt
高坂海美220位	200379 pt
高坂海美240位	135043 pt
高坂海美260位	100784 pt
高坂海美280位	67546 pt
高坂海美300位	54502 pt
中谷育60位	843328 pt
中谷育80位	656978 pt
中谷育100位	531901 pt
中谷育120位	347168 pt
中谷育140位	206857 pt
中谷育160位	136639 pt
中谷育180位	98021 pt
中谷育200位	67776 pt
中谷育220位	52489 pt
中谷育240位	41161 pt
中谷育260位	32751 pt
中谷育280位	24416 pt
中谷育300位	19090 pt
天空橋朋花60位	1506437 pt
天空橋朋花80位	1315196 pt
天空橋朋花100位	1201370 pt
天空橋朋花120位	1055756 pt
天空橋朋花140位	724017 pt
天空橋朋花160位	451669 pt
天空橋朋花180位	299991 pt
天空橋朋花200位	210703 pt
天空橋朋花220位	127631 pt
天空橋朋花240位	77888 pt
天空橋朋花260位	52955 pt
天空橋朋花280位	36364 pt
天空橋朋花300位	30685 pt
エミリー60位	1366003 pt
エミリー80位	1205712 pt
エミリー100位	1042842 pt
エミリー120位	729546 pt
エミリー140位	315839 pt
エミリー160位	173081 pt
エミリー180位	98068 pt
エミリー200位	62217 pt
エミリー220位	44432 pt
エミリー240位	34829 pt
エミリー260位	27460 pt
エミリー280位	21239 pt
エミリー300位	17677 pt
北沢志保60位	2113984 pt
北沢志保80位	2000460 pt
北沢志保100位	1785685 pt
北沢志保120位	1441586 pt
北沢志保140位	1169515 pt
北沢志保160位	835069 pt
北沢志保180位	517046 pt
北沢志保200位	340694 pt
北沢志保220位	244609 pt
北沢志保240位	134075 pt
北沢志保260位	96971 pt
北沢志保280位	70723 pt
北沢志保300位	61295 pt
舞浜歩60位	808599 pt
舞浜歩80位	612339 pt
舞浜歩100位	535249 pt
舞浜歩120位	307594 pt
舞浜歩140位	206775 pt
舞浜歩160位	113337 pt
舞浜歩180位	78128 pt
舞浜歩200位	63076 pt
舞浜歩220位	48563 pt
舞浜歩240位	37251 pt
舞浜歩260位	28264 pt
舞浜歩280位	21251 pt
舞浜歩300位	17698 pt
木下ひなた60位	982280 pt
木下ひなた80位	808506 pt
木下ひなた100位	698849 pt
木下ひなた120位	522195 pt
木下ひなた140位	353824 pt
木下ひなた160位	257641 pt
木下ひなた180位	150160 pt
木下ひなた200位	112027 pt
木下ひなた220位	77582 pt
木下ひなた240位	61563 pt
木下ひなた260位	51402 pt
木下ひなた280位	39160 pt
木下ひなた300位	32894 pt
矢吹可奈60位	1306795 pt
矢吹可奈80位	1147543 pt
矢吹可奈100位	1000966 pt
矢吹可奈120位	742849 pt
矢吹可奈140位	585661 pt
矢吹可奈160位	428530 pt
矢吹可奈180位	264319 pt
矢吹可奈200位	157587 pt
矢吹可奈220位	112381 pt
矢吹可奈240位	75355 pt
矢吹可奈260位	56405 pt
矢吹可奈280位	44666 pt
矢吹可奈300位	31503 pt
横山奈緒60位	1221260 pt
横山奈緒80位	1093397 pt
横山奈緒100位	987586 pt
横山奈緒120位	748605 pt
横山奈緒140位	523783 pt
横山奈緒160位	400697 pt
横山奈緒180位	284815 pt
横山奈緒200位	196808 pt
横山奈緒220位	133628 pt
横山奈緒240位	86879 pt
横山奈緒260位	70019 pt
横山奈緒280位	57297 pt
横山奈緒300位	45720 pt
二階堂千鶴60位	1095307 pt
二階堂千鶴80位	924040 pt
二階堂千鶴100位	784593 pt
二階堂千鶴120位	595208 pt
二階堂千鶴140位	455294 pt
二階堂千鶴160位	319588 pt
二階堂千鶴180位	215814 pt
二階堂千鶴200位	150237 pt
二階堂千鶴220位	106216 pt
二階堂千鶴240位	74191 pt
二階堂千鶴260位	52574 pt
二階堂千鶴280位	39644 pt
二階堂千鶴300位	30611 pt
馬場このみ60位	1787954 pt
馬場このみ80位	1566751 pt
馬場このみ100位	1458070 pt
馬場このみ120位	1214283 pt
馬場このみ140位	937712 pt
馬場このみ160位	685028 pt
馬場このみ180位	401817 pt
馬場このみ200位	250121 pt
馬場このみ220位	157477 pt
馬場このみ240位	106615 pt
馬場このみ260位	82984 pt
馬場このみ280位	66132 pt
馬場このみ300位	49586 pt
大神環60位	1101904 pt
大神環80位	986836 pt
大神環100位	799507 pt
大神環120位	501112 pt
大神環140位	341549 pt
大神環160位	202659 pt
大神環180位	109937 pt
大神環200位	74294 pt
大神環220位	54625 pt
大神環240位	40801 pt
大神環260位	33157 pt
大神環280位	25632 pt
大神環300位	20137 pt
豊川風花60位	1028572 pt
豊川風花80位	928014 pt
豊川風花100位	842970 pt
豊川風花120位	670231 pt
豊川風花140位	495674 pt
豊川風花160位	288569 pt
豊川風花180位	196355 pt
豊川風花200位	140913 pt
豊川風花220位	105834 pt
豊川風花240位	79880 pt
豊川風花260位	60440 pt
豊川風花280位	49755 pt
豊川風花300位	40062 pt
宮尾美也60位	1533102 pt
宮尾美也80位	1236182 pt
宮尾美也100位	1127694 pt
宮尾美也120位	838877 pt
宮尾美也140位	467655 pt
宮尾美也160位	245249 pt
宮尾美也180位	100226 pt
宮尾美也200位	63747 pt
宮尾美也220位	41803 pt
宮尾美也240位	30488 pt
宮尾美也260位	23771 pt
宮尾美也280位	19472 pt
宮尾美也300位	14814 pt
福田のり子60位	711765 pt
福田のり子80位	563293 pt
福田のり子100位	435478 pt
福田のり子120位	292684 pt
福田のり子140位	183272 pt
福田のり子160位	115142 pt
福田のり子180位	82677 pt
福田のり子200位	64209 pt
福田のり子220位	51140 pt
福田のり子240位	40675 pt
福田のり子260位	31433 pt
福田のり子280位	27698 pt
福田のり子300位	22797 pt
真壁瑞希60位	1598120 pt
真壁瑞希80位	1485217 pt
真壁瑞希100位	1300341 pt
真壁瑞希120位	1061696 pt
真壁瑞希140位	781663 pt
真壁瑞希160位	630925 pt
真壁瑞希180位	441201 pt
真壁瑞希200位	312468 pt
真壁瑞希220位	220122 pt
真壁瑞希240位	164175 pt
真壁瑞希260位	104223 pt
真壁瑞希280位	81301 pt
真壁瑞希300位	70343 pt
篠宮可憐60位	1135609 pt
篠宮可憐80位	1011293 pt
篠宮可憐100位	884011 pt
篠宮可憐120位	660196 pt
篠宮可憐140位	407416 pt
篠宮可憐160位	263956 pt
篠宮可憐180位	182778 pt
篠宮可憐200位	125811 pt
篠宮可憐220位	87976 pt
篠宮可憐240位	66933 pt
篠宮可憐260位	51883 pt
篠宮可憐280位	41477 pt
篠宮可憐300位	33271 pt
百瀬莉緒60位	1317654 pt
百瀬莉緒80位	1183630 pt
百瀬莉緒100位	981741 pt
百瀬莉緒120位	811511 pt
百瀬莉緒140位	578840 pt
百瀬莉緒160位	341608 pt
百瀬莉緒180位	213861 pt
百瀬莉緒200位	134068 pt
百瀬莉緒220位	84739 pt
百瀬莉緒240位	62317 pt
百瀬莉緒260位	50597 pt
百瀬莉緒280位	39098 pt
百瀬莉緒300位	32465 pt
永吉昴60位	1215184 pt
永吉昴80位	1020055 pt
永吉昴100位	937592 pt
永吉昴120位	808899 pt
永吉昴140位	502429 pt
永吉昴160位	340015 pt
永吉昴180位	231156 pt
永吉昴200位	143122 pt
永吉昴220位	87094 pt
永吉昴240位	55609 pt
永吉昴260位	38095 pt
永吉昴280位	31365 pt
永吉昴300位	26394 pt
北上麗花60位	1201998 pt
北上麗花80位	1090639 pt
北上麗花100位	1001205 pt
北上麗花120位	664811 pt
北上麗花140位	461932 pt
北上麗花160位	287270 pt
北上麗花180位	163619 pt
北上麗花200位	105667 pt
北上麗花220位	71381 pt
北上麗花240位	50322 pt
北上麗花260位	42042 pt
北上麗花280位	33018 pt
北上麗花300位	28224 pt
周防桃子60位	2067195 pt
周防桃子80位	1827435 pt
周防桃子100位	1676097 pt
周防桃子120位	1431485 pt
周防桃子140位	1236682 pt
周防桃子160位	936471 pt
周防桃子180位	581014 pt
周防桃子200位	381618 pt
周防桃子220位	198625 pt
周防桃子240位	133690 pt
周防桃子260位	92786 pt
周防桃子280位	68554 pt
周防桃子300位	51583 pt
ジュリア60位	1444431 pt
ジュリア80位	1239583 pt
ジュリア100位	1150139 pt
ジュリア120位	1018016 pt
ジュリア140位	814042 pt
ジュリア160位	575662 pt
ジュリア180位	446606 pt
ジュリア200位	309558 pt
ジュリア220位	222579 pt
ジュリア240位	152135 pt
ジュリア260位	112137 pt
ジュリア280位	88876 pt
ジュリア300位	72335 pt
※03/21 00:01 集計時点のポイントですBY SKDN
