春日未来60位	1871118 pt
北上麗花280位	41253 pt
北上麗花300位	34571 pt
周防桃子60位	2235623 pt
周防桃子80位	1978968 pt
周防桃子100位	1795006 pt
周防桃子120位	1655601 pt
周防桃子140位	1388377 pt
周防桃子160位	1130771 pt
周防桃子180位	746396 pt
周防桃子200位	448981 pt
周防桃子220位	251792 pt
周防桃子240位	155140 pt
周防桃子260位	104998 pt
周防桃子280位	82569 pt
周防桃子300位	61657 pt
ジュリア60位	1509406 pt
ジュリア80位	1360848 pt
ジュリア100位	1259497 pt
ジュリア120位	1156327 pt
ジュリア140位	938786 pt
ジュリア160位	711394 pt
ジュリア180位	555160 pt
ジュリア200位	404260 pt
ジュリア220位	262851 pt
ジュリア240位	200444 pt
ジュリア260位	133886 pt
ジュリア280位	102237 pt
ジュリア300位	88290 pt
※03/21 16:36 集計時点のポイントですBY SKDN
