春日未来60位	2172759 pt
北沢志保140位	2027597 pt
北沢志保160位	1878785 pt
北沢志保180位	1606138 pt
北沢志保200位	1252602 pt
北沢志保220位	781682 pt
北沢志保240位	475363 pt
北沢志保260位	271442 pt
北沢志保280位	176102 pt
北沢志保300位	132380 pt
舞浜歩60位	1264337 pt
舞浜歩80位	1082064 pt
舞浜歩100位	1006624 pt
舞浜歩120位	905437 pt
舞浜歩140位	817717 pt
舞浜歩160位	760929 pt
舞浜歩180位	637166 pt
舞浜歩200位	457590 pt
舞浜歩220位	268299 pt
舞浜歩240位	192451 pt
舞浜歩260位	144149 pt
舞浜歩280位	113923 pt
舞浜歩300位	92347 pt
木下ひなた60位	1481636 pt
木下ひなた80位	1343761 pt
木下ひなた100位	1251952 pt
木下ひなた120位	1168332 pt
木下ひなた140位	1068544 pt
木下ひなた160位	1001747 pt
木下ひなた180位	723654 pt
木下ひなた200位	457484 pt
木下ひなた220位	307384 pt
木下ひなた240位	221857 pt
木下ひなた260位	159610 pt
木下ひなた280位	124399 pt
木下ひなた300位	98615 pt
矢吹可奈60位	1926095 pt
矢吹可奈80位	1704173 pt
矢吹可奈100位	1599792 pt
矢吹可奈120位	1468509 pt
矢吹可奈140位	1401695 pt
矢吹可奈160位	1328137 pt
矢吹可奈180位	1159148 pt
矢吹可奈200位	954859 pt
矢吹可奈220位	513772 pt
矢吹可奈240位	321589 pt
矢吹可奈260位	229595 pt
矢吹可奈280位	151753 pt
矢吹可奈300位	110132 pt
横山奈緒60位	1838052 pt
横山奈緒80位	1682409 pt
横山奈緒100位	1563715 pt
横山奈緒120位	1480905 pt
横山奈緒140位	1330343 pt
横山奈緒160位	1226084 pt
横山奈緒180位	1053179 pt
横山奈緒200位	827919 pt
横山奈緒220位	565394 pt
横山奈緒240位	323870 pt
横山奈緒260位	196239 pt
横山奈緒280位	144000 pt
横山奈緒300位	109379 pt
二階堂千鶴60位	1846247 pt
二階堂千鶴80位	1674638 pt
二階堂千鶴100位	1559745 pt
二階堂千鶴120位	1479928 pt
二階堂千鶴140位	1372442 pt
二階堂千鶴160位	1252552 pt
二階堂千鶴180位	1098513 pt
二階堂千鶴200位	867539 pt
二階堂千鶴220位	590942 pt
二階堂千鶴240位	394482 pt
二階堂千鶴260位	255714 pt
二階堂千鶴280位	169920 pt
二階堂千鶴300位	128482 pt
馬場このみ60位	2175742 pt
馬場このみ80位	2061187 pt
馬場このみ100位	2006895 pt
馬場このみ120位	1874343 pt
馬場このみ140位	1758250 pt
馬場このみ160位	1610652 pt
馬場このみ180位	1407631 pt
馬場このみ200位	864255 pt
馬場このみ220位	542227 pt
馬場このみ240位	306273 pt
馬場このみ260位	200924 pt
馬場このみ280位	150223 pt
馬場このみ300位	129767 pt
大神環60位	1625360 pt
大神環80位	1475331 pt
大神環100位	1309592 pt
大神環120位	1212019 pt
大神環140位	1125297 pt
大神環160位	1023613 pt
大神環180位	839615 pt
大神環200位	498253 pt
大神環220位	340613 pt
大神環240位	208922 pt
大神環260位	133741 pt
大神環280位	100261 pt
大神環300位	79394 pt
豊川風花60位	1573282 pt
豊川風花80位	1438724 pt
豊川風花100位	1343003 pt
豊川風花120位	1257374 pt
豊川風花140位	1095020 pt
豊川風花160位	1014133 pt
豊川風花180位	849155 pt
豊川風花200位	653975 pt
豊川風花220位	398807 pt
豊川風花240位	311804 pt
豊川風花260位	207532 pt
豊川風花280位	154367 pt
豊川風花300位	118272 pt
宮尾美也60位	2113029 pt
宮尾美也80位	2002237 pt
宮尾美也100位	1872801 pt
宮尾美也120位	1634385 pt
宮尾美也140位	1503873 pt
宮尾美也160位	1336380 pt
宮尾美也180位	1022330 pt
宮尾美也200位	682094 pt
宮尾美也220位	351385 pt
宮尾美也240位	163601 pt
宮尾美也260位	113284 pt
宮尾美也280位	82588 pt
宮尾美也300位	57242 pt
福田のり子60位	1259114 pt
福田のり子80位	1140264 pt
福田のり子100位	1007179 pt
福田のり子120位	873938 pt
福田のり子140位	808606 pt
福田のり子160位	748300 pt
福田のり子180位	630829 pt
福田のり子200位	417279 pt
福田のり子220位	329943 pt
福田のり子240位	194662 pt
福田のり子260位	146007 pt
福田のり子280位	123855 pt
福田のり子300位	95841 pt
真壁瑞希60位	2108118 pt
真壁瑞希80位	2012007 pt
真壁瑞希100位	1867856 pt
真壁瑞希120位	1700130 pt
真壁瑞希140位	1605001 pt
真壁瑞希160位	1525745 pt
真壁瑞希180位	1303694 pt
真壁瑞希200位	1045159 pt
真壁瑞希220位	751645 pt
真壁瑞希240位	451084 pt
真壁瑞希260位	327704 pt
真壁瑞希280位	203974 pt
真壁瑞希300位	169571 pt
篠宮可憐60位	1746386 pt
篠宮可憐80位	1663324 pt
篠宮可憐100位	1547862 pt
篠宮可憐120位	1478794 pt
篠宮可憐140位	1357292 pt
篠宮可憐160位	1254886 pt
篠宮可憐180位	1033721 pt
篠宮可憐200位	801080 pt
篠宮可憐220位	596676 pt
篠宮可憐240位	375501 pt
篠宮可憐260位	230757 pt
篠宮可憐280位	172010 pt
篠宮可憐300位	131988 pt
百瀬莉緒60位	1899966 pt
百瀬莉緒80位	1689983 pt
百瀬莉緒100位	1571940 pt
百瀬莉緒120位	1502302 pt
百瀬莉緒140位	1412007 pt
百瀬莉緒160位	1338065 pt
百瀬莉緒180位	1203642 pt
百瀬莉緒200位	832500 pt
百瀬莉緒220位	483371 pt
百瀬莉緒240位	301512 pt
百瀬莉緒260位	168742 pt
百瀬莉緒280位	112473 pt
百瀬莉緒300位	94863 pt
永吉昴60位	1861819 pt
永吉昴80位	1647317 pt
永吉昴100位	1496938 pt
永吉昴120位	1410782 pt
永吉昴140位	1300096 pt
永吉昴160位	1182711 pt
永吉昴180位	1012977 pt
永吉昴200位	697533 pt
永吉昴220位	437826 pt
永吉昴240位	267769 pt
永吉昴260位	151088 pt
永吉昴280位	109732 pt
永吉昴300位	82847 pt
北上麗花60位	1832517 pt
北上麗花80位	1698892 pt
北上麗花100位	1572094 pt
北上麗花120位	1501133 pt
北上麗花140位	1390040 pt
北上麗花160位	1274574 pt
北上麗花180位	1077999 pt
北上麗花200位	876543 pt
北上麗花220位	481524 pt
北上麗花240位	307584 pt
北上麗花260位	189471 pt
北上麗花280位	138085 pt
北上麗花300位	102097 pt
周防桃子60位	3018816 pt
周防桃子80位	2753548 pt
周防桃子100位	2575267 pt
周防桃子120位	2432730 pt
周防桃子140位	2255887 pt
周防桃子160位	2073446 pt
周防桃子180位	1767885 pt
周防桃子200位	1520098 pt
周防桃子220位	640023 pt
周防桃子240位	330767 pt
周防桃子260位	208742 pt
周防桃子280位	137761 pt
周防桃子300位	106916 pt
ジュリア60位	2006954 pt
ジュリア80位	1917391 pt
ジュリア100位	1776500 pt
ジュリア120位	1691121 pt
ジュリア140位	1636837 pt
ジュリア160位	1576197 pt
ジュリア180位	1500265 pt
ジュリア200位	1168987 pt
ジュリア220位	798758 pt
ジュリア240位	516907 pt
ジュリア260位	348015 pt
ジュリア280位	229722 pt
ジュリア300位	171515 pt
※03/24 16:54 集計時点のポイントですBY SKDN
