春日未来60位	2509915 pt
徳川まつり180位	2005788 pt
徳川まつり200位	1960237 pt
徳川まつり220位	1884698 pt
徳川まつり240位	1804002 pt
徳川まつり260位	1512754 pt
徳川まつり280位	644922 pt
徳川まつり300位	373533 pt
箱崎星梨花60位	2629469 pt
箱崎星梨花80位	2515597 pt
箱崎星梨花100位	2436891 pt
箱崎星梨花120位	2325551 pt
箱崎星梨花140位	2216774 pt
箱崎星梨花160位	2172848 pt
箱崎星梨花180位	2079109 pt
箱崎星梨花200位	2026716 pt
箱崎星梨花220位	1953081 pt
箱崎星梨花240位	1838504 pt
箱崎星梨花260位	1405120 pt
箱崎星梨花280位	553727 pt
箱崎星梨花300位	303520 pt
野々原茜60位	2004441 pt
野々原茜80位	1842783 pt
野々原茜100位	1731302 pt
野々原茜120位	1645338 pt
野々原茜140位	1563676 pt
野々原茜160位	1500087 pt
野々原茜180位	1415329 pt
野々原茜200位	1359150 pt
野々原茜220位	1277623 pt
野々原茜240位	1173559 pt
野々原茜260位	821951 pt
野々原茜280位	475744 pt
野々原茜300位	305206 pt
望月杏奈60位	3036472 pt
望月杏奈80位	3000000 pt
望月杏奈100位	2812077 pt
望月杏奈120位	2634438 pt
望月杏奈140位	2565705 pt
望月杏奈160位	2462351 pt
望月杏奈180位	2398023 pt
望月杏奈200位	2324482 pt
望月杏奈220位	2253947 pt
望月杏奈240位	2123249 pt
望月杏奈260位	1621645 pt
望月杏奈280位	652980 pt
望月杏奈300位	337030 pt
ロコ60位	2303486 pt
ロコ80位	2200009 pt
ロコ100位	2100009 pt
ロコ120位	2041979 pt
ロコ140位	2009900 pt
ロコ160位	1929702 pt
ロコ180位	1851806 pt
ロコ200位	1726456 pt
ロコ220位	1683309 pt
ロコ240位	1602394 pt
ロコ260位	1296632 pt
ロコ280位	559419 pt
ロコ300位	324542 pt
七尾百合子60位	3538477 pt
七尾百合子80位	3419351 pt
七尾百合子100位	3210862 pt
七尾百合子120位	3033008 pt
七尾百合子140位	2992478 pt
七尾百合子160位	2813266 pt
七尾百合子180位	2719614 pt
七尾百合子200位	2596106 pt
七尾百合子220位	2496301 pt
七尾百合子240位	2275119 pt
七尾百合子260位	1413563 pt
七尾百合子280位	705023 pt
七尾百合子300位	375016 pt
高山紗代子60位	2600708 pt
高山紗代子80位	2500366 pt
高山紗代子100位	2383170 pt
高山紗代子120位	2315588 pt
高山紗代子140位	2261922 pt
高山紗代子160位	2181939 pt
高山紗代子180位	2125223 pt
高山紗代子200位	2100310 pt
高山紗代子220位	2056744 pt
高山紗代子240位	1971940 pt
高山紗代子260位	1319971 pt
高山紗代子280位	612783 pt
高山紗代子300位	383039 pt
松田亜利沙60位	2050411 pt
松田亜利沙80位	2004070 pt
松田亜利沙100位	1924599 pt
松田亜利沙120位	1872976 pt
松田亜利沙140位	1815303 pt
松田亜利沙160位	1758531 pt
松田亜利沙180位	1704347 pt
松田亜利沙200位	1651465 pt
松田亜利沙220位	1597403 pt
松田亜利沙240位	1551904 pt
松田亜利沙260位	1190423 pt
松田亜利沙280位	501044 pt
松田亜利沙300位	302582 pt
高坂海美60位	2623780 pt
高坂海美80位	2560934 pt
高坂海美100位	2514750 pt
高坂海美120位	2471377 pt
高坂海美140位	2400588 pt
高坂海美160位	2325752 pt
高坂海美180位	2258213 pt
高坂海美200位	2190563 pt
高坂海美220位	2132802 pt
高坂海美240位	2062149 pt
高坂海美260位	1655360 pt
高坂海美280位	839225 pt
高坂海美300位	350574 pt
中谷育60位	1870073 pt
中谷育80位	1800883 pt
中谷育100位	1719576 pt
中谷育120位	1656397 pt
中谷育140位	1605554 pt
中谷育160位	1537122 pt
中谷育180位	1496106 pt
中谷育200位	1449077 pt
中谷育220位	1411894 pt
中谷育240位	1336885 pt
中谷育260位	1094753 pt
中谷育280位	670178 pt
中谷育300位	349796 pt
天空橋朋花60位	2429172 pt
天空橋朋花80位	2350129 pt
天空橋朋花100位	2314645 pt
天空橋朋花120位	2260398 pt
天空橋朋花140位	2206492 pt
天空橋朋花160位	2167532 pt
天空橋朋花180位	2109840 pt
天空橋朋花200位	2076889 pt
天空橋朋花220位	2038666 pt
天空橋朋花240位	1978685 pt
天空橋朋花260位	1682181 pt
天空橋朋花280位	581134 pt
天空橋朋花300位	268843 pt
エミリー60位	2031235 pt
エミリー80位	1985341 pt
エミリー100位	1849232 pt
エミリー120位	1803797 pt
エミリー140位	1752151 pt
エミリー160位	1639606 pt
エミリー180位	1600016 pt
エミリー200位	1528023 pt
エミリー220位	1481940 pt
エミリー240位	1320331 pt
エミリー260位	1071617 pt
エミリー280位	482943 pt
エミリー300位	291867 pt
北沢志保60位	3041012 pt
北沢志保80位	3000175 pt
北沢志保100位	2781373 pt
北沢志保120位	2554822 pt
北沢志保140位	2448679 pt
北沢志保160位	2324564 pt
北沢志保180位	2250381 pt
北沢志保200位	2168793 pt
北沢志保220位	2088098 pt
北沢志保240位	2001673 pt
北沢志保260位	1457259 pt
北沢志保280位	546697 pt
北沢志保300位	317899 pt
舞浜歩60位	1623674 pt
舞浜歩80位	1555229 pt
舞浜歩100位	1512375 pt
舞浜歩120位	1466909 pt
舞浜歩140位	1401407 pt
舞浜歩160位	1321965 pt
舞浜歩180位	1265884 pt
舞浜歩200位	1227147 pt
舞浜歩220位	1170477 pt
舞浜歩240位	1107050 pt
舞浜歩260位	807731 pt
舞浜歩280位	403545 pt
舞浜歩300位	224122 pt
木下ひなた60位	1801838 pt
木下ひなた80位	1662516 pt
木下ひなた100位	1551813 pt
木下ひなた120位	1504337 pt
木下ひなた140位	1451833 pt
木下ひなた160位	1404996 pt
木下ひなた180位	1332740 pt
木下ひなた200位	1256388 pt
木下ひなた220位	1206760 pt
木下ひなた240位	1116772 pt
木下ひなた260位	994617 pt
木下ひなた280位	714003 pt
木下ひなた300位	419176 pt
矢吹可奈60位	2203126 pt
矢吹可奈80位	2110070 pt
矢吹可奈100位	2055971 pt
矢吹可奈120位	2009936 pt
矢吹可奈140位	1953031 pt
矢吹可奈160位	1886847 pt
矢吹可奈180位	1836052 pt
矢吹可奈200位	1776460 pt
矢吹可奈220位	1733527 pt
矢吹可奈240位	1684486 pt
矢吹可奈260位	1539175 pt
矢吹可奈280位	775606 pt
矢吹可奈300位	302582 pt
横山奈緒60位	2098996 pt
横山奈緒80位	2015253 pt
横山奈緒100位	1973023 pt
横山奈緒120位	1808479 pt
横山奈緒140位	1706873 pt
横山奈緒160位	1640364 pt
横山奈緒180位	1577390 pt
横山奈緒200位	1532341 pt
横山奈緒220位	1457417 pt
横山奈緒240位	1382394 pt
横山奈緒260位	1193498 pt
横山奈緒280位	546674 pt
横山奈緒300位	293153 pt
二階堂千鶴60位	2110754 pt
二階堂千鶴80位	2026720 pt
二階堂千鶴100位	2003667 pt
二階堂千鶴120位	1925955 pt
二階堂千鶴140位	1874943 pt
二階堂千鶴160位	1824814 pt
二階堂千鶴180位	1773778 pt
二階堂千鶴200位	1730288 pt
二階堂千鶴220位	1685200 pt
二階堂千鶴240位	1598615 pt
二階堂千鶴260位	1117890 pt
二階堂千鶴280位	463460 pt
二階堂千鶴300位	258707 pt
馬場このみ60位	2422948 pt
馬場このみ80位	2224736 pt
馬場このみ100位	2134827 pt
馬場このみ120位	2081209 pt
馬場このみ140位	2019085 pt
馬場このみ160位	2000000 pt
馬場このみ180位	1907897 pt
馬場このみ200位	1796078 pt
馬場このみ220位	1707239 pt
馬場このみ240位	1597701 pt
馬場このみ260位	1248567 pt
馬場このみ280位	559759 pt
馬場このみ300位	337865 pt
大神環60位	2011961 pt
大神環80位	1851211 pt
大神環100位	1761212 pt
大神環120位	1677205 pt
大神環140位	1625750 pt
大神環160位	1582318 pt
大神環180位	1523524 pt
大神環200位	1501717 pt
大神環220位	1453444 pt
大神環240位	1369339 pt
大神環260位	1106477 pt
大神環280位	642789 pt
大神環300位	338744 pt
豊川風花60位	1806158 pt
豊川風花80位	1726067 pt
豊川風花100位	1630222 pt
豊川風花120位	1575569 pt
豊川風花140位	1524649 pt
豊川風花160位	1500604 pt
豊川風花180位	1456620 pt
豊川風花200位	1405238 pt
豊川風花220位	1347010 pt
豊川風花240位	1294950 pt
豊川風花260位	1195755 pt
豊川風花280位	812626 pt
豊川風花300位	439934 pt
宮尾美也60位	2396638 pt
宮尾美也80位	2304881 pt
宮尾美也100位	2216136 pt
宮尾美也120位	2143513 pt
宮尾美也140位	2086423 pt
宮尾美也160位	2028714 pt
宮尾美也180位	1973266 pt
宮尾美也200位	1916019 pt
宮尾美也220位	1847318 pt
宮尾美也240位	1785492 pt
宮尾美也260位	1600788 pt
宮尾美也280位	899748 pt
宮尾美也300位	335020 pt
福田のり子60位	1724870 pt
福田のり子80位	1613729 pt
福田のり子100位	1558656 pt
福田のり子120位	1511171 pt
福田のり子140位	1454388 pt
福田のり子160位	1415526 pt
福田のり子180位	1388535 pt
福田のり子200位	1355842 pt
福田のり子220位	1298814 pt
福田のり子240位	1260217 pt
福田のり子260位	1203383 pt
福田のり子280位	892881 pt
福田のり子300位	430664 pt
真壁瑞希60位	2283490 pt
真壁瑞希80位	2200109 pt
真壁瑞希100位	2122714 pt
真壁瑞希120位	2058047 pt
真壁瑞希140位	2008021 pt
真壁瑞希160位	2000073 pt
真壁瑞希180位	1863918 pt
真壁瑞希200位	1750509 pt
真壁瑞希220位	1691876 pt
真壁瑞希240位	1639144 pt
真壁瑞希260位	1233509 pt
真壁瑞希280位	637002 pt
真壁瑞希300位	407455 pt
篠宮可憐60位	2108217 pt
篠宮可憐80位	2049554 pt
篠宮可憐100位	2020973 pt
篠宮可憐120位	2002368 pt
篠宮可憐140位	1931494 pt
篠宮可憐160位	1897965 pt
篠宮可憐180位	1841230 pt
篠宮可憐200位	1813298 pt
篠宮可憐220位	1769325 pt
篠宮可憐240位	1705577 pt
篠宮可憐260位	1311009 pt
篠宮可憐280位	523650 pt
篠宮可憐300位	295876 pt
百瀬莉緒60位	2050959 pt
百瀬莉緒80位	2007386 pt
百瀬莉緒100位	1951250 pt
百瀬莉緒120位	1864846 pt
百瀬莉緒140位	1801694 pt
百瀬莉緒160位	1742888 pt
百瀬莉緒180位	1701418 pt
百瀬莉緒200位	1651973 pt
百瀬莉緒220位	1601113 pt
百瀬莉緒240位	1533940 pt
百瀬莉緒260位	1308848 pt
百瀬莉緒280位	575720 pt
百瀬莉緒300位	263676 pt
永吉昴60位	2032202 pt
永吉昴80位	2001750 pt
永吉昴100位	1908199 pt
永吉昴120位	1809145 pt
永吉昴140位	1688027 pt
永吉昴160位	1617636 pt
永吉昴180位	1546512 pt
永吉昴200位	1506426 pt
永吉昴220位	1471943 pt
永吉昴240位	1413353 pt
永吉昴260位	1035649 pt
永吉昴280位	477063 pt
永吉昴300位	271721 pt
北上麗花60位	2189856 pt
北上麗花80位	2104189 pt
北上麗花100位	2031903 pt
北上麗花120位	2005002 pt
北上麗花140位	1958872 pt
北上麗花160位	1886648 pt
北上麗花180位	1844842 pt
北上麗花200位	1806286 pt
北上麗花220位	1734556 pt
北上麗花240位	1664475 pt
北上麗花260位	1229104 pt
北上麗花280位	535103 pt
北上麗花300位	290413 pt
周防桃子60位	3201050 pt
周防桃子80位	3024274 pt
周防桃子100位	2962728 pt
周防桃子120位	2768024 pt
周防桃子140位	2602932 pt
周防桃子160位	2510691 pt
周防桃子180位	2402673 pt
周防桃子200位	2290111 pt
周防桃子220位	2173635 pt
周防桃子240位	2012763 pt
周防桃子260位	1520989 pt
周防桃子280位	746396 pt
周防桃子300位	339219 pt
ジュリア60位	2224890 pt
ジュリア80位	2168634 pt
ジュリア100位	2077367 pt
ジュリア120位	2032634 pt
ジュリア140位	2002071 pt
ジュリア160位	1936144 pt
ジュリア180位	1865609 pt
ジュリア200位	1814338 pt
ジュリア220位	1748724 pt
ジュリア240位	1640534 pt
ジュリア260位	1128421 pt
ジュリア280位	691401 pt
ジュリア300位	342072 pt
※03/26 20:02 集計時点のポイントですBY SKDN
