春日未来60位	1568951 pt
望月杏奈140位	890061 pt
望月杏奈160位	695283 pt
望月杏奈180位	544687 pt
望月杏奈200位	264620 pt
望月杏奈220位	181996 pt
望月杏奈240位	126224 pt
望月杏奈260位	85058 pt
望月杏奈280位	63303 pt
望月杏奈300位	51592 pt
ロコ60位	1198970 pt
ロコ80位	1025201 pt
ロコ100位	903318 pt
ロコ120位	672308 pt
ロコ140位	446325 pt
ロコ160位	300532 pt
ロコ180位	212704 pt
ロコ200位	131797 pt
ロコ220位	83725 pt
ロコ240位	50784 pt
ロコ260位	39013 pt
ロコ280位	27977 pt
ロコ300位	22383 pt
七尾百合子60位	2006411 pt
七尾百合子80位	1850117 pt
七尾百合子100位	1661968 pt
七尾百合子120位	1364576 pt
七尾百合子140位	912746 pt
七尾百合子160位	707250 pt
七尾百合子180位	540366 pt
七尾百合子200位	328852 pt
七尾百合子220位	221394 pt
七尾百合子240位	131610 pt
七尾百合子260位	98386 pt
七尾百合子280位	75732 pt
七尾百合子300位	64054 pt
高山紗代子60位	1433968 pt
高山紗代子80位	1226272 pt
高山紗代子100位	1089085 pt
高山紗代子120位	883929 pt
高山紗代子140位	692643 pt
高山紗代子160位	504574 pt
高山紗代子180位	334325 pt
高山紗代子200位	225584 pt
高山紗代子220位	148853 pt
高山紗代子240位	106371 pt
高山紗代子260位	78572 pt
高山紗代子280位	63895 pt
高山紗代子300位	51908 pt
松田亜利沙60位	961925 pt
松田亜利沙80位	834315 pt
松田亜利沙100位	685719 pt
松田亜利沙120位	436660 pt
松田亜利沙140位	253901 pt
松田亜利沙160位	164101 pt
松田亜利沙180位	100965 pt
松田亜利沙200位	71067 pt
松田亜利沙220位	57230 pt
松田亜利沙240位	44817 pt
松田亜利沙260位	36924 pt
松田亜利沙280位	29169 pt
松田亜利沙300位	22807 pt
高坂海美60位	1385233 pt
高坂海美80位	1184638 pt
高坂海美100位	975450 pt
高坂海美120位	680623 pt
高坂海美140位	532661 pt
高坂海美160位	443031 pt
高坂海美180位	276595 pt
高坂海美200位	192063 pt
高坂海美220位	129578 pt
高坂海美240位	93598 pt
高坂海美260位	66172 pt
高坂海美280位	52099 pt
高坂海美300位	40971 pt
中谷育60位	762498 pt
中谷育80位	567732 pt
中谷育100位	347168 pt
中谷育120位	224326 pt
中谷育140位	135018 pt
中谷育160位	96419 pt
中谷育180位	65085 pt
中谷育200位	47404 pt
中谷育220位	37513 pt
中谷育240位	31750 pt
中谷育260位	24049 pt
中谷育280位	18061 pt
中谷育300位	14671 pt
天空橋朋花60位	1321246 pt
天空橋朋花80位	1135849 pt
天空橋朋花100位	1004391 pt
天空橋朋花120位	738031 pt
天空橋朋花140位	560724 pt
天空橋朋花160位	327261 pt
天空橋朋花180位	228941 pt
天空橋朋花200位	118917 pt
天空橋朋花220位	77114 pt
天空橋朋花240位	50826 pt
天空橋朋花260位	34239 pt
天空橋朋花280位	28997 pt
天空橋朋花300位	22692 pt
エミリー60位	1180591 pt
エミリー80位	1034132 pt
エミリー100位	762870 pt
エミリー120位	419273 pt
エミリー140位	239306 pt
エミリー160位	128490 pt
エミリー180位	77471 pt
エミリー200位	52044 pt
エミリー220位	36576 pt
エミリー240位	28035 pt
エミリー260位	21629 pt
エミリー280位	17550 pt
エミリー300位	13278 pt
北沢志保60位	1920596 pt
北沢志保80位	1708954 pt
北沢志保100位	1519651 pt
北沢志保120位	1164599 pt
北沢志保140位	890813 pt
北沢志保160位	661372 pt
北沢志保180位	367040 pt
北沢志保200位	281720 pt
北沢志保220位	176975 pt
北沢志保240位	122438 pt
北沢志保260位	84131 pt
北沢志保280位	64909 pt
北沢志保300位	52858 pt
舞浜歩60位	711436 pt
舞浜歩80位	545696 pt
舞浜歩100位	400174 pt
舞浜歩120位	234185 pt
舞浜歩140位	132950 pt
舞浜歩160位	84129 pt
舞浜歩180位	62195 pt
舞浜歩200位	48934 pt
舞浜歩220位	37251 pt
舞浜歩240位	28265 pt
舞浜歩260位	22074 pt
舞浜歩280位	17423 pt
舞浜歩300位	14753 pt
木下ひなた60位	800236 pt
木下ひなた80位	660875 pt
木下ひなた100位	521760 pt
木下ひなた120位	372489 pt
木下ひなた140位	250143 pt
木下ひなた160位	163024 pt
木下ひなた180位	113149 pt
木下ひなた200位	80867 pt
木下ひなた220位	61042 pt
木下ひなた240位	50214 pt
木下ひなた260位	41013 pt
木下ひなた280位	32978 pt
木下ひなた300位	27043 pt
矢吹可奈60位	1185241 pt
矢吹可奈80位	1041135 pt
矢吹可奈100位	753970 pt
矢吹可奈120位	558932 pt
矢吹可奈140位	410679 pt
矢吹可奈160位	309147 pt
矢吹可奈180位	176480 pt
矢吹可奈200位	114121 pt
矢吹可奈220位	68775 pt
矢吹可奈240位	55459 pt
矢吹可奈260位	44695 pt
矢吹可奈280位	31503 pt
矢吹可奈300位	23536 pt
横山奈緒60位	1137967 pt
横山奈緒80位	926569 pt
横山奈緒100位	718894 pt
横山奈緒120位	515269 pt
横山奈緒140位	377530 pt
横山奈緒160位	285289 pt
横山奈緒180位	202821 pt
横山奈緒200位	133125 pt
横山奈緒220位	101074 pt
横山奈緒240位	72077 pt
横山奈緒260位	58876 pt
横山奈緒280位	44713 pt
横山奈緒300位	35879 pt
二階堂千鶴60位	979531 pt
二階堂千鶴80位	799282 pt
二階堂千鶴100位	604593 pt
二階堂千鶴120位	432364 pt
二階堂千鶴140位	305566 pt
二階堂千鶴160位	204068 pt
二階堂千鶴180位	130211 pt
二階堂千鶴200位	93947 pt
二階堂千鶴220位	67926 pt
二階堂千鶴240位	52983 pt
二階堂千鶴260位	35599 pt
二階堂千鶴280位	28149 pt
二階堂千鶴300位	22384 pt
馬場このみ60位	1535746 pt
馬場このみ80位	1371185 pt
馬場このみ100位	1209411 pt
馬場このみ120位	923641 pt
馬場このみ140位	764844 pt
馬場このみ160位	536130 pt
馬場このみ180位	295664 pt
馬場このみ200位	199097 pt
馬場このみ220位	131867 pt
馬場このみ240位	92189 pt
馬場このみ260位	69792 pt
馬場このみ280位	54944 pt
馬場このみ300位	42259 pt
大神環60位	1004315 pt
大神環80位	866890 pt
大神環100位	628732 pt
大神環120位	374934 pt
大神環140位	258178 pt
大神環160位	154140 pt
大神環180位	77622 pt
大神環200位	60678 pt
大神環220位	45241 pt
大神環240位	34323 pt
大神環260位	24463 pt
大神環280位	19224 pt
大神環300位	17167 pt
豊川風花60位	893802 pt
豊川風花80位	783953 pt
豊川風花100位	691321 pt
豊川風花120位	521315 pt
豊川風花140位	350427 pt
豊川風花160位	226125 pt
豊川風花180位	163109 pt
豊川風花200位	113979 pt
豊川風花220位	82821 pt
豊川風花240位	58444 pt
豊川風花260位	47066 pt
豊川風花280位	39809 pt
豊川風花300位	33603 pt
宮尾美也60位	1253882 pt
宮尾美也80位	1069962 pt
宮尾美也100位	843247 pt
宮尾美也120位	490661 pt
宮尾美也140位	313979 pt
宮尾美也160位	176949 pt
宮尾美也180位	77534 pt
宮尾美也200位	52593 pt
宮尾美也220位	34099 pt
宮尾美也240位	25929 pt
宮尾美也260位	19472 pt
宮尾美也280位	14602 pt
宮尾美也300位	12340 pt
福田のり子60位	608746 pt
福田のり子80位	453304 pt
福田のり子100位	278251 pt
福田のり子120位	177409 pt
福田のり子140位	111061 pt
福田のり子160位	77699 pt
福田のり子180位	61202 pt
福田のり子200位	45422 pt
福田のり子220位	35811 pt
福田のり子240位	28117 pt
福田のり子260位	23885 pt
福田のり子280位	20543 pt
福田のり子300位	17726 pt
真壁瑞希60位	1495204 pt
真壁瑞希80位	1298669 pt
真壁瑞希100位	1054012 pt
真壁瑞希120位	809300 pt
真壁瑞希140位	595675 pt
真壁瑞希160位	442800 pt
真壁瑞希180位	319902 pt
真壁瑞希200位	241321 pt
真壁瑞希220位	163708 pt
真壁瑞希240位	105611 pt
真壁瑞希260位	80336 pt
真壁瑞希280位	67913 pt
真壁瑞希300位	57227 pt
篠宮可憐60位	1005439 pt
篠宮可憐80位	861154 pt
篠宮可憐100位	712169 pt
篠宮可憐120位	430881 pt
篠宮可憐140位	289721 pt
篠宮可憐160位	196350 pt
篠宮可憐180位	131391 pt
篠宮可憐200位	94956 pt
篠宮可憐220位	66801 pt
篠宮可憐240位	48267 pt
篠宮可憐260位	40392 pt
篠宮可憐280位	31648 pt
篠宮可憐300位	26762 pt
百瀬莉緒60位	1167382 pt
百瀬莉緒80位	1046092 pt
百瀬莉緒100位	790283 pt
百瀬莉緒120位	605759 pt
百瀬莉緒140位	365247 pt
百瀬莉緒160位	229247 pt
百瀬莉緒180位	150324 pt
百瀬莉緒200位	96005 pt
百瀬莉緒220位	66577 pt
百瀬莉緒240位	52454 pt
百瀬莉緒260位	40833 pt
百瀬莉緒280位	33535 pt
百瀬莉緒300位	27280 pt
永吉昴60位	1022486 pt
永吉昴80位	888546 pt
永吉昴100位	742961 pt
永吉昴120位	569794 pt
永吉昴140位	378040 pt
永吉昴160位	238376 pt
永吉昴180位	151375 pt
永吉昴200位	94217 pt
永吉昴220位	62893 pt
永吉昴240位	41497 pt
永吉昴260位	32023 pt
永吉昴280位	26136 pt
永吉昴300位	20232 pt
北上麗花60位	1096264 pt
北上麗花80位	1010455 pt
北上麗花100位	757705 pt
北上麗花120位	530469 pt
北上麗花140位	308584 pt
北上麗花160位	174943 pt
北上麗花180位	111099 pt
北上麗花200位	72314 pt
北上麗花220位	50485 pt
北上麗花240位	41048 pt
北上麗花260位	32380 pt
北上麗花280位	27209 pt
北上麗花300位	21395 pt
周防桃子60位	1662510 pt
周防桃子80位	1406698 pt
周防桃子100位	1249676 pt
周防桃子120位	1118457 pt
周防桃子140位	847316 pt
周防桃子160位	656666 pt
周防桃子180位	433347 pt
周防桃子200位	258536 pt
周防桃子220位	145498 pt
周防桃子240位	108134 pt
周防桃子260位	77735 pt
周防桃子280位	58927 pt
周防桃子300位	44049 pt
ジュリア60位	1224475 pt
ジュリア80位	1108198 pt
ジュリア100位	955499 pt
ジュリア120位	802806 pt
ジュリア140位	552135 pt
ジュリア160位	441976 pt
ジュリア180位	344494 pt
ジュリア200位	255351 pt
ジュリア220位	193646 pt
ジュリア240位	129977 pt
ジュリア260位	98582 pt
ジュリア280位	74566 pt
ジュリア300位	61594 pt
※03/20 16:32 集計時点のポイントですBY SKDN
