春日未来200位	1916211 pt
北上麗花210位	1536091 pt
北上麗花220位	1503964 pt
北上麗花230位	1448717 pt
北上麗花240位	1306218 pt
北上麗花250位	1060279 pt
北上麗花260位	752184 pt
北上麗花270位	523213 pt
北上麗花280位	440264 pt
北上麗花290位	298631 pt
北上麗花300位	260750 pt
周防桃子200位	2186791 pt
周防桃子210位	2135089 pt
周防桃子220位	2049392 pt
周防桃子230位	1682743 pt
周防桃子240位	1368278 pt
周防桃子250位	942088 pt
周防桃子260位	661058 pt
周防桃子270位	540034 pt
周防桃子280位	374466 pt
周防桃子290位	293990 pt
周防桃子300位	240988 pt
ジュリア200位	1753726 pt
ジュリア210位	1704935 pt
ジュリア220位	1627084 pt
ジュリア230位	1481459 pt
ジュリア240位	1175792 pt
ジュリア250位	970664 pt
ジュリア260位	771362 pt
ジュリア270位	544121 pt
ジュリア280位	469478 pt
ジュリア290位	328477 pt
ジュリア300位	298485 pt
※03/26 11:59 集計時点のポイントですBY SKDN
