春日未来200位	2187296 pt
箱崎星梨花260位	1715247 pt
箱崎星梨花270位	1312741 pt
箱崎星梨花280位	721841 pt
箱崎星梨花290位	413706 pt
箱崎星梨花300位	315105 pt
野々原茜200位	1408294 pt
野々原茜210位	1387923 pt
野々原茜220位	1346873 pt
野々原茜230位	1323839 pt
野々原茜240位	1292380 pt
野々原茜250位	1239359 pt
野々原茜260位	1151418 pt
野々原茜270位	1026502 pt
野々原茜280位	764070 pt
野々原茜290位	581766 pt
野々原茜300位	427983 pt
望月杏奈200位	2371720 pt
望月杏奈210位	2330758 pt
望月杏奈220位	2311251 pt
望月杏奈230位	2289169 pt
望月杏奈240位	2255694 pt
望月杏奈250位	2217229 pt
望月杏奈260位	2016976 pt
望月杏奈270位	1371431 pt
望月杏奈280位	748656 pt
望月杏奈290位	459126 pt
望月杏奈300位	337030 pt
ロコ200位	1812417 pt
ロコ210位	1789104 pt
ロコ220位	1768306 pt
ロコ230位	1747985 pt
ロコ240位	1723391 pt
ロコ250位	1690921 pt
ロコ260位	1610428 pt
ロコ270位	1093749 pt
ロコ280位	576863 pt
ロコ290位	472424 pt
ロコ300位	346017 pt
七尾百合子200位	2655473 pt
七尾百合子210位	2527647 pt
七尾百合子220位	2508627 pt
七尾百合子230位	2477199 pt
七尾百合子240位	2406145 pt
七尾百合子250位	2222910 pt
七尾百合子260位	1944780 pt
七尾百合子270位	1370013 pt
七尾百合子280位	858830 pt
七尾百合子290位	482814 pt
七尾百合子300位	375016 pt
高山紗代子200位	2129403 pt
高山紗代子210位	2105596 pt
高山紗代子220位	2076267 pt
高山紗代子230位	2054225 pt
高山紗代子240位	2000370 pt
高山紗代子250位	1942148 pt
高山紗代子260位	1540748 pt
高山紗代子270位	1111754 pt
高山紗代子280位	779175 pt
高山紗代子290位	457796 pt
高山紗代子300位	394550 pt
松田亜利沙200位	1710163 pt
松田亜利沙210位	1693609 pt
松田亜利沙220位	1666663 pt
松田亜利沙230位	1641697 pt
松田亜利沙240位	1620567 pt
松田亜利沙250位	1590947 pt
松田亜利沙260位	1380276 pt
松田亜利沙270位	695563 pt
松田亜利沙280位	551921 pt
松田亜利沙290位	415407 pt
松田亜利沙300位	311431 pt
高坂海美200位	2252990 pt
高坂海美210位	2223782 pt
高坂海美220位	2204424 pt
高坂海美230位	2177768 pt
高坂海美240位	2153179 pt
高坂海美250位	2096514 pt
高坂海美260位	1901267 pt
高坂海美270位	1267744 pt
高坂海美280位	877057 pt
高坂海美290位	513393 pt
高坂海美300位	365112 pt
中谷育200位	1512383 pt
中谷育210位	1497586 pt
中谷育220位	1484539 pt
中谷育230位	1464804 pt
中谷育240位	1443455 pt
中谷育250位	1420456 pt
中谷育260位	1379002 pt
中谷育270位	1128257 pt
中谷育280位	861800 pt
中谷育290位	534122 pt
中谷育300位	392864 pt
天空橋朋花200位	2147856 pt
天空橋朋花210位	2130895 pt
天空橋朋花220位	2111417 pt
天空橋朋花230位	2091288 pt
天空橋朋花240位	2048917 pt
天空橋朋花250位	2020091 pt
天空橋朋花260位	1899373 pt
天空橋朋花270位	1294182 pt
天空橋朋花280位	682655 pt
天空橋朋花290位	372037 pt
天空橋朋花300位	273256 pt
エミリー200位	1579146 pt
エミリー210位	1563955 pt
エミリー220位	1540138 pt
エミリー230位	1513065 pt
エミリー240位	1494660 pt
エミリー250位	1445637 pt
エミリー260位	1372506 pt
エミリー270位	1093063 pt
エミリー280位	728816 pt
エミリー290位	459530 pt
エミリー300位	348084 pt
北沢志保200位	2226528 pt
北沢志保210位	2200177 pt
北沢志保220位	2158448 pt
北沢志保230位	2111146 pt
北沢志保240位	2074302 pt
北沢志保250位	2001675 pt
北沢志保260位	1532713 pt
北沢志保270位	1076813 pt
北沢志保280位	661923 pt
北沢志保290位	483601 pt
北沢志保300位	344451 pt
舞浜歩200位	1309312 pt
舞浜歩210位	1279326 pt
舞浜歩220位	1255350 pt
舞浜歩230位	1223778 pt
舞浜歩240位	1199403 pt
舞浜歩250位	1161157 pt
舞浜歩260位	1077974 pt
舞浜歩270位	841802 pt
舞浜歩280位	428651 pt
舞浜歩290位	314957 pt
舞浜歩300位	245156 pt
木下ひなた200位	1361175 pt
木下ひなた210位	1343534 pt
木下ひなた220位	1319125 pt
木下ひなた230位	1302883 pt
木下ひなた240位	1289096 pt
木下ひなた250位	1248652 pt
木下ひなた260位	1195281 pt
木下ひなた270位	1053364 pt
木下ひなた280位	839251 pt
木下ひなた290位	714003 pt
木下ひなた300位	456174 pt
矢吹可奈200位	1874662 pt
矢吹可奈210位	1862611 pt
矢吹可奈220位	1844708 pt
矢吹可奈230位	1825583 pt
矢吹可奈240位	1806118 pt
矢吹可奈250位	1774812 pt
矢吹可奈260位	1717177 pt
矢吹可奈270位	1521360 pt
矢吹可奈280位	1048191 pt
矢吹可奈290位	583082 pt
矢吹可奈300位	312529 pt
横山奈緒200位	1579154 pt
横山奈緒210位	1545750 pt
横山奈緒220位	1514216 pt
横山奈緒230位	1501293 pt
横山奈緒240位	1461489 pt
横山奈緒250位	1432962 pt
横山奈緒260位	1392016 pt
横山奈緒270位	1090976 pt
横山奈緒280位	611953 pt
横山奈緒290位	388824 pt
横山奈緒300位	299849 pt
二階堂千鶴200位	1812606 pt
二階堂千鶴210位	1785976 pt
二階堂千鶴220位	1760566 pt
二階堂千鶴230位	1730948 pt
二階堂千鶴240位	1706298 pt
二階堂千鶴250位	1668089 pt
二階堂千鶴260位	1403523 pt
二階堂千鶴270位	948282 pt
二階堂千鶴280位	519203 pt
二階堂千鶴290位	421425 pt
二階堂千鶴300位	275458 pt
馬場このみ200位	1909129 pt
馬場このみ210位	1871406 pt
馬場このみ220位	1833639 pt
馬場このみ230位	1817255 pt
馬場このみ240位	1798304 pt
馬場このみ250位	1753395 pt
馬場このみ260位	1660244 pt
馬場このみ270位	1178235 pt
馬場このみ280位	639770 pt
馬場このみ290位	520254 pt
馬場このみ300位	388640 pt
大神環200位	1584905 pt
大神環210位	1571777 pt
大神環220位	1543895 pt
大神環230位	1521649 pt
大神環240位	1508473 pt
大神環250位	1455118 pt
大神環260位	1366309 pt
大神環270位	1059780 pt
大神環280位	808814 pt
大神環290位	438682 pt
大神環300位	346766 pt
豊川風花200位	1503015 pt
豊川風花210位	1484744 pt
豊川風花220位	1460574 pt
豊川風花230位	1443940 pt
豊川風花240位	1414221 pt
豊川風花250位	1384205 pt
豊川風花260位	1343678 pt
豊川風花270位	1286137 pt
豊川風花280位	1113805 pt
豊川風花290位	760823 pt
豊川風花300位	451223 pt
宮尾美也200位	2102130 pt
宮尾美也210位	2074808 pt
宮尾美也220位	2049720 pt
宮尾美也230位	2020314 pt
宮尾美也240位	1994745 pt
宮尾美也250位	1952222 pt
宮尾美也260位	1880105 pt
宮尾美也270位	1610945 pt
宮尾美也280位	899748 pt
宮尾美也290位	471289 pt
宮尾美也300位	340099 pt
福田のり子200位	1459580 pt
福田のり子210位	1443583 pt
福田のり子220位	1423344 pt
福田のり子230位	1406601 pt
福田のり子240位	1388653 pt
福田のり子250位	1372224 pt
福田のり子260位	1338026 pt
福田のり子270位	1249451 pt
福田のり子280位	1066757 pt
福田のり子290位	647728 pt
福田のり子300位	543751 pt
真壁瑞希200位	1820988 pt
真壁瑞希210位	1788821 pt
真壁瑞希220位	1753919 pt
真壁瑞希230位	1735466 pt
真壁瑞希240位	1706165 pt
真壁瑞希250位	1666802 pt
真壁瑞希260位	1555979 pt
真壁瑞希270位	932519 pt
真壁瑞希280位	701986 pt
真壁瑞希290位	537610 pt
真壁瑞希300位	431672 pt
篠宮可憐200位	1902689 pt
篠宮可憐210位	1870770 pt
篠宮可憐220位	1859306 pt
篠宮可憐230位	1843322 pt
篠宮可憐240位	1812817 pt
篠宮可憐250位	1771578 pt
篠宮可憐260位	1558280 pt
篠宮可憐270位	987006 pt
篠宮可憐280位	527108 pt
篠宮可憐290位	374112 pt
篠宮可憐300位	296634 pt
百瀬莉緒200位	1709101 pt
百瀬莉緒210位	1688794 pt
百瀬莉緒220位	1669185 pt
百瀬莉緒230位	1651296 pt
百瀬莉緒240位	1628109 pt
百瀬莉緒250位	1600049 pt
百瀬莉緒260位	1543153 pt
百瀬莉緒270位	1027039 pt
百瀬莉緒280位	717788 pt
百瀬莉緒290位	419165 pt
百瀬莉緒300位	302461 pt
永吉昴200位	1618329 pt
永吉昴210位	1604777 pt
永吉昴220位	1581684 pt
永吉昴230位	1559595 pt
永吉昴240位	1541756 pt
永吉昴250位	1500000 pt
永吉昴260位	1404407 pt
永吉昴270位	1126963 pt
永吉昴280位	573891 pt
永吉昴290位	410072 pt
永吉昴300位	292924 pt
北上麗花200位	1851812 pt
北上麗花210位	1831799 pt
北上麗花220位	1801403 pt
北上麗花230位	1772822 pt
北上麗花240位	1754810 pt
北上麗花250位	1721501 pt
北上麗花260位	1538991 pt
北上麗花270位	1258320 pt
北上麗花280位	620822 pt
北上麗花290位	421813 pt
北上麗花300位	300998 pt
周防桃子200位	2346332 pt
周防桃子210位	2289518 pt
周防桃子220位	2242106 pt
周防桃子230位	2211318 pt
周防桃子240位	2151242 pt
周防桃子250位	2101150 pt
周防桃子260位	1904092 pt
周防桃子270位	1561160 pt
周防桃子280位	958522 pt
周防桃子290位	590855 pt
周防桃子300位	366969 pt
ジュリア200位	1843923 pt
ジュリア210位	1812810 pt
ジュリア220位	1789404 pt
ジュリア230位	1756132 pt
ジュリア240位	1722331 pt
ジュリア250位	1632066 pt
ジュリア260位	1511168 pt
ジュリア270位	1107950 pt
ジュリア280位	691401 pt
ジュリア290位	484963 pt
ジュリア300位	359815 pt
※03/26 22:02 集計時点のポイントですBY SKDN
