春日未来60位	2460497 pt
野々原茜120位	1587502 pt
野々原茜140位	1484188 pt
野々原茜160位	1408672 pt
野々原茜180位	1334235 pt
野々原茜200位	1231727 pt
野々原茜220位	1141596 pt
野々原茜240位	887775 pt
野々原茜260位	533893 pt
野々原茜280位	314960 pt
野々原茜300位	213884 pt
望月杏奈60位	3031861 pt
望月杏奈80位	2947415 pt
望月杏奈100位	2722994 pt
望月杏奈120位	2596101 pt
望月杏奈140位	2502875 pt
望月杏奈160位	2390957 pt
望月杏奈180位	2306325 pt
望月杏奈200位	2200017 pt
望月杏奈220位	2049148 pt
望月杏奈240位	1563855 pt
望月杏奈260位	945299 pt
望月杏奈280位	446883 pt
望月杏奈300位	283724 pt
ロコ60位	2269447 pt
ロコ80位	2162037 pt
ロコ100位	2050266 pt
ロコ120位	2012840 pt
ロコ140位	1999809 pt
ロコ160位	1882448 pt
ロコ180位	1693716 pt
ロコ200位	1612810 pt
ロコ220位	1539041 pt
ロコ240位	1214229 pt
ロコ260位	748690 pt
ロコ280位	405873 pt
ロコ300位	238387 pt
七尾百合子60位	3524792 pt
七尾百合子80位	3383058 pt
七尾百合子100位	3158536 pt
七尾百合子120位	3009215 pt
七尾百合子140位	2931659 pt
七尾百合子160位	2770000 pt
七尾百合子180位	2655473 pt
七尾百合子200位	2509559 pt
七尾百合子220位	2364592 pt
七尾百合子240位	1843144 pt
七尾百合子260位	905997 pt
七尾百合子280位	375016 pt
七尾百合子300位	237170 pt
高山紗代子60位	2516626 pt
高山紗代子80位	2401080 pt
高山紗代子100位	2246877 pt
高山紗代子120位	2190158 pt
高山紗代子140位	2111287 pt
高山紗代子160位	2053421 pt
高山紗代子180位	2029700 pt
高山紗代子200位	1996026 pt
高山紗代子220位	1930459 pt
高山紗代子240位	1581116 pt
高山紗代子260位	1037566 pt
高山紗代子280位	495229 pt
高山紗代子300位	327750 pt
松田亜利沙60位	2007453 pt
松田亜利沙80位	1932988 pt
松田亜利沙100位	1822713 pt
松田亜利沙120位	1751327 pt
松田亜利沙140位	1702359 pt
松田亜利沙160位	1619947 pt
松田亜利沙180位	1550265 pt
松田亜利沙200位	1500602 pt
松田亜利沙220位	1450732 pt
松田亜利沙240位	1244229 pt
松田亜利沙260位	692100 pt
松田亜利沙280位	385746 pt
松田亜利沙300位	251064 pt
高坂海美60位	2516468 pt
高坂海美80位	2448293 pt
高坂海美100位	2338413 pt
高坂海美120位	2238204 pt
高坂海美140位	2134535 pt
高坂海美160位	2049151 pt
高坂海美180位	2003160 pt
高坂海美200位	1938280 pt
高坂海美220位	1864707 pt
高坂海美240位	1680800 pt
高坂海美260位	1233824 pt
高坂海美280位	632530 pt
高坂海美300位	324080 pt
中谷育60位	1746490 pt
中谷育80位	1681919 pt
中谷育100位	1567962 pt
中谷育120位	1510877 pt
中谷育140位	1479452 pt
中谷育160位	1372339 pt
中谷育180位	1301071 pt
中谷育200位	1246374 pt
中谷育220位	1181961 pt
中谷育240位	1024019 pt
中谷育260位	721073 pt
中谷育280位	437435 pt
中谷育300位	288594 pt
天空橋朋花60位	2305072 pt
天空橋朋花80位	2211766 pt
天空橋朋花100位	2150476 pt
天空橋朋花120位	2107628 pt
天空橋朋花140位	2039363 pt
天空橋朋花160位	2002520 pt
天空橋朋花180位	1933643 pt
天空橋朋花200位	1881574 pt
天空橋朋花220位	1805857 pt
天空橋朋花240位	1643572 pt
天空橋朋花260位	962940 pt
天空橋朋花280位	422536 pt
天空橋朋花300位	213353 pt
エミリー60位	2008517 pt
エミリー80位	1907425 pt
エミリー100位	1803058 pt
エミリー120位	1727236 pt
エミリー140位	1664315 pt
エミリー160位	1574267 pt
エミリー180位	1505051 pt
エミリー200位	1449739 pt
エミリー220位	1328812 pt
エミリー240位	1030409 pt
エミリー260位	475018 pt
エミリー280位	301911 pt
エミリー300位	179415 pt
北沢志保60位	3029144 pt
北沢志保80位	2959381 pt
北沢志保100位	2718752 pt
北沢志保120位	2525672 pt
北沢志保140位	2404604 pt
北沢志保160位	2271922 pt
北沢志保180位	2146222 pt
北沢志保200位	2053662 pt
北沢志保220位	1924243 pt
北沢志保240位	1344722 pt
北沢志保260位	835069 pt
北沢志保280位	359985 pt
北沢志保300位	248516 pt
舞浜歩60位	1581254 pt
舞浜歩80位	1506296 pt
舞浜歩100位	1450268 pt
舞浜歩120位	1364536 pt
舞浜歩140位	1283454 pt
舞浜歩160位	1205562 pt
舞浜歩180位	1143980 pt
舞浜歩200位	1075332 pt
舞浜歩220位	1006635 pt
舞浜歩240位	758083 pt
舞浜歩260位	402392 pt
舞浜歩280位	229951 pt
舞浜歩300位	170597 pt
木下ひなた60位	1704000 pt
木下ひなた80位	1576152 pt
木下ひなた100位	1494235 pt
木下ひなた120位	1433520 pt
木下ひなた140位	1350162 pt
木下ひなた160位	1225052 pt
木下ひなた180位	1178897 pt
木下ひなた200位	1101564 pt
木下ひなた220位	1009558 pt
木下ひなた240位	868853 pt
木下ひなた260位	601354 pt
木下ひなた280位	423503 pt
木下ひなた300位	250537 pt
矢吹可奈60位	2062285 pt
矢吹可奈80位	2013216 pt
矢吹可奈100位	1966643 pt
矢吹可奈120位	1856853 pt
矢吹可奈140位	1802720 pt
矢吹可奈160位	1720389 pt
矢吹可奈180位	1648695 pt
矢吹可奈200位	1598966 pt
矢吹可奈220位	1541109 pt
矢吹可奈240位	1400190 pt
矢吹可奈260位	981723 pt
矢吹可奈280位	472927 pt
矢吹可奈300位	254392 pt
横山奈緒60位	2027850 pt
横山奈緒80位	2002118 pt
横山奈緒100位	1839991 pt
横山奈緒120位	1733545 pt
横山奈緒140位	1606545 pt
横山奈緒160位	1534571 pt
横山奈緒180位	1480905 pt
横山奈緒200位	1417462 pt
横山奈緒220位	1319402 pt
横山奈緒240位	1111276 pt
横山奈緒260位	740419 pt
横山奈緒280位	344526 pt
横山奈緒300位	214001 pt
二階堂千鶴60位	2032472 pt
二階堂千鶴80位	2003378 pt
二階堂千鶴100位	1910189 pt
二階堂千鶴120位	1825218 pt
二階堂千鶴140位	1753869 pt
二階堂千鶴160位	1685389 pt
二階堂千鶴180位	1619755 pt
二階堂千鶴200位	1562899 pt
二階堂千鶴220位	1495532 pt
二階堂千鶴240位	1281900 pt
二階堂千鶴260位	764376 pt
二階堂千鶴280位	390115 pt
二階堂千鶴300位	217726 pt
馬場このみ60位	2420778 pt
馬場このみ80位	2203867 pt
馬場このみ100位	2121824 pt
馬場このみ120位	2058721 pt
馬場このみ140位	2006766 pt
馬場このみ160位	1914225 pt
馬場このみ180位	1812988 pt
馬場このみ200位	1711777 pt
馬場このみ220位	1413159 pt
馬場このみ240位	1076575 pt
馬場このみ260位	512914 pt
馬場このみ280位	324486 pt
馬場このみ300位	231571 pt
大神環60位	1916528 pt
大神環80位	1715234 pt
大神環100位	1595037 pt
大神環120位	1513422 pt
大神環140位	1430126 pt
大神環160位	1338394 pt
大神環180位	1287683 pt
大神環200位	1211141 pt
大神環220位	1155070 pt
大神環240位	1001522 pt
大神環260位	602518 pt
大神環280位	332764 pt
大神環300位	223012 pt
豊川風花60位	1748721 pt
豊川風花80位	1654390 pt
豊川風花100位	1525973 pt
豊川風花120位	1481108 pt
豊川風花140位	1408394 pt
豊川風花160位	1335421 pt
豊川風花180位	1252797 pt
豊川風花200位	1207090 pt
豊川風花220位	1154710 pt
豊川風花240位	951227 pt
豊川風花260位	595406 pt
豊川風花280位	389533 pt
豊川風花300位	259104 pt
宮尾美也60位	2290824 pt
宮尾美也80位	2138392 pt
宮尾美也100位	2028690 pt
宮尾美也120位	2004035 pt
宮尾美也140位	1918807 pt
宮尾美也160位	1817320 pt
宮尾美也180位	1733083 pt
宮尾美也200位	1620533 pt
宮尾美也220位	1502022 pt
宮尾美也240位	1308405 pt
宮尾美也260位	982095 pt
宮尾美也280位	493871 pt
宮尾美也300位	243738 pt
福田のり子60位	1538941 pt
福田のり子80位	1500828 pt
福田のり子100位	1363603 pt
福田のり子120位	1276147 pt
福田のり子140位	1203596 pt
福田のり子160位	1161064 pt
福田のり子180位	1102737 pt
福田のり子200位	1038093 pt
福田のり子220位	1003409 pt
福田のり子240位	932703 pt
福田のり子260位	790610 pt
福田のり子280位	525104 pt
福田のり子300位	340786 pt
真壁瑞希60位	2222237 pt
真壁瑞希80位	2145433 pt
真壁瑞希100位	2065634 pt
真壁瑞希120位	2012726 pt
真壁瑞希140位	2000000 pt
真壁瑞希160位	1821873 pt
真壁瑞希180位	1706441 pt
真壁瑞希200位	1622404 pt
真壁瑞希220位	1536491 pt
真壁瑞希240位	1295127 pt
真壁瑞希260位	733383 pt
真壁瑞希280位	468747 pt
真壁瑞希300位	341541 pt
篠宮可憐60位	2021342 pt
篠宮可憐80位	2000965 pt
篠宮可憐100位	1914004 pt
篠宮可憐120位	1847191 pt
篠宮可憐140位	1801266 pt
篠宮可憐160位	1712864 pt
篠宮可憐180位	1634430 pt
篠宮可憐200位	1568591 pt
篠宮可憐220位	1509274 pt
篠宮可憐240位	1388580 pt
篠宮可憐260位	972784 pt
篠宮可憐280位	396589 pt
篠宮可憐300位	261975 pt
百瀬莉緒60位	2018809 pt
百瀬莉緒80位	1984563 pt
百瀬莉緒100位	1900366 pt
百瀬莉緒120位	1801694 pt
百瀬莉緒140位	1704480 pt
百瀬莉緒160位	1643357 pt
百瀬莉緒180位	1593036 pt
百瀬莉緒200位	1508310 pt
百瀬莉緒220位	1427609 pt
百瀬莉緒240位	1141907 pt
百瀬莉緒260位	661392 pt
百瀬莉緒280位	332273 pt
百瀬莉緒300位	212670 pt
永吉昴60位	2011844 pt
永吉昴80位	1977491 pt
永吉昴100位	1819921 pt
永吉昴120位	1706913 pt
永吉昴140位	1593777 pt
永吉昴160位	1504051 pt
永吉昴180位	1442802 pt
永吉昴200位	1350581 pt
永吉昴220位	1265034 pt
永吉昴240位	937538 pt
永吉昴260位	438349 pt
永吉昴280位	252931 pt
永吉昴300位	169567 pt
北上麗花60位	2100918 pt
北上麗花80位	2017712 pt
北上麗花100位	2000000 pt
北上麗花120位	1923577 pt
北上麗花140位	1849038 pt
北上麗花160位	1764870 pt
北上麗花180位	1644207 pt
北上麗花200位	1575599 pt
北上麗花220位	1501031 pt
北上麗花240位	1291949 pt
北上麗花260位	717246 pt
北上麗花280位	412857 pt
北上麗花300位	260750 pt
周防桃子60位	3126517 pt
周防桃子80位	3010828 pt
周防桃子100位	2871295 pt
周防桃子120位	2700748 pt
周防桃子140位	2558722 pt
周防桃子160位	2452363 pt
周防桃子180位	2340416 pt
周防桃子200位	2167263 pt
周防桃子220位	2029526 pt
周防桃子240位	1334021 pt
周防桃子260位	648408 pt
周防桃子280位	366969 pt
周防桃子300位	220021 pt
ジュリア60位	2195825 pt
ジュリア80位	2106777 pt
ジュリア100位	2037004 pt
ジュリア120位	2009298 pt
ジュリア140位	1949421 pt
ジュリア160位	1881170 pt
ジュリア180位	1802504 pt
ジュリア200位	1742609 pt
ジュリア220位	1610663 pt
ジュリア240位	1135950 pt
ジュリア260位	771362 pt
ジュリア280位	447233 pt
ジュリア300位	297474 pt
※03/26 11:01 集計時点のポイントですBY SKDN
