春日未来200位	2103628 pt
野々原茜280位	475744 pt
野々原茜290位	400900 pt
野々原茜300位	305206 pt
望月杏奈200位	2324482 pt
望月杏奈210位	2304435 pt
望月杏奈220位	2253947 pt
望月杏奈230位	2200373 pt
望月杏奈240位	2123249 pt
望月杏奈250位	1986423 pt
望月杏奈260位	1621645 pt
望月杏奈270位	1071230 pt
望月杏奈280位	652980 pt
望月杏奈290位	442384 pt
望月杏奈300位	337030 pt
ロコ200位	1726411 pt
ロコ210位	1711978 pt
ロコ220位	1683309 pt
ロコ230位	1651504 pt
ロコ240位	1602394 pt
ロコ250位	1548308 pt
ロコ260位	1296632 pt
ロコ270位	844211 pt
ロコ280位	558117 pt
ロコ290位	437990 pt
ロコ300位	324542 pt
七尾百合子200位	2596106 pt
七尾百合子210位	2516110 pt
七尾百合子220位	2496301 pt
七尾百合子230位	2381977 pt
七尾百合子240位	2275119 pt
七尾百合子250位	1972444 pt
七尾百合子260位	1413563 pt
七尾百合子270位	1008868 pt
七尾百合子280位	705023 pt
七尾百合子290位	475645 pt
七尾百合子300位	375016 pt
高山紗代子200位	2100310 pt
高山紗代子210位	2071635 pt
高山紗代子220位	2056744 pt
高山紗代子230位	2015979 pt
高山紗代子240位	1971940 pt
高山紗代子250位	1723636 pt
高山紗代子260位	1319971 pt
高山紗代子270位	912353 pt
高山紗代子280位	612783 pt
高山紗代子290位	455512 pt
高山紗代子300位	383039 pt
松田亜利沙200位	1651465 pt
松田亜利沙210位	1620091 pt
松田亜利沙220位	1597403 pt
松田亜利沙230位	1573093 pt
松田亜利沙240位	1551904 pt
松田亜利沙250位	1504835 pt
松田亜利沙260位	1190423 pt
松田亜利沙270位	691514 pt
松田亜利沙280位	501044 pt
松田亜利沙290位	376062 pt
松田亜利沙300位	302582 pt
高坂海美200位	2190563 pt
高坂海美210位	2163865 pt
高坂海美220位	2132802 pt
高坂海美230位	2096230 pt
高坂海美240位	2062149 pt
高坂海美250位	1930705 pt
高坂海美260位	1655360 pt
高坂海美270位	1243702 pt
高坂海美280位	839225 pt
高坂海美290位	454924 pt
高坂海美300位	350574 pt
中谷育200位	1449077 pt
中谷育210位	1430198 pt
中谷育220位	1411894 pt
中谷育230位	1384567 pt
中谷育240位	1336885 pt
中谷育250位	1245826 pt
中谷育260位	1094753 pt
中谷育270位	879577 pt
中谷育280位	670178 pt
中谷育290位	441051 pt
中谷育300位	349796 pt
天空橋朋花200位	2076889 pt
天空橋朋花210位	2055457 pt
天空橋朋花220位	2038666 pt
天空橋朋花230位	2014421 pt
天空橋朋花240位	1978685 pt
天空橋朋花250位	1903952 pt
天空橋朋花260位	1682181 pt
天空橋朋花270位	946941 pt
天空橋朋花280位	581134 pt
天空橋朋花290位	359027 pt
天空橋朋花300位	268843 pt
エミリー200位	1528023 pt
エミリー210位	1508472 pt
エミリー220位	1481940 pt
エミリー230位	1378000 pt
エミリー240位	1320331 pt
エミリー250位	1203470 pt
エミリー260位	1069460 pt
エミリー270位	714668 pt
エミリー280位	482943 pt
エミリー290位	356002 pt
エミリー300位	291867 pt
北沢志保200位	2168793 pt
北沢志保210位	2116281 pt
北沢志保220位	2088098 pt
北沢志保230位	2044898 pt
北沢志保240位	2001673 pt
北沢志保250位	1843706 pt
北沢志保260位	1447673 pt
北沢志保270位	906747 pt
北沢志保280位	546697 pt
北沢志保290位	366574 pt
北沢志保300位	317899 pt
舞浜歩200位	1227147 pt
舞浜歩210位	1203065 pt
舞浜歩220位	1170477 pt
舞浜歩230位	1148963 pt
舞浜歩240位	1107050 pt
舞浜歩250位	1041591 pt
舞浜歩260位	807731 pt
舞浜歩270位	473973 pt
舞浜歩280位	403545 pt
舞浜歩290位	284175 pt
舞浜歩300位	224122 pt
木下ひなた200位	1256388 pt
木下ひなた210位	1237075 pt
木下ひなた220位	1206760 pt
木下ひなた230位	1154358 pt
木下ひなた240位	1116772 pt
木下ひなた250位	1068600 pt
木下ひなた260位	994617 pt
木下ひなた270位	845296 pt
木下ひなた280位	714003 pt
木下ひなた290位	506797 pt
木下ひなた300位	419176 pt
矢吹可奈200位	1776460 pt
矢吹可奈210位	1749338 pt
矢吹可奈220位	1733525 pt
矢吹可奈230位	1705995 pt
矢吹可奈240位	1683435 pt
矢吹可奈250位	1607693 pt
矢吹可奈260位	1539175 pt
矢吹可奈270位	1327461 pt
矢吹可奈280位	775606 pt
矢吹可奈290位	553111 pt
矢吹可奈300位	302582 pt
横山奈緒200位	1532341 pt
横山奈緒210位	1496931 pt
横山奈緒220位	1457417 pt
横山奈緒230位	1428111 pt
横山奈緒240位	1382394 pt
横山奈緒250位	1298491 pt
横山奈緒260位	1193498 pt
横山奈緒270位	855470 pt
横山奈緒280位	546674 pt
横山奈緒290位	371571 pt
横山奈緒300位	293153 pt
二階堂千鶴200位	1730288 pt
二階堂千鶴210位	1706427 pt
二階堂千鶴220位	1685200 pt
二階堂千鶴230位	1653083 pt
二階堂千鶴240位	1598615 pt
二階堂千鶴250位	1543912 pt
二階堂千鶴260位	1117890 pt
二階堂千鶴270位	782114 pt
二階堂千鶴280位	463460 pt
二階堂千鶴290位	361852 pt
二階堂千鶴300位	258707 pt
馬場このみ200位	1796078 pt
馬場このみ210位	1754612 pt
馬場このみ220位	1707239 pt
馬場このみ230位	1644981 pt
馬場このみ240位	1597701 pt
馬場このみ250位	1493874 pt
馬場このみ260位	1248567 pt
馬場このみ270位	1048827 pt
馬場このみ280位	559759 pt
馬場このみ290位	421736 pt
馬場このみ300位	337865 pt
大神環200位	1501717 pt
大神環210位	1489426 pt
大神環220位	1453444 pt
大神環230位	1431115 pt
大神環240位	1369339 pt
大神環250位	1279826 pt
大神環260位	1106477 pt
大神環270位	919588 pt
大神環280位	642789 pt
大神環290位	390905 pt
大神環300位	338744 pt
豊川風花200位	1405238 pt
豊川風花210位	1377647 pt
豊川風花220位	1344960 pt
豊川風花230位	1321322 pt
豊川風花240位	1294100 pt
豊川風花250位	1267850 pt
豊川風花260位	1195755 pt
豊川風花270位	967021 pt
豊川風花280位	812193 pt
豊川風花290位	668116 pt
豊川風花300位	439934 pt
宮尾美也200位	1916019 pt
宮尾美也210位	1874846 pt
宮尾美也220位	1842712 pt
宮尾美也230位	1815522 pt
宮尾美也240位	1781588 pt
宮尾美也250位	1730268 pt
宮尾美也260位	1600788 pt
宮尾美也270位	1359437 pt
宮尾美也280位	899748 pt
宮尾美也290位	452589 pt
宮尾美也300位	335020 pt
福田のり子200位	1354294 pt
福田のり子210位	1331646 pt
福田のり子220位	1298814 pt
福田のり子230位	1275369 pt
福田のり子240位	1260217 pt
福田のり子250位	1237733 pt
福田のり子260位	1203383 pt
福田のり子270位	1151056 pt
福田のり子280位	892881 pt
福田のり子290位	620518 pt
福田のり子300位	430664 pt
真壁瑞希200位	1750509 pt
真壁瑞希210位	1720688 pt
真壁瑞希220位	1691876 pt
真壁瑞希230位	1665293 pt
真壁瑞希240位	1639144 pt
真壁瑞希250位	1583228 pt
真壁瑞希260位	1233509 pt
真壁瑞希270位	888529 pt
真壁瑞希280位	637002 pt
真壁瑞希290位	510323 pt
真壁瑞希300位	407455 pt
篠宮可憐200位	1813298 pt
篠宮可憐210位	1786500 pt
篠宮可憐220位	1769325 pt
篠宮可憐230位	1727438 pt
篠宮可憐240位	1705577 pt
篠宮可憐250位	1614092 pt
篠宮可憐260位	1311009 pt
篠宮可憐270位	895175 pt
篠宮可憐280位	523650 pt
篠宮可憐290位	360570 pt
篠宮可憐300位	295876 pt
百瀬莉緒200位	1651973 pt
百瀬莉緒210位	1627093 pt
百瀬莉緒220位	1601113 pt
百瀬莉緒230位	1571371 pt
百瀬莉緒240位	1533940 pt
百瀬莉緒250位	1415222 pt
百瀬莉緒260位	1308848 pt
百瀬莉緒270位	841746 pt
百瀬莉緒280位	575720 pt
百瀬莉緒290位	356567 pt
百瀬莉緒300位	263676 pt
永吉昴200位	1506426 pt
永吉昴210位	1500000 pt
永吉昴220位	1471943 pt
永吉昴230位	1447109 pt
永吉昴240位	1413353 pt
永吉昴250位	1375643 pt
永吉昴260位	1035649 pt
永吉昴270位	675723 pt
永吉昴280位	477063 pt
永吉昴290位	332246 pt
永吉昴300位	271721 pt
北上麗花200位	1806286 pt
北上麗花210位	1766587 pt
北上麗花220位	1734556 pt
北上麗花230位	1715515 pt
北上麗花240位	1664475 pt
北上麗花250位	1536517 pt
北上麗花260位	1229104 pt
北上麗花270位	942892 pt
北上麗花280位	535103 pt
北上麗花290位	396690 pt
北上麗花300位	290413 pt
周防桃子200位	2290111 pt
周防桃子210位	2229973 pt
周防桃子220位	2173635 pt
周防桃子230位	2145647 pt
周防桃子240位	2012763 pt
周防桃子250位	1779852 pt
周防桃子260位	1506037 pt
周防桃子270位	1121825 pt
周防桃子280位	746396 pt
周防桃子290位	545967 pt
周防桃子300位	339219 pt
ジュリア200位	1813167 pt
ジュリア210位	1800202 pt
ジュリア220位	1748724 pt
ジュリア230位	1708069 pt
ジュリア240位	1640534 pt
ジュリア250位	1393092 pt
ジュリア260位	1124798 pt
ジュリア270位	988676 pt
ジュリア280位	691401 pt
ジュリア290位	484963 pt
ジュリア300位	342072 pt
※03/26 20:02 集計時点のポイントですBY SKDN
