春日未来60位	2488256 pt
北沢志保280位	489170 pt
北沢志保300位	269611 pt
舞浜歩60位	1603634 pt
舞浜歩80位	1539926 pt
舞浜歩100位	1503592 pt
舞浜歩120位	1421799 pt
舞浜歩140位	1342800 pt
舞浜歩160位	1257977 pt
舞浜歩180位	1212276 pt
舞浜歩200位	1154398 pt
舞浜歩220位	1101092 pt
舞浜歩240位	986413 pt
舞浜歩260位	529015 pt
舞浜歩280位	267141 pt
舞浜歩300位	191774 pt
木下ひなた60位	1728459 pt
木下ひなた80位	1610687 pt
木下ひなた100位	1515214 pt
木下ひなた120位	1476057 pt
木下ひなた140位	1420026 pt
木下ひなた160位	1337938 pt
木下ひなた180位	1247557 pt
木下ひなた200位	1202267 pt
木下ひなた220位	1126601 pt
木下ひなた240位	1021691 pt
木下ひなた260位	748816 pt
木下ひなた280位	514456 pt
木下ひなた300位	305016 pt
矢吹可奈60位	2172959 pt
矢吹可奈80位	2060433 pt
矢吹可奈100位	2011864 pt
矢吹可奈120位	1974690 pt
矢吹可奈140位	1860333 pt
矢吹可奈160位	1815984 pt
矢吹可奈180位	1761124 pt
矢吹可奈200位	1705995 pt
矢吹可奈220位	1616345 pt
矢吹可奈240位	1547774 pt
矢吹可奈260位	1282324 pt
矢吹可奈280位	567622 pt
矢吹可奈300位	277778 pt
横山奈緒60位	2058882 pt
横山奈緒80位	2009246 pt
横山奈緒100位	1894260 pt
横山奈緒120位	1777338 pt
横山奈緒140位	1665563 pt
横山奈緒160位	1599710 pt
横山奈緒180位	1526323 pt
横山奈緒200位	1460527 pt
横山奈緒220位	1392180 pt
横山奈緒240位	1250713 pt
横山奈緒260位	1044869 pt
横山奈緒280位	483211 pt
横山奈緒300位	273488 pt
二階堂千鶴60位	2056582 pt
二階堂千鶴80位	2015124 pt
二階堂千鶴100位	1968303 pt
二階堂千鶴120位	1855366 pt
二階堂千鶴140位	1809749 pt
二階堂千鶴160位	1743174 pt
二階堂千鶴180位	1702951 pt
二階堂千鶴200位	1629472 pt
二階堂千鶴220位	1567419 pt
二階堂千鶴240位	1445254 pt
二階堂千鶴260位	977427 pt
二階堂千鶴280位	440891 pt
二階堂千鶴300位	240410 pt
馬場このみ60位	2422948 pt
馬場このみ80位	2213884 pt
馬場このみ100位	2126421 pt
馬場このみ120位	2064367 pt
馬場このみ140位	2013799 pt
馬場このみ160位	1947234 pt
馬場このみ180位	1850718 pt
馬場このみ200位	1757707 pt
馬場このみ220位	1545327 pt
馬場このみ240位	1205622 pt
馬場このみ260位	872336 pt
馬場このみ280位	424685 pt
馬場このみ300位	307471 pt
大神環60位	2000044 pt
大神環80位	1799363 pt
大神環100位	1667308 pt
大神環120位	1608768 pt
大神環140位	1513439 pt
大神環160位	1470398 pt
大神環180位	1402546 pt
大神環200位	1334286 pt
大神環220位	1294844 pt
大神環240位	1212535 pt
大神環260位	990332 pt
大神環280位	485689 pt
大神環300位	285730 pt
豊川風花60位	1778426 pt
豊川風花80位	1710494 pt
豊川風花100位	1552953 pt
豊川風花120位	1510271 pt
豊川風花140位	1471271 pt
豊川風花160位	1404619 pt
豊川風花180位	1333333 pt
豊川風花200位	1287201 pt
豊川風花220位	1250990 pt
豊川風花240位	1183929 pt
豊川風花260位	770000 pt
豊川風花280位	532954 pt
豊川風花300位	328279 pt
宮尾美也60位	2304881 pt
宮尾美也80位	2216047 pt
宮尾美也100位	2088566 pt
宮尾美也120位	2024771 pt
宮尾美也140位	2003191 pt
宮尾美也160位	1945529 pt
宮尾美也180位	1861406 pt
宮尾美也200位	1762770 pt
宮尾美也220位	1662821 pt
宮尾美也240位	1547198 pt
宮尾美也260位	1262395 pt
宮尾美也280位	621591 pt
宮尾美也300位	317390 pt
福田のり子60位	1619926 pt
福田のり子80位	1515404 pt
福田のり子100位	1483585 pt
福田のり子120位	1401046 pt
福田のり子140位	1327520 pt
福田のり子160位	1282737 pt
福田のり子180位	1223856 pt
福田のり子200位	1191218 pt
福田のり子220位	1155629 pt
福田のり子240位	1100585 pt
福田のり子260位	943373 pt
福田のり子280位	710819 pt
福田のり子300位	396572 pt
真壁瑞希60位	2241400 pt
真壁瑞希80位	2154119 pt
真壁瑞希100位	2102973 pt
真壁瑞希120位	2038574 pt
真壁瑞希140位	2002246 pt
真壁瑞希160位	1895313 pt
真壁瑞希180位	1756978 pt
真壁瑞希200位	1675988 pt
真壁瑞希220位	1602184 pt
真壁瑞希240位	1519004 pt
真壁瑞希260位	918131 pt
真壁瑞希280位	574447 pt
真壁瑞希300位	360057 pt
篠宮可憐60位	2056727 pt
篠宮可憐80位	2014244 pt
篠宮可憐100位	2001174 pt
篠宮可憐120位	1944620 pt
篠宮可憐140位	1870714 pt
篠宮可憐160位	1804308 pt
篠宮可憐180位	1742101 pt
篠宮可憐200位	1696380 pt
篠宮可憐220位	1611056 pt
篠宮可憐240位	1513610 pt
篠宮可憐260位	1090380 pt
篠宮可憐280位	507774 pt
篠宮可憐300位	274393 pt
百瀬莉緒60位	2043505 pt
百瀬莉緒80位	2005111 pt
百瀬莉緒100位	1944950 pt
百瀬莉緒120位	1844964 pt
百瀬莉緒140位	1747985 pt
百瀬莉緒160位	1700472 pt
百瀬莉緒180位	1633867 pt
百瀬莉緒200位	1577189 pt
百瀬莉緒220位	1506930 pt
百瀬莉緒240位	1362638 pt
百瀬莉緒260位	837154 pt
百瀬莉緒280位	419165 pt
百瀬莉緒300位	243234 pt
永吉昴60位	2013924 pt
永吉昴80位	2000824 pt
永吉昴100位	1855598 pt
永吉昴120位	1759760 pt
永吉昴140位	1615262 pt
永吉昴160位	1531642 pt
永吉昴180位	1498480 pt
永吉昴200位	1417433 pt
永吉昴220位	1323557 pt
永吉昴240位	1089424 pt
永吉昴260位	620046 pt
永吉昴280位	335930 pt
永吉昴300位	194747 pt
北上麗花60位	2120355 pt
北上麗花80位	2044397 pt
北上麗花100位	2010430 pt
北上麗花120位	1981117 pt
北上麗花140位	1877931 pt
北上麗花160位	1819438 pt
北上麗花180位	1754207 pt
北上麗花200位	1684387 pt
北上麗花220位	1586349 pt
北上麗花240位	1505616 pt
北上麗花260位	964366 pt
北上麗花280位	452175 pt
北上麗花300位	274323 pt
周防桃子60位	3161245 pt
周防桃子80位	3017736 pt
周防桃子100位	2911531 pt
周防桃子120位	2713229 pt
周防桃子140位	2589463 pt
周防桃子160位	2500000 pt
周防桃子180位	2366822 pt
周防桃子200位	2225165 pt
周防桃子220位	2106999 pt
周防桃子240位	1620520 pt
周防桃子260位	985250 pt
周防桃子280位	581490 pt
周防桃子300位	311703 pt
ジュリア60位	2195825 pt
ジュリア80位	2127336 pt
ジュリア100位	2042587 pt
ジュリア120位	2011458 pt
ジュリア140位	1961953 pt
ジュリア160位	1898868 pt
ジュリア180位	1833780 pt
ジュリア200位	1788179 pt
ジュリア220位	1702469 pt
ジュリア240位	1425617 pt
ジュリア260位	928405 pt
ジュリア280位	538774 pt
ジュリア300位	325412 pt
※03/26 16:01 集計時点のポイントですBY SKDN
