春日未来60位	2302436 pt
徳川まつり300位	218479 pt
箱崎星梨花60位	2549346 pt
箱崎星梨花80位	2410807 pt
箱崎星梨花100位	2231675 pt
箱崎星梨花120位	2113032 pt
箱崎星梨花140位	2015393 pt
箱崎星梨花160位	1944873 pt
箱崎星梨花180位	1826359 pt
箱崎星梨花200位	1728137 pt
箱崎星梨花220位	1491259 pt
箱崎星梨花240位	861521 pt
箱崎星梨花260位	491944 pt
箱崎星梨花280位	283174 pt
箱崎星梨花300位	188060 pt
野々原茜60位	1827492 pt
野々原茜80位	1690686 pt
野々原茜100位	1508543 pt
野々原茜120位	1421181 pt
野々原茜140位	1304743 pt
野々原茜160位	1224007 pt
野々原茜180位	1133909 pt
野々原茜200位	1031498 pt
野々原茜220位	858359 pt
野々原茜240位	589163 pt
野々原茜260位	300027 pt
野々原茜280位	205816 pt
野々原茜300位	143022 pt
望月杏奈60位	3009014 pt
望月杏奈80位	2817509 pt
望月杏奈100位	2606816 pt
望月杏奈120位	2519464 pt
望月杏奈140位	2377022 pt
望月杏奈160位	2266362 pt
望月杏奈180位	2190986 pt
望月杏奈200位	2019587 pt
望月杏奈220位	1509067 pt
望月杏奈240位	989514 pt
望月杏奈260位	548086 pt
望月杏奈280位	288515 pt
望月杏奈300位	203575 pt
ロコ60位	2204198 pt
ロコ80位	2100009 pt
ロコ100位	2021090 pt
ロコ120位	1973570 pt
ロコ140位	1832948 pt
ロコ160位	1703120 pt
ロコ180位	1608492 pt
ロコ200位	1506084 pt
ロコ220位	1180716 pt
ロコ240位	647094 pt
ロコ260位	371380 pt
ロコ280位	242828 pt
ロコ300位	162248 pt
七尾百合子60位	3500874 pt
七尾百合子80位	3269512 pt
七尾百合子100位	3039031 pt
七尾百合子120位	2968489 pt
七尾百合子140位	2770000 pt
七尾百合子160位	2634474 pt
七尾百合子180位	2500222 pt
七尾百合子200位	2388890 pt
七尾百合子220位	1868056 pt
七尾百合子240位	1317431 pt
七尾百合子260位	554541 pt
七尾百合子280位	317765 pt
七尾百合子300位	206768 pt
高山紗代子60位	2355439 pt
高山紗代子80位	2200938 pt
高山紗代子100位	2107931 pt
高山紗代子120位	2021961 pt
高山紗代子140位	2000277 pt
高山紗代子160位	1937496 pt
高山紗代子180位	1903408 pt
高山紗代子200位	1774233 pt
高山紗代子220位	1400188 pt
高山紗代子240位	1123248 pt
高山紗代子260位	613677 pt
高山紗代子280位	380689 pt
高山紗代子300位	239787 pt
松田亜利沙60位	1876147 pt
松田亜利沙80位	1795170 pt
松田亜利沙100位	1702595 pt
松田亜利沙120位	1622926 pt
松田亜利沙140位	1508103 pt
松田亜利沙160位	1435137 pt
松田亜利沙180位	1380117 pt
松田亜利沙200位	1301347 pt
松田亜利沙220位	1117582 pt
松田亜利沙240位	748481 pt
松田亜利沙260位	429151 pt
松田亜利沙280位	253585 pt
松田亜利沙300位	157410 pt
高坂海美60位	2276641 pt
高坂海美80位	2159873 pt
高坂海美100位	2059602 pt
高坂海美120位	2004511 pt
高坂海美140位	1947179 pt
高坂海美160位	1832429 pt
高坂海美180位	1738944 pt
高坂海美200位	1676073 pt
高坂海美220位	1509166 pt
高坂海美240位	1215048 pt
高坂海美260位	875669 pt
高坂海美280位	495962 pt
高坂海美300位	288196 pt
中谷育60位	1573240 pt
中谷育80位	1504796 pt
中谷育100位	1447685 pt
中谷育120位	1334314 pt
中谷育140位	1237108 pt
中谷育160位	1127348 pt
中谷育180位	1039650 pt
中谷育200位	999593 pt
中谷育220位	874594 pt
中谷育240位	708845 pt
中谷育260位	415500 pt
中谷育280位	299771 pt
中谷育300位	203821 pt
天空橋朋花60位	2184256 pt
天空橋朋花80位	2056643 pt
天空橋朋花100位	2016722 pt
天空橋朋花120位	1989820 pt
天空橋朋花140位	1842651 pt
天空橋朋花160位	1768816 pt
天空橋朋花180位	1705504 pt
天空橋朋花200位	1643005 pt
天空橋朋花220位	1420240 pt
天空橋朋花240位	975444 pt
天空橋朋花260位	537139 pt
天空橋朋花280位	270245 pt
天空橋朋花300位	181387 pt
エミリー60位	1918857 pt
エミリー80位	1743959 pt
エミリー100位	1622335 pt
エミリー120位	1555555 pt
エミリー140位	1505051 pt
エミリー160位	1355081 pt
エミリー180位	1251121 pt
エミリー200位	1149367 pt
エミリー220位	992884 pt
エミリー240位	474208 pt
エミリー260位	304606 pt
エミリー280位	187198 pt
エミリー300位	121726 pt
北沢志保60位	3003930 pt
北沢志保80位	2781373 pt
北沢志保100位	2538236 pt
北沢志保120位	2405389 pt
北沢志保140位	2255089 pt
北沢志保160位	2081737 pt
北沢志保180位	2014819 pt
北沢志保200位	1865137 pt
北沢志保220位	1431456 pt
北沢志保240位	835069 pt
北沢志保260位	472814 pt
北沢志保280位	269675 pt
北沢志保300位	187638 pt
舞浜歩60位	1463515 pt
舞浜歩80位	1364733 pt
舞浜歩100位	1228099 pt
舞浜歩120位	1161359 pt
舞浜歩140位	1086859 pt
舞浜歩160位	1009079 pt
舞浜歩180位	950150 pt
舞浜歩200位	889132 pt
舞浜歩220位	702392 pt
舞浜歩240位	452241 pt
舞浜歩260位	253439 pt
舞浜歩280位	178321 pt
舞浜歩300位	129255 pt
木下ひなた60位	1613894 pt
木下ひなた80位	1505742 pt
木下ひなた100位	1426795 pt
木下ひなた120位	1346423 pt
木下ひなた140位	1208185 pt
木下ひなた160位	1123240 pt
木下ひなた180位	1043148 pt
木下ひなた200位	875070 pt
木下ひなた220位	516024 pt
木下ひなた240位	383406 pt
木下ひなた260位	260223 pt
木下ひなた280位	194005 pt
木下ひなた300位	144033 pt
矢吹可奈60位	2009321 pt
矢吹可奈80位	1901021 pt
矢吹可奈100位	1802280 pt
矢吹可奈120位	1697985 pt
矢吹可奈140位	1590657 pt
矢吹可奈160位	1506053 pt
矢吹可奈180位	1444406 pt
矢吹可奈200位	1355814 pt
矢吹可奈220位	1172881 pt
矢吹可奈240位	877041 pt
矢吹可奈260位	444549 pt
矢吹可奈280位	258193 pt
矢吹可奈300位	192731 pt
横山奈緒60位	2013061 pt
横山奈緒80位	1942331 pt
横山奈緒100位	1760841 pt
横山奈緒120位	1608330 pt
横山奈緒140位	1504780 pt
横山奈緒160位	1418436 pt
横山奈緒180位	1324300 pt
横山奈緒200位	1188787 pt
横山奈緒220位	999873 pt
横山奈緒240位	687718 pt
横山奈緒260位	344526 pt
横山奈緒280位	211440 pt
横山奈緒300位	141678 pt
二階堂千鶴60位	2004499 pt
二階堂千鶴80位	1906634 pt
二階堂千鶴100位	1746338 pt
二階堂千鶴120位	1628151 pt
二階堂千鶴140位	1551877 pt
二階堂千鶴160位	1488342 pt
二階堂千鶴180位	1414005 pt
二階堂千鶴200位	1317925 pt
二階堂千鶴220位	1077475 pt
二階堂千鶴240位	836019 pt
二階堂千鶴260位	443323 pt
二階堂千鶴280位	244545 pt
二階堂千鶴300位	175005 pt
馬場このみ60位	2400627 pt
馬場このみ80位	2162983 pt
馬場このみ100位	2051201 pt
馬場このみ120位	2004854 pt
馬場このみ140位	1937218 pt
馬場このみ160位	1816780 pt
馬場このみ180位	1719377 pt
馬場このみ200位	1617906 pt
馬場このみ220位	1127244 pt
馬場このみ240位	597221 pt
馬場このみ260位	318847 pt
馬場このみ280位	210707 pt
馬場このみ300位	161962 pt
大神環60位	1789497 pt
大神環80位	1528126 pt
大神環100位	1476810 pt
大神環120位	1363161 pt
大神環140位	1262234 pt
大神環160位	1170075 pt
大神環180位	1097230 pt
大神環200位	1026781 pt
大神環220位	815629 pt
大神環240位	528897 pt
大神環260位	304555 pt
大神環280位	195191 pt
大神環300位	136374 pt
豊川風花60位	1648459 pt
豊川風花80位	1534480 pt
豊川風花100位	1480885 pt
豊川風花120位	1368625 pt
豊川風花140位	1278736 pt
豊川風花160位	1195963 pt
豊川風花180位	1128772 pt
豊川風花200位	1035074 pt
豊川風花220位	889470 pt
豊川風花240位	604855 pt
豊川風花260位	372259 pt
豊川風花280位	240572 pt
豊川風花300位	170256 pt
宮尾美也60位	2214811 pt
宮尾美也80位	2017866 pt
宮尾美也100位	2001100 pt
宮尾美也120位	1875083 pt
宮尾美也140位	1708926 pt
宮尾美也160位	1527398 pt
宮尾美也180位	1420592 pt
宮尾美也200位	1265959 pt
宮尾美也220位	922099 pt
宮尾美也240位	613950 pt
宮尾美也260位	404396 pt
宮尾美也280位	216086 pt
宮尾美也300位	135409 pt
福田のり子60位	1436222 pt
福田のり子80位	1304528 pt
福田のり子100位	1201628 pt
福田のり子120位	1062615 pt
福田のり子140位	1018684 pt
福田のり子160位	945587 pt
福田のり子180位	873101 pt
福田のり子200位	821605 pt
福田のり子220位	699048 pt
福田のり子240位	522124 pt
福田のり子260位	374457 pt
福田のり子280位	253515 pt
福田のり子300位	195663 pt
真壁瑞希60位	2209433 pt
真壁瑞希80位	2105348 pt
真壁瑞希100位	2013117 pt
真壁瑞希120位	1995932 pt
真壁瑞希140位	1807294 pt
真壁瑞希160位	1683132 pt
真壁瑞希180位	1581353 pt
真壁瑞希200位	1463881 pt
真壁瑞希220位	1184946 pt
真壁瑞希240位	760900 pt
真壁瑞希260位	495083 pt
真壁瑞希280位	353821 pt
真壁瑞希300位	238695 pt
篠宮可憐60位	1948107 pt
篠宮可憐80位	1827788 pt
篠宮可憐100位	1758874 pt
篠宮可憐120位	1647331 pt
篠宮可憐140位	1530723 pt
篠宮可憐160位	1467701 pt
篠宮可憐180位	1398139 pt
篠宮可憐200位	1290402 pt
篠宮可憐220位	1072256 pt
篠宮可憐240位	786115 pt
篠宮可憐260位	432900 pt
篠宮可憐280位	281661 pt
篠宮可憐300位	186635 pt
百瀬莉緒60位	2004181 pt
百瀬莉緒80位	1903597 pt
百瀬莉緒100位	1774966 pt
百瀬莉緒120位	1672376 pt
百瀬莉緒140位	1602804 pt
百瀬莉緒160位	1513281 pt
百瀬莉緒180位	1420096 pt
百瀬莉緒200位	1327524 pt
百瀬莉緒220位	1078595 pt
百瀬莉緒240位	591116 pt
百瀬莉緒260位	383328 pt
百瀬莉緒280位	222111 pt
百瀬莉緒300位	155425 pt
永吉昴60位	2000080 pt
永吉昴80位	1834719 pt
永吉昴100位	1702744 pt
永吉昴120位	1567004 pt
永吉昴140位	1466195 pt
永吉昴160位	1391800 pt
永吉昴180位	1264376 pt
永吉昴200位	1161630 pt
永吉昴220位	828825 pt
永吉昴240位	512024 pt
永吉昴260位	332972 pt
永吉昴280位	187245 pt
永吉昴300位	124721 pt
北上麗花60位	2005891 pt
北上麗花80位	1953624 pt
北上麗花100位	1835140 pt
北上麗花120位	1741219 pt
北上麗花140位	1609069 pt
北上麗花160位	1514781 pt
北上麗花180位	1438026 pt
北上麗花200位	1336769 pt
北上麗花220位	1149870 pt
北上麗花240位	622631 pt
北上麗花260位	379536 pt
北上麗花280位	243729 pt
北上麗花300位	165906 pt
周防桃子60位	3067961 pt
周防桃子80位	3005783 pt
周防桃子100位	2774285 pt
周防桃子120位	2606449 pt
周防桃子140位	2488320 pt
周防桃子160位	2329371 pt
周防桃子180位	2135089 pt
周防桃子200位	1977913 pt
周防桃子220位	1490263 pt
周防桃子240位	747458 pt
周防桃子260位	370343 pt
周防桃子280位	229878 pt
周防桃子300位	145620 pt
ジュリア60位	2116273 pt
ジュリア80位	2029263 pt
ジュリア100位	2003564 pt
ジュリア120位	1913545 pt
ジュリア140位	1803248 pt
ジュリア160位	1747486 pt
ジュリア180位	1716636 pt
ジュリア200位	1636837 pt
ジュリア220位	1222552 pt
ジュリア240位	845018 pt
ジュリア260位	531458 pt
ジュリア280位	325412 pt
ジュリア300位	229935 pt
※03/25 20:06 集計時点のポイントですBY SKDN
