春日未来60位	44756 pt
福田のり子240位	329 pt
福田のり子260位	229 pt
福田のり子280位	161 pt
福田のり子300位	114 pt
真壁瑞希60位	44864 pt
真壁瑞希80位	28917 pt
真壁瑞希100位	22227 pt
真壁瑞希120位	16077 pt
真壁瑞希140位	12664 pt
真壁瑞希160位	9285 pt
真壁瑞希180位	7767 pt
真壁瑞希200位	6536 pt
真壁瑞希220位	5122 pt
真壁瑞希240位	4424 pt
真壁瑞希260位	3681 pt
真壁瑞希280位	3164 pt
真壁瑞希300位	2577 pt
篠宮可憐60位	27952 pt
篠宮可憐80位	15974 pt
篠宮可憐100位	9721 pt
篠宮可憐120位	6342 pt
篠宮可憐140位	4812 pt
篠宮可憐160位	3701 pt
篠宮可憐180位	2809 pt
篠宮可憐200位	2033 pt
篠宮可憐220位	1343 pt
篠宮可憐240位	881 pt
篠宮可憐260位	688 pt
篠宮可憐280位	526 pt
篠宮可憐300位	393 pt
百瀬莉緒60位	27374 pt
百瀬莉緒80位	16147 pt
百瀬莉緒100位	10501 pt
百瀬莉緒120位	6361 pt
百瀬莉緒140位	4783 pt
百瀬莉緒160位	3634 pt
百瀬莉緒180位	2747 pt
百瀬莉緒200位	2120 pt
百瀬莉緒220位	1504 pt
百瀬莉緒240位	1149 pt
百瀬莉緒260位	994 pt
百瀬莉緒280位	795 pt
百瀬莉緒300位	675 pt
永吉昴60位	28299 pt
永吉昴80位	15454 pt
永吉昴100位	9466 pt
永吉昴120位	6325 pt
永吉昴140位	4606 pt
永吉昴160位	2997 pt
永吉昴180位	2082 pt
永吉昴200位	1364 pt
永吉昴220位	998 pt
永吉昴240位	752 pt
永吉昴260位	552 pt
永吉昴280位	408 pt
永吉昴300位	333 pt
北上麗花60位	27199 pt
北上麗花80位	13924 pt
北上麗花100位	9773 pt
北上麗花120位	7019 pt
北上麗花140位	5037 pt
北上麗花160位	3878 pt
北上麗花180位	2832 pt
北上麗花200位	1817 pt
北上麗花220位	1398 pt
北上麗花240位	962 pt
北上麗花260位	763 pt
北上麗花280位	593 pt
北上麗花300位	448 pt
周防桃子60位	42128 pt
周防桃子80位	24953 pt
周防桃子100位	14808 pt
周防桃子120位	11391 pt
周防桃子140位	7962 pt
周防桃子160位	6127 pt
周防桃子180位	5295 pt
周防桃子200位	3962 pt
周防桃子220位	3016 pt
周防桃子240位	2304 pt
周防桃子260位	1922 pt
周防桃子280位	1576 pt
周防桃子300位	1390 pt
ジュリア60位	48728 pt
ジュリア80位	36731 pt
ジュリア100位	27203 pt
ジュリア120位	21159 pt
ジュリア140位	15833 pt
ジュリア160位	11375 pt
ジュリア180位	8815 pt
ジュリア200位	7022 pt
ジュリア220位	5960 pt
ジュリア240位	4859 pt
ジュリア260位	3754 pt
ジュリア280位	2904 pt
ジュリア300位	2458 pt
※03/17 18:06 集計時点のポイントですBY SKDN
