春日未来200位	2352874 pt
木下ひなた260位	1449259 pt
木下ひなた270位	1387458 pt
木下ひなた280位	1131247 pt
木下ひなた290位	748816 pt
木下ひなた300位	523967 pt
矢吹可奈200位	2132890 pt
矢吹可奈210位	2124031 pt
矢吹可奈220位	2117994 pt
矢吹可奈230位	2103586 pt
矢吹可奈240位	2088406 pt
矢吹可奈250位	2077464 pt
矢吹可奈260位	2062789 pt
矢吹可奈270位	1897702 pt
矢吹可奈280位	1219549 pt
矢吹可奈290位	610451 pt
矢吹可奈300位	343724 pt
横山奈緒200位	1663317 pt
横山奈緒210位	1648749 pt
横山奈緒220位	1634627 pt
横山奈緒230位	1624014 pt
横山奈緒240位	1611602 pt
横山奈緒250位	1595274 pt
横山奈緒260位	1575530 pt
横山奈緒270位	1120701 pt
横山奈緒280位	708476 pt
横山奈緒290位	394825 pt
横山奈緒300位	325363 pt
二階堂千鶴200位	1889000 pt
二階堂千鶴210位	1877559 pt
二階堂千鶴220位	1866914 pt
二階堂千鶴230位	1851466 pt
二階堂千鶴240位	1836685 pt
二階堂千鶴250位	1822091 pt
二階堂千鶴260位	1798969 pt
二階堂千鶴270位	977427 pt
二階堂千鶴280位	566187 pt
二階堂千鶴290位	421425 pt
二階堂千鶴300位	282212 pt
馬場このみ200位	2070407 pt
馬場このみ210位	2062887 pt
馬場このみ220位	2051103 pt
馬場このみ230位	2033473 pt
馬場このみ240位	2027857 pt
馬場このみ250位	2013719 pt
馬場このみ260位	1979223 pt
馬場このみ270位	1559564 pt
馬場このみ280位	819587 pt
馬場このみ290位	571920 pt
馬場このみ300位	439361 pt
大神環200位	1702173 pt
大神環210位	1690033 pt
大神環220位	1674116 pt
大神環230位	1661652 pt
大神環240位	1642323 pt
大神環250位	1630594 pt
大神環260位	1598351 pt
大神環270位	1272365 pt
大神環280位	901453 pt
大神環290位	483669 pt
大神環300位	358877 pt
豊川風花200位	1691937 pt
豊川風花210位	1683623 pt
豊川風花220位	1677698 pt
豊川風花230位	1671301 pt
豊川風花240位	1666656 pt
豊川風花250位	1662038 pt
豊川風花260位	1650978 pt
豊川風花270位	1635008 pt
豊川風花280位	1552338 pt
豊川風花290位	772007 pt
豊川風花300位	475430 pt
宮尾美也200位	2312413 pt
宮尾美也210位	2302135 pt
宮尾美也220位	2294072 pt
宮尾美也230位	2283490 pt
宮尾美也240位	2263973 pt
宮尾美也250位	2247832 pt
宮尾美也260位	2194435 pt
宮尾美也270位	1932748 pt
宮尾美也280位	938597 pt
宮尾美也290位	507019 pt
宮尾美也300位	342487 pt
福田のり子200位	1671399 pt
福田のり子210位	1666069 pt
福田のり子220位	1653345 pt
福田のり子230位	1644377 pt
福田のり子240位	1638170 pt
福田のり子250位	1625120 pt
福田のり子260位	1613066 pt
福田のり子270位	1562998 pt
福田のり子280位	1283787 pt
福田のり子290位	712791 pt
福田のり子300位	567832 pt
真壁瑞希200位	1901091 pt
真壁瑞希210位	1859669 pt
真壁瑞希220位	1828244 pt
真壁瑞希230位	1809407 pt
真壁瑞希240位	1777777 pt
真壁瑞希250位	1758141 pt
真壁瑞希260位	1715628 pt
真壁瑞希270位	1198392 pt
真壁瑞希280位	800254 pt
真壁瑞希290位	563101 pt
真壁瑞希300位	503432 pt
篠宮可憐200位	2000001 pt
篠宮可憐210位	1982323 pt
篠宮可憐220位	1963294 pt
篠宮可憐230位	1940945 pt
篠宮可憐240位	1921425 pt
篠宮可憐250位	1905340 pt
篠宮可憐260位	1865224 pt
篠宮可憐270位	1153121 pt
篠宮可憐280位	598544 pt
篠宮可憐290位	382812 pt
篠宮可憐300位	309202 pt
百瀬莉緒200位	1847285 pt
百瀬莉緒210位	1835077 pt
百瀬莉緒220位	1822663 pt
百瀬莉緒230位	1815068 pt
百瀬莉緒240位	1802449 pt
百瀬莉緒250位	1791217 pt
百瀬莉緒260位	1769756 pt
百瀬莉緒270位	1609330 pt
百瀬莉緒280位	783580 pt
百瀬莉緒290位	419165 pt
百瀬莉緒300位	309984 pt
永吉昴200位	1796627 pt
永吉昴210位	1782147 pt
永吉昴220位	1774825 pt
永吉昴230位	1760071 pt
永吉昴240位	1750401 pt
永吉昴250位	1743621 pt
永吉昴260位	1727320 pt
永吉昴270位	1581635 pt
永吉昴280位	720634 pt
永吉昴290位	461113 pt
永吉昴300位	314680 pt
北上麗花200位	1971324 pt
北上麗花210位	1966054 pt
北上麗花220位	1958098 pt
北上麗花230位	1949685 pt
北上麗花240位	1939069 pt
北上麗花250位	1927048 pt
北上麗花260位	1918054 pt
北上麗花270位	1440802 pt
北上麗花280位	644572 pt
北上麗花290位	423197 pt
北上麗花300位	302750 pt
周防桃子200位	2509790 pt
周防桃子210位	2479736 pt
周防桃子220位	2453483 pt
周防桃子230位	2428386 pt
周防桃子240位	2411254 pt
周防桃子250位	2398324 pt
周防桃子260位	2376213 pt
周防桃子270位	2237119 pt
周防桃子280位	1015952 pt
周防桃子290位	666304 pt
周防桃子300位	370485 pt
ジュリア200位	1886271 pt
ジュリア210位	1855438 pt
ジュリア220位	1825616 pt
ジュリア230位	1810596 pt
ジュリア240位	1801409 pt
ジュリア250位	1773090 pt
ジュリア260位	1752864 pt
ジュリア270位	1434079 pt
ジュリア280位	760238 pt
ジュリア290位	523200 pt
ジュリア300位	375490 pt
※03/27 20:35 集計時点のポイントですBY SKDN
