春日未来60位	2413583 pt
北上麗花60位	2078967 pt
北上麗花80位	2007965 pt
北上麗花100位	1960096 pt
北上麗花120位	1881404 pt
北上麗花140位	1783989 pt
北上麗花160位	1674271 pt
北上麗花180位	1605284 pt
北上麗花200位	1526509 pt
北上麗花220位	1445660 pt
北上麗花240位	1140401 pt
北上麗花260位	606194 pt
北上麗花280位	341691 pt
北上麗花300位	259189 pt
周防桃子60位	3126517 pt
周防桃子80位	3008685 pt
周防桃子100位	2864891 pt
周防桃子120位	2700012 pt
周防桃子140位	2558722 pt
周防桃子160位	2452363 pt
周防桃子180位	2319428 pt
周防桃子200位	2157230 pt
周防桃子220位	1937063 pt
周防桃子240位	1203076 pt
周防桃子260位	576905 pt
周防桃子280位	321928 pt
周防桃子300位	216824 pt
ジュリア60位	2179307 pt
ジュリア80位	2084361 pt
ジュリア100位	2032407 pt
ジュリア120位	2005650 pt
ジュリア140位	1922700 pt
ジュリア160位	1858829 pt
ジュリア180位	1793334 pt
ジュリア200位	1736781 pt
ジュリア220位	1538351 pt
ジュリア240位	1058935 pt
ジュリア260位	674213 pt
ジュリア280位	438301 pt
ジュリア300位	273425 pt
※03/26 08:02 集計時点のポイントですBY SKDN
