春日未来60位	2061939 pt
佐竹美奈子160位	1505853 pt
佐竹美奈子180位	1046945 pt
佐竹美奈子200位	663314 pt
佐竹美奈子220位	358227 pt
佐竹美奈子240位	206707 pt
佐竹美奈子260位	129166 pt
佐竹美奈子280位	100241 pt
佐竹美奈子300位	81471 pt
所恵美60位	2476474 pt
所恵美80位	2258098 pt
所恵美100位	2156031 pt
所恵美120位	2101090 pt
所恵美140位	2052079 pt
所恵美160位	1885822 pt
所恵美180位	1562621 pt
所恵美200位	1346584 pt
所恵美220位	1026560 pt
所恵美240位	619713 pt
所恵美260位	412823 pt
所恵美280位	244469 pt
所恵美300位	181280 pt
徳川まつり60位	2081182 pt
徳川まつり80位	1973692 pt
徳川まつり100位	1766986 pt
徳川まつり120位	1685641 pt
徳川まつり140位	1562393 pt
徳川まつり160位	1346283 pt
徳川まつり180位	1101605 pt
徳川まつり200位	795989 pt
徳川まつり220位	406569 pt
徳川まつり240位	311303 pt
徳川まつり260位	223270 pt
徳川まつり280位	163261 pt
徳川まつり300位	124647 pt
箱崎星梨花60位	2233128 pt
箱崎星梨花80位	2064225 pt
箱崎星梨花100位	1942447 pt
箱崎星梨花120位	1741297 pt
箱崎星梨花140位	1664620 pt
箱崎星梨花160位	1465696 pt
箱崎星梨花180位	1040053 pt
箱崎星梨花200位	706352 pt
箱崎星梨花220位	321516 pt
箱崎星梨花240位	203054 pt
箱崎星梨花260位	145566 pt
箱崎星梨花280位	105122 pt
箱崎星梨花300位	80954 pt
野々原茜60位	1625802 pt
野々原茜80位	1428658 pt
野々原茜100位	1289412 pt
野々原茜120位	1155423 pt
野々原茜140位	1034759 pt
野々原茜160位	886231 pt
野々原茜180位	602034 pt
野々原茜200位	410025 pt
野々原茜220位	274415 pt
野々原茜240位	188839 pt
野々原茜260位	119181 pt
野々原茜280位	98256 pt
野々原茜300位	81523 pt
望月杏奈60位	2581958 pt
望月杏奈80位	2413739 pt
望月杏奈100位	2212659 pt
望月杏奈120位	2050709 pt
望月杏奈140位	1970546 pt
望月杏奈160位	1785371 pt
望月杏奈180位	1576203 pt
望月杏奈200位	1184916 pt
望月杏奈220位	625912 pt
望月杏奈240位	363691 pt
望月杏奈260位	240874 pt
望月杏奈280位	147783 pt
望月杏奈300位	120581 pt
ロコ60位	2000000 pt
ロコ80位	1803381 pt
ロコ100位	1650000 pt
ロコ120位	1536930 pt
ロコ140位	1440231 pt
ロコ160位	1306029 pt
ロコ180位	1099500 pt
ロコ200位	726297 pt
ロコ220位	387827 pt
ロコ240位	253391 pt
ロコ260位	173977 pt
ロコ280位	113715 pt
ロコ300位	85230 pt
七尾百合子60位	3017431 pt
七尾百合子80位	2721387 pt
七尾百合子100位	2606467 pt
七尾百合子120位	2515878 pt
七尾百合子140位	2352090 pt
七尾百合子160位	2136895 pt
七尾百合子180位	1822964 pt
七尾百合子200位	1179877 pt
七尾百合子220位	837020 pt
七尾百合子240位	453519 pt
七尾百合子260位	244843 pt
七尾百合子280位	166127 pt
七尾百合子300位	133009 pt
高山紗代子60位	2011791 pt
高山紗代子80位	1928411 pt
高山紗代子100位	1829107 pt
高山紗代子120位	1724763 pt
高山紗代子140位	1648912 pt
高山紗代子160位	1523470 pt
高山紗代子180位	1276363 pt
高山紗代子200位	946202 pt
高山紗代子220位	630090 pt
高山紗代子240位	418253 pt
高山紗代子260位	254244 pt
高山紗代子280位	186921 pt
高山紗代子300位	122790 pt
松田亜利沙60位	1526641 pt
松田亜利沙80位	1331707 pt
松田亜利沙100位	1228791 pt
松田亜利沙120位	1142652 pt
松田亜利沙140位	1048819 pt
松田亜利沙160位	928183 pt
松田亜利沙180位	725315 pt
松田亜利沙200位	521161 pt
松田亜利沙220位	330256 pt
松田亜利沙240位	211711 pt
松田亜利沙260位	125859 pt
松田亜利沙280位	104376 pt
松田亜利沙300位	83107 pt
高坂海美60位	2000868 pt
高坂海美80位	1761532 pt
高坂海美100位	1690280 pt
高坂海美120位	1576831 pt
高坂海美140位	1500351 pt
高坂海美160位	1308028 pt
高坂海美180位	1103185 pt
高坂海美200位	833073 pt
高坂海美220位	674398 pt
高坂海美240位	476539 pt
高坂海美260位	323418 pt
高坂海美280位	199326 pt
高坂海美300位	155271 pt
中谷育60位	1204660 pt
中谷育80位	1029071 pt
中谷育100位	964527 pt
中谷育120位	809299 pt
中谷育140位	695835 pt
中谷育160位	494319 pt
中谷育180位	344979 pt
中谷育200位	252882 pt
中谷育220位	180717 pt
中谷育240位	137913 pt
中谷育260位	104324 pt
中谷育280位	83769 pt
中谷育300位	66544 pt
天空橋朋花60位	2001656 pt
天空橋朋花80位	1838286 pt
天空橋朋花100位	1655909 pt
天空橋朋花120位	1570629 pt
天空橋朋花140位	1502710 pt
天空橋朋花160位	1348683 pt
天空橋朋花180位	1076023 pt
天空橋朋花200位	758335 pt
天空橋朋花220位	469224 pt
天空橋朋花240位	260715 pt
天空橋朋花260位	153746 pt
天空橋朋花280位	102308 pt
天空橋朋花300位	74720 pt
エミリー60位	1703902 pt
エミリー80位	1519961 pt
エミリー100位	1376948 pt
エミリー120位	1204028 pt
エミリー140位	1011828 pt
エミリー160位	778236 pt
エミリー180位	468630 pt
エミリー200位	248078 pt
エミリー220位	145125 pt
エミリー240位	102507 pt
エミリー260位	83258 pt
エミリー280位	66856 pt
エミリー300位	53389 pt
北沢志保60位	2637861 pt
北沢志保80位	2516978 pt
北沢志保100位	2250213 pt
北沢志保120位	2037342 pt
北沢志保140位	1938897 pt
北沢志保160位	1566415 pt
北沢志保180位	1142951 pt
北沢志保200位	906820 pt
北沢志保220位	556360 pt
北沢志保240位	342505 pt
北沢志保260位	199566 pt
北沢志保280位	141597 pt
北沢志保300位	110985 pt
舞浜歩60位	1131339 pt
舞浜歩80位	992391 pt
舞浜歩100位	801689 pt
舞浜歩120位	705277 pt
舞浜歩140位	655967 pt
舞浜歩160位	513210 pt
舞浜歩180位	350658 pt
舞浜歩200位	238602 pt
舞浜歩220位	153073 pt
舞浜歩240位	121848 pt
舞浜歩260位	97950 pt
舞浜歩280位	74341 pt
舞浜歩300位	62122 pt
木下ひなた60位	1364006 pt
木下ひなた80位	1231110 pt
木下ひなた100位	1130597 pt
木下ひなた120位	1022628 pt
木下ひなた140位	949865 pt
木下ひなた160位	728557 pt
木下ひなた180位	523967 pt
木下ひなた200位	290536 pt
木下ひなた220位	210426 pt
木下ひなた240位	150595 pt
木下ひなた260位	119380 pt
木下ひなた280位	90370 pt
木下ひなた300位	74087 pt
矢吹可奈60位	1787783 pt
矢吹可奈80位	1582528 pt
矢吹可奈100位	1485733 pt
矢吹可奈120位	1362405 pt
矢吹可奈140位	1266037 pt
矢吹可奈160位	1123686 pt
矢吹可奈180位	817714 pt
矢吹可奈200位	531492 pt
矢吹可奈220位	303519 pt
矢吹可奈240位	216697 pt
矢吹可奈260位	138329 pt
矢吹可奈280位	95396 pt
矢吹可奈300位	76012 pt
横山奈緒60位	1691903 pt
横山奈緒80位	1512609 pt
横山奈緒100位	1367232 pt
横山奈緒120位	1281109 pt
横山奈緒140位	1201727 pt
横山奈緒160位	1028537 pt
横山奈緒180位	756116 pt
横山奈緒200位	539708 pt
横山奈緒220位	388953 pt
横山奈緒240位	223114 pt
横山奈緒260位	146729 pt
横山奈緒280位	110114 pt
横山奈緒300位	86933 pt
二階堂千鶴60位	1619142 pt
二階堂千鶴80位	1509828 pt
二階堂千鶴100位	1394438 pt
二階堂千鶴120位	1305138 pt
二階堂千鶴140位	1213758 pt
二階堂千鶴160位	1100035 pt
二階堂千鶴180位	805795 pt
二階堂千鶴200位	531332 pt
二階堂千鶴220位	330098 pt
二階堂千鶴240位	242062 pt
二階堂千鶴260位	154280 pt
二階堂千鶴280位	117453 pt
二階堂千鶴300位	91031 pt
馬場このみ60位	2102228 pt
馬場このみ80位	2008533 pt
馬場このみ100位	1817151 pt
馬場このみ120位	1728267 pt
馬場このみ140位	1619555 pt
馬場このみ160位	1461459 pt
馬場このみ180位	1202918 pt
馬場このみ200位	637081 pt
馬場このみ220位	336834 pt
馬場このみ240位	201158 pt
馬場このみ260位	152540 pt
馬場このみ280位	125566 pt
馬場このみ300位	106206 pt
大神環60位	1507556 pt
大神環80位	1274593 pt
大神環100位	1192142 pt
大神環120位	1100899 pt
大神環140位	1023611 pt
大神環160位	795885 pt
大神環180位	539901 pt
大神環200位	341706 pt
大神環220位	208922 pt
大神環240位	128380 pt
大神環260位	97430 pt
大神環280位	72019 pt
大神環300位	56793 pt
豊川風花60位	1501584 pt
豊川風花80位	1324691 pt
豊川風花100位	1184506 pt
豊川風花120位	1103068 pt
豊川風花140位	1014133 pt
豊川風花160位	850287 pt
豊川風花180位	635574 pt
豊川風花200位	471361 pt
豊川風花220位	293461 pt
豊川風花240位	218037 pt
豊川風花260位	148709 pt
豊川風花280位	115392 pt
豊川風花300位	92279 pt
宮尾美也60位	2052119 pt
宮尾美也80位	1906048 pt
宮尾美也100位	1717019 pt
宮尾美也120位	1528761 pt
宮尾美也140位	1293836 pt
宮尾美也160位	1049165 pt
宮尾美也180位	690812 pt
宮尾美也200位	396252 pt
宮尾美也220位	212539 pt
宮尾美也240位	115420 pt
宮尾美也260位	80367 pt
宮尾美也280位	51084 pt
宮尾美也300位	41006 pt
福田のり子60位	1118315 pt
福田のり子80位	1003409 pt
福田のり子100位	830566 pt
福田のり子120位	730857 pt
福田のり子140位	663081 pt
福田のり子160位	526821 pt
福田のり子180位	379537 pt
福田のり子200位	271925 pt
福田のり子220位	162303 pt
福田のり子240位	126383 pt
福田のり子260位	102324 pt
福田のり子280位	84916 pt
福田のり子300位	68372 pt
真壁瑞希60位	2019281 pt
真壁瑞希80位	1958163 pt
真壁瑞希100位	1747992 pt
真壁瑞希120位	1572055 pt
真壁瑞希140位	1480269 pt
真壁瑞希160位	1274342 pt
真壁瑞希180位	1011603 pt
真壁瑞希200位	763299 pt
真壁瑞希220位	505224 pt
真壁瑞希240位	372232 pt
真壁瑞希260位	247401 pt
真壁瑞希280位	173728 pt
真壁瑞希300位	136994 pt
篠宮可憐60位	1529531 pt
篠宮可憐80位	1445744 pt
篠宮可憐100位	1349016 pt
篠宮可憐120位	1263971 pt
篠宮可憐140位	1177212 pt
篠宮可憐160位	1001882 pt
篠宮可憐180位	743842 pt
篠宮可憐200位	524025 pt
篠宮可憐220位	321269 pt
篠宮可憐240位	234799 pt
篠宮可憐260位	162479 pt
篠宮可憐280位	119297 pt
篠宮可憐300位	96578 pt
百瀬莉緒60位	1779315 pt
百瀬莉緒80位	1602626 pt
百瀬莉緒100位	1497470 pt
百瀬莉緒120位	1366114 pt
百瀬莉緒140位	1206388 pt
百瀬莉緒160位	1072429 pt
百瀬莉緒180位	816641 pt
百瀬莉緒200位	507001 pt
百瀬莉緒220位	311426 pt
百瀬莉緒240位	197231 pt
百瀬莉緒260位	114464 pt
百瀬莉緒280位	97560 pt
百瀬莉緒300位	79360 pt
永吉昴60位	1750832 pt
永吉昴80位	1458382 pt
永吉昴100位	1322110 pt
永吉昴120位	1233899 pt
永吉昴140位	1148576 pt
永吉昴160位	977423 pt
永吉昴180位	614077 pt
永吉昴200位	377888 pt
永吉昴220位	251675 pt
永吉昴240位	168591 pt
永吉昴260位	118313 pt
永吉昴280位	79954 pt
永吉昴300位	61941 pt
北上麗花60位	1627661 pt
北上麗花80位	1537273 pt
北上麗花100位	1402145 pt
北上麗花120位	1267969 pt
北上麗花140位	1169551 pt
北上麗花160位	1061408 pt
北上麗花180位	781829 pt
北上麗花200位	491343 pt
北上麗花220位	300499 pt
北上麗花240位	218894 pt
北上麗花260位	143507 pt
北上麗花280位	98284 pt
北上麗花300位	77445 pt
周防桃子60位	2911648 pt
周防桃子80位	2603838 pt
周防桃子100位	2466885 pt
周防桃子120位	2182703 pt
周防桃子140位	2060506 pt
周防桃子160位	1778988 pt
周防桃子180位	1455187 pt
周防桃子200位	1046795 pt
周防桃子220位	590374 pt
周防桃子240位	265659 pt
周防桃子260位	172792 pt
周防桃子280位	117042 pt
周防桃子300位	90625 pt
ジュリア60位	1774148 pt
ジュリア80位	1662860 pt
ジュリア100位	1557457 pt
ジュリア120位	1515049 pt
ジュリア140位	1445001 pt
ジュリア160位	1299569 pt
ジュリア180位	1107475 pt
ジュリア200位	755863 pt
ジュリア220位	604770 pt
ジュリア240位	401998 pt
ジュリア260位	276531 pt
ジュリア280位	192871 pt
ジュリア300位	142870 pt
※03/23 16:51 集計時点のポイントですBY SKDN
