春日未来200位	1873887 pt
箱崎星梨花240位	1452804 pt
箱崎星梨花250位	1071665 pt
箱崎星梨花260位	718795 pt
箱崎星梨花270位	454845 pt
箱崎星梨花280位	321630 pt
箱崎星梨花290位	272601 pt
箱崎星梨花300位	227277 pt
野々原茜200位	1200852 pt
野々原茜210位	1146247 pt
野々原茜220位	1119055 pt
野々原茜230位	1018789 pt
野々原茜240位	868437 pt
野々原茜250位	559477 pt
野々原茜260位	452347 pt
野々原茜270位	361537 pt
野々原茜280位	286564 pt
野々原茜290位	248918 pt
野々原茜300位	193882 pt
望月杏奈200位	2196803 pt
望月杏奈210位	2105135 pt
望月杏奈220位	1964653 pt
望月杏奈230位	1730951 pt
望月杏奈240位	1386136 pt
望月杏奈250位	1117401 pt
望月杏奈260位	852674 pt
望月杏奈270位	562842 pt
望月杏奈280位	384904 pt
望月杏奈290位	312630 pt
望月杏奈300位	265389 pt
ロコ200位	1603492 pt
ロコ210位	1562226 pt
ロコ220位	1521489 pt
ロコ230位	1341969 pt
ロコ240位	1110871 pt
ロコ250位	805090 pt
ロコ260位	575333 pt
ロコ270位	449365 pt
ロコ280位	338736 pt
ロコ290位	277784 pt
ロコ300位	210612 pt
七尾百合子200位	2500356 pt
七尾百合子210位	2462337 pt
七尾百合子220位	2303704 pt
七尾百合子230位	2036717 pt
七尾百合子240位	1574079 pt
七尾百合子250位	1222104 pt
七尾百合子260位	861362 pt
七尾百合子270位	492047 pt
七尾百合子280位	356023 pt
七尾百合子290位	284401 pt
七尾百合子300位	230346 pt
高山紗代子200位	1943644 pt
高山紗代子210位	1920554 pt
高山紗代子220位	1866960 pt
高山紗代子230位	1654100 pt
高山紗代子240位	1511041 pt
高山紗代子250位	1222799 pt
高山紗代子260位	926461 pt
高山紗代子270位	694268 pt
高山紗代子280位	455888 pt
高山紗代子290位	394550 pt
高山紗代子300位	298524 pt
松田亜利沙200位	1447115 pt
松田亜利沙210位	1415299 pt
松田亜利沙220位	1365671 pt
松田亜利沙230位	1258900 pt
松田亜利沙240位	1049191 pt
松田亜利沙250位	955191 pt
松田亜利沙260位	591447 pt
松田亜利沙270位	452658 pt
松田亜利沙280位	337267 pt
松田亜利沙290位	280647 pt
松田亜利沙300位	208089 pt
高坂海美200位	1879285 pt
高坂海美210位	1849040 pt
高坂海美220位	1803001 pt
高坂海美230位	1719689 pt
高坂海美240位	1579294 pt
高坂海美250位	1346641 pt
高坂海美260位	1100569 pt
高坂海美270位	920107 pt
高坂海美280位	614602 pt
高坂海美290位	365112 pt
高坂海美300位	317891 pt
中谷育200位	1179386 pt
中谷育210位	1138422 pt
中谷育220位	1101858 pt
中谷育230位	1015928 pt
中谷育240位	967229 pt
中谷育250位	771678 pt
中谷育260位	653199 pt
中谷育270位	503492 pt
中谷育280位	411837 pt
中谷育290位	326214 pt
中谷育300位	256450 pt
天空橋朋花200位	1817545 pt
天空橋朋花210位	1796585 pt
天空橋朋花220位	1758572 pt
天空橋朋花230位	1709850 pt
天空橋朋花240位	1442878 pt
天空橋朋花250位	1175153 pt
天空橋朋花260位	897568 pt
天空橋朋花270位	519893 pt
天空橋朋花280位	345262 pt
天空橋朋花290位	270578 pt
天空橋朋花300位	207050 pt
エミリー200位	1380255 pt
エミリー210位	1322975 pt
エミリー220位	1245670 pt
エミリー230位	1125952 pt
エミリー240位	944971 pt
エミリー250位	583612 pt
エミリー260位	437076 pt
エミリー270位	337643 pt
エミリー280位	273997 pt
エミリー290位	206115 pt
エミリー300位	159501 pt
北沢志保200位	2026265 pt
北沢志保210位	2000819 pt
北沢志保220位	1845394 pt
北沢志保230位	1589514 pt
北沢志保240位	1219691 pt
北沢志保250位	984820 pt
北沢志保260位	659453 pt
北沢志保270位	489170 pt
北沢志保280位	321864 pt
北沢志保290位	263694 pt
北沢志保300位	217938 pt
舞浜歩200位	1026286 pt
舞浜歩210位	1009365 pt
舞浜歩220位	933275 pt
舞浜歩230位	854684 pt
舞浜歩240位	707333 pt
舞浜歩250位	477195 pt
舞浜歩260位	323087 pt
舞浜歩270位	267141 pt
舞浜歩280位	220409 pt
舞浜歩290位	193314 pt
舞浜歩300位	160744 pt
木下ひなた200位	1035605 pt
木下ひなた210位	978058 pt
木下ひなた220位	954029 pt
木下ひなた230位	884086 pt
木下ひなた240位	729541 pt
木下ひなた250位	635184 pt
木下ひなた260位	507538 pt
木下ひなた270位	450014 pt
木下ひなた280位	349930 pt
木下ひなた290位	284153 pt
木下ひなた300位	230379 pt
矢吹可奈200位	1526193 pt
矢吹可奈210位	1505206 pt
矢吹可奈220位	1462870 pt
矢吹可奈230位	1355069 pt
矢吹可奈240位	1211586 pt
矢吹可奈250位	1127461 pt
矢吹可奈260位	848763 pt
矢吹可奈270位	528069 pt
矢吹可奈280位	393425 pt
矢吹可奈290位	281811 pt
矢吹可奈300位	232619 pt
横山奈緒200位	1359635 pt
横山奈緒210位	1306313 pt
横山奈緒220位	1211388 pt
横山奈緒230位	1153029 pt
横山奈緒240位	1050543 pt
横山奈緒250位	795184 pt
横山奈緒260位	572847 pt
横山奈緒270位	469856 pt
横山奈緒280位	318196 pt
横山奈緒290位	266973 pt
横山奈緒300位	202253 pt
二階堂千鶴200位	1504906 pt
二階堂千鶴210位	1467168 pt
二階堂千鶴220位	1411920 pt
二階堂千鶴230位	1357452 pt
二階堂千鶴240位	1192976 pt
二階堂千鶴250位	977427 pt
二階堂千鶴260位	711093 pt
二階堂千鶴270位	462764 pt
二階堂千鶴280位	361852 pt
二階堂千鶴290位	282212 pt
二階堂千鶴300位	215422 pt
馬場このみ200位	1701597 pt
馬場このみ210位	1586355 pt
馬場このみ220位	1404907 pt
馬場このみ230位	1074901 pt
馬場このみ240位	894436 pt
馬場このみ250位	624619 pt
馬場このみ260位	442763 pt
馬場このみ270位	329751 pt
馬場このみ280位	269528 pt
馬場このみ290位	221180 pt
馬場このみ300位	201238 pt
大神環200位	1155838 pt
大神環210位	1127058 pt
大神環220位	1094270 pt
大神環230位	1024470 pt
大神環240位	919588 pt
大神環250位	804342 pt
大神環260位	567734 pt
大神環270位	390833 pt
大神環280位	311772 pt
大神環290位	245864 pt
大神環300位	199256 pt
豊川風花200位	1172636 pt
豊川風花210位	1146215 pt
豊川風花220位	1114157 pt
豊川風花230位	1018553 pt
豊川風花240位	892133 pt
豊川風花250位	674575 pt
豊川風花260位	511303 pt
豊川風花270位	430678 pt
豊川風花280位	360983 pt
豊川風花290位	295924 pt
豊川風花300位	256739 pt
宮尾美也200位	1531528 pt
宮尾美也210位	1501388 pt
宮尾美也220位	1398950 pt
宮尾美也230位	1338107 pt
宮尾美也240位	1148221 pt
宮尾美也250位	1001293 pt
宮尾美也260位	789645 pt
宮尾美也270位	611935 pt
宮尾美也280位	443930 pt
宮尾美也290位	311005 pt
宮尾美也300位	228020 pt
福田のり子200位	993793 pt
福田のり子210位	964484 pt
福田のり子220位	941151 pt
福田のり子230位	877749 pt
福田のり子240位	829890 pt
福田のり子250位	759324 pt
福田のり子260位	607917 pt
福田のり子270位	504410 pt
福田のり子280位	415235 pt
福田のり子290位	350168 pt
福田のり子300位	271194 pt
真壁瑞希200位	1600444 pt
真壁瑞希210位	1526163 pt
真壁瑞希220位	1491269 pt
真壁瑞希230位	1408449 pt
真壁瑞希240位	1198032 pt
真壁瑞希250位	926637 pt
真壁瑞希260位	682686 pt
真壁瑞希270位	524929 pt
真壁瑞希280位	451254 pt
真壁瑞希290位	368034 pt
真壁瑞希300位	317734 pt
篠宮可憐200位	1507765 pt
篠宮可憐210位	1477838 pt
篠宮可憐220位	1417367 pt
篠宮可憐230位	1343140 pt
篠宮可憐240位	1221982 pt
篠宮可憐250位	1034124 pt
篠宮可憐260位	802027 pt
篠宮可憐270位	562675 pt
篠宮可憐280位	368249 pt
篠宮可憐290位	296634 pt
篠宮可憐300位	257119 pt
百瀬莉緒200位	1457184 pt
百瀬莉緒210位	1419510 pt
百瀬莉緒220位	1359006 pt
百瀬莉緒230位	1201582 pt
百瀬莉緒240位	848968 pt
百瀬莉緒250位	727553 pt
百瀬莉緒260位	595590 pt
百瀬莉緒270位	419165 pt
百瀬莉緒280位	324251 pt
百瀬莉緒290位	232934 pt
百瀬莉緒300位	205865 pt
永吉昴200位	1318029 pt
永吉昴210位	1270398 pt
永吉昴220位	1233007 pt
永吉昴230位	1036251 pt
永吉昴240位	845272 pt
永吉昴250位	511322 pt
永吉昴260位	394584 pt
永吉昴270位	303617 pt
永吉昴280位	244095 pt
永吉昴290位	184220 pt
永吉昴300位	157097 pt
北上麗花200位	1516494 pt
北上麗花210位	1500133 pt
北上麗花220位	1444597 pt
北上麗花230位	1359594 pt
北上麗花240位	1068536 pt
北上麗花250位	850603 pt
北上麗花260位	606194 pt
北上麗花270位	444277 pt
北上麗花280位	336734 pt
北上麗花290位	277015 pt
北上麗花300位	255835 pt
周防桃子200位	2155194 pt
周防桃子210位	2080066 pt
周防桃子220位	1891789 pt
周防桃子230位	1515827 pt
周防桃子240位	1108962 pt
周防桃子250位	854425 pt
周防桃子260位	557994 pt
周防桃子270位	389099 pt
周防桃子280位	321191 pt
周防桃子290位	240366 pt
周防桃子300位	201094 pt
ジュリア200位	1732873 pt
ジュリア210位	1656578 pt
ジュリア220位	1534498 pt
ジュリア230位	1332151 pt
ジュリア240位	1031834 pt
ジュリア250位	841978 pt
ジュリア260位	665286 pt
ジュリア270位	505893 pt
ジュリア280位	421147 pt
ジュリア290位	320739 pt
ジュリア300位	273425 pt
※03/26 05:05 集計時点のポイントですBY SKDN
