春日未来60位	2427514 pt
徳川まつり220位	1661259 pt
徳川まつり240位	1335466 pt
徳川まつり260位	737858 pt
徳川まつり280位	414421 pt
徳川まつり300位	279773 pt
箱崎星梨花60位	2620785 pt
箱崎星梨花80位	2502929 pt
箱崎星梨花100位	2357077 pt
箱崎星梨花120位	2238893 pt
箱崎星梨花140位	2150827 pt
箱崎星梨花160位	2050562 pt
箱崎星梨花180位	2000272 pt
箱崎星梨花200位	1900023 pt
箱崎星梨花220位	1773415 pt
箱崎星梨花240位	1533044 pt
箱崎星梨花260位	815378 pt
箱崎星梨花280位	332340 pt
箱崎星梨花300位	230747 pt
野々原茜60位	1910266 pt
野々原茜80位	1783974 pt
野々原茜100位	1692594 pt
野々原茜120位	1568728 pt
野々原茜140位	1462320 pt
野々原茜160位	1403209 pt
野々原茜180位	1326280 pt
野々原茜200位	1231727 pt
野々原茜220位	1134229 pt
野々原茜240位	887775 pt
野々原茜260位	453246 pt
野々原茜280位	304768 pt
野々原茜300位	213884 pt
望月杏奈60位	3031861 pt
望月杏奈80位	2947415 pt
望月杏奈100位	2722994 pt
望月杏奈120位	2590796 pt
望月杏奈140位	2500958 pt
望月杏奈160位	2390957 pt
望月杏奈180位	2306325 pt
望月杏奈200位	2200017 pt
望月杏奈220位	2016976 pt
望月杏奈240位	1480962 pt
望月杏奈260位	910683 pt
望月杏奈280位	424756 pt
望月杏奈300位	283347 pt
ロコ60位	2269271 pt
ロコ80位	2162037 pt
ロコ100位	2046012 pt
ロコ120位	2011784 pt
ロコ140位	1995295 pt
ロコ160位	1882448 pt
ロコ180位	1690215 pt
ロコ200位	1609702 pt
ロコ220位	1534460 pt
ロコ240位	1202906 pt
ロコ260位	693145 pt
ロコ280位	378721 pt
ロコ300位	225188 pt
七尾百合子60位	3524792 pt
七尾百合子80位	3372360 pt
七尾百合子100位	3158536 pt
七尾百合子120位	3006578 pt
七尾百合子140位	2925794 pt
七尾百合子160位	2770000 pt
七尾百合子180位	2634474 pt
七尾百合子200位	2508627 pt
七尾百合子220位	2359472 pt
七尾百合子240位	1803751 pt
七尾百合子260位	905997 pt
七尾百合子280位	373462 pt
七尾百合子300位	237170 pt
高山紗代子60位	2516626 pt
高山紗代子80位	2379815 pt
高山紗代子100位	2233674 pt
高山紗代子120位	2155982 pt
高山紗代子140位	2099979 pt
高山紗代子160位	2045806 pt
高山紗代子180位	2016825 pt
高山紗代子200位	1985733 pt
高山紗代子220位	1922500 pt
高山紗代子240位	1539038 pt
高山紗代子260位	1025272 pt
高山紗代子280位	495229 pt
高山紗代子300位	300826 pt
松田亜利沙60位	2006619 pt
松田亜利沙80位	1921098 pt
松田亜利沙100位	1815303 pt
松田亜利沙120位	1745096 pt
松田亜利沙140位	1694000 pt
松田亜利沙160位	1609805 pt
松田亜利沙180位	1524403 pt
松田亜利沙200位	1478587 pt
松田亜利沙220位	1426505 pt
松田亜利沙240位	1170272 pt
松田亜利沙260位	633575 pt
松田亜利沙280位	365599 pt
松田亜利沙300位	232073 pt
高坂海美60位	2516342 pt
高坂海美80位	2448293 pt
高坂海美100位	2303429 pt
高坂海美120位	2211652 pt
高坂海美140位	2118758 pt
高坂海美160位	2028592 pt
高坂海美180位	2000868 pt
高坂海美200位	1917324 pt
高坂海美220位	1844557 pt
高坂海美240位	1668777 pt
高坂海美260位	1233824 pt
高坂海美280位	632530 pt
高坂海美300位	324080 pt
中谷育60位	1728518 pt
中谷育80位	1666117 pt
中谷育100位	1560074 pt
中谷育120位	1510130 pt
中谷育140位	1472557 pt
中谷育160位	1356875 pt
中谷育180位	1279603 pt
中谷育200位	1208591 pt
中谷育220位	1152672 pt
中谷育240位	1006812 pt
中谷育260位	710682 pt
中谷育280位	432633 pt
中谷育300位	267605 pt
天空橋朋花60位	2286231 pt
天空橋朋花80位	2205460 pt
天空橋朋花100位	2142729 pt
天空橋朋花120位	2103257 pt
天空橋朋花140位	2028594 pt
天空橋朋花160位	2000000 pt
天空橋朋花180位	1926073 pt
天空橋朋花200位	1872109 pt
天空橋朋花220位	1781567 pt
天空橋朋花240位	1602298 pt
天空橋朋花260位	962940 pt
天空橋朋花280位	407097 pt
天空橋朋花300位	209895 pt
エミリー60位	2006433 pt
エミリー80位	1884315 pt
エミリー100位	1800250 pt
エミリー120位	1712588 pt
エミリー140位	1643990 pt
エミリー160位	1555555 pt
エミリー180位	1504744 pt
エミリー200位	1431632 pt
エミリー220位	1322975 pt
エミリー240位	1015623 pt
エミリー260位	475018 pt
エミリー280位	289853 pt
エミリー300位	171052 pt
北沢志保60位	3029144 pt
北沢志保80位	2959381 pt
北沢志保100位	2711388 pt
北沢志保120位	2525672 pt
北沢志保140位	2387180 pt
北沢志保160位	2245241 pt
北沢志保180位	2144353 pt
北沢志保200位	2050104 pt
北沢志保220位	1923404 pt
北沢志保240位	1344722 pt
北沢志保260位	739259 pt
北沢志保280位	342611 pt
北沢志保300位	238070 pt
舞浜歩60位	1573535 pt
舞浜歩80位	1506296 pt
舞浜歩100位	1434669 pt
舞浜歩120位	1323285 pt
舞浜歩140位	1263951 pt
舞浜歩160位	1195544 pt
舞浜歩180位	1126222 pt
舞浜歩200位	1070869 pt
舞浜歩220位	1004040 pt
舞浜歩240位	741008 pt
舞浜歩260位	390530 pt
舞浜歩280位	227518 pt
舞浜歩300位	169727 pt
木下ひなた60位	1701459 pt
木下ひなた80位	1576152 pt
木下ひなた100位	1479749 pt
木下ひなた120位	1428843 pt
木下ひなた140位	1350162 pt
木下ひなた160位	1224240 pt
木下ひなた180位	1143837 pt
木下ひなた200位	1075346 pt
木下ひなた220位	994864 pt
木下ひなた240位	830693 pt
木下ひなた260位	523170 pt
木下ひなた280位	399534 pt
木下ひなた300位	250537 pt
矢吹可奈60位	2052804 pt
矢吹可奈80位	2008259 pt
矢吹可奈100位	1963060 pt
矢吹可奈120位	1843172 pt
矢吹可奈140位	1797653 pt
矢吹可奈160位	1704419 pt
矢吹可奈180位	1634077 pt
矢吹可奈200位	1559019 pt
矢吹可奈220位	1511934 pt
矢吹可奈240位	1335672 pt
矢吹可奈260位	960134 pt
矢吹可奈280位	445357 pt
矢吹可奈300位	254392 pt
横山奈緒60位	2027850 pt
横山奈緒80位	2002118 pt
横山奈緒100位	1833228 pt
横山奈緒120位	1725603 pt
横山奈緒140位	1601007 pt
横山奈緒160位	1522523 pt
横山奈緒180位	1464888 pt
横山奈緒200位	1398992 pt
横山奈緒220位	1300121 pt
横山奈緒240位	1093397 pt
横山奈緒260位	703132 pt
横山奈緒280位	344526 pt
横山奈緒300位	214001 pt
二階堂千鶴60位	2032472 pt
二階堂千鶴80位	2002550 pt
二階堂千鶴100位	1909949 pt
二階堂千鶴120位	1805098 pt
二階堂千鶴140位	1732542 pt
二階堂千鶴160位	1667036 pt
二階堂千鶴180位	1600904 pt
二階堂千鶴200位	1542501 pt
二階堂千鶴220位	1476724 pt
二階堂千鶴240位	1211633 pt
二階堂千鶴260位	752838 pt
二階堂千鶴280位	390115 pt
二階堂千鶴300位	217726 pt
馬場このみ60位	2420778 pt
馬場このみ80位	2203867 pt
馬場このみ100位	2121824 pt
馬場このみ120位	2058721 pt
馬場このみ140位	2006766 pt
馬場このみ160位	1914225 pt
馬場このみ180位	1811000 pt
馬場このみ200位	1711777 pt
馬場このみ220位	1413159 pt
馬場このみ240位	1005182 pt
馬場このみ260位	481552 pt
馬場このみ280位	304250 pt
馬場このみ300位	222488 pt
大神環60位	1903633 pt
大神環80位	1715234 pt
大神環100位	1587880 pt
大神環120位	1512795 pt
大神環140位	1407236 pt
大神環160位	1330052 pt
大神環180位	1284285 pt
大神環200位	1192957 pt
大神環220位	1123414 pt
大神環240位	976251 pt
大神環260位	602518 pt
大神環280位	330932 pt
大神環300位	219679 pt
豊川風花60位	1730074 pt
豊川風花80位	1654390 pt
豊川風花100位	1525973 pt
豊川風花120位	1481108 pt
豊川風花140位	1408331 pt
豊川風花160位	1333333 pt
豊川風花180位	1232766 pt
豊川風花200位	1200948 pt
豊川風花220位	1146215 pt
豊川風花240位	936391 pt
豊川風花260位	566101 pt
豊川風花280位	384172 pt
豊川風花300位	257614 pt
宮尾美也60位	2279571 pt
宮尾美也80位	2130558 pt
宮尾美也100位	2020241 pt
宮尾美也120位	2003481 pt
宮尾美也140位	1905393 pt
宮尾美也160位	1802797 pt
宮尾美也180位	1714834 pt
宮尾美也200位	1609101 pt
宮尾美也220位	1489642 pt
宮尾美也240位	1267108 pt
宮尾美也260位	899748 pt
宮尾美也280位	482165 pt
宮尾美也300位	243738 pt
福田のり子60位	1531065 pt
福田のり子80位	1475129 pt
福田のり子100位	1363464 pt
福田のり子120位	1239641 pt
福田のり子140位	1190477 pt
福田のり子160位	1134270 pt
福田のり子180位	1082767 pt
福田のり子200位	1029088 pt
福田のり子220位	983738 pt
福田のり子240位	885752 pt
福田のり子260位	732796 pt
福田のり子280位	486007 pt
福田のり子300位	321656 pt
真壁瑞希60位	2222222 pt
真壁瑞希80位	2145433 pt
真壁瑞希100位	2060923 pt
真壁瑞希120位	2012007 pt
真壁瑞希140位	1960802 pt
真壁瑞希160位	1806180 pt
真壁瑞希180位	1705917 pt
真壁瑞希200位	1605908 pt
真壁瑞希220位	1521802 pt
真壁瑞希240位	1233509 pt
真壁瑞希260位	694994 pt
真壁瑞希280位	468747 pt
真壁瑞希300位	327318 pt
篠宮可憐60位	2016775 pt
篠宮可憐80位	2000046 pt
篠宮可憐100位	1906434 pt
篠宮可憐120位	1837562 pt
篠宮可憐140位	1762360 pt
篠宮可憐160位	1700598 pt
篠宮可憐180位	1588493 pt
篠宮可憐200位	1539780 pt
篠宮可憐220位	1500532 pt
篠宮可憐240位	1343502 pt
篠宮可憐260位	854541 pt
篠宮可憐280位	392811 pt
篠宮可憐300位	261975 pt
百瀬莉緒60位	2016229 pt
百瀬莉緒80位	1975246 pt
百瀬莉緒100位	1900366 pt
百瀬莉緒120位	1750870 pt
百瀬莉緒140位	1703785 pt
百瀬莉緒160位	1635922 pt
百瀬莉緒180位	1560677 pt
百瀬莉緒200位	1500388 pt
百瀬莉緒220位	1418401 pt
百瀬莉緒240位	1057011 pt
百瀬莉緒260位	631698 pt
百瀬莉緒280位	328943 pt
百瀬莉緒300位	211035 pt
永吉昴60位	2010832 pt
永吉昴80位	1972102 pt
永吉昴100位	1809145 pt
永吉昴120位	1691239 pt
永吉昴140位	1583762 pt
永吉昴160位	1502606 pt
永吉昴180位	1440871 pt
永吉昴200位	1329563 pt
永吉昴220位	1263161 pt
永吉昴240位	937538 pt
永吉昴260位	434683 pt
永吉昴280位	252931 pt
永吉昴300位	163895 pt
北上麗花60位	2086829 pt
北上麗花80位	2013354 pt
北上麗花100位	1971092 pt
北上麗花120位	1905252 pt
北上麗花140位	1802059 pt
北上麗花160位	1731196 pt
北上麗花180位	1631328 pt
北上麗花200位	1564036 pt
北上麗花220位	1492562 pt
北上麗花240位	1199851 pt
北上麗花260位	717246 pt
北上麗花280位	402159 pt
北上麗花300位	260750 pt
周防桃子60位	3126517 pt
周防桃子80位	3010828 pt
周防桃子100位	2871295 pt
周防桃子120位	2700748 pt
周防桃子140位	2558722 pt
周防桃子160位	2452363 pt
周防桃子180位	2319428 pt
周防桃子200位	2163205 pt
周防桃子220位	2008946 pt
周防桃子240位	1243004 pt
周防桃子260位	604032 pt
周防桃子280位	339219 pt
周防桃子300位	218926 pt
ジュリア60位	2195825 pt
ジュリア80位	2091365 pt
ジュリア100位	2032634 pt
ジュリア120位	2009286 pt
ジュリア140位	1940108 pt
ジュリア160位	1874150 pt
ジュリア180位	1801217 pt
ジュリア200位	1742609 pt
ジュリア220位	1565401 pt
ジュリア240位	1105852 pt
ジュリア260位	731967 pt
ジュリア280位	438301 pt
ジュリア300位	273425 pt
※03/26 10:00 集計時点のポイントですBY SKDN
