春日未来1位	4582974 pt
徳川まつり18位	620902 pt
徳川まつり19位	620028 pt
徳川まつり20位	612055 pt
徳川まつり21位	608702 pt
徳川まつり22位	608595 pt
徳川まつり23位	608563 pt
徳川まつり24位	584147 pt
徳川まつり25位	584083 pt
徳川まつり26位	571731 pt
徳川まつり27位	555762 pt
徳川まつり28位	548991 pt
徳川まつり29位	547571 pt
徳川まつり30位	531742 pt
箱崎星梨花1位	2045084 pt
箱崎星梨花2位	2010657 pt
箱崎星梨花3位	2004826 pt
箱崎星梨花4位	1886247 pt
箱崎星梨花5位	1824077 pt
箱崎星梨花6位	1733260 pt
箱崎星梨花7位	1603100 pt
箱崎星梨花8位	1535720 pt
箱崎星梨花9位	1385052 pt
箱崎星梨花10位	1371589 pt
箱崎星梨花11位	1343578 pt
箱崎星梨花12位	1334027 pt
箱崎星梨花13位	1249975 pt
箱崎星梨花14位	1225741 pt
箱崎星梨花15位	1218841 pt
箱崎星梨花16位	1201874 pt
箱崎星梨花17位	1159613 pt
箱崎星梨花18位	1158824 pt
箱崎星梨花19位	1128226 pt
箱崎星梨花20位	1094659 pt
箱崎星梨花21位	1084672 pt
箱崎星梨花22位	1042407 pt
箱崎星梨花23位	1030787 pt
箱崎星梨花24位	1019111 pt
箱崎星梨花25位	1000989 pt
箱崎星梨花26位	984548 pt
箱崎星梨花27位	962672 pt
箱崎星梨花28位	961780 pt
箱崎星梨花29位	942042 pt
箱崎星梨花30位	926328 pt
野々原茜1位	1802533 pt
野々原茜2位	1572620 pt
野々原茜3位	1401297 pt
野々原茜4位	1284858 pt
野々原茜5位	1239923 pt
野々原茜6位	1163208 pt
野々原茜7位	1159964 pt
野々原茜8位	1056997 pt
野々原茜9位	913349 pt
野々原茜10位	886391 pt
野々原茜11位	854128 pt
野々原茜12位	835352 pt
野々原茜13位	732955 pt
野々原茜14位	694973 pt
野々原茜15位	654926 pt
野々原茜16位	622300 pt
野々原茜17位	602695 pt
野々原茜18位	568547 pt
野々原茜19位	533695 pt
野々原茜20位	500111 pt
野々原茜21位	478305 pt
野々原茜22位	436908 pt
野々原茜23位	412961 pt
野々原茜24位	409289 pt
野々原茜25位	391116 pt
野々原茜26位	390893 pt
野々原茜27位	387550 pt
野々原茜28位	386531 pt
野々原茜29位	385579 pt
野々原茜30位	383731 pt
望月杏奈1位	6041986 pt
望月杏奈2位	2647967 pt
望月杏奈3位	2615721 pt
望月杏奈4位	2255455 pt
望月杏奈5位	2238485 pt
望月杏奈6位	2174088 pt
望月杏奈7位	2012704 pt
望月杏奈8位	1895310 pt
望月杏奈9位	1881654 pt
望月杏奈10位	1640120 pt
望月杏奈11位	1606289 pt
望月杏奈12位	1570126 pt
望月杏奈13位	1530848 pt
望月杏奈14位	1476465 pt
望月杏奈15位	1414979 pt
望月杏奈16位	1356034 pt
望月杏奈17位	1351996 pt
望月杏奈18位	1321175 pt
望月杏奈19位	1315391 pt
望月杏奈20位	1223215 pt
望月杏奈21位	1199617 pt
望月杏奈22位	1169795 pt
望月杏奈23位	1155775 pt
望月杏奈24位	1135386 pt
望月杏奈25位	1118530 pt
望月杏奈26位	1103818 pt
望月杏奈27位	1096771 pt
望月杏奈28位	1075878 pt
望月杏奈29位	1066690 pt
望月杏奈30位	1064674 pt
ロコ1位	4254070 pt
ロコ2位	2053255 pt
ロコ3位	2016472 pt
ロコ4位	1901516 pt
ロコ5位	1690501 pt
ロコ6位	1565488 pt
ロコ7位	1488263 pt
ロコ8位	1316033 pt
ロコ9位	1114758 pt
ロコ10位	1104372 pt
ロコ11位	1025156 pt
ロコ12位	1008626 pt
ロコ13位	979413 pt
ロコ14位	934951 pt
ロコ15位	867310 pt
ロコ16位	854116 pt
ロコ17位	830579 pt
ロコ18位	822898 pt
ロコ19位	714154 pt
ロコ20位	632172 pt
ロコ21位	611490 pt
ロコ22位	609677 pt
ロコ23位	604657 pt
ロコ24位	585268 pt
ロコ25位	580509 pt
ロコ26位	580269 pt
ロコ27位	564282 pt
ロコ28位	557849 pt
ロコ29位	545490 pt
ロコ30位	529341 pt
七尾百合子1位	3270293 pt
七尾百合子2位	2546743 pt
七尾百合子3位	2092117 pt
七尾百合子4位	2022042 pt
七尾百合子5位	2001479 pt
七尾百合子6位	1726448 pt
七尾百合子7位	1631364 pt
七尾百合子8位	1584725 pt
七尾百合子9位	1563585 pt
七尾百合子10位	1483278 pt
七尾百合子11位	1475769 pt
七尾百合子12位	1460003 pt
七尾百合子13位	1415261 pt
七尾百合子14位	1203462 pt
七尾百合子15位	1179734 pt
七尾百合子16位	1179724 pt
七尾百合子17位	1158963 pt
七尾百合子18位	1153488 pt
七尾百合子19位	1123934 pt
七尾百合子20位	1057766 pt
七尾百合子21位	1026042 pt
七尾百合子22位	1012750 pt
七尾百合子23位	1009335 pt
七尾百合子24位	1003724 pt
七尾百合子25位	984952 pt
七尾百合子26位	983706 pt
七尾百合子27位	967053 pt
七尾百合子28位	964689 pt
七尾百合子29位	938635 pt
七尾百合子30位	918055 pt
高山紗代子1位	2673493 pt
高山紗代子2位	2560391 pt
高山紗代子3位	2029010 pt
高山紗代子4位	1992539 pt
高山紗代子5位	1833089 pt
高山紗代子6位	1646862 pt
高山紗代子7位	1559058 pt
高山紗代子8位	1442383 pt
高山紗代子9位	1438130 pt
高山紗代子10位	1434875 pt
高山紗代子11位	1428535 pt
高山紗代子12位	1426670 pt
高山紗代子13位	1327857 pt
高山紗代子14位	1315726 pt
高山紗代子15位	1277322 pt
高山紗代子16位	1273845 pt
高山紗代子17位	1201725 pt
高山紗代子18位	1197122 pt
高山紗代子19位	1185696 pt
高山紗代子20位	1177818 pt
高山紗代子21位	1134131 pt
高山紗代子22位	1123143 pt
高山紗代子23位	1104900 pt
高山紗代子24位	1085238 pt
高山紗代子25位	1076952 pt
高山紗代子26位	1046930 pt
高山紗代子27位	1026925 pt
高山紗代子28位	1019860 pt
高山紗代子29位	952493 pt
高山紗代子30位	945669 pt
松田亜利沙1位	2031736 pt
松田亜利沙2位	2012420 pt
松田亜利沙3位	1641980 pt
松田亜利沙4位	1560488 pt
松田亜利沙5位	1551125 pt
松田亜利沙6位	1387683 pt
松田亜利沙7位	1326555 pt
松田亜利沙8位	1284302 pt
松田亜利沙9位	1224594 pt
松田亜利沙10位	1148711 pt
松田亜利沙11位	1041551 pt
松田亜利沙12位	897919 pt
松田亜利沙13位	881957 pt
松田亜利沙14位	834572 pt
松田亜利沙15位	812242 pt
松田亜利沙16位	806785 pt
松田亜利沙17位	709167 pt
松田亜利沙18位	655033 pt
松田亜利沙19位	628386 pt
松田亜利沙20位	621567 pt
松田亜利沙21位	617277 pt
松田亜利沙22位	603895 pt
松田亜利沙23位	580430 pt
松田亜利沙24位	576209 pt
松田亜利沙25位	568550 pt
松田亜利沙26位	558119 pt
松田亜利沙27位	530489 pt
松田亜利沙28位	524774 pt
松田亜利沙29位	440678 pt
松田亜利沙30位	437217 pt
高坂海美1位	3285638 pt
高坂海美2位	2904443 pt
高坂海美3位	2055063 pt
高坂海美4位	1807840 pt
高坂海美5位	1751985 pt
高坂海美6位	1684270 pt
高坂海美7位	1251184 pt
高坂海美8位	1188454 pt
高坂海美9位	1188385 pt
高坂海美10位	1171535 pt
高坂海美11位	1107266 pt
高坂海美12位	1105915 pt
高坂海美13位	1055194 pt
高坂海美14位	1046484 pt
高坂海美15位	1035911 pt
高坂海美16位	944651 pt
高坂海美17位	885843 pt
高坂海美18位	847567 pt
高坂海美19位	822954 pt
高坂海美20位	812996 pt
高坂海美21位	807382 pt
高坂海美22位	804698 pt
高坂海美23位	769084 pt
高坂海美24位	756037 pt
高坂海美25位	749844 pt
高坂海美26位	749533 pt
高坂海美27位	746878 pt
高坂海美28位	683201 pt
高坂海美29位	680130 pt
高坂海美30位	654586 pt
中谷育1位	3695009 pt
中谷育2位	1900001 pt
中谷育3位	1500461 pt
中谷育4位	1233140 pt
中谷育5位	1096881 pt
中谷育6位	1091249 pt
中谷育7位	1004530 pt
中谷育8位	1000000 pt
中谷育9位	816975 pt
中谷育10位	777769 pt
中谷育11位	702929 pt
中谷育12位	673229 pt
中谷育13位	627721 pt
中谷育14位	580641 pt
中谷育15位	579024 pt
中谷育16位	576741 pt
中谷育17位	564759 pt
中谷育18位	436761 pt
中谷育19位	429227 pt
中谷育20位	421422 pt
中谷育21位	413324 pt
中谷育22位	403948 pt
中谷育23位	403164 pt
中谷育24位	402319 pt
中谷育25位	400010 pt
中谷育26位	389154 pt
中谷育27位	374630 pt
中谷育28位	371374 pt
中谷育29位	358323 pt
中谷育30位	313885 pt
天空橋朋花1位	3044479 pt
天空橋朋花2位	2357488 pt
天空橋朋花3位	2151807 pt
天空橋朋花4位	2060890 pt
天空橋朋花5位	2009849 pt
天空橋朋花6位	1800993 pt
天空橋朋花7位	1529379 pt
天空橋朋花8位	1520712 pt
天空橋朋花9位	1403554 pt
天空橋朋花10位	1397613 pt
天空橋朋花11位	1358924 pt
天空橋朋花12位	1297926 pt
天空橋朋花13位	1112683 pt
天空橋朋花14位	1109346 pt
天空橋朋花15位	1012731 pt
天空橋朋花16位	922167 pt
天空橋朋花17位	875377 pt
天空橋朋花18位	852503 pt
天空橋朋花19位	832981 pt
天空橋朋花20位	824866 pt
天空橋朋花21位	821298 pt
天空橋朋花22位	812274 pt
天空橋朋花23位	781840 pt
天空橋朋花24位	778573 pt
天空橋朋花25位	766841 pt
天空橋朋花26位	766079 pt
天空橋朋花27位	744077 pt
天空橋朋花28位	721393 pt
天空橋朋花29位	708576 pt
天空橋朋花30位	623254 pt
エミリー1位	2503704 pt
エミリー2位	1610412 pt
エミリー3位	1501799 pt
エミリー4位	1412783 pt
エミリー5位	1240669 pt
エミリー6位	1099488 pt
エミリー7位	1044227 pt
エミリー8位	1009854 pt
エミリー9位	1000213 pt
エミリー10位	907431 pt
エミリー11位	887368 pt
エミリー12位	846062 pt
エミリー13位	837975 pt
エミリー14位	811810 pt
エミリー15位	787934 pt
エミリー16位	742049 pt
エミリー17位	715352 pt
エミリー18位	704570 pt
エミリー19位	651585 pt
エミリー20位	609113 pt
エミリー21位	608737 pt
エミリー22位	608486 pt
エミリー23位	606180 pt
エミリー24位	601076 pt
エミリー25位	587228 pt
エミリー26位	559236 pt
エミリー27位	536167 pt
エミリー28位	532393 pt
エミリー29位	525392 pt
エミリー30位	518369 pt
北沢志保1位	2411617 pt
北沢志保2位	2304681 pt
北沢志保3位	2016711 pt
北沢志保4位	2000159 pt
北沢志保5位	1938292 pt
北沢志保6位	1548294 pt
北沢志保7位	1379418 pt
北沢志保8位	1361217 pt
北沢志保9位	1320360 pt
北沢志保10位	1269779 pt
北沢志保11位	1207521 pt
北沢志保12位	1128106 pt
北沢志保13位	1094867 pt
北沢志保14位	1084982 pt
北沢志保15位	1074255 pt
北沢志保16位	1048828 pt
北沢志保17位	1042958 pt
北沢志保18位	1027966 pt
北沢志保19位	1023209 pt
北沢志保20位	1008055 pt
北沢志保21位	1004001 pt
北沢志保22位	1000785 pt
北沢志保23位	984574 pt
北沢志保24位	969509 pt
北沢志保25位	948547 pt
北沢志保26位	946823 pt
北沢志保27位	923884 pt
北沢志保28位	922776 pt
北沢志保29位	920385 pt
北沢志保30位	920278 pt
舞浜歩1位	1504475 pt
舞浜歩2位	974202 pt
舞浜歩3位	925194 pt
舞浜歩4位	916960 pt
舞浜歩5位	818208 pt
舞浜歩6位	803792 pt
舞浜歩7位	795006 pt
舞浜歩8位	785123 pt
舞浜歩9位	731277 pt
舞浜歩10位	683847 pt
舞浜歩11位	658389 pt
舞浜歩12位	637745 pt
舞浜歩13位	623680 pt
舞浜歩14位	580854 pt
舞浜歩15位	576675 pt
舞浜歩16位	566059 pt
舞浜歩17位	514082 pt
舞浜歩18位	509274 pt
舞浜歩19位	502983 pt
舞浜歩20位	497350 pt
舞浜歩21位	495587 pt
舞浜歩22位	494602 pt
舞浜歩23位	485711 pt
舞浜歩24位	475879 pt
舞浜歩25位	475696 pt
舞浜歩26位	475492 pt
舞浜歩27位	442592 pt
舞浜歩28位	432601 pt
舞浜歩29位	422790 pt
舞浜歩30位	400897 pt
木下ひなた1位	1549479 pt
木下ひなた2位	1510195 pt
木下ひなた3位	1391108 pt
木下ひなた4位	1104705 pt
木下ひなた5位	1051472 pt
木下ひなた6位	1000000 pt
木下ひなた7位	890195 pt
木下ひなた8位	827086 pt
木下ひなた9位	796196 pt
木下ひなた10位	749369 pt
木下ひなた11位	743570 pt
木下ひなた12位	652664 pt
木下ひなた13位	600866 pt
木下ひなた14位	558745 pt
木下ひなた15位	515307 pt
木下ひなた16位	481323 pt
木下ひなた17位	469703 pt
木下ひなた18位	441257 pt
木下ひなた19位	440043 pt
木下ひなた20位	425492 pt
木下ひなた21位	422808 pt
木下ひなた22位	412797 pt
木下ひなた23位	385612 pt
木下ひなた24位	382666 pt
木下ひなた25位	369293 pt
木下ひなた26位	361335 pt
木下ひなた27位	359892 pt
木下ひなた28位	356290 pt
木下ひなた29位	355282 pt
木下ひなた30位	340936 pt
矢吹可奈1位	2528367 pt
矢吹可奈2位	2416881 pt
矢吹可奈3位	2049756 pt
矢吹可奈4位	1659316 pt
矢吹可奈5位	1419934 pt
矢吹可奈6位	1379100 pt
矢吹可奈7位	1352826 pt
矢吹可奈8位	1318053 pt
矢吹可奈9位	1242095 pt
矢吹可奈10位	1213412 pt
矢吹可奈11位	1201799 pt
矢吹可奈12位	1045347 pt
矢吹可奈13位	1038220 pt
矢吹可奈14位	1019769 pt
矢吹可奈15位	1013181 pt
矢吹可奈16位	1012660 pt
矢吹可奈17位	1007808 pt
矢吹可奈18位	948096 pt
矢吹可奈19位	908163 pt
矢吹可奈20位	874446 pt
矢吹可奈21位	862975 pt
矢吹可奈22位	853700 pt
矢吹可奈23位	835607 pt
矢吹可奈24位	832484 pt
矢吹可奈25位	830349 pt
矢吹可奈26位	808248 pt
矢吹可奈27位	792039 pt
矢吹可奈28位	728136 pt
矢吹可奈29位	712087 pt
矢吹可奈30位	685199 pt
横山奈緒1位	1630729 pt
横山奈緒2位	1500963 pt
横山奈緒3位	1378643 pt
横山奈緒4位	1280393 pt
横山奈緒5位	1258285 pt
横山奈緒6位	1112123 pt
横山奈緒7位	1027742 pt
横山奈緒8位	1002555 pt
横山奈緒9位	1001882 pt
横山奈緒10位	985565 pt
横山奈緒11位	950594 pt
横山奈緒12位	879558 pt
横山奈緒13位	810602 pt
横山奈緒14位	774614 pt
横山奈緒15位	771672 pt
横山奈緒16位	759532 pt
横山奈緒17位	733411 pt
横山奈緒18位	694143 pt
横山奈緒19位	693637 pt
横山奈緒20位	691821 pt
横山奈緒21位	658920 pt
横山奈緒22位	658079 pt
横山奈緒23位	645517 pt
横山奈緒24位	613349 pt
横山奈緒25位	608500 pt
横山奈緒26位	596942 pt
横山奈緒27位	592248 pt
横山奈緒28位	588353 pt
横山奈緒29位	587593 pt
横山奈緒30位	570063 pt
二階堂千鶴1位	2017723 pt
二階堂千鶴2位	1635812 pt
二階堂千鶴3位	1489518 pt
二階堂千鶴4位	1436947 pt
二階堂千鶴5位	1027070 pt
二階堂千鶴6位	1019750 pt
二階堂千鶴7位	1015835 pt
二階堂千鶴8位	1003400 pt
二階堂千鶴9位	983666 pt
二階堂千鶴10位	860903 pt
二階堂千鶴11位	751756 pt
二階堂千鶴12位	740847 pt
二階堂千鶴13位	643949 pt
二階堂千鶴14位	635852 pt
二階堂千鶴15位	635823 pt
二階堂千鶴16位	548063 pt
二階堂千鶴17位	511593 pt
二階堂千鶴18位	501471 pt
二階堂千鶴19位	494446 pt
二階堂千鶴20位	469932 pt
二階堂千鶴21位	461022 pt
二階堂千鶴22位	455619 pt
二階堂千鶴23位	455465 pt
二階堂千鶴24位	419599 pt
二階堂千鶴25位	416802 pt
二階堂千鶴26位	416748 pt
二階堂千鶴27位	415501 pt
二階堂千鶴28位	410181 pt
二階堂千鶴29位	397367 pt
二階堂千鶴30位	393987 pt
馬場このみ1位	1975183 pt
馬場このみ2位	1761194 pt
馬場このみ3位	1643038 pt
馬場このみ4位	1435258 pt
馬場このみ5位	1193241 pt
馬場このみ6位	1191124 pt
馬場このみ7位	1168817 pt
馬場このみ8位	1103018 pt
馬場このみ9位	1092304 pt
馬場このみ10位	1022164 pt
馬場このみ11位	1020333 pt
馬場このみ12位	1002708 pt
馬場このみ13位	1000806 pt
馬場このみ14位	948020 pt
馬場このみ15位	946188 pt
馬場このみ16位	940727 pt
馬場このみ17位	904824 pt
馬場このみ18位	894968 pt
馬場このみ19位	853893 pt
馬場このみ20位	842223 pt
馬場このみ21位	833721 pt
馬場このみ22位	805138 pt
馬場このみ23位	767807 pt
馬場このみ24位	765364 pt
馬場このみ25位	763511 pt
馬場このみ26位	754776 pt
馬場このみ27位	747681 pt
馬場このみ28位	728890 pt
馬場このみ29位	714485 pt
馬場このみ30位	703882 pt
大神環1位	2193221 pt
大神環2位	2115777 pt
大神環3位	1983412 pt
大神環4位	1737368 pt
大神環5位	1665578 pt
大神環6位	1502370 pt
大神環7位	1359915 pt
大神環8位	1113183 pt
大神環9位	1104834 pt
大神環10位	1084725 pt
大神環11位	1010349 pt
大神環12位	984649 pt
大神環13位	944203 pt
大神環14位	930693 pt
大神環15位	832104 pt
大神環16位	811877 pt
大神環17位	789914 pt
大神環18位	774361 pt
大神環19位	704637 pt
大神環20位	701868 pt
大神環21位	692786 pt
大神環22位	679473 pt
大神環23位	674716 pt
大神環24位	625626 pt
大神環25位	621549 pt
大神環26位	618285 pt
大神環27位	614076 pt
大神環28位	612227 pt
大神環29位	609917 pt
大神環30位	602186 pt
豊川風花1位	1421541 pt
豊川風花2位	1125900 pt
豊川風花3位	1043658 pt
豊川風花4位	952668 pt
豊川風花5位	951872 pt
豊川風花6位	816852 pt
豊川風花7位	719107 pt
豊川風花8位	694875 pt
豊川風花9位	652235 pt
豊川風花10位	628446 pt
豊川風花11位	611520 pt
豊川風花12位	595580 pt
豊川風花13位	590319 pt
豊川風花14位	587462 pt
豊川風花15位	554619 pt
豊川風花16位	531791 pt
豊川風花17位	530321 pt
豊川風花18位	530086 pt
豊川風花19位	517920 pt
豊川風花20位	513123 pt
豊川風花21位	503125 pt
豊川風花22位	466726 pt
豊川風花23位	463904 pt
豊川風花24位	461335 pt
豊川風花25位	451461 pt
豊川風花26位	451005 pt
豊川風花27位	450168 pt
豊川風花28位	443928 pt
豊川風花29位	441871 pt
豊川風花30位	441568 pt
宮尾美也1位	3803838 pt
宮尾美也2位	3615562 pt
宮尾美也3位	2184590 pt
宮尾美也4位	1661814 pt
宮尾美也5位	1555520 pt
宮尾美也6位	1262080 pt
宮尾美也7位	1201439 pt
宮尾美也8位	1059434 pt
宮尾美也9位	1059383 pt
宮尾美也10位	968773 pt
宮尾美也11位	857762 pt
宮尾美也12位	834383 pt
宮尾美也13位	799387 pt
宮尾美也14位	787709 pt
宮尾美也15位	720082 pt
宮尾美也16位	707135 pt
宮尾美也17位	705469 pt
宮尾美也18位	685948 pt
宮尾美也19位	683501 pt
宮尾美也20位	663227 pt
宮尾美也21位	651190 pt
宮尾美也22位	645820 pt
宮尾美也23位	642157 pt
宮尾美也24位	621692 pt
宮尾美也25位	611979 pt
宮尾美也26位	597612 pt
宮尾美也27位	575951 pt
宮尾美也28位	575885 pt
宮尾美也29位	560993 pt
宮尾美也30位	544949 pt
福田のり子1位	1023902 pt
福田のり子2位	1020482 pt
福田のり子3位	1004854 pt
福田のり子4位	917489 pt
福田のり子5位	868471 pt
福田のり子6位	814423 pt
福田のり子7位	726819 pt
福田のり子8位	684314 pt
福田のり子9位	648908 pt
福田のり子10位	616479 pt
福田のり子11位	606112 pt
福田のり子12位	581489 pt
福田のり子13位	568293 pt
福田のり子14位	559227 pt
福田のり子15位	558740 pt
福田のり子16位	543310 pt
福田のり子17位	540549 pt
福田のり子18位	524019 pt
福田のり子19位	500644 pt
福田のり子20位	500323 pt
福田のり子21位	490093 pt
福田のり子22位	488569 pt
福田のり子23位	463188 pt
福田のり子24位	462554 pt
福田のり子25位	455902 pt
福田のり子26位	445246 pt
福田のり子27位	424190 pt
福田のり子28位	422198 pt
福田のり子29位	420639 pt
福田のり子30位	386142 pt
真壁瑞希1位	3038614 pt
真壁瑞希2位	2002749 pt
真壁瑞希3位	1908898 pt
真壁瑞希4位	1749726 pt
真壁瑞希5位	1477153 pt
真壁瑞希6位	1409605 pt
真壁瑞希7位	1356251 pt
真壁瑞希8位	1230275 pt
真壁瑞希9位	1208468 pt
真壁瑞希10位	1159136 pt
真壁瑞希11位	1063543 pt
真壁瑞希12位	1025407 pt
真壁瑞希13位	1023566 pt
真壁瑞希14位	1021367 pt
真壁瑞希15位	1006016 pt
真壁瑞希16位	952690 pt
真壁瑞希17位	928817 pt
真壁瑞希18位	926381 pt
真壁瑞希19位	919002 pt
真壁瑞希20位	911154 pt
真壁瑞希21位	896820 pt
