春日未来200位	2004925 pt
中谷育280位	556090 pt
中谷育290位	382361 pt
中谷育300位	291780 pt
天空橋朋花200位	1991010 pt
天空橋朋花210位	1965227 pt
天空橋朋花220位	1918303 pt
天空橋朋花230位	1879417 pt
天空橋朋花240位	1807637 pt
天空橋朋花250位	1684414 pt
天空橋朋花260位	1269765 pt
天空橋朋花270位	835099 pt
天空橋朋花280位	525916 pt
天空橋朋花290位	336748 pt
天空橋朋花300位	255208 pt
エミリー200位	1504337 pt
エミリー210位	1453831 pt
エミリー220位	1415742 pt
エミリー230位	1329462 pt
エミリー240位	1211997 pt
エミリー250位	1091605 pt
エミリー260位	525476 pt
エミリー270位	437084 pt
エミリー280位	342204 pt
エミリー290位	235129 pt
エミリー300位	201313 pt
北沢志保200位	2082167 pt
北沢志保210位	2051173 pt
北沢志保220位	1985169 pt
北沢志保230位	1860508 pt
北沢志保240位	1720786 pt
北沢志保250位	1427311 pt
北沢志保260位	1109146 pt
北沢志保270位	666371 pt
北沢志保280位	489170 pt
北沢志保290位	330139 pt
北沢志保300位	269611 pt
舞浜歩200位	1154398 pt
舞浜歩210位	1126989 pt
舞浜歩220位	1101092 pt
舞浜歩230位	1057679 pt
舞浜歩240位	986413 pt
舞浜歩250位	835416 pt
舞浜歩260位	529015 pt
舞浜歩270位	403545 pt
舞浜歩280位	267141 pt
舞浜歩290位	225753 pt
舞浜歩300位	191774 pt
木下ひなた200位	1202267 pt
木下ひなた210位	1154358 pt
木下ひなた220位	1126601 pt
木下ひなた230位	1068811 pt
木下ひなた240位	1021691 pt
木下ひなた250位	907924 pt
木下ひなた260位	748816 pt
木下ひなた270位	583115 pt
木下ひなた280位	514456 pt
木下ひなた290位	414839 pt
木下ひなた300位	305016 pt
矢吹可奈200位	1705995 pt
矢吹可奈210位	1665293 pt
矢吹可奈220位	1616345 pt
矢吹可奈230位	1601874 pt
矢吹可奈240位	1547774 pt
矢吹可奈250位	1411919 pt
矢吹可奈260位	1282324 pt
矢吹可奈270位	869386 pt
矢吹可奈280位	567622 pt
矢吹可奈290位	379520 pt
矢吹可奈300位	277778 pt
横山奈緒200位	1460527 pt
横山奈緒210位	1434964 pt
横山奈緒220位	1392180 pt
横山奈緒230位	1349677 pt
横山奈緒240位	1250713 pt
横山奈緒250位	1149573 pt
横山奈緒260位	1044869 pt
横山奈緒270位	701670 pt
横山奈緒280位	483211 pt
横山奈緒290位	323028 pt
横山奈緒300位	273488 pt
二階堂千鶴200位	1629472 pt
二階堂千鶴210位	1603183 pt
二階堂千鶴220位	1567419 pt
二階堂千鶴230位	1539129 pt
二階堂千鶴240位	1445254 pt
二階堂千鶴250位	1306440 pt
二階堂千鶴260位	977427 pt
二階堂千鶴270位	620021 pt
二階堂千鶴280位	440891 pt
二階堂千鶴290位	312884 pt
二階堂千鶴300位	240410 pt
馬場このみ200位	1757707 pt
馬場このみ210位	1710220 pt
馬場このみ220位	1545327 pt
馬場このみ230位	1413159 pt
馬場このみ240位	1205622 pt
馬場このみ250位	1079660 pt
馬場このみ260位	872336 pt
馬場このみ270位	594704 pt
馬場このみ280位	424685 pt
馬場このみ290位	353197 pt
馬場このみ300位	307471 pt
大神環200位	1334286 pt
大神環210位	1313955 pt
大神環220位	1291847 pt
大神環230位	1274737 pt
大神環240位	1212535 pt
大神環250位	1103025 pt
大神環260位	990332 pt
大神環270位	748566 pt
大神環280位	485689 pt
大神環290位	349830 pt
大神環300位	285730 pt
豊川風花200位	1287201 pt
豊川風花210位	1266478 pt
豊川風花220位	1250990 pt
豊川風花230位	1219767 pt
豊川風花240位	1183929 pt
豊川風花250位	1104718 pt
豊川風花260位	770000 pt
豊川風花270位	646688 pt
豊川風花280位	532954 pt
豊川風花290位	412463 pt
豊川風花300位	328279 pt
宮尾美也200位	1762770 pt
宮尾美也210位	1704446 pt
宮尾美也220位	1662821 pt
宮尾美也230位	1610945 pt
宮尾美也240位	1547198 pt
宮尾美也250位	1478909 pt
宮尾美也260位	1262395 pt
宮尾美也270位	938597 pt
宮尾美也280位	621591 pt
宮尾美也290位	443930 pt
宮尾美也300位	317390 pt
福田のり子200位	1191218 pt
福田のり子210位	1167582 pt
福田のり子220位	1155629 pt
福田のり子230位	1131847 pt
福田のり子240位	1100585 pt
福田のり子250位	1043704 pt
福田のり子260位	943373 pt
福田のり子270位	852870 pt
福田のり子280位	710819 pt
福田のり子290位	543751 pt
福田のり子300位	396572 pt
真壁瑞希200位	1675988 pt
真壁瑞希210位	1632309 pt
真壁瑞希220位	1602184 pt
真壁瑞希230位	1564532 pt
真壁瑞希240位	1519004 pt
真壁瑞希250位	1233509 pt
真壁瑞希260位	918131 pt
真壁瑞希270位	744723 pt
真壁瑞希280位	574447 pt
真壁瑞希290位	470986 pt
真壁瑞希300位	360057 pt
篠宮可憐200位	1696380 pt
篠宮可憐210位	1631391 pt
篠宮可憐220位	1611056 pt
篠宮可憐230位	1582507 pt
篠宮可憐240位	1513610 pt
篠宮可憐250位	1368629 pt
篠宮可憐260位	1090380 pt
篠宮可憐270位	752635 pt
篠宮可憐280位	507774 pt
篠宮可憐290位	341164 pt
篠宮可憐300位	274393 pt
百瀬莉緒200位	1577189 pt
百瀬莉緒210位	1543045 pt
百瀬莉緒220位	1506930 pt
百瀬莉緒230位	1468963 pt
百瀬莉緒240位	1362638 pt
百瀬莉緒250位	1146492 pt
百瀬莉緒260位	837154 pt
百瀬莉緒270位	668301 pt
百瀬莉緒280位	419165 pt
百瀬莉緒290位	302067 pt
百瀬莉緒300位	243234 pt
永吉昴200位	1417433 pt
永吉昴210位	1364833 pt
永吉昴220位	1323557 pt
永吉昴230位	1252687 pt
永吉昴240位	1089424 pt
永吉昴250位	904872 pt
永吉昴260位	620046 pt
永吉昴270位	480845 pt
永吉昴280位	335930 pt
永吉昴290位	261212 pt
永吉昴300位	194747 pt
北上麗花200位	1684387 pt
北上麗花210位	1639509 pt
北上麗花220位	1586349 pt
北上麗花230位	1543685 pt
北上麗花240位	1505616 pt
北上麗花250位	1355476 pt
北上麗花260位	964366 pt
北上麗花270位	694965 pt
北上麗花280位	452175 pt
北上麗花290位	308436 pt
北上麗花300位	274323 pt
周防桃子200位	2225165 pt
周防桃子210位	2155194 pt
周防桃子220位	2106999 pt
周防桃子230位	1961741 pt
周防桃子240位	1620520 pt
周防桃子250位	1318531 pt
周防桃子260位	985250 pt
周防桃子270位	731928 pt
周防桃子280位	581490 pt
周防桃子290位	399359 pt
周防桃子300位	311703 pt
ジュリア200位	1788179 pt
ジュリア210位	1753726 pt
ジュリア220位	1702469 pt
ジュリア230位	1636003 pt
ジュリア240位	1425617 pt
ジュリア250位	1124667 pt
ジュリア260位	928405 pt
ジュリア270位	683772 pt
ジュリア280位	538774 pt
ジュリア290位	425028 pt
ジュリア300位	325412 pt
※03/26 16:01 集計時点のポイントですBY SKDN
