春日未来200位	1890606 pt
高山紗代子300位	300826 pt
松田亜利沙200位	1467598 pt
松田亜利沙210位	1443097 pt
松田亜利沙220位	1413702 pt
松田亜利沙230位	1332953 pt
松田亜利沙240位	1170272 pt
松田亜利沙250位	1002988 pt
松田亜利沙260位	598823 pt
松田亜利沙270位	478984 pt
松田亜利沙280位	352606 pt
松田亜利沙290位	288022 pt
松田亜利沙300位	212674 pt
高坂海美200位	1894860 pt
高坂海美210位	1863467 pt
高坂海美220位	1834892 pt
高坂海美230位	1782206 pt
高坂海美240位	1608465 pt
高坂海美250位	1490049 pt
高坂海美260位	1213405 pt
高坂海美270位	920107 pt
高坂海美280位	614602 pt
高坂海美290位	400090 pt
高坂海美300位	324080 pt
中谷育200位	1203923 pt
中谷育210位	1179647 pt
中谷育220位	1138422 pt
中谷育230位	1045475 pt
中谷育240位	984382 pt
中谷育250位	813691 pt
中谷育260位	702640 pt
中谷育270位	543819 pt
中谷育280位	421147 pt
中谷育290位	330799 pt
中谷育300位	266353 pt
天空橋朋花200位	1847578 pt
天空橋朋花210位	1808046 pt
天空橋朋花220位	1771342 pt
天空橋朋花230位	1724615 pt
天空橋朋花240位	1576369 pt
天空橋朋花250位	1196003 pt
天空橋朋花260位	953324 pt
天空橋朋花270位	527410 pt
天空橋朋花280位	407097 pt
天空橋朋花290位	301390 pt
天空橋朋花300位	209895 pt
エミリー200位	1416762 pt
エミリー210位	1376120 pt
エミリー220位	1322975 pt
エミリー230位	1187303 pt
エミリー240位	1015623 pt
エミリー250位	701756 pt
エミリー260位	438276 pt
エミリー270位	368575 pt
エミリー280位	289714 pt
エミリー290位	212388 pt
エミリー300位	164920 pt
北沢志保200位	2047124 pt
北沢志保210位	2007648 pt
北沢志保220位	1923404 pt
北沢志保230位	1591716 pt
北沢志保240位	1326382 pt
北沢志保250位	989077 pt
北沢志保260位	669603 pt
北沢志保270位	518883 pt
北沢志保280位	324623 pt
北沢志保290位	266247 pt
北沢志保300位	223493 pt
舞浜歩200位	1063396 pt
舞浜歩210位	1019859 pt
舞浜歩220位	994370 pt
舞浜歩230位	885710 pt
舞浜歩240位	741008 pt
舞浜歩250位	508895 pt
舞浜歩260位	390530 pt
舞浜歩270位	267141 pt
舞浜歩280位	226497 pt
舞浜歩290位	193314 pt
舞浜歩300位	166269 pt
木下ひなた200位	1059670 pt
木下ひなた210位	1008403 pt
木下ひなた220位	972291 pt
木下ひなた230位	909472 pt
木下ひなた240位	814215 pt
木下ひなた250位	686874 pt
木下ひなた260位	518093 pt
木下ひなた270位	458432 pt
木下ひなた280位	383406 pt
木下ひなた290位	294322 pt
木下ひなた300位	236614 pt
矢吹可奈200位	1550740 pt
矢吹可奈210位	1533683 pt
矢吹可奈220位	1509677 pt
矢吹可奈230位	1453154 pt
矢吹可奈240位	1286274 pt
矢吹可奈250位	1190713 pt
矢吹可奈260位	884219 pt
矢吹可奈270位	591306 pt
矢吹可奈280位	415377 pt
矢吹可奈290位	291901 pt
矢吹可奈300位	239968 pt
横山奈緒200位	1386230 pt
横山奈緒210位	1353869 pt
横山奈緒220位	1261077 pt
横山奈緒230位	1168739 pt
横山奈緒240位	1088219 pt
横山奈緒250位	906153 pt
横山奈緒260位	651806 pt
横山奈緒270位	471858 pt
横山奈緒280位	344333 pt
横山奈緒290位	277493 pt
横山奈緒300位	214001 pt
二階堂千鶴200位	1522610 pt
二階堂千鶴210位	1486415 pt
二階堂千鶴220位	1445161 pt
二階堂千鶴230位	1400667 pt
二階堂千鶴240位	1211320 pt
二階堂千鶴250位	1050962 pt
二階堂千鶴260位	730794 pt
二階堂千鶴270位	464779 pt
二階堂千鶴280位	390115 pt
二階堂千鶴290位	282212 pt
二階堂千鶴300位	217726 pt
馬場このみ200位	1711777 pt
馬場このみ210位	1595525 pt
馬場このみ220位	1413159 pt
馬場このみ230位	1187481 pt
馬場このみ240位	928133 pt
馬場このみ250位	682069 pt
馬場このみ260位	473762 pt
馬場このみ270位	364092 pt
馬場このみ280位	299186 pt
馬場このみ290位	246345 pt
馬場このみ300位	215001 pt
大神環200位	1184903 pt
大神環210位	1146400 pt
大神環220位	1110591 pt
大神環230位	1044790 pt
大神環240位	949983 pt
大神環250位	831700 pt
大神環260位	582969 pt
大神環270位	394163 pt
大神環280位	326701 pt
大神環290位	262253 pt
大神環300位	206340 pt
豊川風花200位	1184117 pt
豊川風花210位	1163623 pt
豊川風花220位	1134088 pt
豊川風花230位	1091454 pt
豊川風花240位	918031 pt
豊川風花250位	827865 pt
豊川風花260位	566101 pt
豊川風花270位	449985 pt
豊川風花280位	362948 pt
豊川風花290位	301968 pt
豊川風花300位	257614 pt
宮尾美也200位	1580085 pt
宮尾美也210位	1540409 pt
宮尾美也220位	1489642 pt
宮尾美也230位	1395551 pt
宮尾美也240位	1263547 pt
宮尾美也250位	1065056 pt
宮尾美也260位	836972 pt
宮尾美也270位	633307 pt
宮尾美也280位	443930 pt
宮尾美也290位	322223 pt
宮尾美也300位	242178 pt
福田のり子200位	1013541 pt
福田のり子210位	994418 pt
福田のり子220位	974213 pt
福田のり子230位	919978 pt
福田のり子240位	852715 pt
福田のり子250位	803068 pt
福田のり子260位	682213 pt
福田のり子270位	582997 pt
福田のり子280位	481735 pt
福田のり子290位	396572 pt
福田のり子300位	321656 pt
真壁瑞希200位	1604022 pt
真壁瑞希210位	1552519 pt
真壁瑞希220位	1508048 pt
真壁瑞希230位	1437123 pt
真壁瑞希240位	1233509 pt
真壁瑞希250位	942788 pt
真壁瑞希260位	693919 pt
真壁瑞希270位	524929 pt
真壁瑞希280位	456709 pt
真壁瑞希290位	368034 pt
真壁瑞希300位	325505 pt
篠宮可憐200位	1527342 pt
篠宮可憐210位	1510111 pt
篠宮可憐220位	1472366 pt
篠宮可憐230位	1389863 pt
篠宮可憐240位	1275856 pt
篠宮可憐250位	1076660 pt
篠宮可憐260位	853808 pt
篠宮可憐270位	588561 pt
篠宮可憐280位	376730 pt
篠宮可憐290位	303636 pt
篠宮可憐300位	258938 pt
百瀬莉緒200位	1475101 pt
百瀬莉緒210位	1437611 pt
百瀬莉緒220位	1402866 pt
百瀬莉緒230位	1300451 pt
百瀬莉緒240位	960892 pt
百瀬莉緒250位	766036 pt
百瀬莉緒260位	618746 pt
百瀬莉緒270位	497310 pt
百瀬莉緒280位	325756 pt
百瀬莉緒290位	239059 pt
百瀬莉緒300位	209364 pt
永吉昴200位	1323514 pt
永吉昴210位	1286786 pt
永吉昴220位	1246284 pt
永吉昴230位	1042061 pt
永吉昴240位	910835 pt
永吉昴250位	516257 pt
永吉昴260位	420457 pt
永吉昴270位	311133 pt
永吉昴280位	252931 pt
永吉昴290位	192225 pt
永吉昴300位	162393 pt
北上麗花200位	1534861 pt
北上麗花210位	1503691 pt
北上麗花220位	1462036 pt
北上麗花230位	1392607 pt
北上麗花240位	1168882 pt
北上麗花250位	929789 pt
北上麗花260位	717246 pt
北上麗花270位	451842 pt
北上麗花280位	365615 pt
北上麗花290位	290148 pt
北上麗花300位	260750 pt
周防桃子200位	2157230 pt
周防桃子210位	2120395 pt
周防桃子220位	1937063 pt
周防桃子230位	1521044 pt
周防桃子240位	1242043 pt
周防桃子250位	883181 pt
周防桃子260位	581490 pt
周防桃子270位	494077 pt
周防桃子280位	339219 pt
周防桃子290位	260228 pt
周防桃子300位	216824 pt
ジュリア200位	1736781 pt
ジュリア210位	1668315 pt
ジュリア220位	1538351 pt
ジュリア230位	1399032 pt
ジュリア240位	1084266 pt
ジュリア250位	911986 pt
ジュリア260位	678809 pt
ジュリア270位	531626 pt
ジュリア280位	438301 pt
ジュリア290位	320739 pt
ジュリア300位	273425 pt
※03/26 08:59 集計時点のポイントですBY SKDN
