春日未来200位	1908895 pt
望月杏奈270位	614796 pt
望月杏奈280位	446883 pt
望月杏奈290位	317624 pt
望月杏奈300位	283724 pt
ロコ200位	1612810 pt
ロコ210位	1582385 pt
ロコ220位	1539041 pt
ロコ230位	1396431 pt
ロコ240位	1214229 pt
ロコ250位	1052657 pt
ロコ260位	748690 pt
ロコ270位	498376 pt
ロコ280位	401691 pt
ロコ290位	297595 pt
ロコ300位	238387 pt
七尾百合子200位	2509559 pt
七尾百合子210位	2481640 pt
七尾百合子220位	2364592 pt
七尾百合子230位	2153179 pt
七尾百合子240位	1843144 pt
七尾百合子250位	1284334 pt
七尾百合子260位	905997 pt
七尾百合子270位	512471 pt
七尾百合子280位	375016 pt
七尾百合子290位	289072 pt
七尾百合子300位	237170 pt
高山紗代子200位	1996026 pt
高山紗代子210位	1963689 pt
高山紗代子220位	1930459 pt
高山紗代子230位	1788976 pt
高山紗代子240位	1581116 pt
高山紗代子250位	1368051 pt
高山紗代子260位	1037566 pt
高山紗代子270位	731986 pt
高山紗代子280位	495229 pt
高山紗代子290位	414599 pt
高山紗代子300位	327750 pt
松田亜利沙200位	1500602 pt
松田亜利沙210位	1477542 pt
松田亜利沙220位	1450732 pt
松田亜利沙230位	1402799 pt
松田亜利沙240位	1244229 pt
松田亜利沙250位	1050986 pt
松田亜利沙260位	691514 pt
松田亜利沙270位	492698 pt
松田亜利沙280位	385746 pt
松田亜利沙290位	301096 pt
松田亜利沙300位	251064 pt
高坂海美200位	1938280 pt
高坂海美210位	1889909 pt
高坂海美220位	1864707 pt
高坂海美230位	1818311 pt
高坂海美240位	1680800 pt
高坂海美250位	1503151 pt
高坂海美260位	1233824 pt
高坂海美270位	947714 pt
高坂海美280位	632530 pt
高坂海美290位	400090 pt
高坂海美300位	324080 pt
中谷育200位	1246374 pt
中谷育210位	1203960 pt
中谷育220位	1181961 pt
中谷育230位	1101007 pt
中谷育240位	1024019 pt
中谷育250位	851996 pt
中谷育260位	721073 pt
中谷育270位	564591 pt
中谷育280位	437435 pt
中谷育290位	349796 pt
中谷育300位	288594 pt
天空橋朋花200位	1881573 pt
天空橋朋花210位	1847578 pt
天空橋朋花220位	1805857 pt
天空橋朋花230位	1753178 pt
天空橋朋花240位	1642754 pt
天空橋朋花250位	1255108 pt
天空橋朋花260位	962940 pt
天空橋朋花270位	564853 pt
天空橋朋花280位	422536 pt
天空橋朋花290位	301390 pt
天空橋朋花300位	213353 pt
エミリー200位	1449739 pt
エミリー210位	1408265 pt
エミリー220位	1328812 pt
エミリー230位	1201003 pt
エミリー240位	1030409 pt
エミリー250位	735200 pt
エミリー260位	475018 pt
エミリー270位	369574 pt
エミリー280位	301911 pt
エミリー290位	212517 pt
エミリー300位	179415 pt
北沢志保200位	2053662 pt
北沢志保210位	2008165 pt
北沢志保220位	1924243 pt
北沢志保230位	1616259 pt
北沢志保240位	1344722 pt
北沢志保250位	1065113 pt
北沢志保260位	835069 pt
北沢志保270位	524341 pt
北沢志保280位	359985 pt
北沢志保290位	304518 pt
北沢志保300位	248516 pt
舞浜歩200位	1075332 pt
舞浜歩210位	1053425 pt
舞浜歩220位	1006635 pt
舞浜歩230位	919919 pt
舞浜歩240位	758083 pt
舞浜歩250位	571538 pt
舞浜歩260位	402392 pt
舞浜歩270位	293282 pt
舞浜歩280位	229951 pt
舞浜歩290位	203011 pt
舞浜歩300位	170597 pt
木下ひなた200位	1101564 pt
木下ひなた210位	1056518 pt
木下ひなた220位	1009558 pt
木下ひなた230位	964111 pt
木下ひなた240位	868853 pt
木下ひなた250位	729541 pt
木下ひなた260位	601354 pt
木下ひなた270位	503853 pt
木下ひなた280位	423503 pt
木下ひなた290位	307831 pt
木下ひなた300位	250537 pt
矢吹可奈200位	1598966 pt
矢吹可奈210位	1555275 pt
矢吹可奈220位	1541109 pt
矢吹可奈230位	1482050 pt
矢吹可奈240位	1400190 pt
矢吹可奈250位	1191354 pt
矢吹可奈260位	981723 pt
矢吹可奈270位	619493 pt
矢吹可奈280位	472927 pt
矢吹可奈290位	293335 pt
矢吹可奈300位	254392 pt
横山奈緒200位	1417452 pt
横山奈緒210位	1386603 pt
横山奈緒220位	1319319 pt
横山奈緒230位	1216776 pt
横山奈緒240位	1111276 pt
横山奈緒250位	966698 pt
横山奈緒260位	740419 pt
横山奈緒270位	483211 pt
横山奈緒280位	344526 pt
横山奈緒290位	277493 pt
横山奈緒300位	214001 pt
二階堂千鶴200位	1562899 pt
二階堂千鶴210位	1523339 pt
二階堂千鶴220位	1495532 pt
二階堂千鶴230位	1408011 pt
二階堂千鶴240位	1277010 pt
二階堂千鶴250位	1087753 pt
二階堂千鶴260位	764376 pt
二階堂千鶴270位	467810 pt
二階堂千鶴280位	390115 pt
二階堂千鶴290位	282212 pt
二階堂千鶴300位	217726 pt
馬場このみ200位	1711777 pt
馬場このみ210位	1619102 pt
馬場このみ220位	1413159 pt
馬場このみ230位	1242355 pt
馬場このみ240位	1076575 pt
馬場このみ250位	728340 pt
馬場このみ260位	512914 pt
馬場このみ270位	392377 pt
馬場このみ280位	324486 pt
馬場このみ290位	270674 pt
馬場このみ300位	231571 pt
大神環200位	1209403 pt
大神環210位	1185134 pt
大神環220位	1154846 pt
大神環230位	1121706 pt
大神環240位	1001522 pt
大神環250位	835549 pt
大神環260位	602518 pt
大神環270位	400892 pt
大神環280位	332764 pt
大神環290位	301015 pt
大神環300位	223012 pt
豊川風花200位	1207090 pt
豊川風花210位	1179312 pt
豊川風花220位	1154710 pt
豊川風花230位	1121289 pt
豊川風花240位	946430 pt
豊川風花250位	827865 pt
豊川風花260位	595406 pt
豊川風花270位	478989 pt
豊川風花280位	389533 pt
豊川風花290位	301968 pt
豊川風花300位	259104 pt
宮尾美也200位	1620533 pt
宮尾美也210位	1570087 pt
宮尾美也220位	1502022 pt
宮尾美也230位	1435810 pt
宮尾美也240位	1308405 pt
宮尾美也250位	1130957 pt
宮尾美也260位	982095 pt
宮尾美也270位	734385 pt
宮尾美也280位	493871 pt
宮尾美也290位	335020 pt
宮尾美也300位	243738 pt
福田のり子200位	1038093 pt
福田のり子210位	1018975 pt
福田のり子220位	1001860 pt
福田のり子230位	976230 pt
福田のり子240位	932703 pt
福田のり子250位	865983 pt
福田のり子260位	790610 pt
福田のり子270位	621123 pt
福田のり子280位	524273 pt
福田のり子290位	402245 pt
福田のり子300位	339258 pt
真壁瑞希200位	1622404 pt
真壁瑞希210位	1579366 pt
真壁瑞希220位	1536491 pt
真壁瑞希230位	1482160 pt
真壁瑞希240位	1295127 pt
真壁瑞希250位	982350 pt
真壁瑞希260位	730703 pt
真壁瑞希270位	579912 pt
真壁瑞希280位	468747 pt
真壁瑞希290位	393823 pt
真壁瑞希300位	341541 pt
篠宮可憐200位	1568591 pt
篠宮可憐210位	1549256 pt
篠宮可憐220位	1509274 pt
篠宮可憐230位	1472366 pt
篠宮可憐240位	1387392 pt
篠宮可憐250位	1153634 pt
篠宮可憐260位	972782 pt
篠宮可憐270位	634798 pt
篠宮可憐280位	396589 pt
篠宮可憐290位	312533 pt
篠宮可憐300位	261975 pt
百瀬莉緒200位	1508310 pt
百瀬莉緒210位	1457536 pt
百瀬莉緒220位	1427609 pt
百瀬莉緒230位	1331718 pt
百瀬莉緒240位	1141907 pt
百瀬莉緒250位	812238 pt
百瀬莉緒260位	661392 pt
百瀬莉緒270位	579882 pt
百瀬莉緒280位	332273 pt
百瀬莉緒290位	243964 pt
百瀬莉緒300位	212670 pt
永吉昴200位	1350581 pt
永吉昴210位	1319679 pt
永吉昴220位	1265034 pt
永吉昴230位	1141763 pt
永吉昴240位	937538 pt
永吉昴250位	622622 pt
永吉昴260位	438349 pt
永吉昴270位	320961 pt
永吉昴280位	252931 pt
永吉昴290位	192225 pt
永吉昴300位	169567 pt
北上麗花200位	1575599 pt
北上麗花210位	1533557 pt
北上麗花220位	1501031 pt
北上麗花230位	1407877 pt
北上麗花240位	1291949 pt
北上麗花250位	1023145 pt
北上麗花260位	717246 pt
北上麗花270位	498764 pt
北上麗花280位	412244 pt
北上麗花290位	293413 pt
北上麗花300位	260750 pt
周防桃子200位	2167261 pt
周防桃子210位	2122449 pt
周防桃子220位	2029526 pt
周防桃子230位	1570648 pt
周防桃子240位	1330994 pt
周防桃子250位	907009 pt
周防桃子260位	636925 pt
周防桃子270位	522476 pt
周防桃子280位	366969 pt
周防桃子290位	290669 pt
周防桃子300位	220021 pt
ジュリア200位	1742609 pt
ジュリア210位	1694483 pt
ジュリア220位	1610663 pt
ジュリア230位	1474703 pt
ジュリア240位	1135950 pt
ジュリア250位	966029 pt
ジュリア260位	771362 pt
ジュリア270位	531626 pt
ジュリア280位	447233 pt
ジュリア290位	320850 pt
ジュリア300位	297474 pt
※03/26 11:00 集計時点のポイントですBY SKDN
