春日未来60位	2107122 pt
篠宮可憐280位	148216 pt
篠宮可憐300位	111539 pt
百瀬莉緒60位	1850505 pt
百瀬莉緒80位	1660202 pt
百瀬莉緒100位	1537581 pt
百瀬莉緒120位	1456610 pt
百瀬莉緒140位	1348108 pt
百瀬莉緒160位	1223005 pt
百瀬莉緒180位	1059832 pt
百瀬莉緒200位	627176 pt
百瀬莉緒220位	370181 pt
百瀬莉緒240位	243648 pt
百瀬莉緒260位	152251 pt
百瀬莉緒280位	102409 pt
百瀬莉緒300位	83369 pt
永吉昴60位	1800054 pt
永吉昴80位	1506454 pt
永吉昴100位	1424847 pt
永吉昴120位	1322130 pt
永吉昴140位	1201110 pt
永吉昴160位	1051257 pt
永吉昴180位	839258 pt
永吉昴200位	553527 pt
永吉昴220位	321992 pt
永吉昴240位	217792 pt
永吉昴260位	128568 pt
永吉昴280位	92224 pt
永吉昴300位	69505 pt
北上麗花60位	1750219 pt
北上麗花80位	1600967 pt
北上麗花100位	1516494 pt
北上麗花120位	1409712 pt
北上麗花140位	1302112 pt
北上麗花160位	1148331 pt
北上麗花180位	1000843 pt
北上麗花200位	635721 pt
北上麗花220位	368130 pt
北上麗花240位	242418 pt
北上麗花260位	164519 pt
北上麗花280位	111060 pt
北上麗花300位	86294 pt
周防桃子60位	3009120 pt
周防桃子80位	2700748 pt
周防桃子100位	2502508 pt
周防桃子120位	2346010 pt
周防桃子140位	2138607 pt
周防桃子160位	1923298 pt
周防桃子180位	1583034 pt
周防桃子200位	1290847 pt
周防桃子220位	611317 pt
周防桃子240位	287914 pt
周防桃子260位	184517 pt
周防桃子280位	125023 pt
周防桃子300位	94943 pt
ジュリア60位	1932838 pt
ジュリア80位	1787675 pt
ジュリア100位	1685762 pt
ジュリア120位	1591094 pt
ジュリア140位	1541604 pt
ジュリア160位	1494706 pt
ジュリア180位	1270398 pt
ジュリア200位	959099 pt
ジュリア220位	706100 pt
ジュリア240位	447233 pt
ジュリア260位	294149 pt
ジュリア280位	204987 pt
ジュリア300位	155412 pt
※03/24 00:00 集計時点のポイントですBY SKDN
