春日未来60位	1572150 pt
徳川まつり280位	68403 pt
徳川まつり300位	50649 pt
箱崎星梨花60位	1713543 pt
箱崎星梨花80位	1520964 pt
箱崎星梨花100位	1232961 pt
箱崎星梨花120位	949396 pt
箱崎星梨花140位	682061 pt
箱崎星梨花160位	419246 pt
箱崎星梨花180位	246745 pt
箱崎星梨花200位	137164 pt
箱崎星梨花220位	113027 pt
箱崎星梨花240位	68843 pt
箱崎星梨花260位	52125 pt
箱崎星梨花280位	40694 pt
箱崎星梨花300位	33635 pt
野々原茜60位	1001961 pt
野々原茜80位	819605 pt
野々原茜100位	696154 pt
野々原茜120位	454820 pt
野々原茜140位	317161 pt
野々原茜160位	216846 pt
野々原茜180位	150074 pt
野々原茜200位	111780 pt
野々原茜220位	78114 pt
野々原茜240位	59862 pt
野々原茜260位	49210 pt
野々原茜280位	37648 pt
野々原茜300位	30061 pt
望月杏奈60位	1859510 pt
望月杏奈80位	1623795 pt
望月杏奈100位	1403899 pt
望月杏奈120位	1169775 pt
望月杏奈140位	922461 pt
望月杏奈160位	700119 pt
望月杏奈180位	556752 pt
望月杏奈200位	264620 pt
望月杏奈220位	184722 pt
望月杏奈240位	129434 pt
望月杏奈260位	86602 pt
望月杏奈280位	63710 pt
望月杏奈300位	52896 pt
ロコ60位	1201419 pt
ロコ80位	1036109 pt
ロコ100位	913293 pt
ロコ120位	706191 pt
ロコ140位	463413 pt
ロコ160位	306406 pt
ロコ180位	217729 pt
ロコ200位	131797 pt
ロコ220位	84962 pt
ロコ240位	50784 pt
ロコ260位	39013 pt
ロコ280位	28142 pt
ロコ300位	22805 pt
七尾百合子60位	2010007 pt
七尾百合子80位	1866420 pt
七尾百合子100位	1693629 pt
七尾百合子120位	1439760 pt
七尾百合子140位	930033 pt
七尾百合子160位	718124 pt
七尾百合子180位	543973 pt
七尾百合子200位	341024 pt
七尾百合子220位	221667 pt
七尾百合子240位	137827 pt
七尾百合子260位	101251 pt
七尾百合子280位	77815 pt
七尾百合子300位	65250 pt
高山紗代子60位	1433968 pt
高山紗代子80位	1237239 pt
高山紗代子100位	1089085 pt
高山紗代子120位	892296 pt
高山紗代子140位	693068 pt
高山紗代子160位	512525 pt
高山紗代子180位	334325 pt
高山紗代子200位	225584 pt
高山紗代子220位	157480 pt
高山紗代子240位	110237 pt
高山紗代子260位	79212 pt
高山紗代子280位	63895 pt
高山紗代子300位	51908 pt
松田亜利沙60位	964566 pt
松田亜利沙80位	849221 pt
松田亜利沙100位	690298 pt
松田亜利沙120位	436660 pt
松田亜利沙140位	253901 pt
松田亜利沙160位	164101 pt
松田亜利沙180位	101122 pt
松田亜利沙200位	74278 pt
松田亜利沙220位	59002 pt
松田亜利沙240位	44854 pt
松田亜利沙260位	37446 pt
松田亜利沙280位	29212 pt
松田亜利沙300位	22845 pt
高坂海美60位	1385233 pt
高坂海美80位	1187711 pt
高坂海美100位	978316 pt
高坂海美120位	702678 pt
高坂海美140位	539848 pt
高坂海美160位	457909 pt
高坂海美180位	297915 pt
高坂海美200位	199743 pt
高坂海美220位	129578 pt
高坂海美240位	93610 pt
高坂海美260位	67155 pt
高坂海美280位	54195 pt
高坂海美300位	41165 pt
中谷育60位	762498 pt
中谷育80位	572363 pt
中谷育100位	349963 pt
中谷育120位	224585 pt
中谷育140位	143341 pt
中谷育160位	101563 pt
中谷育180位	66100 pt
中谷育200位	47778 pt
中谷育220位	38198 pt
中谷育240位	32008 pt
中谷育260位	24462 pt
中谷育280位	18228 pt
中谷育300位	14671 pt
天空橋朋花60位	1321246 pt
天空橋朋花80位	1141494 pt
天空橋朋花100位	1005081 pt
天空橋朋花120位	738031 pt
天空橋朋花140位	568294 pt
天空橋朋花160位	332615 pt
天空橋朋花180位	228941 pt
天空橋朋花200位	134168 pt
天空橋朋花220位	77114 pt
天空橋朋花240位	50826 pt
天空橋朋花260位	34603 pt
天空橋朋花280位	28997 pt
天空橋朋花300位	22692 pt
エミリー60位	1187970 pt
エミリー80位	1034378 pt
エミリー100位	786340 pt
エミリー120位	419273 pt
エミリー140位	239306 pt
エミリー160位	128490 pt
エミリー180位	77471 pt
エミリー200位	52696 pt
エミリー220位	36576 pt
エミリー240位	29061 pt
エミリー260位	22723 pt
エミリー280位	17712 pt
エミリー300位	13400 pt
北沢志保60位	1964152 pt
北沢志保80位	1729955 pt
北沢志保100位	1530086 pt
北沢志保120位	1164599 pt
北沢志保140位	890813 pt
北沢志保160位	661372 pt
北沢志保180位	369458 pt
北沢志保200位	281720 pt
北沢志保220位	178861 pt
北沢志保240位	122438 pt
北沢志保260位	84131 pt
北沢志保280位	64909 pt
北沢志保300位	53833 pt
舞浜歩60位	711436 pt
舞浜歩80位	545696 pt
舞浜歩100位	401667 pt
舞浜歩120位	236900 pt
舞浜歩140位	133235 pt
舞浜歩160位	84129 pt
舞浜歩180位	62195 pt
舞浜歩200位	49278 pt
舞浜歩220位	37251 pt
舞浜歩240位	29031 pt
舞浜歩260位	22805 pt
舞浜歩280位	17423 pt
舞浜歩300位	14913 pt
木下ひなた60位	803811 pt
木下ひなた80位	666905 pt
木下ひなた100位	523854 pt
木下ひなた120位	372489 pt
木下ひなた140位	252970 pt
木下ひなた160位	164932 pt
木下ひなた180位	113149 pt
木下ひなた200位	80867 pt
木下ひなた220位	62247 pt
木下ひなた240位	50396 pt
木下ひなた260位	41702 pt
木下ひなた280位	32978 pt
木下ひなた300位	27108 pt
矢吹可奈60位	1191775 pt
矢吹可奈80位	1051541 pt
矢吹可奈100位	754303 pt
矢吹可奈120位	587343 pt
矢吹可奈140位	421014 pt
矢吹可奈160位	320872 pt
矢吹可奈180位	196267 pt
矢吹可奈200位	115506 pt
矢吹可奈220位	69582 pt
矢吹可奈240位	57217 pt
矢吹可奈260位	46267 pt
矢吹可奈280位	33550 pt
矢吹可奈300位	24269 pt
横山奈緒60位	1141377 pt
横山奈緒80位	960441 pt
横山奈緒100位	750978 pt
横山奈緒120位	521209 pt
横山奈緒140位	377530 pt
横山奈緒160位	285289 pt
横山奈緒180位	206046 pt
横山奈緒200位	133125 pt
横山奈緒220位	101623 pt
横山奈緒240位	72077 pt
横山奈緒260位	58876 pt
横山奈緒280位	45043 pt
横山奈緒300位	36623 pt
二階堂千鶴60位	988561 pt
二階堂千鶴80位	799282 pt
二階堂千鶴100位	607580 pt
二階堂千鶴120位	432510 pt
二階堂千鶴140位	306606 pt
二階堂千鶴160位	209055 pt
二階堂千鶴180位	136552 pt
二階堂千鶴200位	99455 pt
二階堂千鶴220位	67926 pt
二階堂千鶴240位	55747 pt
二階堂千鶴260位	36305 pt
二階堂千鶴280位	28269 pt
二階堂千鶴300位	22611 pt
馬場このみ60位	1537895 pt
馬場このみ80位	1375967 pt
馬場このみ100位	1210400 pt
馬場このみ120位	949203 pt
馬場このみ140位	773784 pt
馬場このみ160位	554150 pt
馬場このみ180位	306085 pt
馬場このみ200位	199097 pt
馬場このみ220位	132289 pt
馬場このみ240位	92189 pt
馬場このみ260位	69792 pt
馬場このみ280位	54944 pt
馬場このみ300位	42259 pt
大神環60位	1004315 pt
大神環80位	879501 pt
大神環100位	635959 pt
大神環120位	405740 pt
大神環140位	258722 pt
大神環160位	154140 pt
大神環180位	81800 pt
大神環200位	60688 pt
大神環220位	45241 pt
大神環240位	34323 pt
大神環260位	24586 pt
大神環280位	19770 pt
大神環300位	17322 pt
豊川風花60位	896185 pt
豊川風花80位	807788 pt
豊川風花100位	712271 pt
豊川風花120位	521315 pt
豊川風花140位	355660 pt
豊川風花160位	232473 pt
豊川風花180位	164486 pt
豊川風花200位	115458 pt
豊川風花220位	82821 pt
豊川風花240位	59312 pt
豊川風花260位	47508 pt
豊川風花280位	39891 pt
豊川風花300位	33603 pt
宮尾美也60位	1260159 pt
宮尾美也80位	1074153 pt
宮尾美也100位	888499 pt
宮尾美也120位	515006 pt
宮尾美也140位	318902 pt
宮尾美也160位	176949 pt
宮尾美也180位	77534 pt
宮尾美也200位	52593 pt
宮尾美也220位	34099 pt
宮尾美也240位	25929 pt
宮尾美也260位	19472 pt
宮尾美也280位	14602 pt
宮尾美也300位	12501 pt
福田のり子60位	610572 pt
福田のり子80位	453304 pt
福田のり子100位	293438 pt
福田のり子120位	179459 pt
福田のり子140位	116148 pt
福田のり子160位	78638 pt
福田のり子180位	61488 pt
福田のり子200位	46554 pt
福田のり子220位	36577 pt
福田のり子240位	28666 pt
福田のり子260位	24235 pt
福田のり子280位	20730 pt
福田のり子300位	17967 pt
真壁瑞希60位	1495204 pt
真壁瑞希80位	1300615 pt
真壁瑞希100位	1080020 pt
真壁瑞希120位	815419 pt
真壁瑞希140位	617429 pt
真壁瑞希160位	453388 pt
真壁瑞希180位	329646 pt
真壁瑞希200位	245199 pt
真壁瑞希220位	163999 pt
真壁瑞希240位	105847 pt
真壁瑞希260位	83655 pt
真壁瑞希280位	68915 pt
真壁瑞希300位	58921 pt
篠宮可憐60位	1006021 pt
篠宮可憐80位	872767 pt
篠宮可憐100位	721677 pt
篠宮可憐120位	448242 pt
篠宮可憐140位	289721 pt
篠宮可憐160位	196350 pt
篠宮可憐180位	131507 pt
篠宮可憐200位	95734 pt
篠宮可憐220位	66801 pt
篠宮可憐240位	52070 pt
篠宮可憐260位	41656 pt
篠宮可憐280位	32245 pt
篠宮可憐300位	28012 pt
百瀬莉緒60位	1195666 pt
百瀬莉緒80位	1070984 pt
百瀬莉緒100位	791342 pt
百瀬莉緒120位	608492 pt
百瀬莉緒140位	365841 pt
百瀬莉緒160位	229580 pt
百瀬莉緒180位	154763 pt
百瀬莉緒200位	96914 pt
百瀬莉緒220位	66577 pt
百瀬莉緒240位	52778 pt
百瀬莉緒260位	41513 pt
百瀬莉緒280位	34420 pt
百瀬莉緒300位	27927 pt
永吉昴60位	1040520 pt
永吉昴80位	893691 pt
永吉昴100位	745968 pt
永吉昴120位	569794 pt
永吉昴140位	378040 pt
永吉昴160位	238376 pt
永吉昴180位	151375 pt
永吉昴200位	94217 pt
永吉昴220位	62893 pt
永吉昴240位	41497 pt
永吉昴260位	32023 pt
永吉昴280位	26234 pt
永吉昴300位	20309 pt
北上麗花60位	1096268 pt
北上麗花80位	1014829 pt
北上麗花100位	764568 pt
北上麗花120位	530469 pt
北上麗花140位	312320 pt
北上麗花160位	178673 pt
北上麗花180位	113216 pt
北上麗花200位	72339 pt
北上麗花220位	51521 pt
北上麗花240位	41048 pt
北上麗花260位	32380 pt
北上麗花280位	27209 pt
北上麗花300位	21395 pt
周防桃子60位	1670703 pt
周防桃子80位	1417722 pt
周防桃子100位	1271280 pt
周防桃子120位	1131980 pt
周防桃子140位	847316 pt
周防桃子160位	662400 pt
周防桃子180位	438288 pt
周防桃子200位	258736 pt
周防桃子220位	145498 pt
周防桃子240位	108234 pt
周防桃子260位	79876 pt
周防桃子280位	59784 pt
周防桃子300位	44250 pt
ジュリア60位	1224475 pt
ジュリア80位	1108208 pt
ジュリア100位	974675 pt
ジュリア120位	809538 pt
ジュリア140位	554264 pt
ジュリア160位	442162 pt
ジュリア180位	344494 pt
ジュリア200位	255351 pt
ジュリア220位	195185 pt
ジュリア240位	133608 pt
ジュリア260位	98582 pt
ジュリア280位	75612 pt
ジュリア300位	61594 pt
※03/20 17:02 集計時点のポイントですBY SKDN
