春日未来200位	1806217 pt
箱崎星梨花250位	853076 pt
箱崎星梨花260位	573112 pt
箱崎星梨花270位	388909 pt
箱崎星梨花280位	287170 pt
箱崎星梨花290位	235404 pt
箱崎星梨花300位	198330 pt
野々原茜200位	1137077 pt
野々原茜210位	1094357 pt
野々原茜220位	1006380 pt
野々原茜230位	793482 pt
野々原茜240位	615512 pt
野々原茜250位	482825 pt
野々原茜260位	356952 pt
野々原茜270位	285248 pt
野々原茜280位	248252 pt
野々原茜290位	210318 pt
野々原茜300位	168678 pt
望月杏奈200位	2142043 pt
望月杏奈210位	2003472 pt
望月杏奈220位	1843957 pt
望月杏奈230位	1373349 pt
望月杏奈240位	1120497 pt
望月杏奈250位	793933 pt
望月杏奈260位	624249 pt
望月杏奈270位	443095 pt
望月杏奈280位	352183 pt
望月杏奈290位	273022 pt
望月杏奈300位	226211 pt
ロコ200位	1560155 pt
ロコ210位	1502033 pt
ロコ220位	1349109 pt
ロコ230位	1151935 pt
ロコ240位	904434 pt
ロコ250位	606141 pt
ロコ260位	445331 pt
ロコ270位	364661 pt
ロコ280位	277525 pt
ロコ290位	222262 pt
ロコ300位	182721 pt
七尾百合子200位	2422988 pt
七尾百合子210位	2306484 pt
七尾百合子220位	2123432 pt
七尾百合子230位	1775110 pt
七尾百合子240位	1429637 pt
七尾百合子250位	1142163 pt
七尾百合子260位	736273 pt
七尾百合子270位	454183 pt
七尾百合子280位	330116 pt
七尾百合子290位	252585 pt
七尾百合子300位	222363 pt
高山紗代子200位	1856824 pt
高山紗代子210位	1813401 pt
高山紗代子220位	1673686 pt
高山紗代子230位	1484293 pt
高山紗代子240位	1245586 pt
高山紗代子250位	1059241 pt
高山紗代子260位	780716 pt
高山紗代子270位	567114 pt
高山紗代子280位	421237 pt
高山紗代子290位	371901 pt
高山紗代子300位	280182 pt
松田亜利沙200位	1358043 pt
松田亜利沙210位	1332953 pt
松田亜利沙220位	1260344 pt
松田亜利沙230位	1150667 pt
松田亜利沙240位	1002491 pt
松田亜利沙250位	695563 pt
松田亜利沙260位	547370 pt
松田亜利沙270位	368932 pt
松田亜利沙280位	280647 pt
松田亜利沙290位	206003 pt
松田亜利沙300位	178659 pt
高坂海美200位	1783227 pt
高坂海美210位	1721458 pt
高坂海美220位	1676445 pt
高坂海美230位	1561044 pt
高坂海美240位	1409082 pt
高坂海美250位	1191255 pt
高坂海美260位	912074 pt
高坂海美270位	769185 pt
高坂海美280位	548815 pt
高坂海美290位	346079 pt
高坂海美300位	307468 pt
中谷育200位	1066345 pt
中谷育210位	1016232 pt
中谷育220位	992117 pt
中谷育230位	933220 pt
中谷育240位	794690 pt
中谷育250位	648520 pt
中谷育260位	503376 pt
中谷育270位	382165 pt
中谷育280位	317044 pt
中谷育290位	267223 pt
中谷育300位	213258 pt
天空橋朋花200位	1735691 pt
天空橋朋花210位	1700774 pt
天空橋朋花220位	1601320 pt
天空橋朋花230位	1407065 pt
天空橋朋花240位	1177667 pt
天空橋朋花250位	1017922 pt
天空橋朋花260位	676069 pt
天空橋朋花270位	440392 pt
天空橋朋花280位	327200 pt
天空橋朋花290位	236526 pt
天空橋朋花300位	197660 pt
エミリー200位	1265821 pt
エミリー210位	1201003 pt
エミリー220位	1125952 pt
エミリー230位	893931 pt
エミリー240位	641727 pt
エミリー250位	463421 pt
エミリー260位	358517 pt
エミリー270位	278395 pt
エミリー280位	212388 pt
エミリー290位	186082 pt
エミリー300位	140856 pt
北沢志保200位	2000954 pt
北沢志保210位	1865137 pt
北沢志保220位	1543099 pt
北沢志保230位	1289876 pt
北沢志保240位	980878 pt
北沢志保250位	764057 pt
北沢志保260位	569511 pt
北沢志保270位	366574 pt
北沢志保280位	282915 pt
北沢志保290位	244709 pt
北沢志保300位	201292 pt
舞浜歩200位	972782 pt
舞浜歩210位	931521 pt
舞浜歩220位	882866 pt
舞浜歩230位	772027 pt
舞浜歩240位	604228 pt
舞浜歩250位	404052 pt
舞浜歩260位	280024 pt
舞浜歩270位	218708 pt
舞浜歩280位	192866 pt
舞浜歩290位	167051 pt
舞浜歩300位	142415 pt
木下ひなた200位	963094 pt
木下ひなた210位	798229 pt
木下ひなた220位	713033 pt
木下ひなた230位	609935 pt
木下ひなた240位	494434 pt
木下ひなた250位	420391 pt
木下ひなた260位	383406 pt
木下ひなた270位	303246 pt
木下ひなた280位	255693 pt
木下ひなた290位	221857 pt
木下ひなた300位	182011 pt
矢吹可奈200位	1455639 pt
矢吹可奈210位	1421712 pt
矢吹可奈220位	1361302 pt
矢吹可奈230位	1227405 pt
矢吹可奈240位	1076721 pt
矢吹可奈250位	849905 pt
矢吹可奈260位	603603 pt
矢吹可奈270位	409341 pt
矢吹可奈280位	293335 pt
矢吹可奈290位	237852 pt
矢吹可奈300位	221925 pt
横山奈緒200位	1291458 pt
横山奈緒210位	1192681 pt
横山奈緒220位	1093397 pt
横山奈緒230位	1000121 pt
横山奈緒240位	784711 pt
横山奈緒250位	646926 pt
横山奈緒260位	450293 pt
横山奈緒270位	344333 pt
横山奈緒280位	266973 pt
横山奈緒290位	206610 pt
横山奈緒300位	168289 pt
二階堂千鶴200位	1403316 pt
二階堂千鶴210位	1360439 pt
二階堂千鶴220位	1216701 pt
二階堂千鶴230位	1084746 pt
二階堂千鶴240位	954788 pt
二階堂千鶴250位	759345 pt
二階堂千鶴260位	630119 pt
二階堂千鶴270位	425669 pt
二階堂千鶴280位	312884 pt
二階堂千鶴290位	233965 pt
二階堂千鶴300位	198452 pt
馬場このみ200位	1667846 pt
馬場このみ210位	1539845 pt
馬場このみ220位	1310524 pt
馬場このみ230位	983352 pt
馬場このみ240位	715704 pt
馬場このみ250位	518038 pt
馬場このみ260位	371141 pt
馬場このみ270位	296623 pt
馬場このみ280位	246235 pt
馬場このみ290位	205783 pt
馬場このみ300位	184266 pt
大神環200位	1092686 pt
大神環210位	1053231 pt
大神環220位	987268 pt
大神環230位	905104 pt
大神環240位	744050 pt
大神環250位	540761 pt
大神環260位	376168 pt
大神環270位	300345 pt
大神環280位	249175 pt
大神環290位	191560 pt
大神環300位	169150 pt
豊川風花200位	1094576 pt
豊川風花210位	1062942 pt
豊川風花220位	1010101 pt
豊川風花230位	936391 pt
豊川風花240位	727258 pt
豊川風花250位	576682 pt
豊川風花260位	435349 pt
豊川風花270位	360983 pt
豊川風花280位	289145 pt
豊川風花290位	241322 pt
豊川風花300位	216802 pt
宮尾美也200位	1425785 pt
宮尾美也210位	1332210 pt
宮尾美也220位	1230224 pt
宮尾美也230位	1020246 pt
宮尾美也240位	813963 pt
宮尾美也250位	610266 pt
宮尾美也260位	518857 pt
宮尾美也270位	392660 pt
宮尾美也280位	287269 pt
宮尾美也290位	230332 pt
宮尾美也300位	176949 pt
福田のり子200位	889527 pt
福田のり子210位	864464 pt
福田のり子220位	813033 pt
福田のり子230位	778151 pt
福田のり子240位	683024 pt
福田のり子250位	558356 pt
福田のり子260位	469913 pt
福田のり子270位	399277 pt
福田のり子280位	354908 pt
福田のり子290位	286022 pt
福田のり子300位	238669 pt
真壁瑞希200位	1517312 pt
真壁瑞希210位	1419529 pt
真壁瑞希220位	1288026 pt
真壁瑞希230位	1182226 pt
真壁瑞希240位	934779 pt
真壁瑞希250位	768099 pt
真壁瑞希260位	586528 pt
真壁瑞希270位	453881 pt
真壁瑞希280位	393670 pt
真壁瑞希290位	336256 pt
真壁瑞希300位	272528 pt
篠宮可憐200位	1402362 pt
篠宮可憐210位	1360080 pt
篠宮可憐220位	1281186 pt
篠宮可憐230位	1163984 pt
篠宮可憐240位	982333 pt
篠宮可憐250位	817102 pt
篠宮可憐260位	589072 pt
篠宮可憐270位	477207 pt
篠宮可憐280位	339656 pt
篠宮可憐290位	275098 pt
篠宮可憐300位	236059 pt
百瀬莉緒200位	1402866 pt
百瀬莉緒210位	1350942 pt
百瀬莉緒220位	1250088 pt
百瀬莉緒230位	962358 pt
百瀬莉緒240位	731475 pt
百瀬莉緒250位	548433 pt
百瀬莉緒260位	440167 pt
百瀬莉緒270位	343486 pt
百瀬莉緒280位	266808 pt
百瀬莉緒290位	205189 pt
百瀬莉緒300位	168742 pt
永吉昴200位	1259183 pt
永吉昴210位	1162440 pt
永吉昴220位	1019573 pt
永吉昴230位	907839 pt
永吉昴240位	612728 pt
永吉昴250位	486751 pt
永吉昴260位	349358 pt
永吉昴270位	262022 pt
永吉昴280位	191294 pt
永吉昴290位	163895 pt
永吉昴300位	131247 pt
北上麗花200位	1452202 pt
北上麗花210位	1388319 pt
北上麗花220位	1317296 pt
北上麗花230位	1136532 pt
北上麗花240位	823666 pt
北上麗花250位	625893 pt
北上麗花260位	435756 pt
北上麗花270位	334104 pt
北上麗花280位	274177 pt
北上麗花290位	246949 pt
北上麗花300位	199268 pt
周防桃子200位	2092565 pt
周防桃子210位	2008946 pt
周防桃子220位	1759840 pt
周防桃子230位	1325785 pt
周防桃子240位	904446 pt
周防桃子250位	579005 pt
周防桃子260位	451207 pt
周防桃子270位	346220 pt
周防桃子280位	257705 pt
周防桃子290位	206920 pt
周防桃子300位	168625 pt
ジュリア200位	1693358 pt
ジュリア210位	1636360 pt
ジュリア220位	1384047 pt
ジュリア230位	1134698 pt
ジュリア240位	930847 pt
ジュリア250位	746261 pt
ジュリア260位	563146 pt
ジュリア270位	461356 pt
ジュリア280位	340579 pt
ジュリア290位	303409 pt
ジュリア300位	249551 pt
※03/25 23:28 集計時点のポイントですBY SKDN
