春日未来200位	1899293 pt
野々原茜230位	1052199 pt
野々原茜240位	887775 pt
野々原茜250位	561528 pt
野々原茜260位	453246 pt
野々原茜270位	369943 pt
野々原茜280位	304768 pt
野々原茜290位	267844 pt
野々原茜300位	213884 pt
望月杏奈200位	2200017 pt
望月杏奈210位	2138494 pt
望月杏奈220位	2016976 pt
望月杏奈230位	1781471 pt
望月杏奈240位	1480962 pt
望月杏奈250位	1206647 pt
望月杏奈260位	910683 pt
望月杏奈270位	614796 pt
望月杏奈280位	424756 pt
望月杏奈290位	315392 pt
望月杏奈300位	283347 pt
ロコ200位	1609702 pt
ロコ210位	1575680 pt
ロコ220位	1534460 pt
ロコ230位	1394170 pt
ロコ240位	1202906 pt
ロコ250位	970503 pt
ロコ260位	691873 pt
ロコ270位	490901 pt
ロコ280位	378721 pt
ロコ290位	283482 pt
ロコ300位	225188 pt
七尾百合子200位	2508627 pt
七尾百合子210位	2474773 pt
七尾百合子220位	2359472 pt
七尾百合子230位	2070814 pt
七尾百合子240位	1803751 pt
七尾百合子250位	1284334 pt
七尾百合子260位	905997 pt
七尾百合子270位	507886 pt
七尾百合子280位	373462 pt
七尾百合子290位	289072 pt
七尾百合子300位	237170 pt
高山紗代子200位	1985733 pt
高山紗代子210位	1958913 pt
高山紗代子220位	1922500 pt
高山紗代子230位	1753674 pt
高山紗代子240位	1539038 pt
高山紗代子250位	1339787 pt
高山紗代子260位	1025272 pt
高山紗代子270位	723165 pt
高山紗代子280位	495229 pt
高山紗代子290位	414364 pt
高山紗代子300位	300826 pt
松田亜利沙200位	1478587 pt
松田亜利沙210位	1455101 pt
松田亜利沙220位	1426505 pt
松田亜利沙230位	1373186 pt
松田亜利沙240位	1170272 pt
松田亜利沙250位	1025469 pt
松田亜利沙260位	626739 pt
松田亜利沙270位	482909 pt
松田亜利沙280位	365599 pt
松田亜利沙290位	298803 pt
松田亜利沙300位	232073 pt
高坂海美200位	1917324 pt
高坂海美210位	1873066 pt
高坂海美220位	1844557 pt
高坂海美230位	1782206 pt
高坂海美240位	1668777 pt
高坂海美250位	1490049 pt
高坂海美260位	1233824 pt
高坂海美270位	922498 pt
高坂海美280位	632530 pt
高坂海美290位	400090 pt
高坂海美300位	324080 pt
中谷育200位	1208591 pt
中谷育210位	1184689 pt
中谷育220位	1152672 pt
中谷育230位	1086980 pt
中谷育240位	1006812 pt
中谷育250位	839232 pt
中谷育260位	710682 pt
中谷育270位	543819 pt
中谷育280位	432633 pt
中谷育290位	340460 pt
中谷育300位	267605 pt
天空橋朋花200位	1872109 pt
天空橋朋花210位	1832069 pt
天空橋朋花220位	1781567 pt
天空橋朋花230位	1744802 pt
天空橋朋花240位	1602298 pt
天空橋朋花250位	1238285 pt
天空橋朋花260位	962940 pt
天空橋朋花270位	537139 pt
天空橋朋花280位	407097 pt
天空橋朋花290位	301390 pt
天空橋朋花300位	209895 pt
エミリー200位	1431632 pt
エミリー210位	1380255 pt
エミリー220位	1322975 pt
エミリー230位	1200592 pt
エミリー240位	1015623 pt
エミリー250位	701756 pt
エミリー260位	475018 pt
エミリー270位	368575 pt
エミリー280位	289853 pt
エミリー290位	212388 pt
エミリー300位	170719 pt
北沢志保200位	2050104 pt
北沢志保210位	2008165 pt
北沢志保220位	1923404 pt
北沢志保230位	1595720 pt
北沢志保240位	1344722 pt
北沢志保250位	989077 pt
北沢志保260位	734991 pt
北沢志保270位	522661 pt
北沢志保280位	342611 pt
北沢志保290位	272335 pt
北沢志保300位	234978 pt
舞浜歩200位	1070869 pt
舞浜歩210位	1024323 pt
舞浜歩220位	1004040 pt
舞浜歩230位	900923 pt
舞浜歩240位	741008 pt
舞浜歩250位	508895 pt
舞浜歩260位	390530 pt
舞浜歩270位	267141 pt
舞浜歩280位	227518 pt
舞浜歩290位	193314 pt
舞浜歩300位	169727 pt
木下ひなた200位	1075346 pt
木下ひなた210位	1022365 pt
木下ひなた220位	994864 pt
木下ひなた230位	947586 pt
木下ひなた240位	830693 pt
木下ひなた250位	697263 pt
木下ひなた260位	523170 pt
木下ひなた270位	458432 pt
木下ひなた280位	399534 pt
木下ひなた290位	304326 pt
木下ひなた300位	250537 pt
矢吹可奈200位	1559019 pt
矢吹可奈210位	1541877 pt
矢吹可奈220位	1511934 pt
矢吹可奈230位	1463008 pt
矢吹可奈240位	1335672 pt
矢吹可奈250位	1191354 pt
矢吹可奈260位	960134 pt
矢吹可奈270位	591504 pt
矢吹可奈280位	445357 pt
矢吹可奈290位	293151 pt
矢吹可奈300位	254392 pt
横山奈緒200位	1397414 pt
横山奈緒210位	1356356 pt
横山奈緒220位	1300121 pt
横山奈緒230位	1211388 pt
横山奈緒240位	1093397 pt
横山奈緒250位	910601 pt
横山奈緒260位	703132 pt
横山奈緒270位	483211 pt
横山奈緒280位	344526 pt
横山奈緒290位	277493 pt
横山奈緒300位	214001 pt
二階堂千鶴200位	1542501 pt
二階堂千鶴210位	1517328 pt
二階堂千鶴220位	1476724 pt
二階堂千鶴230位	1408011 pt
二階堂千鶴240位	1211633 pt
二階堂千鶴250位	1084773 pt
二階堂千鶴260位	752838 pt
二階堂千鶴270位	467810 pt
二階堂千鶴280位	390115 pt
二階堂千鶴290位	282212 pt
二階堂千鶴300位	217726 pt
馬場このみ200位	1711777 pt
馬場このみ210位	1618086 pt
馬場このみ220位	1413159 pt
馬場このみ230位	1191161 pt
馬場このみ240位	1005182 pt
馬場このみ250位	684933 pt
馬場このみ260位	481552 pt
馬場このみ270位	364092 pt
馬場このみ280位	304250 pt
馬場このみ290位	262556 pt
馬場このみ300位	222488 pt
大神環200位	1192957 pt
大神環210位	1153694 pt
大神環220位	1123414 pt
大神環230位	1071731 pt
大神環240位	976251 pt
大神環250位	835549 pt
大神環260位	602518 pt
大神環270位	397167 pt
大神環280位	330932 pt
大神環290位	289522 pt
大神環300位	219679 pt
豊川風花200位	1200948 pt
豊川風花210位	1176545 pt
豊川風花220位	1146215 pt
豊川風花230位	1095855 pt
豊川風花240位	936391 pt
豊川風花250位	827865 pt
豊川風花260位	566101 pt
豊川風花270位	451773 pt
豊川風花280位	383066 pt
豊川風花290位	301968 pt
豊川風花300位	257614 pt
宮尾美也200位	1609101 pt
宮尾美也210位	1557441 pt
宮尾美也220位	1489642 pt
宮尾美也230位	1403898 pt
宮尾美也240位	1267108 pt
宮尾美也250位	1116132 pt
宮尾美也260位	899748 pt
宮尾美也270位	661427 pt
宮尾美也280位	482165 pt
宮尾美也290位	333656 pt
宮尾美也300位	243738 pt
福田のり子200位	1029088 pt
福田のり子210位	1005571 pt
福田のり子220位	983738 pt
福田のり子230位	948726 pt
福田のり子240位	885752 pt
福田のり子250位	844634 pt
福田のり子260位	732796 pt
福田のり子270位	593926 pt
福田のり子280位	486007 pt
福田のり子290位	402245 pt
福田のり子300位	321656 pt
真壁瑞希200位	1605908 pt
真壁瑞希210位	1565538 pt
真壁瑞希220位	1521802 pt
真壁瑞希230位	1454281 pt
真壁瑞希240位	1233509 pt
真壁瑞希250位	980110 pt
真壁瑞希260位	694994 pt
真壁瑞希270位	579912 pt
真壁瑞希280位	468747 pt
真壁瑞希290位	368034 pt
真壁瑞希300位	327318 pt
篠宮可憐200位	1539780 pt
篠宮可憐210位	1514938 pt
篠宮可憐220位	1500532 pt
篠宮可憐230位	1412797 pt
篠宮可憐240位	1338917 pt
篠宮可憐250位	1153634 pt
篠宮可憐260位	854541 pt
篠宮可憐270位	613434 pt
篠宮可憐280位	392811 pt
篠宮可憐290位	303636 pt
篠宮可憐300位	261975 pt
百瀬莉緒200位	1494488 pt
百瀬莉緒210位	1441239 pt
百瀬莉緒220位	1418401 pt
百瀬莉緒230位	1300451 pt
百瀬莉緒240位	1056212 pt
百瀬莉緒250位	796831 pt
百瀬莉緒260位	631698 pt
百瀬莉緒270位	530930 pt
百瀬莉緒280位	328943 pt
百瀬莉緒290位	240047 pt
百瀬莉緒300位	211035 pt
永吉昴200位	1329563 pt
永吉昴210位	1303218 pt
永吉昴220位	1263161 pt
永吉昴230位	1088959 pt
永吉昴240位	937538 pt
永吉昴250位	573588 pt
永吉昴260位	434683 pt
永吉昴270位	311133 pt
永吉昴280位	252931 pt
永吉昴290位	192225 pt
永吉昴300位	163895 pt
北上麗花200位	1564036 pt
北上麗花210位	1527566 pt
北上麗花220位	1492562 pt
北上麗花230位	1406088 pt
北上麗花240位	1199851 pt
北上麗花250位	986188 pt
北上麗花260位	717246 pt
北上麗花270位	491285 pt
北上麗花280位	402159 pt
北上麗花290位	293413 pt
北上麗花300位	260750 pt
周防桃子200位	2163205 pt
周防桃子210位	2122449 pt
周防桃子220位	2008946 pt
周防桃子230位	1523399 pt
周防桃子240位	1243004 pt
周防桃子250位	893926 pt
周防桃子260位	604032 pt
周防桃子270位	496103 pt
周防桃子280位	339219 pt
周防桃子290位	266322 pt
周防桃子300位	218926 pt
ジュリア200位	1742609 pt
ジュリア210位	1694483 pt
ジュリア220位	1565401 pt
ジュリア230位	1434747 pt
ジュリア240位	1105852 pt
ジュリア250位	934019 pt
ジュリア260位	731967 pt
ジュリア270位	531626 pt
ジュリア280位	438301 pt
ジュリア290位	320739 pt
ジュリア300位	273425 pt
※03/26 10:00 集計時点のポイントですBY SKDN
