春日未来60位	2380342 pt
舞浜歩80位	1500582 pt
舞浜歩100位	1396931 pt
舞浜歩120位	1302003 pt
舞浜歩140位	1230404 pt
舞浜歩160位	1140327 pt
舞浜歩180位	1092505 pt
舞浜歩200位	1017730 pt
舞浜歩220位	918520 pt
舞浜歩240位	702102 pt
舞浜歩260位	323087 pt
舞浜歩280位	213464 pt
舞浜歩300位	158269 pt
木下ひなた60位	1682366 pt
木下ひなた80位	1538766 pt
木下ひなた100位	1467939 pt
木下ひなた120位	1405480 pt
木下ひなた140位	1272794 pt
木下ひなた160位	1180519 pt
木下ひなた180位	1114081 pt
木下ひなた200位	1002523 pt
木下ひなた220位	871669 pt
木下ひなた240位	646607 pt
木下ひなた260位	468570 pt
木下ひなた280位	315593 pt
木下ひなた300位	221857 pt
矢吹可奈60位	2030549 pt
矢吹可奈80位	2004137 pt
矢吹可奈100位	1888531 pt
矢吹可奈120位	1806437 pt
矢吹可奈140位	1707454 pt
矢吹可奈160位	1622803 pt
矢吹可奈180位	1568646 pt
矢吹可奈200位	1516618 pt
矢吹可奈220位	1452284 pt
矢吹可奈240位	1192036 pt
矢吹可奈260位	809534 pt
矢吹可奈280位	391960 pt
矢吹可奈300位	230668 pt
横山奈緒60位	2025612 pt
横山奈緒80位	2000440 pt
横山奈緒100位	1816439 pt
横山奈緒120位	1685797 pt
横山奈緒140位	1561797 pt
横山奈緒160位	1481754 pt
横山奈緒180位	1405156 pt
横山奈緒200位	1323397 pt
横山奈緒220位	1158061 pt
横山奈緒240位	1000247 pt
横山奈緒260位	524227 pt
横山奈緒280位	311475 pt
横山奈緒300位	197058 pt
二階堂千鶴60位	2017723 pt
二階堂千鶴80位	1996521 pt
二階堂千鶴100位	1879027 pt
二階堂千鶴120位	1756740 pt
二階堂千鶴140位	1700532 pt
二階堂千鶴160位	1619623 pt
二階堂千鶴180位	1537107 pt
二階堂千鶴200位	1483733 pt
二階堂千鶴220位	1390478 pt
二階堂千鶴240位	1091926 pt
二階堂千鶴260位	693751 pt
二階堂千鶴280位	345047 pt
二階堂千鶴300位	206497 pt
馬場このみ60位	2418754 pt
馬場このみ80位	2202819 pt
馬場このみ100位	2118526 pt
馬場このみ120位	2032181 pt
馬場このみ140位	2004287 pt
馬場このみ160位	1907897 pt
馬場このみ180位	1782941 pt
馬場このみ200位	1688477 pt
馬場このみ220位	1341862 pt
馬場このみ240位	839672 pt
馬場このみ260位	442763 pt
馬場このみ280位	263579 pt
馬場このみ300位	197378 pt
大神環60位	1839394 pt
大神環80位	1651225 pt
大神環100位	1521471 pt
大神環120位	1489953 pt
大神環140位	1330052 pt
大神環160位	1267253 pt
大神環180位	1192692 pt
大神環200位	1127058 pt
大神環220位	1070095 pt
大神環240位	866508 pt
大神環260位	540761 pt
大神環280位	302865 pt
大神環300位	196783 pt
豊川風花60位	1718461 pt
豊川風花80位	1614372 pt
豊川風花100位	1510030 pt
豊川風花120位	1453439 pt
豊川風花140位	1377170 pt
豊川風花160位	1282136 pt
豊川風花180位	1216428 pt
豊川風花200位	1155177 pt
豊川風花220位	1093033 pt
豊川風花240位	865666 pt
豊川風花260位	466530 pt
豊川風花280位	319222 pt
豊川風花300位	239656 pt
宮尾美也60位	2253962 pt
宮尾美也80位	2102045 pt
宮尾美也100位	2009409 pt
宮尾美也120位	2000168 pt
宮尾美也140位	1840303 pt
宮尾美也160位	1759731 pt
宮尾美也180位	1566427 pt
宮尾美也200位	1503752 pt
宮尾美也220位	1338107 pt
宮尾美也240位	1032126 pt
宮尾美也260位	633307 pt
宮尾美也280位	353054 pt
宮尾美也300位	202048 pt
福田のり子60位	1509289 pt
福田のり子80位	1448628 pt
福田のり子100位	1331036 pt
福田のり子120位	1204142 pt
福田のり子140位	1124557 pt
福田のり子160位	1074538 pt
福田のり子180位	1017072 pt
福田のり子200位	962439 pt
福田のり子220位	916312 pt
福田のり子240位	797614 pt
福田のり子260位	577762 pt
福田のり子280位	382438 pt
福田のり子300位	265569 pt
真壁瑞希60位	2220123 pt
真壁瑞希80位	2124626 pt
真壁瑞希100位	2052664 pt
真壁瑞希120位	2003918 pt
真壁瑞希140位	1875464 pt
真壁瑞希160位	1753419 pt
真壁瑞希180位	1654968 pt
真壁瑞希200位	1580772 pt
真壁瑞希220位	1452808 pt
真壁瑞希240位	1107868 pt
真壁瑞希260位	639422 pt
真壁瑞希280位	434455 pt
真壁瑞希300位	304277 pt
篠宮可憐60位	2009720 pt
篠宮可憐80位	1933167 pt
篠宮可憐100位	1847191 pt
篠宮可憐120位	1755518 pt
篠宮可憐140位	1687028 pt
篠宮可憐160位	1587243 pt
篠宮可憐180位	1520065 pt
篠宮可憐200位	1500457 pt
篠宮可憐220位	1364597 pt
篠宮可憐240位	1105304 pt
篠宮可憐260位	701882 pt
篠宮可憐280位	368249 pt
篠宮可憐300位	253160 pt
百瀬莉緒60位	2009593 pt
百瀬莉緒80位	1950941 pt
百瀬莉緒100位	1866958 pt
百瀬莉緒120位	1730059 pt
百瀬莉緒140位	1660202 pt
百瀬莉緒160位	1603471 pt
百瀬莉緒180位	1530907 pt
百瀬莉緒200位	1429744 pt
百瀬莉緒220位	1325653 pt
百瀬莉緒240位	830391 pt
百瀬莉緒260位	561381 pt
百瀬莉緒280位	320504 pt
百瀬莉緒300位	194474 pt
永吉昴60位	2009292 pt
永吉昴80位	1953212 pt
永吉昴100位	1801272 pt
永吉昴120位	1636864 pt
永吉昴140位	1545470 pt
永吉昴160位	1491514 pt
永吉昴180位	1397426 pt
永吉昴200位	1290641 pt
永吉昴220位	1173640 pt
永吉昴240位	833667 pt
永吉昴260位	387474 pt
永吉昴280位	236624 pt
永吉昴300位	143971 pt
北上麗花60位	2070775 pt
北上麗花80位	2005002 pt
北上麗花100位	1930952 pt
北上麗花120位	1863929 pt
北上麗花140位	1775961 pt
北上麗花160位	1648640 pt
北上麗花180位	1558744 pt
北上麗花200位	1512278 pt
北上麗花220位	1431956 pt
北上麗花240位	942648 pt
北上麗花260位	489780 pt
北上麗花280位	312112 pt
北上麗花300位	236051 pt
周防桃子60位	3126517 pt
周防桃子80位	3008685 pt
周防桃子100位	2833671 pt
周防桃子120位	2675089 pt
周防桃子140位	2549225 pt
周防桃子160位	2418221 pt
周防桃子180位	2275037 pt
周防桃子200位	2128874 pt
周防桃子220位	1891789 pt
周防桃子240位	1015717 pt
周防桃子260位	557994 pt
周防桃子280位	290669 pt
周防桃子300位	198963 pt
ジュリア60位	2167616 pt
ジュリア80位	2069224 pt
ジュリア100位	2017777 pt
ジュリア120位	2003093 pt
ジュリア140位	1898868 pt
ジュリア160位	1814965 pt
ジュリア180位	1776708 pt
ジュリア200位	1731063 pt
ジュリア220位	1495617 pt
ジュリア240位	1009357 pt
ジュリア260位	573139 pt
ジュリア280位	357401 pt
ジュリア300位	262648 pt
※03/26 01:59 集計時点のポイントですBY SKDN
