春日未来200位	2271004 pt
横山奈緒250位	1510511 pt
横山奈緒260位	1446412 pt
横山奈緒270位	1112123 pt
横山奈緒280位	618335 pt
横山奈緒290位	388824 pt
横山奈緒300位	318196 pt
二階堂千鶴200位	1835518 pt
二階堂千鶴210位	1816094 pt
二階堂千鶴220位	1803496 pt
二階堂千鶴230位	1779320 pt
二階堂千鶴240位	1755477 pt
二階堂千鶴250位	1726284 pt
二階堂千鶴260位	1629492 pt
二階堂千鶴270位	964704 pt
二階堂千鶴280位	535186 pt
二階堂千鶴290位	421425 pt
二階堂千鶴300位	282212 pt
馬場このみ200位	2000829 pt
馬場このみ210位	1979112 pt
馬場このみ220位	1954433 pt
馬場このみ230位	1931154 pt
馬場このみ240位	1909588 pt
馬場このみ250位	1860390 pt
馬場このみ260位	1802084 pt
馬場このみ270位	1359659 pt
馬場このみ280位	687948 pt
馬場このみ290位	566794 pt
馬場このみ300位	398775 pt
大神環200位	1657337 pt
大神環210位	1629644 pt
大神環220位	1616567 pt
大神環230位	1594944 pt
大神環240位	1570938 pt
大神環250位	1531607 pt
大神環260位	1442443 pt
大神環270位	1172036 pt
大神環280位	823634 pt
大神環290位	474487 pt
大神環300位	358877 pt
豊川風花200位	1545861 pt
豊川風花210位	1534849 pt
豊川風花220位	1528146 pt
豊川風花230位	1512505 pt
豊川風花240位	1501472 pt
豊川風花250位	1474519 pt
豊川風花260位	1444678 pt
豊川風花270位	1373694 pt
豊川風花280位	1305361 pt
豊川風花290位	770000 pt
豊川風花300位	475430 pt
宮尾美也200位	2203751 pt
宮尾美也210位	2185832 pt
宮尾美也220位	2174631 pt
宮尾美也230位	2151963 pt
宮尾美也240位	2109798 pt
宮尾美也250位	2094135 pt
宮尾美也260位	2019955 pt
宮尾美也270位	1824490 pt
宮尾美也280位	938597 pt
宮尾美也290位	475111 pt
宮尾美也300位	340099 pt
福田のり子200位	1543654 pt
福田のり子210位	1529923 pt
福田のり子220位	1522395 pt
福田のり子230位	1508005 pt
福田のり子240位	1496911 pt
福田のり子250位	1475170 pt
福田のり子260位	1454359 pt
福田のり子270位	1345004 pt
福田のり子280位	1154923 pt
福田のり子290位	712709 pt
福田のり子300位	567832 pt
真壁瑞希200位	1864597 pt
真壁瑞希210位	1842030 pt
真壁瑞希220位	1806940 pt
真壁瑞希230位	1765416 pt
真壁瑞希240位	1751317 pt
真壁瑞希250位	1721697 pt
真壁瑞希260位	1634842 pt
真壁瑞希270位	1166180 pt
真壁瑞希280位	778850 pt
真壁瑞希290位	547660 pt
真壁瑞希300位	443750 pt
篠宮可憐200位	1942278 pt
篠宮可憐210位	1916442 pt
篠宮可憐220位	1900513 pt
篠宮可憐230位	1875055 pt
篠宮可憐240位	1851230 pt
篠宮可憐250位	1820000 pt
篠宮可憐260位	1707164 pt
篠宮可憐270位	987006 pt
篠宮可憐280位	590451 pt
篠宮可憐290位	374364 pt
篠宮可憐300位	309202 pt
百瀬莉緒200位	1786058 pt
百瀬莉緒210位	1765410 pt
百瀬莉緒220位	1743190 pt
百瀬莉緒230位	1719752 pt
百瀬莉緒240位	1703790 pt
百瀬莉緒250位	1688024 pt
百瀬莉緒260位	1649933 pt
百瀬莉緒270位	1347467 pt
百瀬莉緒280位	733121 pt
百瀬莉緒290位	419165 pt
百瀬莉緒300位	304902 pt
永吉昴200位	1698887 pt
永吉昴210位	1676141 pt
永吉昴220位	1643435 pt
永吉昴230位	1624087 pt
永吉昴240位	1607899 pt
永吉昴250位	1582567 pt
永吉昴260位	1500000 pt
永吉昴270位	1359560 pt
永吉昴280位	675723 pt
永吉昴290位	439429 pt
永吉昴300位	300427 pt
北上麗花200位	1892121 pt
北上麗花210位	1856621 pt
北上麗花220位	1844310 pt
北上麗花230位	1822035 pt
北上麗花240位	1812269 pt
北上麗花250位	1789848 pt
北上麗花260位	1703145 pt
北上麗花270位	1435192 pt
北上麗花280位	620822 pt
北上麗花290位	421813 pt
北上麗花300位	300998 pt
周防桃子200位	2402673 pt
周防桃子210位	2359865 pt
周防桃子220位	2303333 pt
周防桃子230位	2260156 pt
周防桃子240位	2218843 pt
周防桃子250位	2186728 pt
周防桃子260位	2117799 pt
周防桃子270位	1778320 pt
周防桃子280位	1010093 pt
周防桃子290位	596405 pt
周防桃子300位	366969 pt
ジュリア200位	1852305 pt
ジュリア210位	1824480 pt
ジュリア220位	1801935 pt
ジュリア230位	1769784 pt
ジュリア240位	1747775 pt
ジュリア250位	1709565 pt
ジュリア260位	1632066 pt
ジュリア270位	1189269 pt
ジュリア280位	709919 pt
ジュリア290位	507273 pt
ジュリア300位	361870 pt
※03/26 23:01 集計時点のポイントですBY SKDN
