春日未来1位	1452947 pt
田中琴葉6位	1058952 pt
田中琴葉7位	909915 pt
田中琴葉8位	883914 pt
田中琴葉9位	860007 pt
田中琴葉10位	755436 pt
田中琴葉11位	737129 pt
田中琴葉12位	673418 pt
田中琴葉13位	593787 pt
田中琴葉14位	559745 pt
田中琴葉15位	534314 pt
田中琴葉16位	534245 pt
田中琴葉17位	514476 pt
田中琴葉18位	505985 pt
田中琴葉19位	481592 pt
田中琴葉20位	452065 pt
田中琴葉21位	444605 pt
田中琴葉22位	439567 pt
田中琴葉23位	427000 pt
田中琴葉24位	426224 pt
田中琴葉25位	425568 pt
田中琴葉26位	422593 pt
田中琴葉27位	410625 pt
田中琴葉28位	401095 pt
田中琴葉29位	369082 pt
田中琴葉30位	347804 pt
島原エレナ1位	1962545 pt
島原エレナ2位	1417831 pt
島原エレナ3位	825635 pt
島原エレナ4位	721321 pt
島原エレナ5位	669673 pt
島原エレナ6位	608682 pt
島原エレナ7位	546122 pt
島原エレナ8位	408354 pt
島原エレナ9位	401658 pt
島原エレナ10位	386794 pt
島原エレナ11位	342437 pt
島原エレナ12位	342203 pt
島原エレナ13位	320926 pt
島原エレナ14位	303970 pt
島原エレナ15位	294978 pt
島原エレナ16位	284336 pt
島原エレナ17位	236396 pt
島原エレナ18位	234661 pt
島原エレナ19位	233106 pt
島原エレナ20位	206367 pt
島原エレナ21位	196934 pt
島原エレナ22位	178811 pt
島原エレナ23位	172724 pt
島原エレナ24位	162168 pt
島原エレナ25位	152083 pt
島原エレナ26位	150394 pt
島原エレナ27位	145981 pt
島原エレナ28位	135941 pt
島原エレナ29位	135283 pt
島原エレナ30位	128362 pt
佐竹美奈子1位	1542039 pt
佐竹美奈子2位	1248467 pt
佐竹美奈子3位	1074078 pt
佐竹美奈子4位	1006080 pt
佐竹美奈子5位	987629 pt
佐竹美奈子6位	939376 pt
佐竹美奈子7位	859049 pt
佐竹美奈子8位	810804 pt
佐竹美奈子9位	710303 pt
佐竹美奈子10位	706139 pt
佐竹美奈子11位	677837 pt
佐竹美奈子12位	565723 pt
佐竹美奈子13位	563397 pt
佐竹美奈子14位	539626 pt
佐竹美奈子15位	496362 pt
佐竹美奈子16位	485104 pt
佐竹美奈子17位	475349 pt
佐竹美奈子18位	410552 pt
佐竹美奈子19位	397060 pt
佐竹美奈子20位	393263 pt
佐竹美奈子21位	374551 pt
佐竹美奈子22位	358142 pt
佐竹美奈子23位	336298 pt
佐竹美奈子24位	285758 pt
佐竹美奈子25位	283927 pt
佐竹美奈子26位	276625 pt
佐竹美奈子27位	274908 pt
佐竹美奈子28位	273707 pt
佐竹美奈子29位	273262 pt
佐竹美奈子30位	272990 pt
所恵美1位	845093 pt
所恵美2位	843289 pt
所恵美3位	700450 pt
所恵美4位	544743 pt
所恵美5位	531767 pt
所恵美6位	524307 pt
所恵美7位	500682 pt
所恵美8位	479081 pt
所恵美9位	449641 pt
所恵美10位	433438 pt
所恵美11位	397538 pt
所恵美12位	381648 pt
所恵美13位	380716 pt
所恵美14位	377780 pt
所恵美15位	362486 pt
所恵美16位	355891 pt
所恵美17位	350538 pt
所恵美18位	337602 pt
所恵美19位	337521 pt
所恵美20位	334505 pt
所恵美21位	331800 pt
所恵美22位	323920 pt
所恵美23位	310022 pt
所恵美24位	283179 pt
所恵美25位	282909 pt
所恵美26位	280583 pt
所恵美27位	262047 pt
所恵美28位	259643 pt
所恵美29位	257538 pt
所恵美30位	244759 pt
徳川まつり1位	709384 pt
徳川まつり2位	566423 pt
徳川まつり3位	548374 pt
徳川まつり4位	536616 pt
徳川まつり5位	457567 pt
徳川まつり6位	391766 pt
徳川まつり7位	359732 pt
徳川まつり8位	293082 pt
徳川まつり9位	283597 pt
徳川まつり10位	255308 pt
徳川まつり11位	246172 pt
徳川まつり12位	241189 pt
徳川まつり13位	208841 pt
徳川まつり14位	193696 pt
徳川まつり15位	190449 pt
徳川まつり16位	189419 pt
徳川まつり17位	187807 pt
徳川まつり18位	182133 pt
徳川まつり19位	178924 pt
徳川まつり20位	175405 pt
徳川まつり21位	175196 pt
徳川まつり22位	173578 pt
徳川まつり23位	153076 pt
徳川まつり24位	152466 pt
徳川まつり25位	151281 pt
徳川まつり26位	141758 pt
徳川まつり27位	133509 pt
徳川まつり28位	127426 pt
徳川まつり29位	122304 pt
徳川まつり30位	117797 pt
箱崎星梨花1位	1402625 pt
箱崎星梨花2位	940050 pt
箱崎星梨花3位	832354 pt
箱崎星梨花4位	812086 pt
箱崎星梨花5位	742100 pt
箱崎星梨花6位	739161 pt
箱崎星梨花7位	609632 pt
箱崎星梨花8位	556900 pt
箱崎星梨花9位	548289 pt
箱崎星梨花10位	471231 pt
箱崎星梨花11位	425657 pt
箱崎星梨花12位	414095 pt
箱崎星梨花13位	402329 pt
箱崎星梨花14位	386051 pt
箱崎星梨花15位	383219 pt
箱崎星梨花16位	358979 pt
箱崎星梨花17位	327235 pt
箱崎星梨花18位	324458 pt
箱崎星梨花19位	314660 pt
箱崎星梨花20位	311752 pt
箱崎星梨花21位	305558 pt
箱崎星梨花22位	304252 pt
箱崎星梨花23位	296520 pt
箱崎星梨花24位	259320 pt
箱崎星梨花25位	247877 pt
箱崎星梨花26位	226198 pt
箱崎星梨花27位	218171 pt
箱崎星梨花28位	217405 pt
箱崎星梨花29位	217072 pt
箱崎星梨花30位	215055 pt
野々原茜1位	678502 pt
野々原茜2位	353824 pt
野々原茜3位	323521 pt
野々原茜4位	319775 pt
野々原茜5位	309912 pt
野々原茜6位	306501 pt
野々原茜7位	304450 pt
野々原茜8位	234002 pt
野々原茜9位	224892 pt
野々原茜10位	216947 pt
野々原茜11位	202721 pt
野々原茜12位	182881 pt
野々原茜13位	167415 pt
野々原茜14位	164806 pt
野々原茜15位	149505 pt
野々原茜16位	149278 pt
野々原茜17位	147842 pt
野々原茜18位	147027 pt
野々原茜19位	138496 pt
野々原茜20位	126256 pt
野々原茜21位	115265 pt
野々原茜22位	110077 pt
野々原茜23位	109115 pt
野々原茜24位	107079 pt
野々原茜25位	105411 pt
野々原茜26位	104276 pt
野々原茜27位	103564 pt
野々原茜28位	98525 pt
野々原茜29位	97477 pt
野々原茜30位	94473 pt
望月杏奈1位	5093459 pt
望月杏奈2位	2081178 pt
望月杏奈3位	1564310 pt
望月杏奈4位	1044348 pt
望月杏奈5位	958043 pt
望月杏奈6位	945853 pt
望月杏奈7位	825529 pt
望月杏奈8位	809626 pt
望月杏奈9位	806861 pt
望月杏奈10位	671079 pt
望月杏奈11位	666667 pt
望月杏奈12位	602527 pt
望月杏奈13位	586255 pt
望月杏奈14位	552475 pt
望月杏奈15位	529188 pt
望月杏奈16位	494613 pt
望月杏奈17位	491386 pt
望月杏奈18位	471908 pt
望月杏奈19位	428067 pt
望月杏奈20位	422869 pt
望月杏奈21位	402872 pt
望月杏奈22位	400319 pt
望月杏奈23位	395507 pt
望月杏奈24位	393081 pt
望月杏奈25位	380658 pt
望月杏奈26位	349930 pt
望月杏奈27位	338783 pt
望月杏奈28位	335134 pt
望月杏奈29位	328246 pt
望月杏奈30位	327001 pt
ロコ1位	1502979 pt
ロコ2位	1077574 pt
ロコ3位	951121 pt
ロコ4位	836834 pt
ロコ5位	570531 pt
ロコ6位	378347 pt
ロコ7位	378287 pt
ロコ8位	330349 pt
ロコ9位	313003 pt
ロコ10位	312929 pt
ロコ11位	286046 pt
ロコ12位	285976 pt
ロコ13位	279830 pt
ロコ14位	276852 pt
ロコ15位	208302 pt
ロコ16位	207916 pt
ロコ17位	204114 pt
ロコ18位	198036 pt
ロコ19位	196281 pt
ロコ20位	187732 pt
ロコ21位	169135 pt
ロコ22位	166309 pt
ロコ23位	165279 pt
ロコ24位	156700 pt
ロコ25位	150646 pt
ロコ26位	147158 pt
ロコ27位	143248 pt
ロコ28位	138954 pt
ロコ29位	131985 pt
ロコ30位	120778 pt
七尾百合子1位	1234746 pt
七尾百合子2位	673996 pt
七尾百合子3位	661803 pt
七尾百合子4位	639442 pt
七尾百合子5位	611237 pt
七尾百合子6位	603312 pt
七尾百合子7位	549593 pt
七尾百合子8位	474128 pt
七尾百合子9位	449797 pt
七尾百合子10位	426890 pt
七尾百合子11位	422554 pt
七尾百合子12位	416457 pt
七尾百合子13位	414959 pt
七尾百合子14位	412393 pt
七尾百合子15位	405009 pt
七尾百合子16位	398874 pt
七尾百合子17位	392168 pt
七尾百合子18位	381965 pt
七尾百合子19位	362692 pt
七尾百合子20位	352525 pt
七尾百合子21位	321520 pt
七尾百合子22位	307405 pt
七尾百合子23位	290731 pt
七尾百合子24位	282195 pt
七尾百合子25位	277978 pt
七尾百合子26位	270709 pt
七尾百合子27位	259989 pt
七尾百合子28位	258437 pt
七尾百合子29位	256050 pt
七尾百合子30位	253566 pt
高山紗代子1位	1693522 pt
高山紗代子2位	1315834 pt
高山紗代子3位	847170 pt
高山紗代子4位	644171 pt
高山紗代子5位	628837 pt
高山紗代子6位	612422 pt
高山紗代子7位	567266 pt
高山紗代子8位	547851 pt
高山紗代子9位	545304 pt
高山紗代子10位	515965 pt
高山紗代子11位	512056 pt
高山紗代子12位	485849 pt
高山紗代子13位	484020 pt
高山紗代子14位	454363 pt
高山紗代子15位	446811 pt
高山紗代子16位	430685 pt
高山紗代子17位	414243 pt
高山紗代子18位	396372 pt
高山紗代子19位	384267 pt
高山紗代子20位	371480 pt
高山紗代子21位	365136 pt
高山紗代子22位	362354 pt
高山紗代子23位	358300 pt
高山紗代子24位	312688 pt
高山紗代子25位	303852 pt
高山紗代子26位	273483 pt
高山紗代子27位	272096 pt
高山紗代子28位	266183 pt
高山紗代子29位	249645 pt
高山紗代子30位	244545 pt
松田亜利沙1位	935222 pt
松田亜利沙2位	850159 pt
松田亜利沙3位	696063 pt
松田亜利沙4位	681506 pt
松田亜利沙5位	651233 pt
松田亜利沙6位	579493 pt
松田亜利沙7位	546217 pt
松田亜利沙8位	514852 pt
松田亜利沙9位	481919 pt
松田亜利沙10位	453129 pt
松田亜利沙11位	441555 pt
松田亜利沙12位	390248 pt
松田亜利沙13位	325138 pt
松田亜利沙14位	321117 pt
松田亜利沙15位	298229 pt
松田亜利沙16位	256230 pt
松田亜利沙17位	242990 pt
松田亜利沙18位	233454 pt
松田亜利沙19位	215699 pt
松田亜利沙20位	204859 pt
松田亜利沙21位	204848 pt
松田亜利沙22位	184332 pt
松田亜利沙23位	180258 pt
松田亜利沙24位	168240 pt
松田亜利沙25位	167724 pt
松田亜利沙26位	163720 pt
松田亜利沙27位	150449 pt
松田亜利沙28位	146655 pt
松田亜利沙29位	142981 pt
松田亜利沙30位	135963 pt
高坂海美1位	1362105 pt
高坂海美2位	1184810 pt
高坂海美3位	784130 pt
高坂海美4位	709704 pt
高坂海美5位	657954 pt
高坂海美6位	609929 pt
高坂海美7位	438086 pt
高坂海美8位	430396 pt
高坂海美9位	427752 pt
高坂海美10位	384379 pt
高坂海美11位	380213 pt
高坂海美12位	364729 pt
高坂海美13位	347638 pt
高坂海美14位	346347 pt
高坂海美15位	338514 pt
高坂海美16位	288940 pt
高坂海美17位	270395 pt
高坂海美18位	261490 pt
高坂海美19位	260683 pt
高坂海美20位	250136 pt
高坂海美21位	233219 pt
高坂海美22位	218623 pt
高坂海美23位	214226 pt
高坂海美24位	202978 pt
高坂海美25位	199475 pt
高坂海美26位	193526 pt
高坂海美27位	185628 pt
高坂海美28位	176041 pt
高坂海美29位	174778 pt
高坂海美30位	171896 pt
中谷育1位	2505346 pt
中谷育2位	1900001 pt
中谷育3位	599846 pt
中谷育4位	591532 pt
中谷育5位	490911 pt
中谷育6位	395494 pt
中谷育7位	326577 pt
中谷育8位	306271 pt
中谷育9位	281148 pt
中谷育10位	243814 pt
中谷育11位	238055 pt
中谷育12位	223551 pt
中谷育13位	210995 pt
中谷育14位	164425 pt
中谷育15位	156640 pt
中谷育16位	146136 pt
中谷育17位	117133 pt
中谷育18位	106826 pt
中谷育19位	100407 pt
中谷育20位	90284 pt
中谷育21位	89847 pt
中谷育22位	87763 pt
中谷育23位	86992 pt
中谷育24位	82684 pt
中谷育25位	81573 pt
中谷育26位	76212 pt
中谷育27位	69853 pt
中谷育28位	68520 pt
中谷育29位	68181 pt
中谷育30位	65577 pt
天空橋朋花1位	2009849 pt
天空橋朋花2位	1307611 pt
天空橋朋花3位	1236918 pt
天空橋朋花4位	1205969 pt
天空橋朋花5位	1139944 pt
天空橋朋花6位	1094600 pt
天空橋朋花7位	1022001 pt
天空橋朋花8位	898548 pt
天空橋朋花9位	870372 pt
天空橋朋花10位	673139 pt
天空橋朋花11位	666177 pt
天空橋朋花12位	583974 pt
天空橋朋花13位	548747 pt
天空橋朋花14位	517407 pt
天空橋朋花15位	448255 pt
天空橋朋花16位	420727 pt
天空橋朋花17位	396600 pt
天空橋朋花18位	389913 pt
天空橋朋花19位	383013 pt
天空橋朋花20位	370846 pt
天空橋朋花21位	365986 pt
天空橋朋花22位	339820 pt
天空橋朋花23位	337203 pt
天空橋朋花24位	333522 pt
天空橋朋花25位	320831 pt
天空橋朋花26位	292331 pt
天空橋朋花27位	255305 pt
天空橋朋花28位	238433 pt
天空橋朋花29位	238267 pt
天空橋朋花30位	232199 pt
エミリー1位	1031997 pt
エミリー2位	888946 pt
エミリー3位	425999 pt
エミリー4位	406855 pt
エミリー5位	383880 pt
エミリー6位	366694 pt
エミリー7位	333633 pt
エミリー8位	312279 pt
エミリー9位	291101 pt
エミリー10位	279259 pt
エミリー11位	231329 pt
エミリー12位	220812 pt
エミリー13位	214453 pt
エミリー14位	212008 pt
エミリー15位	208149 pt
エミリー16位	207384 pt
エミリー17位	202133 pt
エミリー18位	183680 pt
エミリー19位	163374 pt
エミリー20位	159849 pt
エミリー21位	152590 pt
エミリー22位	152535 pt
エミリー23位	148921 pt
エミリー24位	140680 pt
エミリー25位	138282 pt
エミリー26位	137228 pt
エミリー27位	133895 pt
エミリー28位	133834 pt
エミリー29位	121875 pt
エミリー30位	116523 pt
北沢志保1位	1053077 pt
北沢志保2位	1000785 pt
北沢志保3位	758912 pt
北沢志保4位	723185 pt
北沢志保5位	653147 pt
北沢志保6位	608686 pt
北沢志保7位	592625 pt
北沢志保8位	560014 pt
北沢志保9位	527867 pt
北沢志保10位	505445 pt
北沢志保11位	504942 pt
北沢志保12位	504878 pt
北沢志保13位	504444 pt
北沢志保14位	494144 pt
北沢志保15位	486322 pt
北沢志保16位	475610 pt
北沢志保17位	465168 pt
北沢志保18位	409349 pt
北沢志保19位	380816 pt
北沢志保20位	378338 pt
北沢志保21位	328141 pt
北沢志保22位	320798 pt
北沢志保23位	274165 pt
北沢志保24位	270691 pt
北沢志保25位	264208 pt
北沢志保26位	263410 pt
北沢志保27位	262646 pt
北沢志保28位	251849 pt
北沢志保29位	249210 pt
北沢志保30位	245490 pt
舞浜歩1位	461681 pt
舞浜歩2位	443774 pt
舞浜歩3位	383614 pt
舞浜歩4位	367479 pt
舞浜歩5位	353849 pt
舞浜歩6位	346105 pt
舞浜歩7位	327966 pt
舞浜歩8位	301925 pt
舞浜歩9位	300412 pt
舞浜歩10位	263909 pt
舞浜歩11位	250537 pt
舞浜歩12位	246728 pt
舞浜歩13位	239354 pt
舞浜歩14位	198014 pt
舞浜歩15位	195402 pt
舞浜歩16位	192295 pt
舞浜歩17位	170879 pt
舞浜歩18位	157902 pt
舞浜歩19位	130139 pt
舞浜歩20位	128501 pt
舞浜歩21位	120572 pt
舞浜歩22位	116033 pt
舞浜歩23位	109657 pt
舞浜歩24位	108532 pt
舞浜歩25位	104916 pt
舞浜歩26位	103019 pt
舞浜歩27位	101213 pt
舞浜歩28位	100475 pt
舞浜歩29位	99441 pt
舞浜歩30位	93681 pt
木下ひなた1位	443946 pt
木下ひなた2位	421498 pt
木下ひなた3位	343242 pt
木下ひなた4位	299652 pt
木下ひなた5位	264484 pt
木下ひなた6位	240499 pt
木下ひなた7位	189639 pt
木下ひなた8位	180572 pt
木下ひなた9位	179342 pt
木下ひなた10位	177043 pt
木下ひなた11位	173150 pt
木下ひなた12位	158840 pt
木下ひなた13位	137984 pt
木下ひなた14位	128206 pt
木下ひなた15位	124831 pt
木下ひなた16位	121124 pt
木下ひなた17位	113178 pt
木下ひなた18位	108272 pt
木下ひなた19位	103584 pt
木下ひなた20位	101936 pt
木下ひなた21位	101074 pt
木下ひなた22位	100121 pt
木下ひなた23位	87973 pt
木下ひなた24位	87756 pt
木下ひなた25位	87209 pt
木下ひなた26位	84081 pt
木下ひなた27位	77035 pt
木下ひなた28位	74373 pt
木下ひなた29位	71998 pt
木下ひなた30位	71469 pt
矢吹可奈1位	1169228 pt
矢吹可奈2位	1019769 pt
矢吹可奈3位	796754 pt
矢吹可奈4位	787245 pt
矢吹可奈5位	705527 pt
矢吹可奈6位	695864 pt
矢吹可奈7位	664171 pt
矢吹可奈8位	611982 pt
矢吹可奈9位	483420 pt
矢吹可奈10位	440288 pt
矢吹可奈11位	415989 pt
矢吹可奈12位	407637 pt
矢吹可奈13位	363863 pt
矢吹可奈14位	351072 pt
矢吹可奈15位	351053 pt
矢吹可奈16位	289981 pt
矢吹可奈17位	280238 pt
矢吹可奈18位	278969 pt
矢吹可奈19位	278140 pt
矢吹可奈20位	268102 pt
矢吹可奈21位	261106 pt
矢吹可奈22位	222177 pt
矢吹可奈23位	216013 pt
矢吹可奈24位	209675 pt
矢吹可奈25位	206898 pt
矢吹可奈26位	199279 pt
矢吹可奈27位	165868 pt
矢吹可奈28位	165503 pt
矢吹可奈29位	164925 pt
矢吹可奈30位	157540 pt
横山奈緒1位	1008354 pt
横山奈緒2位	759966 pt
横山奈緒3位	677501 pt
横山奈緒4位	591699 pt
横山奈緒5位	507950 pt
横山奈緒6位	505021 pt
横山奈緒7位	503541 pt
横山奈緒8位	473842 pt
横山奈緒9位	463059 pt
横山奈緒10位	434796 pt
横山奈緒11位	387319 pt
横山奈緒12位	381564 pt
横山奈緒13位	379721 pt
横山奈緒14位	362611 pt
横山奈緒15位	348564 pt
横山奈緒16位	326352 pt
横山奈緒17位	317544 pt
横山奈緒18位	256806 pt
横山奈緒19位	231595 pt
横山奈緒20位	229611 pt
横山奈緒21位	225710 pt
横山奈緒22位	214026 pt
横山奈緒23位	208460 pt
横山奈緒24位	204148 pt
横山奈緒25位	189926 pt
横山奈緒26位	186090 pt
横山奈緒27位	185768 pt
横山奈緒28位	181501 pt
横山奈緒29位	179138 pt
横山奈緒30位	175668 pt
二階堂千鶴1位	999399 pt
二階堂千鶴2位	876559 pt
二階堂千鶴3位	571286 pt
二階堂千鶴4位	417859 pt
二階堂千鶴5位	411833 pt
二階堂千鶴6位	366285 pt
二階堂千鶴7位	309041 pt
二階堂千鶴8位	303593 pt
二階堂千鶴9位	290390 pt
二階堂千鶴10位	288736 pt
二階堂千鶴11位	244324 pt
二階堂千鶴12位	193816 pt
二階堂千鶴13位	187035 pt
二階堂千鶴14位	177028 pt
二階堂千鶴15位	159203 pt
二階堂千鶴16位	159125 pt
二階堂千鶴17位	154354 pt
二階堂千鶴18位	140502 pt
二階堂千鶴19位	128803 pt
二階堂千鶴20位	123615 pt
二階堂千鶴21位	115473 pt
二階堂千鶴22位	112909 pt
二階堂千鶴23位	112306 pt
二階堂千鶴24位	110384 pt
二階堂千鶴25位	107679 pt
二階堂千鶴26位	104020 pt
二階堂千鶴27位	103443 pt
二階堂千鶴28位	100526 pt
二階堂千鶴29位	99540 pt
二階堂千鶴30位	94629 pt
馬場このみ1位	1223739 pt
馬場このみ2位	1020333 pt
馬場このみ3位	866965 pt
馬場このみ4位	675035 pt
馬場このみ5位	636493 pt
馬場このみ6位	502724 pt
馬場このみ7位	447968 pt
馬場このみ8位	438411 pt
馬場このみ9位	433791 pt
馬場このみ10位	374638 pt
馬場このみ11位	365111 pt
馬場このみ12位	362222 pt
馬場このみ13位	361084 pt
馬場このみ14位	355100 pt
馬場このみ15位	347631 pt
馬場このみ16位	334133 pt
馬場このみ17位	310656 pt
馬場このみ18位	310283 pt
馬場このみ19位	309633 pt
馬場このみ20位	298276 pt
馬場このみ21位	296715 pt
馬場このみ22位	290348 pt
馬場このみ23位	289899 pt
馬場このみ24位	288260 pt
馬場このみ25位	284992 pt
馬場このみ26位	265750 pt
馬場このみ27位	242466 pt
馬場このみ28位	240512 pt
馬場このみ29位	219587 pt
馬場このみ30位	216538 pt
大神環1位	1001626 pt
大神環2位	971786 pt
大神環3位	734011 pt
大神環4位	604274 pt
大神環5位	584232 pt
大神環6位	440376 pt
大神環7位	404717 pt
大神環8位	313635 pt
大神環9位	313529 pt
大神環10位	295715 pt
大神環11位	240474 pt
大神環12位	235175 pt
大神環13位	218521 pt
大神環14位	212384 pt
大神環15位	208116 pt
大神環16位	204124 pt
大神環17位	203604 pt
大神環18位	200680 pt
大神環19位	183214 pt
大神環20位	176429 pt
大神環21位	176214 pt
大神環22位	162149 pt
大神環23位	151624 pt
大神環24位	144413 pt
大神環25位	140957 pt
大神環26位	138837 pt
大神環27位	131031 pt
大神環28位	127175 pt
大神環29位	126705 pt
大神環30位	126174 pt
豊川風花1位	934436 pt
豊川風花2位	698104 pt
豊川風花3位	480199 pt
豊川風花4位	422313 pt
豊川風花5位	401609 pt
豊川風花6位	328376 pt
豊川風花7位	286121 pt
豊川風花8位	272636 pt
豊川風花9位	240813 pt
豊川風花10位	238014 pt
豊川風花11位	218388 pt
豊川風花12位	201283 pt
豊川風花13位	185545 pt
豊川風花14位	182284 pt
豊川風花15位	173442 pt
豊川風花16位	159463 pt
豊川風花17位	153075 pt
豊川風花18位	147725 pt
豊川風花19位	140984 pt
豊川風花20位	140021 pt
豊川風花21位	136347 pt
豊川風花22位	121414 pt
豊川風花23位	119866 pt
豊川風花24位	118099 pt
豊川風花25位	117471 pt
豊川風花26位	110836 pt
豊川風花27位	106335 pt
豊川風花28位	103345 pt
豊川風花29位	99774 pt
豊川風花30位	99441 pt
宮尾美也1位	3727248 pt
宮尾美也2位	1586721 pt
宮尾美也3位	1337940 pt
宮尾美也4位	1122575 pt
宮尾美也5位	968849 pt
宮尾美也6位	719784 pt
宮尾美也7位	565060 pt
宮尾美也8位	494626 pt
宮尾美也9位	438797 pt
宮尾美也10位	411098 pt
宮尾美也11位	372863 pt
宮尾美也12位	318159 pt
宮尾美也13位	315901 pt
宮尾美也14位	308322 pt
宮尾美也15位	303008 pt
宮尾美也16位	294901 pt
宮尾美也17位	277563 pt
宮尾美也18位	273533 pt
宮尾美也19位	221835 pt
宮尾美也20位	193277 pt
宮尾美也21位	189795 pt
宮尾美也22位	159431 pt
宮尾美也23位	151693 pt
宮尾美也24位	151066 pt
宮尾美也25位	143700 pt
宮尾美也26位	136829 pt
宮尾美也27位	131864 pt
宮尾美也28位	126224 pt
宮尾美也29位	123118 pt
宮尾美也30位	115369 pt
福田のり子1位	547626 pt
福田のり子2位	478976 pt
福田のり子3位	308535 pt
福田のり子4位	299608 pt
福田のり子5位	299344 pt
福田のり子6位	292125 pt
福田のり子7位	267222 pt
福田のり子8位	259420 pt
福田のり子9位	222177 pt
福田のり子10位	216521 pt
福田のり子11位	211342 pt
福田のり子12位	208219 pt
福田のり子13位	192512 pt
福田のり子14位	172732 pt
福田のり子15位	167606 pt
福田のり子16位	158110 pt
福田のり子17位	152198 pt
福田のり子18位	146259 pt
福田のり子19位	142942 pt
福田のり子20位	141550 pt
福田のり子21位	138623 pt
福田のり子22位	130103 pt
福田のり子23位	114627 pt
福田のり子24位	111064 pt
福田のり子25位	109771 pt
福田のり子26位	101286 pt
福田のり子27位	101008 pt
福田のり子28位	95497 pt
福田のり子29位	95309 pt
福田のり子30位	93285 pt
真壁瑞希1位	1513474 pt
真壁瑞希2位	910728 pt
真壁瑞希3位	839793 pt
真壁瑞希4位	684667 pt
真壁瑞希5位	581327 pt
真壁瑞希6位	575258 pt
真壁瑞希7位	462467 pt
真壁瑞希8位	457374 pt
真壁瑞希9位	417773 pt
真壁瑞希10位	355284 pt
真壁瑞希11位	347246 pt
真壁瑞希12位	334441 pt
真壁瑞希13位	320050 pt
真壁瑞希14位	318723 pt
真壁瑞希15位	291810 pt
真壁瑞希16位	277983 pt
真壁瑞希17位	268822 pt
真壁瑞希18位	266640 pt
真壁瑞希19位	266432 pt
真壁瑞希20位	265799 pt
真壁瑞希21位	262493 pt
真壁瑞希22位	234357 pt
真壁瑞希23位	229181 pt
真壁瑞希24位	217407 pt
真壁瑞希25位	209022 pt
真壁瑞希26位	203229 pt
真壁瑞希27位	183747 pt
真壁瑞希28位	169540 pt
真壁瑞希29位	166124 pt
真壁瑞希30位	165781 pt
篠宮可憐1位	1003993 pt
篠宮可憐2位	786458 pt
篠宮可憐3位	779816 pt
篠宮可憐4位	680406 pt
篠宮可憐5位	675617 pt
篠宮可憐6位	414377 pt
篠宮可憐7位	342814 pt
篠宮可憐8位	301281 pt
篠宮可憐9位	263585 pt
篠宮可憐10位	256381 pt
篠宮可憐11位	250312 pt
篠宮可憐12位	233229 pt
篠宮可憐13位	191190 pt
篠宮可憐14位	188845 pt
篠宮可憐15位	188219 pt
篠宮可憐16位	185075 pt
篠宮可憐17位	181657 pt
