春日未来60位	2313906 pt
松田亜利沙180位	1400074 pt
松田亜利沙200位	1332381 pt
松田亜利沙220位	1177016 pt
松田亜利沙240位	939094 pt
松田亜利沙260位	466897 pt
松田亜利沙280位	270111 pt
松田亜利沙300位	162224 pt
高坂海美60位	2301105 pt
高坂海美80位	2203879 pt
高坂海美100位	2101847 pt
高坂海美120位	2016813 pt
高坂海美140位	1999999 pt
高坂海美160位	1887736 pt
高坂海美180位	1768653 pt
高坂海美200位	1716537 pt
高坂海美220位	1609991 pt
高坂海美240位	1265130 pt
高坂海美260位	912074 pt
高坂海美280位	527153 pt
高坂海美300位	305680 pt
中谷育60位	1612950 pt
中谷育80位	1514877 pt
中谷育100位	1484453 pt
中谷育120位	1400000 pt
中谷育140位	1292478 pt
中谷育160位	1157825 pt
中谷育180位	1082857 pt
中谷育200位	1003344 pt
中谷育220位	928613 pt
中谷育240位	729464 pt
中谷育260位	445855 pt
中谷育280位	300861 pt
中谷育300位	209010 pt
天空橋朋花60位	2204887 pt
天空橋朋花80位	2099083 pt
天空橋朋花100位	2027087 pt
天空橋朋花120位	2000609 pt
天空橋朋花140位	1899484 pt
天空橋朋花160位	1810081 pt
天空橋朋花180位	1729742 pt
天空橋朋花200位	1688945 pt
天空橋朋花220位	1504170 pt
天空橋朋花240位	1066929 pt
天空橋朋花260位	537139 pt
天空橋朋花280位	319555 pt
天空橋朋花300位	194791 pt
エミリー60位	1937177 pt
エミリー80位	1800250 pt
エミリー100位	1672463 pt
エミリー120位	1591390 pt
エミリー140位	1509272 pt
エミリー160位	1406477 pt
エミリー180位	1310522 pt
エミリー200位	1187303 pt
エミリー220位	1013466 pt
エミリー240位	557062 pt
エミリー260位	339400 pt
エミリー280位	193331 pt
エミリー300位	128623 pt
北沢志保60位	3003971 pt
北沢志保80位	2800102 pt
北沢志保100位	2554738 pt
北沢志保120位	2465604 pt
北沢志保140位	2295828 pt
北沢志保160位	2114723 pt
北沢志保180位	2046609 pt
北沢志保200位	1925139 pt
北沢志保220位	1479851 pt
北沢志保240位	857770 pt
北沢志保260位	513945 pt
北沢志保280位	270790 pt
北沢志保300位	194205 pt
舞浜歩60位	1511755 pt
舞浜歩80位	1414200 pt
舞浜歩100位	1274479 pt
舞浜歩120位	1208567 pt
舞浜歩140位	1110827 pt
舞浜歩160位	1041005 pt
舞浜歩180位	984664 pt
舞浜歩200位	922103 pt
舞浜歩220位	770095 pt
舞浜歩240位	540893 pt
舞浜歩260位	275731 pt
舞浜歩280位	181269 pt
舞浜歩300位	136353 pt
木下ひなた60位	1627242 pt
木下ひなた80位	1509950 pt
木下ひなた100位	1438147 pt
木下ひなた120位	1372945 pt
木下ひなた140位	1224858 pt
木下ひなた160位	1150230 pt
木下ひなた180位	1052480 pt
木下ひなた200位	910030 pt
木下ひなた220位	599180 pt
木下ひなた240位	416811 pt
木下ひなた260位	303328 pt
木下ひなた280位	221979 pt
木下ひなた300位	164123 pt
矢吹可奈60位	2012345 pt
矢吹可奈80位	1965767 pt
矢吹可奈100位	1815015 pt
矢吹可奈120位	1713602 pt
矢吹可奈140位	1615349 pt
矢吹可奈160位	1519821 pt
矢吹可奈180位	1470750 pt
矢吹可奈200位	1421532 pt
矢吹可奈220位	1279358 pt
矢吹可奈240位	1017059 pt
矢吹可奈260位	513673 pt
矢吹可奈280位	281632 pt
矢吹可奈300位	201945 pt
横山奈緒60位	2014115 pt
横山奈緒80位	2000000 pt
横山奈緒100位	1760841 pt
横山奈緒120位	1614070 pt
横山奈緒140位	1511915 pt
横山奈緒160位	1434576 pt
横山奈緒180位	1361815 pt
横山奈緒200位	1218900 pt
横山奈緒220位	1065889 pt
横山奈緒240位	735140 pt
横山奈緒260位	373917 pt
横山奈緒280位	239396 pt
横山奈緒300位	147166 pt
二階堂千鶴60位	2006506 pt
二階堂千鶴80位	1928315 pt
二階堂千鶴100位	1762712 pt
二階堂千鶴120位	1657857 pt
二階堂千鶴140位	1581200 pt
二階堂千鶴160位	1511597 pt
二階堂千鶴180位	1427898 pt
二階堂千鶴200位	1345255 pt
二階堂千鶴220位	1153390 pt
二階堂千鶴240位	836019 pt
二階堂千鶴260位	480401 pt
二階堂千鶴280位	262653 pt
二階堂千鶴300位	187220 pt
馬場このみ60位	2400627 pt
馬場このみ80位	2176148 pt
馬場このみ100位	2064367 pt
馬場このみ120位	2011557 pt
馬場このみ140位	1957155 pt
馬場このみ160位	1825647 pt
馬場このみ180位	1740014 pt
馬場このみ200位	1639533 pt
馬場このみ220位	1184385 pt
馬場このみ240位	626319 pt
馬場このみ260位	331814 pt
馬場このみ280位	243231 pt
馬場このみ300位	168082 pt
大神環60位	1789497 pt
大神環80位	1574125 pt
大神環100位	1502082 pt
大神環120位	1403618 pt
大神環140位	1284499 pt
大神環160位	1200488 pt
大神環180位	1114799 pt
大神環200位	1057348 pt
大神環220位	919588 pt
大神環240位	640824 pt
大神環260位	346299 pt
大神環280位	229947 pt
大神環300位	151234 pt
豊川風花60位	1657734 pt
豊川風花80位	1539159 pt
豊川風花100位	1485362 pt
豊川風花120位	1407497 pt
豊川風花140位	1316856 pt
豊川風花160位	1215643 pt
豊川風花180位	1142258 pt
豊川風花200位	1062942 pt
豊川風花220位	954601 pt
豊川風花240位	659149 pt
豊川風花260位	410342 pt
豊川風花280位	254444 pt
豊川風花300位	195024 pt
宮尾美也60位	2216136 pt
宮尾美也80位	2030257 pt
宮尾美也100位	2003191 pt
宮尾美也120位	1898874 pt
宮尾美也140位	1772820 pt
宮尾美也160位	1561527 pt
宮尾美也180位	1462834 pt
宮尾美也200位	1386296 pt
宮尾美也220位	1047202 pt
宮尾美也240位	772651 pt
宮尾美也260位	447479 pt
宮尾美也280位	250482 pt
宮尾美也300位	158369 pt
福田のり子60位	1470513 pt
福田のり子80位	1345939 pt
福田のり子100位	1231071 pt
福田のり子120位	1133650 pt
福田のり子140位	1033122 pt
福田のり子160位	985419 pt
福田のり子180位	917439 pt
福田のり子200位	841324 pt
福田のり子220位	773899 pt
福田のり子240位	618418 pt
福田のり子260位	414727 pt
福田のり子280位	311054 pt
福田のり子300位	210217 pt
真壁瑞希60位	2209433 pt
真壁瑞希80位	2106644 pt
真壁瑞希100位	2017172 pt
真壁瑞希120位	2000000 pt
真壁瑞希140位	1830827 pt
真壁瑞希160位	1708493 pt
真壁瑞希180位	1601844 pt
真壁瑞希200位	1494017 pt
真壁瑞希220位	1234911 pt
真壁瑞希240位	895590 pt
真壁瑞希260位	507312 pt
真壁瑞希280位	355619 pt
真壁瑞希300位	242306 pt
篠宮可憐60位	2000000 pt
篠宮可憐80位	1861081 pt
篠宮可憐100位	1781256 pt
篠宮可憐120位	1700401 pt
篠宮可憐140位	1566115 pt
篠宮可憐160位	1500532 pt
篠宮可憐180位	1416509 pt
篠宮可憐200位	1357091 pt
篠宮可憐220位	1199519 pt
篠宮可憐240位	837424 pt
篠宮可憐260位	515196 pt
篠宮可憐280位	308644 pt
篠宮可憐300位	223516 pt
百瀬莉緒60位	2004381 pt
百瀬莉緒80位	1906838 pt
百瀬莉緒100位	1805092 pt
百瀬莉緒120位	1701701 pt
百瀬莉緒140位	1604959 pt
百瀬莉緒160位	1528106 pt
百瀬莉緒180位	1437949 pt
百瀬莉緒200位	1353291 pt
百瀬莉緒220位	1131206 pt
百瀬莉緒240位	660197 pt
百瀬莉緒260位	421744 pt
百瀬莉緒280位	243648 pt
百瀬莉緒300位	162401 pt
永吉昴60位	2001116 pt
永吉昴80位	1843071 pt
永吉昴100位	1709710 pt
永吉昴120位	1574540 pt
永吉昴140位	1480992 pt
永吉昴160位	1406256 pt
永吉昴180位	1279385 pt
永吉昴200位	1211765 pt
永吉昴220位	922908 pt
永吉昴240位	576123 pt
永吉昴260位	335930 pt
永吉昴280位	189588 pt
永吉昴300位	129131 pt
北上麗花60位	2017378 pt
北上麗花80位	1995857 pt
北上麗花100位	1849038 pt
北上麗花120位	1773884 pt
北上麗花140位	1644622 pt
北上麗花160位	1536066 pt
北上麗花180位	1468524 pt
北上麗花200位	1395564 pt
北上麗花220位	1274731 pt
北上麗花240位	708258 pt
北上麗花260位	402376 pt
北上麗花280位	255835 pt
北上麗花300位	180063 pt
周防桃子60位	3068709 pt
周防桃子80位	3006315 pt
周防桃子100位	2795776 pt
周防桃子120位	2617470 pt
周防桃子140位	2505473 pt
周防桃子160位	2358938 pt
周防桃子180位	2155194 pt
周防桃子200位	2041240 pt
周防桃子220位	1682743 pt
周防桃子240位	816939 pt
周防桃子260位	408692 pt
周防桃子280位	242602 pt
周防桃子300位	163192 pt
ジュリア60位	2127336 pt
ジュリア80位	2042587 pt
ジュリア100位	2006954 pt
ジュリア120位	1949485 pt
ジュリア140位	1843342 pt
ジュリア160位	1770007 pt
ジュリア180位	1731163 pt
ジュリア200位	1653692 pt
ジュリア220位	1312616 pt
ジュリア240位	898622 pt
ジュリア260位	535484 pt
ジュリア280位	335509 pt
ジュリア300位	242924 pt
※03/25 22:02 集計時点のポイントですBY SKDN
