春日未来200位	2081880 pt
野々原茜290位	338268 pt
野々原茜300位	281567 pt
望月杏奈200位	2319001 pt
望月杏奈210位	2277397 pt
望月杏奈220位	2209716 pt
望月杏奈230位	2148029 pt
望月杏奈240位	2100383 pt
望月杏奈250位	1814037 pt
望月杏奈260位	1448878 pt
望月杏奈270位	969800 pt
望月杏奈280位	603419 pt
望月杏奈290位	405881 pt
望月杏奈300位	337030 pt
ロコ200位	1703383 pt
ロコ210位	1688577 pt
ロコ220位	1652045 pt
ロコ230位	1619166 pt
ロコ240位	1577366 pt
ロコ250位	1501661 pt
ロコ260位	1206569 pt
ロコ270位	843352 pt
ロコ280位	533721 pt
ロコ290位	419966 pt
ロコ300位	323282 pt
七尾百合子200位	2567909 pt
七尾百合子210位	2510732 pt
七尾百合子220位	2480511 pt
七尾百合子230位	2358168 pt
七尾百合子240位	2241543 pt
七尾百合子250位	1824334 pt
七尾百合子260位	1168715 pt
七尾百合子270位	900039 pt
七尾百合子280位	552849 pt
七尾百合子290位	401445 pt
七尾百合子300位	340482 pt
高山紗代子200位	2074483 pt
高山紗代子210位	2059893 pt
高山紗代子220位	2025782 pt
高山紗代子230位	2006527 pt
高山紗代子240位	1943105 pt
高山紗代子250位	1665670 pt
高山紗代子260位	1270537 pt
高山紗代子270位	900082 pt
高山紗代子280位	567114 pt
高山紗代子290位	451244 pt
高山紗代子300位	383039 pt
松田亜利沙200位	1620960 pt
松田亜利沙210位	1597070 pt
松田亜利沙220位	1573093 pt
松田亜利沙230位	1541759 pt
松田亜利沙240位	1518948 pt
松田亜利沙250位	1471389 pt
松田亜利沙260位	996430 pt
松田亜利沙270位	631142 pt
松田亜利沙280位	501044 pt
松田亜利沙290位	362799 pt
松田亜利沙300位	294913 pt
高坂海美200位	2152264 pt
高坂海美210位	2127541 pt
高坂海美220位	2098984 pt
高坂海美230位	2071172 pt
高坂海美240位	2024542 pt
高坂海美250位	1899935 pt
高坂海美260位	1638389 pt
高坂海美270位	1190368 pt
高坂海美280位	832309 pt
高坂海美290位	454833 pt
高坂海美300位	348507 pt
中谷育200位	1428971 pt
中谷育210位	1405675 pt
中谷育220位	1391616 pt
中谷育230位	1361405 pt
中谷育240位	1313038 pt
中谷育250位	1165284 pt
中谷育260位	1050941 pt
中谷育270位	846178 pt
中谷育280位	606231 pt
中谷育290位	436114 pt
中谷育300位	349796 pt
天空橋朋花200位	2041896 pt
天空橋朋花210位	2028040 pt
天空橋朋花220位	2014421 pt
天空橋朋花230位	1990009 pt
天空橋朋花240位	1917551 pt
天空橋朋花250位	1776678 pt
天空橋朋花260位	1535073 pt
天空橋朋花270位	946941 pt
天空橋朋花280位	581134 pt
天空橋朋花290位	359027 pt
天空橋朋花300位	261350 pt
エミリー200位	1516826 pt
エミリー210位	1503615 pt
エミリー220位	1464274 pt
エミリー230位	1367957 pt
エミリー240位	1320331 pt
エミリー250位	1153066 pt
エミリー260位	912647 pt
エミリー270位	547360 pt
エミリー280位	410269 pt
エミリー290位	349727 pt
エミリー300位	260038 pt
北沢志保200位	2135938 pt
北沢志保210位	2101489 pt
北沢志保220位	2060128 pt
北沢志保230位	2001274 pt
北沢志保240位	1964635 pt
北沢志保250位	1738983 pt
北沢志保260位	1243403 pt
北沢志保270位	880992 pt
北沢志保280位	546697 pt
北沢志保290位	365519 pt
北沢志保300位	301486 pt
舞浜歩200位	1216988 pt
舞浜歩210位	1188631 pt
舞浜歩220位	1156206 pt
舞浜歩230位	1124184 pt
舞浜歩240位	1060169 pt
舞浜歩250位	1005417 pt
舞浜歩260位	744383 pt
舞浜歩270位	438951 pt
舞浜歩280位	320158 pt
舞浜歩290位	267141 pt
舞浜歩300位	213009 pt
木下ひなた200位	1247828 pt
木下ひなた210位	1219765 pt
木下ひなた220位	1173162 pt
木下ひなた230位	1109673 pt
木下ひなた240位	1082300 pt
木下ひなた250位	1015017 pt
木下ひなた260位	881354 pt
木下ひなた270位	750884 pt
木下ひなた280位	609810 pt
木下ひなた290位	456174 pt
木下ひなた300位	402985 pt
矢吹可奈200位	1757228 pt
矢吹可奈210位	1725820 pt
矢吹可奈220位	1705995 pt
矢吹可奈230位	1689380 pt
矢吹可奈240位	1652272 pt
矢吹可奈250位	1570142 pt
矢吹可奈260位	1424005 pt
矢吹可奈270位	1260782 pt
矢吹可奈280位	669717 pt
矢吹可奈290位	515112 pt
矢吹可奈300位	291901 pt
横山奈緒200位	1502295 pt
横山奈緒210位	1475554 pt
横山奈緒220位	1433089 pt
横山奈緒230位	1391314 pt
横山奈緒240位	1357409 pt
横山奈緒250位	1201399 pt
横山奈緒260位	1093397 pt
横山奈緒270位	846041 pt
横山奈緒280位	494014 pt
横山奈緒290位	350893 pt
横山奈緒300位	281550 pt
二階堂千鶴200位	1713797 pt
二階堂千鶴210位	1689944 pt
二階堂千鶴220位	1663771 pt
二階堂千鶴230位	1613626 pt
二階堂千鶴240位	1567419 pt
二階堂千鶴250位	1478130 pt
二階堂千鶴260位	1068182 pt
二階堂千鶴270位	782114 pt
二階堂千鶴280位	445738 pt
二階堂千鶴290位	357157 pt
二階堂千鶴300位	244111 pt
馬場このみ200位	1778397 pt
馬場このみ210位	1722427 pt
馬場このみ220位	1646408 pt
馬場このみ230位	1597209 pt
馬場このみ240位	1501495 pt
馬場このみ250位	1368244 pt
馬場このみ260位	1116881 pt
馬場このみ270位	932155 pt
馬場このみ280位	520254 pt
馬場このみ290位	402002 pt
馬場このみ300位	329751 pt
大神環200位	1457347 pt
大神環210位	1435009 pt
大神環220位	1417003 pt
大神環230位	1376660 pt
大神環240位	1330052 pt
大神環250位	1218867 pt
大神環260位	1081170 pt
大神環270位	782995 pt
大神環280位	638204 pt
大神環290位	383865 pt
大神環300位	338744 pt
豊川風花200位	1360859 pt
豊川風花210位	1341243 pt
豊川風花220位	1321073 pt
豊川風花230位	1297163 pt
豊川風花240位	1276497 pt
豊川風花250位	1211819 pt
豊川風花260位	1037276 pt
豊川風花270位	808842 pt
豊川風花280位	758860 pt
豊川風花290位	618837 pt
豊川風花300位	438590 pt
宮尾美也200位	1857728 pt
宮尾美也210位	1818814 pt
宮尾美也220位	1776048 pt
宮尾美也230位	1739392 pt
宮尾美也240位	1701779 pt
宮尾美也250位	1600788 pt
宮尾美也260位	1465404 pt
宮尾美也270位	1249658 pt
宮尾美也280位	892818 pt
宮尾美也290位	447479 pt
宮尾美也300位	335020 pt
福田のり子200位	1306342 pt
福田のり子210位	1277056 pt
福田のり子220位	1252754 pt
福田のり子230位	1228838 pt
福田のり子240位	1211988 pt
福田のり子250位	1170555 pt
福田のり子260位	1128110 pt
福田のり子270位	1041010 pt
福田のり子280位	859120 pt
福田のり子290位	596657 pt
福田のり子300位	402245 pt
真壁瑞希200位	1715773 pt
真壁瑞希210位	1690700 pt
真壁瑞希220位	1645039 pt
真壁瑞希230位	1622841 pt
真壁瑞希240位	1591536 pt
真壁瑞希250位	1508048 pt
真壁瑞希260位	1219004 pt
真壁瑞希270位	865965 pt
真壁瑞希280位	637002 pt
真壁瑞希290位	503432 pt
真壁瑞希300位	407455 pt
篠宮可憐200位	1771578 pt
篠宮可憐210位	1746478 pt
篠宮可憐220位	1720083 pt
篠宮可憐230位	1698854 pt
篠宮可憐240位	1625748 pt
篠宮可憐250位	1545171 pt
篠宮可憐260位	1280587 pt
篠宮可憐270位	895175 pt
篠宮可憐280位	523650 pt
篠宮可憐290位	355356 pt
篠宮可憐300位	295876 pt
百瀬莉緒200位	1625984 pt
百瀬莉緒210位	1601920 pt
百瀬莉緒220位	1569361 pt
百瀬莉緒230位	1538937 pt
百瀬莉緒240位	1507940 pt
百瀬莉緒250位	1326855 pt
百瀬莉緒260位	1108629 pt
百瀬莉緒270位	797201 pt
百瀬莉緒280位	541849 pt
百瀬莉緒290位	352361 pt
百瀬莉緒300位	257114 pt
永吉昴200位	1486815 pt
永吉昴210位	1460282 pt
永吉昴220位	1417433 pt
永吉昴230位	1380340 pt
永吉昴240位	1355583 pt
永吉昴250位	1252987 pt
永吉昴260位	969715 pt
永吉昴270位	649071 pt
永吉昴280位	467497 pt
永吉昴290位	328366 pt
永吉昴300位	254652 pt
北上麗花200位	1766587 pt
北上麗花210位	1731105 pt
北上麗花220位	1710567 pt
北上麗花230位	1665332 pt
北上麗花240位	1621150 pt
北上麗花250位	1496991 pt
北上麗花260位	1127570 pt
北上麗花270位	877957 pt
北上麗花280位	509125 pt
北上麗花290位	347624 pt
北上麗花300位	286185 pt
周防桃子200位	2242106 pt
周防桃子210位	2214183 pt
周防桃子220位	2153616 pt
周防桃子230位	2111883 pt
周防桃子240位	1954317 pt
周防桃子250位	1596279 pt
周防桃子260位	1372536 pt
周防桃子270位	1024196 pt
周防桃子280位	746396 pt
周防桃子290位	497774 pt
周防桃子300位	336204 pt
ジュリア200位	1808755 pt
ジュリア210位	1781730 pt
ジュリア220位	1738612 pt
ジュリア230位	1697904 pt
ジュリア240位	1635896 pt
ジュリア250位	1364941 pt
ジュリア260位	1086860 pt
ジュリア270位	894368 pt
ジュリア280位	650238 pt
ジュリア290位	464630 pt
ジュリア300位	340772 pt
※03/26 19:01 集計時点のポイントですBY SKDN
