春日未来60位	2528681 pt
ロコ260位	1610428 pt
ロコ280位	576863 pt
ロコ300位	346017 pt
七尾百合子60位	3547333 pt
七尾百合子80位	3422650 pt
七尾百合子100位	3210862 pt
七尾百合子120位	3039031 pt
七尾百合子140位	3000000 pt
七尾百合子160位	2827003 pt
七尾百合子180位	2750742 pt
七尾百合子200位	2655473 pt
七尾百合子220位	2508627 pt
七尾百合子240位	2406145 pt
七尾百合子260位	1944780 pt
七尾百合子280位	858830 pt
七尾百合子300位	375016 pt
高山紗代子60位	2607339 pt
高山紗代子80位	2501682 pt
高山紗代子100位	2410745 pt
高山紗代子120位	2333333 pt
高山紗代子140位	2279041 pt
高山紗代子160位	2210226 pt
高山紗代子180位	2161410 pt
高山紗代子200位	2129403 pt
高山紗代子220位	2076267 pt
高山紗代子240位	2000370 pt
高山紗代子260位	1540748 pt
高山紗代子280位	779175 pt
高山紗代子300位	394550 pt
松田亜利沙60位	2078437 pt
松田亜利沙80位	2011552 pt
松田亜利沙100位	1971382 pt
松田亜利沙120位	1910583 pt
松田亜利沙140位	1847174 pt
松田亜利沙160位	1804605 pt
松田亜利沙180位	1750164 pt
松田亜利沙200位	1710163 pt
松田亜利沙220位	1666663 pt
松田亜利沙240位	1620567 pt
松田亜利沙260位	1380276 pt
松田亜利沙280位	551921 pt
松田亜利沙300位	311431 pt
高坂海美60位	2680221 pt
高坂海美80位	2604019 pt
高坂海美100位	2549484 pt
高坂海美120位	2512119 pt
高坂海美140位	2449525 pt
高坂海美160位	2386556 pt
高坂海美180位	2312583 pt
高坂海美200位	2252990 pt
高坂海美220位	2204424 pt
高坂海美240位	2153179 pt
高坂海美260位	1901267 pt
高坂海美280位	877057 pt
高坂海美300位	365112 pt
中谷育60位	1900000 pt
中谷育80位	1833339 pt
中谷育100位	1753829 pt
中谷育120位	1708947 pt
中谷育140位	1651616 pt
中谷育160位	1605554 pt
中谷育180位	1554503 pt
中谷育200位	1512383 pt
中谷育220位	1484539 pt
中谷育240位	1443455 pt
中谷育260位	1379002 pt
中谷育280位	861800 pt
中谷育300位	392864 pt
天空橋朋花60位	2504101 pt
天空橋朋花80位	2414570 pt
天空橋朋花100位	2370621 pt
天空橋朋花120位	2312199 pt
天空橋朋花140位	2260513 pt
天空橋朋花160位	2208908 pt
天空橋朋花180位	2185811 pt
天空橋朋花200位	2147856 pt
天空橋朋花220位	2111417 pt
天空橋朋花240位	2048917 pt
天空橋朋花260位	1899373 pt
天空橋朋花280位	682655 pt
天空橋朋花300位	273256 pt
エミリー60位	2065148 pt
エミリー80位	2003805 pt
エミリー100位	1872546 pt
エミリー120位	1824586 pt
エミリー140位	1800250 pt
エミリー160位	1710450 pt
エミリー180位	1636878 pt
エミリー200位	1579146 pt
エミリー220位	1544637 pt
エミリー240位	1494660 pt
エミリー260位	1372506 pt
エミリー280位	728816 pt
エミリー300位	348084 pt
北沢志保60位	3055998 pt
北沢志保80位	3001632 pt
北沢志保100位	2810954 pt
北沢志保120位	2596043 pt
北沢志保140位	2507660 pt
北沢志保160位	2379685 pt
北沢志保180位	2292064 pt
北沢志保200位	2226528 pt
北沢志保220位	2158448 pt
北沢志保240位	2074302 pt
北沢志保260位	1532713 pt
北沢志保280位	661923 pt
北沢志保300位	344451 pt
舞浜歩60位	1641772 pt
舞浜歩80位	1575335 pt
舞浜歩100位	1531384 pt
舞浜歩120位	1503899 pt
舞浜歩140位	1455822 pt
舞浜歩160位	1397439 pt
舞浜歩180位	1345908 pt
舞浜歩200位	1309312 pt
舞浜歩220位	1255350 pt
舞浜歩240位	1199403 pt
舞浜歩260位	1080685 pt
舞浜歩280位	428651 pt
舞浜歩300位	245156 pt
木下ひなた60位	1804999 pt
木下ひなた80位	1704000 pt
木下ひなた100位	1615388 pt
木下ひなた120位	1570147 pt
木下ひなた140位	1504337 pt
木下ひなた160位	1461214 pt
木下ひなた180位	1410382 pt
木下ひなた200位	1365592 pt
木下ひなた220位	1320551 pt
木下ひなた240位	1289096 pt
木下ひなた260位	1195281 pt
木下ひなた280位	839251 pt
木下ひなた300位	456174 pt
矢吹可奈60位	2222222 pt
矢吹可奈80位	2159257 pt
矢吹可奈100位	2103141 pt
矢吹可奈120位	2034030 pt
矢吹可奈140位	2004137 pt
矢吹可奈160位	1954359 pt
矢吹可奈180位	1909396 pt
矢吹可奈200位	1874662 pt
矢吹可奈220位	1844708 pt
矢吹可奈240位	1806118 pt
矢吹可奈260位	1717177 pt
矢吹可奈280位	1048191 pt
矢吹可奈300位	312529 pt
横山奈緒60位	2100342 pt
横山奈緒80位	2019131 pt
横山奈緒100位	2000034 pt
横山奈緒120位	1836174 pt
横山奈緒140位	1752152 pt
横山奈緒160位	1700888 pt
横山奈緒180位	1626306 pt
横山奈緒200位	1579154 pt
横山奈緒220位	1514216 pt
横山奈緒240位	1461489 pt
横山奈緒260位	1392016 pt
横山奈緒280位	611953 pt
横山奈緒300位	299849 pt
二階堂千鶴60位	2146086 pt
二階堂千鶴80位	2052452 pt
二階堂千鶴100位	2015124 pt
二階堂千鶴120位	1974793 pt
二階堂千鶴140位	1912786 pt
二階堂千鶴160位	1871740 pt
二階堂千鶴180位	1837544 pt
二階堂千鶴200位	1812606 pt
二階堂千鶴220位	1760566 pt
二階堂千鶴240位	1706298 pt
二階堂千鶴260位	1405996 pt
二階堂千鶴280位	519203 pt
二階堂千鶴300位	275458 pt
馬場このみ60位	2423095 pt
馬場このみ80位	2273789 pt
馬場このみ100位	2175742 pt
馬場このみ120位	2117165 pt
馬場このみ140位	2029033 pt
馬場このみ160位	2004463 pt
馬場このみ180位	1978280 pt
馬場このみ200位	1909129 pt
馬場このみ220位	1833639 pt
馬場このみ240位	1798304 pt
馬場このみ260位	1660244 pt
馬場このみ280位	639770 pt
馬場このみ300位	388640 pt
大神環60位	2033086 pt
大神環80位	1948854 pt
大神環100位	1856904 pt
大神環120位	1775488 pt
大神環140位	1717720 pt
大神環160位	1669006 pt
大神環180位	1624103 pt
大神環200位	1584905 pt
大神環220位	1543895 pt
大神環240位	1508473 pt
大神環260位	1366309 pt
大神環280位	810208 pt
大神環300位	346766 pt
豊川風花60位	1845269 pt
豊川風花80位	1763093 pt
豊川風花100位	1707781 pt
豊川風花120位	1640589 pt
豊川風花140位	1600455 pt
豊川風花160位	1560308 pt
豊川風花180位	1526470 pt
豊川風花200位	1503276 pt
豊川風花220位	1461048 pt
豊川風花240位	1414221 pt
豊川風花260位	1343678 pt
豊川風花280位	1113805 pt
豊川風花300位	451223 pt
宮尾美也60位	2538118 pt
宮尾美也80位	2409375 pt
宮尾美也100位	2338960 pt
宮尾美也120位	2285662 pt
宮尾美也140位	2222222 pt
宮尾美也160位	2193553 pt
宮尾美也180位	2140106 pt
宮尾美也200位	2102130 pt
宮尾美也220位	2049720 pt
宮尾美也240位	1994745 pt
宮尾美也260位	1880105 pt
宮尾美也280位	899748 pt
宮尾美也300位	340099 pt
福田のり子60位	1807649 pt
福田のり子80位	1731614 pt
福田のり子100位	1658328 pt
福田のり子120位	1602821 pt
福田のり子140位	1549939 pt
福田のり子160位	1506829 pt
福田のり子180位	1493248 pt
福田のり子200位	1459882 pt
福田のり子220位	1423344 pt
福田のり子240位	1390461 pt
福田のり子260位	1338026 pt
福田のり子280位	1078432 pt
福田のり子300位	543751 pt
真壁瑞希60位	2300248 pt
真壁瑞希80位	2209365 pt
真壁瑞希100位	2141488 pt
真壁瑞希120位	2079637 pt
真壁瑞希140位	2023252 pt
真壁瑞希160位	2001916 pt
真壁瑞希180位	1917452 pt
真壁瑞希200位	1820988 pt
真壁瑞希220位	1753919 pt
真壁瑞希240位	1706165 pt
真壁瑞希260位	1555979 pt
真壁瑞希280位	701986 pt
真壁瑞希300位	431672 pt
篠宮可憐60位	2162842 pt
篠宮可憐80位	2112855 pt
篠宮可憐100位	2066215 pt
篠宮可憐120位	2023669 pt
篠宮可憐140位	2004380 pt
篠宮可憐160位	1956960 pt
篠宮可憐180位	1930220 pt
篠宮可憐200位	1902689 pt
篠宮可憐220位	1859306 pt
篠宮可憐240位	1812817 pt
篠宮可憐260位	1558280 pt
篠宮可憐280位	527108 pt
篠宮可憐300位	296634 pt
百瀬莉緒60位	2072253 pt
百瀬莉緒80位	2014398 pt
百瀬莉緒100位	1994193 pt
百瀬莉緒120位	1913538 pt
百瀬莉緒140位	1840757 pt
百瀬莉緒160位	1806425 pt
百瀬莉緒180位	1758828 pt
百瀬莉緒200位	1709101 pt
百瀬莉緒220位	1669185 pt
百瀬莉緒240位	1628109 pt
百瀬莉緒260位	1543153 pt
百瀬莉緒280位	717788 pt
百瀬莉緒300位	302461 pt
永吉昴60位	2054731 pt
永吉昴80位	2008332 pt
永吉昴100位	1960511 pt
永吉昴120位	1864485 pt
永吉昴140位	1791548 pt
永吉昴160位	1717398 pt
永吉昴180位	1672832 pt
永吉昴200位	1618329 pt
永吉昴220位	1581684 pt
永吉昴240位	1541756 pt
永吉昴260位	1404407 pt
永吉昴280位	573891 pt
永吉昴300位	297509 pt
北上麗花60位	2211046 pt
北上麗花80位	2120296 pt
北上麗花100位	2060118 pt
北上麗花120位	2025672 pt
北上麗花140位	2004707 pt
北上麗花160位	1932755 pt
北上麗花180位	1895351 pt
北上麗花200位	1853095 pt
北上麗花220位	1801403 pt
北上麗花240位	1754810 pt
北上麗花260位	1538991 pt
北上麗花280位	620822 pt
北上麗花300位	300998 pt
周防桃子60位	3206001 pt
周防桃子80位	3030090 pt
周防桃子100位	2963328 pt
周防桃子120位	2781400 pt
周防桃子140位	2606449 pt
周防桃子160位	2528521 pt
周防桃子180位	2453383 pt
周防桃子200位	2346332 pt
周防桃子220位	2242106 pt
周防桃子240位	2151242 pt
周防桃子260位	1904092 pt
周防桃子280位	958522 pt
周防桃子300位	366969 pt
ジュリア60位	2263511 pt
ジュリア80位	2172448 pt
ジュリア100位	2106505 pt
ジュリア120位	2041614 pt
ジュリア140位	2005650 pt
ジュリア160位	1962273 pt
ジュリア180位	1895036 pt
ジュリア200位	1843923 pt
ジュリア220位	1789785 pt
ジュリア240位	1722331 pt
ジュリア260位	1511450 pt
ジュリア280位	691401 pt
ジュリア300位	359815 pt
※03/26 22:02 集計時点のポイントですBY SKDN
