春日未来60位	413039 pt
北沢志保120位	205156 pt
北沢志保140位	142145 pt
北沢志保160位	96882 pt
北沢志保180位	76176 pt
北沢志保200位	53022 pt
北沢志保220位	38938 pt
北沢志保240位	31466 pt
北沢志保260位	24195 pt
北沢志保280位	19031 pt
北沢志保300位	15610 pt
舞浜歩60位	160454 pt
舞浜歩80位	101087 pt
舞浜歩100位	58022 pt
舞浜歩120位	37281 pt
舞浜歩140位	26170 pt
舞浜歩160位	15930 pt
舞浜歩180位	11915 pt
舞浜歩200位	8962 pt
舞浜歩220位	6646 pt
舞浜歩240位	5149 pt
舞浜歩260位	4133 pt
舞浜歩280位	3466 pt
舞浜歩300位	2568 pt
木下ひなた60位	156506 pt
木下ひなた80位	109093 pt
木下ひなた100位	79567 pt
木下ひなた120位	45507 pt
木下ひなた140位	29047 pt
木下ひなた160位	20543 pt
木下ひなた180位	15971 pt
木下ひなた200位	11857 pt
木下ひなた220位	9650 pt
木下ひなた240位	7736 pt
木下ひなた260位	6627 pt
木下ひなた280位	5352 pt
木下ひなた300位	4530 pt
矢吹可奈60位	308809 pt
矢吹可奈80位	198430 pt
矢吹可奈100位	133519 pt
矢吹可奈120位	94118 pt
矢吹可奈140位	59351 pt
矢吹可奈160位	40760 pt
矢吹可奈180位	30326 pt
矢吹可奈200位	20791 pt
矢吹可奈220位	15286 pt
矢吹可奈240位	11272 pt
矢吹可奈260位	8399 pt
矢吹可奈280位	6744 pt
矢吹可奈300位	5237 pt
横山奈緒60位	333192 pt
横山奈緒80位	227440 pt
横山奈緒100位	157521 pt
横山奈緒120位	102349 pt
横山奈緒140位	76658 pt
横山奈緒160位	56053 pt
横山奈緒180位	42760 pt
横山奈緒200位	32878 pt
横山奈緒220位	26890 pt
横山奈緒240位	21079 pt
横山奈緒260位	16576 pt
横山奈緒280位	12825 pt
横山奈緒300位	10885 pt
二階堂千鶴60位	189927 pt
二階堂千鶴80位	139277 pt
二階堂千鶴100位	79170 pt
二階堂千鶴120位	56176 pt
二階堂千鶴140位	40104 pt
二階堂千鶴160位	28057 pt
二階堂千鶴180位	21081 pt
二階堂千鶴200位	15943 pt
二階堂千鶴220位	10671 pt
二階堂千鶴240位	7944 pt
二階堂千鶴260位	6007 pt
二階堂千鶴280位	4920 pt
二階堂千鶴300位	3793 pt
馬場このみ60位	355249 pt
馬場このみ80位	263095 pt
馬場このみ100位	186900 pt
馬場このみ120位	122002 pt
馬場このみ140位	86666 pt
馬場このみ160位	63950 pt
馬場このみ180位	47789 pt
馬場このみ200位	35618 pt
馬場このみ220位	29161 pt
馬場このみ240位	22202 pt
馬場このみ260位	17869 pt
馬場このみ280位	14926 pt
馬場このみ300位	12681 pt
大神環60位	272090 pt
大神環80位	147571 pt
大神環100位	94756 pt
大神環120位	59316 pt
大神環140位	37239 pt
大神環160位	23991 pt
大神環180位	18465 pt
大神環200位	13975 pt
大神環220位	10307 pt
大神環240位	7763 pt
大神環260位	5895 pt
大神環280位	4773 pt
大神環300位	3891 pt
豊川風花60位	206692 pt
豊川風花80位	154676 pt
豊川風花100位	102253 pt
豊川風花120位	79605 pt
豊川風花140位	55664 pt
豊川風花160位	36523 pt
豊川風花180位	26247 pt
豊川風花200位	20150 pt
豊川風花220位	16611 pt
豊川風花240位	13410 pt
豊川風花260位	11172 pt
豊川風花280位	9035 pt
豊川風花300位	7819 pt
宮尾美也60位	239456 pt
宮尾美也80位	153306 pt
宮尾美也100位	92979 pt
宮尾美也120位	46529 pt
宮尾美也140位	28405 pt
宮尾美也160位	20757 pt
宮尾美也180位	14375 pt
宮尾美也200位	10159 pt
宮尾美也220位	7524 pt
宮尾美也240位	5253 pt
宮尾美也260位	4436 pt
宮尾美也280位	3673 pt
宮尾美也300位	3014 pt
福田のり子60位	127394 pt
福田のり子80位	66862 pt
福田のり子100位	49843 pt
福田のり子120位	32044 pt
福田のり子140位	22789 pt
福田のり子160位	16048 pt
福田のり子180位	12336 pt
福田のり子200位	9583 pt
福田のり子220位	7544 pt
福田のり子240位	5635 pt
福田のり子260位	4716 pt
福田のり子280位	3768 pt
福田のり子300位	3050 pt
真壁瑞希60位	423578 pt
真壁瑞希80位	271893 pt
真壁瑞希100位	192301 pt
真壁瑞希120位	151462 pt
真壁瑞希140位	117875 pt
真壁瑞希160位	83954 pt
真壁瑞希180位	58430 pt
真壁瑞希200位	45377 pt
真壁瑞希220位	38015 pt
真壁瑞希240位	29727 pt
真壁瑞希260位	23549 pt
真壁瑞希280位	19030 pt
真壁瑞希300位	17083 pt
篠宮可憐60位	241923 pt
篠宮可憐80位	139249 pt
篠宮可憐100位	89372 pt
篠宮可憐120位	52064 pt
篠宮可憐140位	39609 pt
篠宮可憐160位	29831 pt
篠宮可憐180位	22401 pt
篠宮可憐200位	18206 pt
篠宮可憐220位	15275 pt
篠宮可憐240位	10399 pt
篠宮可憐260位	7910 pt
篠宮可憐280位	6319 pt
篠宮可憐300位	5035 pt
百瀬莉緒60位	219979 pt
百瀬莉緒80位	148030 pt
百瀬莉緒100位	96391 pt
百瀬莉緒120位	62281 pt
百瀬莉緒140位	46977 pt
百瀬莉緒160位	33199 pt
百瀬莉緒180位	23879 pt
百瀬莉緒200位	16290 pt
百瀬莉緒220位	12878 pt
百瀬莉緒240位	9983 pt
百瀬莉緒260位	7657 pt
百瀬莉緒280位	6616 pt
百瀬莉緒300位	5606 pt
永吉昴60位	237071 pt
永吉昴80位	155804 pt
永吉昴100位	108085 pt
永吉昴120位	71768 pt
永吉昴140位	48458 pt
永吉昴160位	32276 pt
永吉昴180位	23223 pt
永吉昴200位	15828 pt
永吉昴220位	10949 pt
永吉昴240位	8236 pt
永吉昴260位	6433 pt
永吉昴280位	5454 pt
永吉昴300位	4117 pt
北上麗花60位	242527 pt
北上麗花80位	129264 pt
北上麗花100位	83694 pt
北上麗花120位	57466 pt
北上麗花140位	42465 pt
北上麗花160位	31469 pt
北上麗花180位	22722 pt
北上麗花200位	15190 pt
北上麗花220位	11721 pt
北上麗花240位	9533 pt
北上麗花260位	7437 pt
北上麗花280位	5463 pt
北上麗花300位	4534 pt
周防桃子60位	393549 pt
周防桃子80位	262906 pt
周防桃子100位	205022 pt
周防桃子120位	127112 pt
周防桃子140位	101555 pt
周防桃子160位	73762 pt
周防桃子180位	47954 pt
周防桃子200位	34201 pt
周防桃子220位	27141 pt
周防桃子240位	21593 pt
周防桃子260位	17004 pt
周防桃子280位	14209 pt
周防桃子300位	11546 pt
ジュリア60位	373207 pt
ジュリア80位	258617 pt
ジュリア100位	195849 pt
ジュリア120位	158079 pt
ジュリア140位	106801 pt
ジュリア160位	90047 pt
ジュリア180位	62617 pt
ジュリア200位	47651 pt
ジュリア220位	38873 pt
ジュリア240位	31574 pt
ジュリア260位	25825 pt
ジュリア280位	20348 pt
ジュリア300位	17123 pt
※03/18 16:49 集計時点のポイントですBY SKDN
