春日未来60位	35720 pt
野々原茜220位	853 pt
野々原茜240位	643 pt
野々原茜260位	439 pt
野々原茜280位	333 pt
野々原茜300位	246 pt
望月杏奈60位	53386 pt
望月杏奈80位	33383 pt
望月杏奈100位	22972 pt
望月杏奈120位	17705 pt
望月杏奈140位	13205 pt
望月杏奈160位	11157 pt
望月杏奈180位	8709 pt
望月杏奈200位	6970 pt
望月杏奈220位	5838 pt
望月杏奈240位	4621 pt
望月杏奈260位	4209 pt
望月杏奈280位	3686 pt
望月杏奈300位	3251 pt
七尾百合子60位	47508 pt
七尾百合子80位	34879 pt
七尾百合子100位	22632 pt
七尾百合子120位	14609 pt
七尾百合子140位	10449 pt
七尾百合子160位	8074 pt
七尾百合子180位	6363 pt
七尾百合子200位	5332 pt
七尾百合子220位	4152 pt
七尾百合子240位	3375 pt
七尾百合子260位	3006 pt
七尾百合子280位	2600 pt
七尾百合子300位	2185 pt
高山紗代子60位	47370 pt
高山紗代子80位	30337 pt
高山紗代子100位	20195 pt
高山紗代子120位	14163 pt
高山紗代子140位	9478 pt
高山紗代子160位	6379 pt
高山紗代子180位	4818 pt
高山紗代子200位	3881 pt
高山紗代子220位	2824 pt
高山紗代子240位	2201 pt
高山紗代子260位	1653 pt
高山紗代子280位	1348 pt
高山紗代子300位	1101 pt
松田亜利沙60位	21276 pt
松田亜利沙80位	12502 pt
松田亜利沙100位	7912 pt
松田亜利沙120位	5667 pt
松田亜利沙140位	4172 pt
松田亜利沙160位	2720 pt
松田亜利沙180位	1645 pt
松田亜利沙200位	1120 pt
松田亜利沙220位	868 pt
松田亜利沙240位	644 pt
松田亜利沙260位	421 pt
松田亜利沙280位	333 pt
松田亜利沙300位	262 pt
高坂海美60位	30517 pt
高坂海美80位	14812 pt
高坂海美100位	10108 pt
高坂海美120位	7310 pt
高坂海美140位	6378 pt
高坂海美160位	4996 pt
高坂海美180位	3740 pt
高坂海美200位	2966 pt
高坂海美220位	2347 pt
高坂海美240位	1807 pt
高坂海美260位	1382 pt
高坂海美280位	1074 pt
高坂海美300位	890 pt
中谷育60位	7565 pt
中谷育80位	4276 pt
中谷育100位	2632 pt
中谷育120位	1764 pt
中谷育140位	1092 pt
中谷育160位	679 pt
中谷育180位	401 pt
中谷育200位	306 pt
中谷育220位	194 pt
中谷育240位	131 pt
中谷育260位	78 pt
中谷育280位	48 pt
中谷育300位	29 pt
天空橋朋花60位	33807 pt
天空橋朋花80位	20179 pt
天空橋朋花100位	12381 pt
天空橋朋花120位	7974 pt
天空橋朋花140位	5020 pt
天空橋朋花160位	3159 pt
天空橋朋花180位	2102 pt
天空橋朋花200位	1597 pt
天空橋朋花220位	1289 pt
天空橋朋花240位	891 pt
天空橋朋花260位	649 pt
天空橋朋花280位	474 pt
天空橋朋花300位	335 pt
エミリー60位	14408 pt
エミリー80位	8195 pt
エミリー100位	5423 pt
エミリー120位	3814 pt
エミリー140位	2226 pt
エミリー160位	1533 pt
エミリー180位	998 pt
エミリー200位	696 pt
エミリー220位	516 pt
エミリー240位	333 pt
エミリー260位	228 pt
エミリー280位	170 pt
エミリー300位	114 pt
北沢志保60位	43119 pt
北沢志保80位	27528 pt
北沢志保100位	20805 pt
北沢志保120位	15376 pt
北沢志保140位	11614 pt
北沢志保160位	7809 pt
北沢志保180位	6050 pt
北沢志保200位	4958 pt
北沢志保220位	3987 pt
北沢志保240位	3168 pt
北沢志保260位	2457 pt
北沢志保280位	1837 pt
北沢志保300位	1448 pt
舞浜歩60位	14804 pt
舞浜歩80位	7855 pt
舞浜歩100位	4680 pt
舞浜歩120位	3306 pt
舞浜歩140位	2222 pt
舞浜歩160位	1437 pt
舞浜歩180位	1078 pt
舞浜歩200位	737 pt
舞浜歩220位	539 pt
舞浜歩240位	377 pt
舞浜歩260位	249 pt
舞浜歩280位	164 pt
舞浜歩300位	114 pt
木下ひなた60位	11591 pt
木下ひなた80位	6943 pt
木下ひなた100位	3960 pt
木下ひなた120位	2130 pt
木下ひなた140位	1304 pt
木下ひなた160位	959 pt
木下ひなた180位	718 pt
木下ひなた200位	423 pt
木下ひなた220位	241 pt
木下ひなた240位	158 pt
木下ひなた260位	99 pt
木下ひなた280位	60 pt
木下ひなた300位	30 pt
矢吹可奈60位	25197 pt
矢吹可奈80位	17814 pt
矢吹可奈100位	11521 pt
矢吹可奈120位	6448 pt
矢吹可奈140位	4124 pt
矢吹可奈160位	2774 pt
矢吹可奈180位	1992 pt
矢吹可奈200位	1342 pt
矢吹可奈220位	911 pt
矢吹可奈240位	601 pt
矢吹可奈260位	461 pt
矢吹可奈280位	329 pt
矢吹可奈300位	212 pt
横山奈緒60位	31310 pt
横山奈緒80位	18359 pt
横山奈緒100位	14209 pt
横山奈緒120位	10161 pt
横山奈緒140位	7858 pt
横山奈緒160位	6000 pt
横山奈緒180位	5088 pt
横山奈緒200位	3831 pt
横山奈緒220位	2900 pt
横山奈緒240位	2360 pt
横山奈緒260位	1937 pt
横山奈緒280位	1607 pt
横山奈緒300位	1343 pt
二階堂千鶴60位	16249 pt
二階堂千鶴80位	9506 pt
二階堂千鶴100位	6489 pt
二階堂千鶴120位	4507 pt
二階堂千鶴140位	2479 pt
二階堂千鶴160位	1865 pt
二階堂千鶴180位	1159 pt
二階堂千鶴200位	898 pt
二階堂千鶴220位	579 pt
二階堂千鶴240位	421 pt
二階堂千鶴260位	310 pt
二階堂千鶴280位	205 pt
二階堂千鶴300位	153 pt
馬場このみ60位	37086 pt
馬場このみ80位	24070 pt
馬場このみ100位	15186 pt
馬場このみ120位	10727 pt
馬場このみ140位	8392 pt
馬場このみ160位	6578 pt
馬場このみ180位	5475 pt
馬場このみ200位	3917 pt
馬場このみ220位	2669 pt
馬場このみ240位	2065 pt
馬場このみ260位	1611 pt
馬場このみ280位	1253 pt
馬場このみ300位	1010 pt
大神環60位	18114 pt
大神環80位	10486 pt
大神環100位	5462 pt
大神環120位	3739 pt
大神環140位	2510 pt
大神環160位	1672 pt
大神環180位	1274 pt
大神環200位	1041 pt
大神環220位	719 pt
大神環240位	517 pt
大神環260位	365 pt
大神環280位	252 pt
大神環300位	170 pt
大神環60位	18114 pt
大神環80位	10486 pt
大神環100位	5462 pt
大神環120位	3739 pt
大神環140位	2510 pt
大神環160位	1672 pt
大神環180位	1274 pt
大神環200位	1041 pt
大神環220位	719 pt
大神環240位	517 pt
大神環260位	365 pt
大神環280位	252 pt
大神環300位	170 pt
豊川風花60位	22549 pt
豊川風花80位	13092 pt
豊川風花100位	9234 pt
豊川風花120位	4909 pt
豊川風花140位	3528 pt
豊川風花160位	2598 pt
豊川風花180位	2127 pt
豊川風花200位	1719 pt
豊川風花220位	1276 pt
豊川風花240位	894 pt
豊川風花260位	750 pt
豊川風花280位	618 pt
豊川風花300位	511 pt
宮尾美也60位	15824 pt
宮尾美也80位	7396 pt
宮尾美也100位	4687 pt
宮尾美也120位	3379 pt
宮尾美也140位	2421 pt
宮尾美也160位	1859 pt
宮尾美也180位	1194 pt
宮尾美也200位	886 pt
宮尾美也220位	522 pt
宮尾美也240位	382 pt
宮尾美也260位	289 pt
宮尾美也280位	210 pt
宮尾美也300位	143 pt
福田のり子60位	11568 pt
福田のり子80位	6145 pt
福田のり子100位	4048 pt
福田のり子120位	2230 pt
福田のり子140位	1342 pt
福田のり子160位	1043 pt
福田のり子180位	711 pt
福田のり子200位	437 pt
福田のり子220位	321 pt
福田のり子240位	210 pt
福田のり子260位	151 pt
福田のり子280位	114 pt
福田のり子300位	65 pt
真壁瑞希60位	33039 pt
真壁瑞希80位	25200 pt
真壁瑞希100位	17478 pt
真壁瑞希120位	13081 pt
真壁瑞希140位	9285 pt
真壁瑞希160位	7664 pt
真壁瑞希180位	6476 pt
真壁瑞希200位	5096 pt
真壁瑞希220位	4321 pt
真壁瑞希240位	3530 pt
真壁瑞希260位	2888 pt
真壁瑞希280位	2428 pt
真壁瑞希300位	2141 pt
篠宮可憐60位	21108 pt
篠宮可憐80位	13984 pt
篠宮可憐100位	8357 pt
篠宮可憐120位	5229 pt
篠宮可憐140位	4228 pt
篠宮可憐160位	2996 pt
篠宮可憐180位	2071 pt
篠宮可憐200位	1424 pt
篠宮可憐220位	881 pt
篠宮可憐240位	677 pt
篠宮可憐260位	467 pt
篠宮可憐280位	337 pt
篠宮可憐300位	273 pt
百瀬莉緒60位	19358 pt
百瀬莉緒80位	12956 pt
百瀬莉緒100位	8790 pt
百瀬莉緒120位	5421 pt
百瀬莉緒140位	4223 pt
百瀬莉緒160位	2872 pt
百瀬莉緒180位	2067 pt
百瀬莉緒200位	1548 pt
百瀬莉緒220位	1137 pt
百瀬莉緒240位	950 pt
百瀬莉緒260位	750 pt
百瀬莉緒280位	611 pt
百瀬莉緒300位	466 pt
永吉昴60位	17632 pt
永吉昴80位	13264 pt
永吉昴100位	6779 pt
永吉昴120位	4752 pt
永吉昴140位	3212 pt
永吉昴160位	2213 pt
永吉昴180位	1456 pt
永吉昴200位	1185 pt
永吉昴220位	811 pt
永吉昴240位	591 pt
永吉昴260位	420 pt
永吉昴280位	312 pt
永吉昴300位	201 pt
北上麗花60位	19663 pt
北上麗花80位	11721 pt
北上麗花100位	8007 pt
北上麗花120位	5455 pt
北上麗花140位	3878 pt
北上麗花160位	2812 pt
北上麗花180位	1919 pt
北上麗花200位	1343 pt
北上麗花220位	1062 pt
北上麗花240位	787 pt
北上麗花260位	565 pt
北上麗花280位	417 pt
北上麗花300位	304 pt
周防桃子60位	32210 pt
周防桃子80位	18826 pt
周防桃子100位	12341 pt
周防桃子120位	8540 pt
周防桃子140位	6619 pt
周防桃子160位	5295 pt
周防桃子180位	4100 pt
周防桃子200位	3225 pt
周防桃子220位	2304 pt
周防桃子240位	1810 pt
周防桃子260位	1499 pt
周防桃子280位	1296 pt
周防桃子300位	1007 pt
ジュリア60位	42976 pt
ジュリア80位	30663 pt
ジュリア100位	23764 pt
ジュリア120位	17407 pt
ジュリア140位	12506 pt
ジュリア160位	9170 pt
ジュリア180位	7256 pt
ジュリア200位	6378 pt
ジュリア220位	5284 pt
ジュリア240位	3830 pt
ジュリア260位	2945 pt
ジュリア280位	2323 pt
ジュリア300位	1769 pt
※03/17 17:04 集計時点のポイントですBY SKDN
