春日未来60位	2266058 pt
高山紗代子60位	2342320 pt
高山紗代子80位	2174950 pt
高山紗代子100位	2101024 pt
高山紗代子120位	2016651 pt
高山紗代子140位	1994308 pt
高山紗代子160位	1919388 pt
高山紗代子180位	1858998 pt
高山紗代子200位	1741371 pt
高山紗代子220位	1320131 pt
高山紗代子240位	1039702 pt
高山紗代子260位	586313 pt
高山紗代子280位	370833 pt
高山紗代子300位	232881 pt
松田亜利沙60位	1850086 pt
松田亜利沙80位	1759243 pt
松田亜利沙100位	1684624 pt
松田亜利沙120位	1578359 pt
松田亜利沙140位	1499293 pt
松田亜利沙160位	1400995 pt
松田亜利沙180位	1349072 pt
松田亜利沙200位	1232635 pt
松田亜利沙220位	1039284 pt
松田亜利沙240位	695563 pt
松田亜利沙260位	419909 pt
松田亜利沙280位	243976 pt
松田亜利沙300位	154238 pt
高坂海美60位	2249774 pt
高坂海美80位	2132664 pt
高坂海美100位	2039560 pt
高坂海美120位	2002853 pt
高坂海美140位	1922674 pt
高坂海美160位	1803926 pt
高坂海美180位	1720836 pt
高坂海美200位	1639682 pt
高坂海美220位	1411123 pt
高坂海美240位	1129358 pt
高坂海美260位	784897 pt
高坂海美280位	412308 pt
高坂海美300位	272824 pt
中谷育60位	1539293 pt
中谷育80位	1458050 pt
中谷育100位	1405487 pt
中谷育120位	1308648 pt
中谷育140位	1180261 pt
中谷育160位	1067730 pt
中谷育180位	1003517 pt
中谷育200位	933722 pt
中谷育220位	806708 pt
中谷育240位	598356 pt
中谷育260位	395964 pt
中谷育280位	293882 pt
中谷育300位	198529 pt
天空橋朋花60位	2152110 pt
天空橋朋花80位	2040857 pt
天空橋朋花100位	2010984 pt
天空橋朋花120位	1962825 pt
天空橋朋花140位	1814879 pt
天空橋朋花160位	1729899 pt
天空橋朋花180位	1680113 pt
天空橋朋花200位	1581310 pt
天空橋朋花220位	1331982 pt
天空橋朋花240位	865255 pt
天空橋朋花260位	453468 pt
天空橋朋花280位	258423 pt
天空橋朋花300位	172159 pt
エミリー60位	1892145 pt
エミリー80位	1713303 pt
エミリー100位	1605290 pt
エミリー120位	1528752 pt
エミリー140位	1455449 pt
エミリー160位	1313903 pt
エミリー180位	1176875 pt
エミリー200位	1089929 pt
エミリー220位	832079 pt
エミリー240位	380701 pt
エミリー260位	260923 pt
エミリー280位	161742 pt
エミリー300位	111816 pt
北沢志保60位	3003504 pt
北沢志保80位	2753846 pt
北沢志保100位	2530795 pt
北沢志保120位	2373303 pt
北沢志保140位	2208072 pt
北沢志保160位	2047124 pt
北沢志保180位	1993544 pt
北沢志保200位	1728792 pt
北沢志保220位	1295340 pt
北沢志保240位	756929 pt
北沢志保260位	455289 pt
北沢志保280位	260361 pt
北沢志保300位	182384 pt
舞浜歩60位	1434669 pt
舞浜歩80位	1306819 pt
舞浜歩100位	1204858 pt
舞浜歩120位	1124439 pt
舞浜歩140位	1037290 pt
舞浜歩160位	1000210 pt
舞浜歩180位	926350 pt
舞浜歩200位	848235 pt
舞浜歩220位	651580 pt
舞浜歩240位	397521 pt
舞浜歩260位	217789 pt
舞浜歩280位	164122 pt
舞浜歩300位	127660 pt
木下ひなた60位	1603641 pt
木下ひなた80位	1505294 pt
木下ひなた100位	1417762 pt
木下ひなた120位	1337016 pt
木下ひなた140位	1207354 pt
木下ひなた160位	1120225 pt
木下ひなた180位	1025092 pt
木下ひなた200位	805980 pt
木下ひなた220位	473904 pt
木下ひなた240位	347897 pt
木下ひなた260位	238007 pt
木下ひなた280位	174436 pt
木下ひなた300位	133844 pt
矢吹可奈60位	2008259 pt
矢吹可奈80位	1879742 pt
矢吹可奈100位	1793726 pt
矢吹可奈120位	1647836 pt
矢吹可奈140位	1555555 pt
矢吹可奈160位	1488443 pt
矢吹可奈180位	1429035 pt
矢吹可奈200位	1319432 pt
矢吹可奈220位	1089875 pt
矢吹可奈240位	732729 pt
矢吹可奈260位	409260 pt
矢吹可奈280位	230668 pt
矢吹可奈300位	169066 pt
横山奈緒60位	2012460 pt
横山奈緒80位	1935407 pt
横山奈緒100位	1755740 pt
横山奈緒120位	1604053 pt
横山奈緒140位	1494473 pt
横山奈緒160位	1402822 pt
横山奈緒180位	1317066 pt
横山奈緒200位	1153029 pt
横山奈緒220位	959879 pt
横山奈緒240位	616554 pt
横山奈緒260位	324746 pt
横山奈緒280位	194951 pt
横山奈緒300位	136760 pt
二階堂千鶴60位	2000628 pt
二階堂千鶴80位	1862715 pt
二階堂千鶴100位	1731469 pt
二階堂千鶴120位	1616380 pt
二階堂千鶴140位	1538950 pt
二階堂千鶴160位	1462324 pt
二階堂千鶴180位	1366373 pt
二階堂千鶴200位	1249534 pt
二階堂千鶴220位	1009390 pt
二階堂千鶴240位	749668 pt
二階堂千鶴260位	424296 pt
二階堂千鶴280位	233965 pt
二階堂千鶴300位	167192 pt
馬場このみ60位	2386454 pt
馬場このみ80位	2153241 pt
馬場このみ100位	2047936 pt
馬場このみ120位	2004287 pt
馬場このみ140位	1901854 pt
馬場このみ160位	1804571 pt
馬場このみ180位	1696071 pt
馬場このみ200位	1585837 pt
馬場このみ220位	1016266 pt
馬場このみ240位	564903 pt
馬場このみ260位	292698 pt
馬場このみ280位	202652 pt
馬場このみ300位	156674 pt
大神環60位	1725117 pt
大神環80位	1520943 pt
大神環100位	1459518 pt
大神環120位	1302831 pt
大神環140位	1216784 pt
大神環160位	1136246 pt
大神環180位	1056107 pt
大神環200位	985882 pt
大神環220位	710686 pt
大神環240位	435222 pt
大神環260位	280277 pt
大神環280位	178806 pt
大神環300位	116244 pt
豊川風花60位	1627059 pt
豊川風花80位	1531264 pt
豊川風花100位	1472815 pt
豊川風花120位	1362056 pt
豊川風花140位	1264217 pt
豊川風花160位	1170015 pt
豊川風花180位	1106908 pt
豊川風花200位	1015042 pt
豊川風花220位	824992 pt
豊川風花240位	600916 pt
豊川風花260位	356693 pt
豊川風花280位	231021 pt
豊川風花300位	166252 pt
宮尾美也60位	2214811 pt
宮尾美也80位	2017666 pt
宮尾美也100位	2000109 pt
宮尾美也120位	1839684 pt
宮尾美也140位	1699280 pt
宮尾美也160位	1498747 pt
宮尾美也180位	1369430 pt
宮尾美也200位	1169827 pt
宮尾美也220位	841666 pt
宮尾美也240位	510413 pt
宮尾美也260位	329468 pt
宮尾美也280位	186112 pt
宮尾美也300位	129995 pt
福田のり子60位	1415802 pt
福田のり子80位	1292432 pt
福田のり子100位	1162858 pt
福田のり子120位	1031115 pt
福田のり子140位	985419 pt
福田のり子160位	899420 pt
福田のり子180位	824787 pt
福田のり子200位	767219 pt
福田のり子220位	654120 pt
福田のり子240位	471456 pt
福田のり子260位	344859 pt
福田のり子280位	235440 pt
福田のり子300位	168072 pt
真壁瑞希60位	2206221 pt
真壁瑞希80位	2089481 pt
真壁瑞希100位	2012166 pt
真壁瑞希120位	1950781 pt
真壁瑞希140位	1795050 pt
真壁瑞希160位	1660417 pt
真壁瑞希180位	1563601 pt
真壁瑞希200位	1399595 pt
真壁瑞希220位	1108351 pt
真壁瑞希240位	703953 pt
真壁瑞希260位	488107 pt
真壁瑞希280位	343499 pt
真壁瑞希300位	225702 pt
篠宮可憐60位	1908724 pt
篠宮可憐80位	1805642 pt
篠宮可憐100位	1737707 pt
篠宮可憐120位	1618078 pt
篠宮可憐140位	1511166 pt
篠宮可憐160位	1445682 pt
篠宮可憐180位	1361021 pt
篠宮可憐200位	1251291 pt
篠宮可憐220位	1016983 pt
篠宮可憐240位	686494 pt
篠宮可憐260位	393495 pt
篠宮可憐280位	258575 pt
篠宮可憐300位	183022 pt
百瀬莉緒60位	2000851 pt
百瀬莉緒80位	1900305 pt
百瀬莉緒100位	1752190 pt
百瀬莉緒120位	1665578 pt
百瀬莉緒140位	1601194 pt
百瀬莉緒160位	1503571 pt
百瀬莉緒180位	1406509 pt
百瀬莉緒200位	1268749 pt
百瀬莉緒220位	919560 pt
百瀬莉緒240位	530736 pt
百瀬莉緒260位	363464 pt
百瀬莉緒280位	197669 pt
百瀬莉緒300位	137852 pt
永吉昴60位	2000080 pt
永吉昴80位	1809145 pt
永吉昴100位	1648791 pt
永吉昴120位	1520311 pt
永吉昴140位	1445921 pt
永吉昴160位	1365957 pt
永吉昴180位	1259454 pt
永吉昴200位	1129703 pt
永吉昴220位	729591 pt
永吉昴240位	430259 pt
永吉昴260位	287549 pt
永吉昴280位	174015 pt
永吉昴300位	120851 pt
北上麗花60位	2001800 pt
北上麗花80位	1908782 pt
北上麗花100位	1804171 pt
北上麗花120位	1710251 pt
北上麗花140位	1580811 pt
北上麗花160位	1496768 pt
北上麗花180位	1398849 pt
北上麗花200位	1302112 pt
北上麗花220位	1031424 pt
北上麗花240位	581907 pt
北上麗花260位	324196 pt
北上麗花280位	229657 pt
北上麗花300位	151741 pt
周防桃子60位	3060929 pt
周防桃子80位	3004287 pt
周防桃子100位	2768024 pt
周防桃子120位	2600000 pt
周防桃子140位	2465408 pt
周防桃子160位	2294797 pt
周防桃子180位	2106823 pt
周防桃子200位	1882815 pt
周防桃子220位	1280349 pt
周防桃子240位	642305 pt
周防桃子260位	352567 pt
周防桃子280位	215078 pt
周防桃子300位	135554 pt
ジュリア60位	2116273 pt
ジュリア80位	2015301 pt
ジュリア100位	2000000 pt
ジュリア120位	1878368 pt
ジュリア140位	1781868 pt
ジュリア160位	1733729 pt
ジュリア180位	1684224 pt
ジュリア200位	1602647 pt
ジュリア220位	1142838 pt
ジュリア240位	787026 pt
ジュリア260位	478260 pt
ジュリア280位	325412 pt
ジュリア300位	229935 pt
※03/25 17:00 集計時点のポイントですBY SKDN
