春日未来60位	2209807 pt
豊川風花60位	1601353 pt
豊川風花80位	1502782 pt
豊川風花100位	1386529 pt
豊川風花120位	1279181 pt
豊川風花140位	1205700 pt
豊川風花160位	1102948 pt
豊川風花180位	1014133 pt
豊川風花200位	864907 pt
豊川風花220位	594109 pt
豊川風花240位	402970 pt
豊川風花260位	301968 pt
豊川風花280位	191650 pt
豊川風花300位	137989 pt
宮尾美也60位	2203490 pt
宮尾美也80位	2005068 pt
宮尾美也100位	1918092 pt
宮尾美也120位	1772867 pt
宮尾美也140位	1603810 pt
宮尾美也160位	1438907 pt
宮尾美也180位	1254442 pt
宮尾美也200位	899748 pt
宮尾美也220位	447479 pt
宮尾美也240位	280033 pt
宮尾美也260位	160448 pt
宮尾美也280位	117542 pt
宮尾美也300位	82808 pt
福田のり子60位	1341514 pt
福田のり子80位	1220994 pt
福田のり子100位	1041476 pt
福田のり子120位	993611 pt
福田のり子140位	892127 pt
福田のり子160位	809787 pt
福田のり子180位	737701 pt
福田のり子200位	591317 pt
福田のり子220位	411287 pt
福田のり子240位	292526 pt
福田のり子260位	218794 pt
福田のり子280位	156068 pt
福田のり子300位	127733 pt
真壁瑞希60位	2142505 pt
真壁瑞希80位	2037737 pt
真壁瑞希100位	2002051 pt
真壁瑞希120位	1858047 pt
真壁瑞希140位	1698288 pt
真壁瑞希160位	1601743 pt
真壁瑞希180位	1523336 pt
真壁瑞希200位	1235278 pt
真壁瑞希220位	894763 pt
真壁瑞希240位	549923 pt
真壁瑞希260位	353942 pt
真壁瑞希280位	247898 pt
真壁瑞希300位	196249 pt
篠宮可憐60位	1842661 pt
篠宮可憐80位	1757273 pt
篠宮可憐100位	1700762 pt
篠宮可憐120位	1553694 pt
篠宮可憐140位	1443178 pt
篠宮可憐160位	1341888 pt
篠宮可憐180位	1255982 pt
篠宮可憐200位	1009207 pt
篠宮可憐220位	767062 pt
篠宮可憐240位	501459 pt
篠宮可憐260位	306850 pt
篠宮可憐280位	213784 pt
篠宮可憐300位	153543 pt
百瀬莉緒60位	1953875 pt
百瀬莉緒80位	1822979 pt
百瀬莉緒100位	1685300 pt
百瀬莉緒120位	1595754 pt
百瀬莉緒140位	1511875 pt
百瀬莉緒160位	1426570 pt
百瀬莉緒180位	1315038 pt
百瀬莉緒200位	1101125 pt
百瀬莉緒220位	658772 pt
百瀬莉緒240位	409592 pt
百瀬莉緒260位	226079 pt
百瀬莉緒280位	161109 pt
百瀬莉緒300位	113243 pt
永吉昴60位	1947827 pt
永吉昴80位	1732222 pt
永吉昴100位	1574540 pt
永吉昴120位	1458382 pt
永吉昴140位	1380030 pt
永吉昴160位	1255886 pt
永吉昴180位	1156194 pt
永吉昴200位	865446 pt
永吉昴220位	507544 pt
永吉昴240位	335344 pt
永吉昴260位	197110 pt
永吉昴280位	131247 pt
永吉昴300位	97698 pt
北上麗花60位	1944577 pt
北上麗花80位	1814018 pt
北上麗花100位	1704554 pt
北上麗花120位	1577357 pt
北上麗花140位	1500398 pt
北上麗花160位	1394464 pt
北上麗花180位	1262947 pt
北上麗花200位	1082463 pt
北上麗花220位	756069 pt
北上麗花240位	411431 pt
北上麗花260位	262835 pt
北上麗花280位	175980 pt
北上麗花300位	126506 pt
周防桃子60位	3046093 pt
周防桃子80位	2895661 pt
周防桃子100位	2672753 pt
周防桃子120位	2508119 pt
周防桃子140位	2365221 pt
周防桃子160位	2171617 pt
周防桃子180位	2047434 pt
周防桃子200位	1671483 pt
周防桃子220位	856233 pt
周防桃子240位	454975 pt
周防桃子260位	269758 pt
周防桃子280位	168306 pt
周防桃子300位	126022 pt
ジュリア60位	2057131 pt
ジュリア80位	2005170 pt
ジュリア100位	1942647 pt
ジュリア120位	1777845 pt
ジュリア140位	1703775 pt
ジュリア160位	1640950 pt
ジュリア180位	1572026 pt
ジュリア200位	1330843 pt
ジュリア220位	986974 pt
ジュリア240位	608395 pt
ジュリア260位	393329 pt
ジュリア280位	277533 pt
ジュリア300位	204311 pt
※03/25 01:05 集計時点のポイントですBY SKDN
