春日未来60位	2370655 pt
七尾百合子220位	2206556 pt
七尾百合子240位	1544580 pt
七尾百合子260位	752126 pt
七尾百合子280位	347890 pt
七尾百合子300位	226926 pt
高山紗代子60位	2435647 pt
高山紗代子80位	2302566 pt
高山紗代子100位	2182147 pt
高山紗代子120位	2107417 pt
高山紗代子140位	2031961 pt
高山紗代子160位	2004629 pt
高山紗代子180位	1979040 pt
高山紗代子200位	1911091 pt
高山紗代子220位	1743521 pt
高山紗代子240位	1339787 pt
高山紗代子260位	860693 pt
高山紗代子280位	432533 pt
高山紗代子300位	281515 pt
松田亜利沙60位	2002892 pt
松田亜利沙80位	1861625 pt
松田亜利沙100位	1782827 pt
松田亜利沙120位	1704795 pt
松田亜利沙140位	1612274 pt
松田亜利沙160位	1546298 pt
松田亜利沙180位	1472266 pt
松田亜利沙200位	1405941 pt
松田亜利沙220位	1331707 pt
松田亜利沙240位	1029594 pt
松田亜利沙260位	582158 pt
松田亜利沙280位	313871 pt
松田亜利沙300位	197403 pt
高坂海美60位	2440139 pt
高坂海美80位	2335669 pt
高坂海美100位	2216004 pt
高坂海美120位	2136464 pt
高坂海美140位	2018056 pt
高坂海美160位	2000112 pt
高坂海美180位	1922060 pt
高坂海美200位	1836021 pt
高坂海美220位	1734912 pt
高坂海美240位	1503151 pt
高坂海美260位	1008234 pt
高坂海美280位	548815 pt
高坂海美300位	307468 pt
中谷育60位	1672847 pt
中谷育80位	1601204 pt
中谷育100位	1512065 pt
中谷育120位	1480740 pt
中谷育140位	1364183 pt
中谷育160位	1275267 pt
中谷育180位	1181082 pt
中谷育200位	1120064 pt
中谷育220位	1031908 pt
中谷育240位	890886 pt
中谷育260位	521139 pt
中谷育280位	343350 pt
中谷育300位	232651 pt
天空橋朋花60位	2236213 pt
天空橋朋花80位	2153331 pt
天空橋朋花100位	2101420 pt
天空橋朋花120位	2022146 pt
天空橋朋花140位	2000205 pt
天空橋朋花160位	1913198 pt
天空橋朋花180位	1832069 pt
天空橋朋花200位	1795639 pt
天空橋朋花220位	1696415 pt
天空橋朋花240位	1380680 pt
天空橋朋花260位	758344 pt
天空橋朋花280位	337961 pt
天空橋朋花300位	201488 pt
エミリー60位	2004694 pt
エミリー80位	1806613 pt
エミリー100位	1717907 pt
エミリー120位	1659951 pt
エミリー140位	1565083 pt
エミリー160位	1503863 pt
エミリー180位	1438599 pt
エミリー200位	1326095 pt
エミリー220位	1154724 pt
エミリー240位	757751 pt
エミリー260位	371133 pt
エミリー280位	229635 pt
エミリー300位	150906 pt
北沢志保60位	3009223 pt
北沢志保80位	2852635 pt
北沢志保100位	2606920 pt
北沢志保120位	2506401 pt
北沢志保140位	2362781 pt
北沢志保160位	2206005 pt
北沢志保180位	2096027 pt
北沢志保200位	2007447 pt
北沢志保220位	1662265 pt
北沢志保240位	1040355 pt
北沢志保260位	583138 pt
北沢志保280位	310842 pt
北沢志保300位	204356 pt
舞浜歩60位	1543873 pt
舞浜歩80位	1482555 pt
舞浜歩100位	1361785 pt
舞浜歩120位	1278757 pt
舞浜歩140位	1209376 pt
舞浜歩160位	1124336 pt
舞浜歩180位	1075863 pt
舞浜歩200位	1014544 pt
舞浜歩220位	907194 pt
舞浜歩240位	628158 pt
舞浜歩260位	309516 pt
舞浜歩280位	210381 pt
舞浜歩300位	158269 pt
木下ひなた60位	1652585 pt
木下ひなた80位	1538766 pt
木下ひなた100位	1467939 pt
木下ひなた120位	1405480 pt
木下ひなた140位	1267078 pt
木下ひなた160位	1175262 pt
木下ひなた180位	1106812 pt
木下ひなた200位	1000272 pt
木下ひなた220位	814002 pt
木下ひなた240位	569688 pt
木下ひなた260位	415308 pt
木下ひなた280位	295363 pt
木下ひなた300位	209859 pt
矢吹可奈60位	2030549 pt
矢吹可奈80位	2003344 pt
矢吹可奈100位	1855246 pt
矢吹可奈120位	1802506 pt
矢吹可奈140位	1697301 pt
矢吹可奈160位	1602299 pt
矢吹可奈180位	1546048 pt
矢吹可奈200位	1505206 pt
矢吹可奈220位	1426207 pt
矢吹可奈240位	1167610 pt
矢吹可奈260位	722931 pt
矢吹可奈280位	365650 pt
矢吹可奈300位	230668 pt
横山奈緒60位	2025612 pt
横山奈緒80位	2000440 pt
横山奈緒100位	1805667 pt
横山奈緒120位	1682704 pt
横山奈緒140位	1542847 pt
横山奈緒160位	1481685 pt
横山奈緒180位	1402822 pt
横山奈緒200位	1321167 pt
横山奈緒220位	1142875 pt
横山奈緒240位	905539 pt
横山奈緒260位	483211 pt
横山奈緒280位	311475 pt
横山奈緒300位	194170 pt
二階堂千鶴60位	2017675 pt
二階堂千鶴80位	1996521 pt
二階堂千鶴100位	1833445 pt
二階堂千鶴120位	1751682 pt
二階堂千鶴140位	1681336 pt
二階堂千鶴160位	1602223 pt
二階堂千鶴180位	1522610 pt
二階堂千鶴200位	1452088 pt
二階堂千鶴220位	1323272 pt
二階堂千鶴240位	1018846 pt
二階堂千鶴260位	693751 pt
二階堂千鶴280位	345047 pt
二階堂千鶴300位	199343 pt
馬場このみ60位	2418754 pt
馬場このみ80位	2197697 pt
馬場このみ100位	2117165 pt
馬場このみ120位	2029033 pt
馬場このみ140位	2001848 pt
馬場このみ160位	1903092 pt
馬場このみ180位	1782941 pt
馬場このみ200位	1688477 pt
馬場このみ220位	1333617 pt
馬場このみ240位	772206 pt
馬場このみ260位	396235 pt
馬場このみ280位	250740 pt
馬場このみ300位	195915 pt
大神環60位	1828122 pt
大神環80位	1627100 pt
大神環100位	1511673 pt
大神環120位	1459518 pt
大神環140位	1312708 pt
大神環160位	1258258 pt
大神環180位	1177184 pt
大神環200位	1121159 pt
大神環220位	1062017 pt
大神環240位	829636 pt
大神環260位	438641 pt
大神環280位	296613 pt
大神環300位	181398 pt
豊川風花60位	1711308 pt
豊川風花80位	1601185 pt
豊川風花100位	1507327 pt
豊川風花120位	1430215 pt
豊川風花140位	1365171 pt
豊川風花160位	1272426 pt
豊川風花180位	1207090 pt
豊川風花200位	1137656 pt
豊川風花220位	1086771 pt
豊川風花240位	849863 pt
豊川風花260位	462042 pt
豊川風花280位	311804 pt
豊川風花300位	234091 pt
宮尾美也60位	2250294 pt
宮尾美也80位	2094887 pt
宮尾美也100位	2005093 pt
宮尾美也120位	2000109 pt
宮尾美也140位	1821897 pt
宮尾美也160位	1735647 pt
宮尾美也180位	1549815 pt
宮尾美也200位	1475560 pt
宮尾美也220位	1288415 pt
宮尾美也240位	931781 pt
宮尾美也260位	586741 pt
宮尾美也280位	343779 pt
宮尾美也300位	180002 pt
福田のり子60位	1509289 pt
福田のり子80位	1448231 pt
福田のり子100位	1324583 pt
福田のり子120位	1192689 pt
福田のり子140位	1104596 pt
福田のり子160位	1040920 pt
福田のり子180位	1002057 pt
福田のり子200位	943674 pt
福田のり子220位	874735 pt
福田のり子240位	797614 pt
福田のり子260位	520869 pt
福田のり子280位	377915 pt
福田のり子300位	253515 pt
真壁瑞希60位	2216708 pt
真壁瑞希80位	2121288 pt
真壁瑞希100位	2044138 pt
真壁瑞希120位	2003751 pt
真壁瑞希140位	1875464 pt
真壁瑞希160位	1738112 pt
真壁瑞希180位	1631331 pt
真壁瑞希200位	1526163 pt
真壁瑞希220位	1395327 pt
真壁瑞希240位	1075304 pt
真壁瑞希260位	639422 pt
真壁瑞希280位	398538 pt
真壁瑞希300位	281073 pt
篠宮可憐60位	2002919 pt
篠宮可憐80位	1914004 pt
篠宮可憐100位	1827788 pt
篠宮可憐120位	1732286 pt
篠宮可憐140位	1659040 pt
篠宮可憐160位	1562149 pt
篠宮可憐180位	1505249 pt
篠宮可憐200位	1455038 pt
篠宮可憐220位	1329469 pt
篠宮可憐240位	1034124 pt
篠宮可憐260位	659723 pt
篠宮可憐280位	349022 pt
篠宮可憐300位	237918 pt
百瀬莉緒60位	2009593 pt
百瀬莉緒80位	1950941 pt
百瀬莉緒100位	1850418 pt
百瀬莉緒120位	1717562 pt
百瀬莉緒140位	1645006 pt
百瀬莉緒160位	1592907 pt
百瀬莉緒180位	1519061 pt
百瀬莉緒200位	1421137 pt
百瀬莉緒220位	1306962 pt
百瀬莉緒240位	830391 pt
百瀬莉緒260位	520237 pt
百瀬莉緒280位	316460 pt
百瀬莉緒300位	178286 pt
永吉昴60位	2008854 pt
永吉昴80位	1923466 pt
永吉昴100位	1776288 pt
永吉昴120位	1634873 pt
永吉昴140位	1524873 pt
永吉昴160位	1460282 pt
永吉昴180位	1375875 pt
永吉昴200位	1267310 pt
永吉昴220位	1137748 pt
永吉昴240位	759866 pt
永吉昴260位	379199 pt
永吉昴280位	202492 pt
永吉昴300位	135269 pt
北上麗花60位	2062621 pt
北上麗花80位	2003794 pt
北上麗花100位	1916935 pt
北上麗花120位	1841849 pt
北上麗花140位	1755348 pt
北上麗花160位	1624838 pt
北上麗花180位	1536444 pt
北上麗花200位	1497352 pt
北上麗花220位	1376159 pt
北上麗花240位	942648 pt
北上麗花260位	486638 pt
北上麗花280位	283516 pt
北上麗花300位	231592 pt
周防桃子60位	3126517 pt
周防桃子80位	3007072 pt
周防桃子100位	2820588 pt
周防桃子120位	2668458 pt
周防桃子140位	2530064 pt
周防桃子160位	2404638 pt
周防桃子180位	2266617 pt
周防桃子200位	2122449 pt
周防桃子220位	1855159 pt
周防桃子240位	977656 pt
周防桃子260位	523097 pt
周防桃子280位	284149 pt
周防桃子300位	192613 pt
ジュリア60位	2165115 pt
ジュリア80位	2065599 pt
ジュリア100位	2017082 pt
ジュリア120位	2001934 pt
ジュリア140位	1898868 pt
ジュリア160位	1805452 pt
ジュリア180位	1769829 pt
ジュリア200位	1721304 pt
ジュリア220位	1470722 pt
ジュリア240位	976041 pt
ジュリア260位	565901 pt
ジュリア280位	353414 pt
ジュリア300位	257459 pt
※03/26 01:00 集計時点のポイントですBY SKDN
