春日未来60位	2005553 pt
望月杏奈160位	1484343 pt
望月杏奈180位	1219195 pt
望月杏奈200位	860157 pt
望月杏奈220位	401683 pt
望月杏奈240位	261498 pt
望月杏奈260位	174506 pt
望月杏奈280位	112271 pt
望月杏奈300位	92003 pt
ロコ60位	1804729 pt
ロコ80位	1583572 pt
ロコ100位	1439939 pt
ロコ120位	1309587 pt
ロコ140位	1214853 pt
ロコ160位	974862 pt
ロコ180位	685308 pt
ロコ200位	453057 pt
ロコ220位	276251 pt
ロコ240位	182052 pt
ロコ260位	109660 pt
ロコ280位	82320 pt
ロコ300位	57931 pt
七尾百合子60位	2636274 pt
七尾百合子80位	2550855 pt
七尾百合子100位	2394057 pt
七尾百合子120位	2268722 pt
七尾百合子140位	2005452 pt
七尾百合子160位	1647570 pt
七尾百合子180位	1360606 pt
七尾百合子200位	946409 pt
七尾百合子220位	585715 pt
七尾百合子240位	322567 pt
七尾百合子260位	168621 pt
七尾百合子280位	135385 pt
七尾百合子300位	112859 pt
高山紗代子60位	1859660 pt
高山紗代子80位	1770811 pt
高山紗代子100位	1632259 pt
高山紗代子120位	1537218 pt
高山紗代子140位	1420563 pt
高山紗代子160位	1211421 pt
高山紗代子180位	932932 pt
高山紗代子200位	632328 pt
高山紗代子220位	453520 pt
高山紗代子240位	317000 pt
高山紗代子260位	198389 pt
高山紗代子280位	137095 pt
高山紗代子300位	99330 pt
松田亜利沙60位	1394691 pt
松田亜利沙80位	1200380 pt
松田亜利沙100位	1079138 pt
松田亜利沙120位	981581 pt
松田亜利沙140位	820373 pt
松田亜利沙160位	563451 pt
松田亜利沙180位	407599 pt
松田亜利沙200位	291371 pt
松田亜利沙220位	185572 pt
松田亜利沙240位	105209 pt
松田亜利沙260位	83107 pt
松田亜利沙280位	68305 pt
松田亜利沙300位	55642 pt
高坂海美60位	1801545 pt
高坂海美80位	1631029 pt
高坂海美100位	1510449 pt
高坂海美120位	1403070 pt
高坂海美140位	1250015 pt
高坂海美160位	1018485 pt
高坂海美180位	787498 pt
高坂海美200位	544467 pt
高坂海美220位	418448 pt
高坂海美240位	258030 pt
高坂海美260位	193143 pt
高坂海美280位	142973 pt
高坂海美300位	115260 pt
中谷育60位	1034878 pt
中谷育80位	921667 pt
中谷育100位	788678 pt
中谷育120位	673779 pt
中谷育140位	441293 pt
中谷育160位	262860 pt
中谷育180位	196695 pt
中谷育200位	147452 pt
中谷育220位	113964 pt
中谷育240位	78944 pt
中谷育260位	62778 pt
中谷育280位	54546 pt
中谷育300位	44137 pt
天空橋朋花60位	1867820 pt
天空橋朋花80位	1639910 pt
天空橋朋花100位	1507942 pt
天空橋朋花120位	1433831 pt
天空橋朋花140位	1187733 pt
天空橋朋花160位	990098 pt
天空橋朋花180位	718744 pt
天空橋朋花200位	449918 pt
天空橋朋花220位	299991 pt
天空橋朋花240位	177137 pt
天空橋朋花260位	103730 pt
天空橋朋花280位	71693 pt
天空橋朋花300位	55009 pt
エミリー60位	1602766 pt
エミリー80位	1441849 pt
エミリー100位	1298915 pt
エミリー120位	1125206 pt
エミリー140位	752025 pt
エミリー160位	352928 pt
エミリー180位	201659 pt
エミリー200位	109697 pt
エミリー220位	80650 pt
エミリー240位	63801 pt
エミリー260位	54526 pt
エミリー280位	41218 pt
エミリー300位	31999 pt
北沢志保60位	2493350 pt
北沢志保80位	2267996 pt
北沢志保100位	2045867 pt
北沢志保120位	1943135 pt
北沢志保140位	1666495 pt
北沢志保160位	1254396 pt
北沢志保180位	877921 pt
北沢志保200位	523338 pt
北沢志保220位	380432 pt
北沢志保240位	237097 pt
北沢志保260位	148437 pt
北沢志保280位	109554 pt
北沢志保300位	89668 pt
舞浜歩60位	1011354 pt
舞浜歩80位	852457 pt
舞浜歩100位	699394 pt
舞浜歩120位	625535 pt
舞浜歩140位	408242 pt
舞浜歩160位	247584 pt
舞浜歩180位	164953 pt
舞浜歩200位	117789 pt
舞浜歩220位	101339 pt
舞浜歩240位	73151 pt
舞浜歩260位	60871 pt
舞浜歩280位	50158 pt
舞浜歩300位	38282 pt
木下ひなた60位	1215715 pt
木下ひなた80位	1098541 pt
木下ひなた100位	1001962 pt
木下ひなた120位	922618 pt
木下ひなた140位	722052 pt
木下ひなた160位	486729 pt
木下ひなた180位	339659 pt
木下ひなた200位	221857 pt
木下ひなた220位	167028 pt
木下ひなた240位	122258 pt
木下ひなた260位	90669 pt
木下ひなた280位	67810 pt
木下ひなた300位	60293 pt
矢吹可奈60位	1614045 pt
矢吹可奈80位	1438340 pt
矢吹可奈100位	1303690 pt
矢吹可奈120位	1201799 pt
矢吹可奈140位	1045765 pt
矢吹可奈160位	871502 pt
矢吹可奈180位	578489 pt
矢吹可奈200位	341488 pt
矢吹可奈220位	223653 pt
矢吹可奈240位	149550 pt
矢吹可奈260位	101891 pt
矢吹可奈280位	72862 pt
矢吹可奈300位	53975 pt
横山奈緒60位	1527181 pt
横山奈緒80位	1363068 pt
横山奈緒100位	1212776 pt
横山奈緒120位	1105250 pt
横山奈緒140位	1005361 pt
横山奈緒160位	701812 pt
横山奈緒180位	526101 pt
横山奈緒200位	383312 pt
横山奈緒220位	260423 pt
横山奈緒240位	149280 pt
横山奈緒260位	104866 pt
横山奈緒280位	86305 pt
横山奈緒300位	70834 pt
二階堂千鶴60位	1443211 pt
二階堂千鶴80位	1236811 pt
二階堂千鶴100位	1118104 pt
二階堂千鶴120位	1073430 pt
二階堂千鶴140位	973341 pt
二階堂千鶴160位	733354 pt
二階堂千鶴180位	571109 pt
二階堂千鶴200位	401185 pt
二階堂千鶴220位	256868 pt
二階堂千鶴240位	156622 pt
二階堂千鶴260位	110945 pt
二階堂千鶴280位	85969 pt
二階堂千鶴300位	66892 pt
馬場このみ60位	2009995 pt
馬場このみ80位	1904885 pt
馬場このみ100位	1678007 pt
馬場このみ120位	1570305 pt
馬場このみ140位	1439111 pt
馬場このみ160位	1170846 pt
馬場このみ180位	745783 pt
馬場このみ200位	437270 pt
馬場このみ220位	261371 pt
馬場このみ240位	169204 pt
馬場このみ260位	122117 pt
馬場このみ280位	104254 pt
馬場このみ300位	82783 pt
大神環60位	1379725 pt
大神環80位	1202098 pt
大神環100位	1076877 pt
大神環120位	968576 pt
大神環140位	756656 pt
大神環160位	473323 pt
大神環180位	331074 pt
大神環200位	247969 pt
大神環220位	129901 pt
大神環240位	93964 pt
大神環260位	68663 pt
大神環280位	51146 pt
大神環300位	42676 pt
豊川風花60位	1321659 pt
豊川風花80位	1132100 pt
豊川風花100位	1045950 pt
豊川風花120位	1000642 pt
豊川風花140位	856539 pt
豊川風花160位	570517 pt
豊川風花180位	420192 pt
豊川風花200位	301968 pt
豊川風花220位	222195 pt
豊川風花240位	140235 pt
豊川風花260位	111557 pt
豊川風花280位	83956 pt
豊川風花300位	72054 pt
宮尾美也60位	1990587 pt
宮尾美也80位	1702234 pt
宮尾美也100位	1525004 pt
宮尾美也120位	1383525 pt
宮尾美也140位	1103145 pt
宮尾美也160位	683430 pt
宮尾美也180位	381488 pt
宮尾美也200位	190131 pt
宮尾美也220位	118521 pt
宮尾美也240位	73970 pt
宮尾美也260位	49718 pt
宮尾美也280位	37225 pt
宮尾美也300位	28276 pt
福田のり子60位	1005341 pt
福田のり子80位	814984 pt
福田のり子100位	707446 pt
福田のり子120位	620533 pt
福田のり子140位	514351 pt
福田のり子160位	349165 pt
福田のり子180位	218238 pt
福田のり子200位	144221 pt
福田のり子220位	107669 pt
福田のり子240位	82980 pt
福田のり子260位	64912 pt
福田のり子280位	57388 pt
福田のり子300位	49122 pt
真壁瑞希60位	2000426 pt
真壁瑞希80位	1791439 pt
真壁瑞希100位	1566157 pt
真壁瑞希120位	1454403 pt
真壁瑞希140位	1248952 pt
真壁瑞希160位	1016962 pt
真壁瑞希180位	756290 pt
真壁瑞希200位	484413 pt
真壁瑞希220位	340114 pt
真壁瑞希240位	244928 pt
真壁瑞希260位	170565 pt
真壁瑞希280位	129929 pt
真壁瑞希300位	103775 pt
篠宮可憐60位	1421027 pt
篠宮可憐80位	1306021 pt
篠宮可憐100位	1164129 pt
篠宮可憐120位	1065337 pt
篠宮可憐140位	870358 pt
篠宮可憐160位	629346 pt
篠宮可憐180位	417265 pt
篠宮可憐200位	282475 pt
篠宮可憐220位	205789 pt
篠宮可憐240位	148452 pt
篠宮可憐260位	103065 pt
篠宮可憐280位	79556 pt
篠宮可憐300位	63563 pt
百瀬莉緒60位	1631443 pt
百瀬莉緒80位	1508564 pt
百瀬莉緒100位	1366114 pt
百瀬莉緒120位	1209527 pt
百瀬莉緒140位	1035259 pt
百瀬莉緒160位	803685 pt
百瀬莉緒180位	486356 pt
百瀬莉緒200位	285768 pt
百瀬莉緒220位	184033 pt
百瀬莉緒240位	125023 pt
百瀬莉緒260位	84829 pt
百瀬莉緒280位	70757 pt
百瀬莉緒300位	58840 pt
永吉昴60位	1515645 pt
永吉昴80位	1271746 pt
永吉昴100位	1183757 pt
永吉昴120位	1110894 pt
永吉昴140位	976009 pt
永吉昴160位	664578 pt
永吉昴180位	392938 pt
永吉昴200位	250880 pt
永吉昴220位	184581 pt
永吉昴240位	125077 pt
永吉昴260位	83867 pt
永吉昴280位	53626 pt
永吉昴300位	48023 pt
北上麗花60位	1506232 pt
北上麗花80位	1326731 pt
北上麗花100位	1174822 pt
北上麗花120位	1090773 pt
北上麗花140位	961747 pt
北上麗花160位	726120 pt
北上麗花180位	454264 pt
北上麗花200位	238907 pt
北上麗花220位	180893 pt
北上麗花240位	110439 pt
北上麗花260位	78154 pt
北上麗花280位	62587 pt
北上麗花300位	51929 pt
周防桃子60位	2551978 pt
周防桃子80位	2287237 pt
周防桃子100位	2062294 pt
周防桃子120位	1954318 pt
周防桃子140位	1782979 pt
周防桃子160位	1434890 pt
周防桃子180位	1152673 pt
周防桃子200位	693101 pt
周防桃子220位	414938 pt
周防桃子240位	201024 pt
周防桃子260位	132369 pt
周防桃子280位	94456 pt
周防桃子300位	76223 pt
ジュリア60位	1636837 pt
ジュリア80位	1512072 pt
ジュリア100位	1453567 pt
ジュリア120位	1355535 pt
ジュリア140位	1226606 pt
ジュリア160位	990905 pt
ジュリア180位	792751 pt
ジュリア200位	578483 pt
ジュリア220位	396084 pt
ジュリア240位	283479 pt
ジュリア260位	222585 pt
ジュリア280位	150539 pt
ジュリア300位	116094 pt
※03/22 16:47 集計時点のポイントですBY SKDN
