100位	5,685,226 pt
100位	5,657,693 pt
500位	2,396,781 pt
1200位	1,116,215 pt
1300位	1,025,693 pt
1000位	1,343,542 pt
	1位	33,586,972 pt
10位	15,794,750 pt
	11位	15,298,244 pt
20位	12,444,412 pt
※03/22 17:19 集計時点 BYそくどん


100位	5,657,693 pt
500位	2,396,781 pt
1200位	1,116,215 pt
1300位	1,025,394 pt
1000位	1,340,963 pt
	1位	33,586,972 pt
10位	15,785,343 pt
	11位	15,298,244 pt
20位	12,444,412 pt
※03/22 17:18 集計時点 BYそくどん


100位	5,657,693 pt
500位	2,396,781 pt
1200位	1,116,215 pt
1300位	1,025,394 pt
1000位	1,340,963 pt
	1位	33,586,972 pt
10位	15,741,822 pt
	11位	15,298,244 pt
20位	12,444,412 pt
※03/22 17:16 集計時点 BYそくどん


100位	5,657,693 pt
500位	2,396,781 pt
1200位	1,113,118 pt
1300位	1,025,394 pt
1000位	1,340,963 pt
	1位	33,586,972 pt
10位	15,716,911 pt
	11位	15,298,244 pt
20位	12,444,412 pt
※03/22 17:15 集計時点 BYそくどん


100位	5,657,693 pt
500位	2,396,781 pt
1200位	1,112,821 pt
1300位	1,025,204 pt
1000位	1,335,430 pt
	1位	33,586,972 pt
10位	15,692,228 pt
	11位	15,298,244 pt
20位	12,444,412 pt
※03/22 17:13 集計時点 BYそくどん


100位	5,657,693 pt
500位	2,396,781 pt
1200位	1,112,821 pt
1300位	1,025,204 pt
1000位	1,335,430 pt
	1位	33,586,972 pt
10位	15,614,614 pt
	11位	15,271,308 pt
20位	12,444,412 pt
※03/22 17:11 集計時点 BYそくどん


100位	5,657,693 pt
500位	2,396,781 pt
1200位	1,112,821 pt
1300位	1,025,204 pt
1000位	1,335,430 pt
	1位	33,586,972 pt
10位	15,589,701 pt
	11位	15,268,263 pt
20位	12,444,412 pt
※03/22 17:10 集計時点 BYそくどん


100位	5,657,693 pt
500位	2,396,322 pt
1200位	1,112,821 pt
1300位	1,025,204 pt
1000位	1,332,512 pt
	1位	33,586,972 pt
10位	15,569,691 pt
	11位	15,267,777 pt
20位	12,444,412 pt
※03/22 17:09 集計時点 BYそくどん


100位	5,657,693 pt
500位	2,393,101 pt
1200位	1,112,529 pt
1300位	1,025,204 pt
1000位	1,329,439 pt
	1位	33,586,972 pt
10位	15,544,778 pt
	11位	15,267,777 pt
20位	12,444,412 pt
※03/22 17:08 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,393,101 pt
1200位	1,107,677 pt
1300位	1,025,074 pt
1000位	1,329,439 pt
	1位	33,586,972 pt
10位	15,521,049 pt
	11位	15,267,777 pt
20位	12,444,412 pt
※03/22 17:06 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,392,443 pt
1200位	1,107,677 pt
1300位	1,024,712 pt
1000位	1,329,439 pt
	1位	33,586,972 pt
10位	15,470,514 pt
	11位	15,267,777 pt
20位	12,444,412 pt
※03/22 17:05 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,727 pt
1200位	1,107,677 pt
1300位	1,024,712 pt
1000位	1,329,439 pt
	1位	33,586,972 pt
10位	15,441,180 pt
	11位	15,267,777 pt
20位	12,444,412 pt
※03/22 17:03 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,106,798 pt
1300位	1,024,712 pt
1000位	1,328,882 pt
	1位	33,586,972 pt
10位	15,387,059 pt
	11位	15,267,777 pt
20位	12,444,412 pt
※03/22 17:01 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,105,983 pt
1300位	1,024,712 pt
1000位	1,327,156 pt
	1位	33,586,972 pt
10位	15,372,990 pt
	11位	15,267,777 pt
20位	12,444,412 pt
※03/22 17:00 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,105,599 pt
1300位	1,024,712 pt
1000位	1,327,066 pt
	1位	33,586,972 pt
10位	15,348,067 pt
	11位	15,262,203 pt
20位	12,444,412 pt
※03/22 16:59 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,103,660 pt
1300位	1,024,712 pt
1000位	1,327,066 pt
	1位	33,586,972 pt
10位	15,323,395 pt
	11位	15,221,149 pt
20位	12,444,412 pt
※03/22 16:58 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,103,660 pt
1300位	1,024,712 pt
1000位	1,327,066 pt
	1位	33,586,972 pt
10位	15,263,777 pt
	11位	15,214,675 pt
20位	12,444,412 pt
※03/22 16:56 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,103,660 pt
1300位	1,024,607 pt
1000位	1,327,066 pt
	1位	33,586,972 pt
10位	15,238,865 pt
	11位	15,207,143 pt
20位	12,444,412 pt
※03/22 16:55 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,101,812 pt
1300位	1,024,232 pt
1000位	1,326,377 pt
	1位	33,586,972 pt
10位	15,200,061 pt
	11位	15,194,149 pt
20位	12,444,412 pt
※03/22 16:53 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,101,812 pt
1300位	1,021,134 pt
1000位	1,326,358 pt
	1位	33,586,972 pt
10位	15,196,044 pt
	11位	15,134,528 pt
20位	12,436,592 pt
※03/22 16:51 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,101,812 pt
1300位	1,021,134 pt
1000位	1,326,358 pt
	1位	33,586,972 pt
10位	15,183,960 pt
	11位	15,114,501 pt
20位	12,435,578 pt
※03/22 16:50 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,101,630 pt
1300位	1,020,575 pt
1000位	1,326,358 pt
	1位	33,586,972 pt
10位	15,177,867 pt
	11位	15,094,718 pt
20位	12,435,578 pt
※03/22 16:49 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,101,530 pt
1300位	1,018,887 pt
1000位	1,326,358 pt
	1位	33,586,972 pt
10位	15,165,733 pt
	11位	15,070,273 pt
20位	12,424,528 pt
※03/22 16:48 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,099,095 pt
1300位	1,017,590 pt
1000位	1,326,358 pt
	1位	33,586,972 pt
10位	15,153,120 pt
	11位	15,055,124 pt
20位	12,417,189 pt
※03/22 16:46 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,389,684 pt
1200位	1,098,295 pt
1300位	1,017,590 pt
1000位	1,326,358 pt
	1位	33,586,972 pt
10位	15,146,569 pt
	11位	15,030,438 pt
20位	12,417,189 pt
※03/22 16:45 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,387,176 pt
1200位	1,098,295 pt
1300位	1,014,756 pt
1000位	1,326,358 pt
	1位	33,586,972 pt
10位	15,146,569 pt
	11位	14,967,136 pt
20位	12,416,175 pt
※03/22 16:43 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,382,655 pt
1200位	1,098,295 pt
1300位	1,014,756 pt
1000位	1,325,157 pt
	1位	33,586,972 pt
10位	15,146,569 pt
	11位	14,955,204 pt
20位	12,403,101 pt
※03/22 16:41 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,377,661 pt
1200位	1,098,295 pt
1300位	1,014,428 pt
1000位	1,323,241 pt
	1位	33,586,972 pt
10位	15,146,569 pt
	11位	14,955,204 pt
20位	12,397,798 pt
※03/22 16:40 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,376,168 pt
1200位	1,096,675 pt
1300位	1,014,304 pt
1000位	1,321,767 pt
	1位	33,586,972 pt
10位	15,146,569 pt
	11位	14,955,204 pt
20位	12,386,255 pt
※03/22 16:39 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,369,171 pt
1200位	1,096,675 pt
1300位	1,014,304 pt
1000位	1,321,767 pt
	1位	33,586,972 pt
10位	15,146,569 pt
	11位	14,955,204 pt
20位	12,385,241 pt
※03/22 16:38 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,369,171 pt
1200位	1,096,675 pt
1300位	1,014,304 pt
1000位	1,321,767 pt
	1位	33,586,972 pt
10位	15,146,569 pt
	11位	14,955,204 pt
20位	12,385,241 pt
※03/22 16:37 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,369,171 pt
1200位	1,096,675 pt
1300位	1,014,304 pt
1000位	1,321,767 pt
	1位	33,586,972 pt
10位	15,146,569 pt
	11位	14,955,204 pt
20位	12,385,241 pt
※03/22 16:36 集計時点 BYそくどん


100位	5,655,128 pt
500位	2,369,171 pt
1200位	1,096,675 pt
1300位	1,011,268 pt
1000位	1,321,767 pt
	1位	33,586,972 pt
10位	15,146,569 pt
	11位	14,955,204 pt
20位	12,385,241 pt
※03/22 16:35 集計時点 BYそくどん


100位	5,633,195 pt
500位	2,369,171 pt
1200位	1,096,675 pt
1300位	1,011,268 pt
1000位	1,321,767 pt
	1位	33,586,972 pt
10位	15,070,679 pt
	11位	14,955,204 pt
20位	12,385,241 pt
※03/22 16:33 集計時点 BYそくどん


100位	5,599,109 pt
500位	2,369,171 pt
1200位	1,095,973 pt
1300位	1,010,202 pt
1000位	1,320,543 pt
	1位	33,586,972 pt
10位	15,041,331 pt
	11位	14,955,204 pt
20位	12,367,375 pt
※03/22 16:31 集計時点 BYそくどん


100位	5,599,109 pt
500位	2,369,171 pt
1200位	1,095,973 pt
1300位	1,010,202 pt
1000位	1,320,543 pt
	1位	33,586,972 pt
10位	15,041,331 pt
	11位	14,955,204 pt
20位	12,360,044 pt
※03/22 16:30 集計時点 BYそくどん


100位	5,599,109 pt
500位	2,369,171 pt
1200位	1,095,973 pt
1300位	1,010,202 pt
1000位	1,320,072 pt
	1位	33,586,972 pt
10位	15,041,331 pt
	11位	14,955,204 pt
20位	12,359,537 pt
※03/22 16:29 集計時点 BYそくどん


100位	5,599,109 pt
500位	2,369,171 pt
1200位	1,095,020 pt
1300位	1,010,202 pt
1000位	1,318,830 pt
	1位	33,586,972 pt
10位	15,041,331 pt
	11位	14,955,204 pt
20位	12,359,537 pt
※03/22 16:28 集計時点 BYそくどん


100位	5,599,109 pt
500位	2,369,171 pt
1200位	1,095,020 pt
1300位	1,010,202 pt
1000位	1,318,830 pt
	1位	33,586,972 pt
10位	15,034,857 pt
	11位	14,955,204 pt
20位	12,359,537 pt
※03/22 16:26 集計時点 BYそくどん


100位	5,599,109 pt
500位	2,366,762 pt
1200位	1,094,252 pt
1300位	1,010,202 pt
1000位	1,318,830 pt
	1位	33,586,972 pt
10位	15,004,280 pt
	11位	14,955,204 pt
20位	12,359,537 pt
※03/22 16:25 集計時点 BYそくどん


100位	5,599,109 pt
500位	2,356,246 pt
1200位	1,094,252 pt
1300位	1,010,202 pt
1000位	1,316,827 pt
	1位	33,586,972 pt
10位	14,992,778 pt
	11位	14,955,204 pt
20位	12,358,506 pt
※03/22 16:23 集計時点 BYそくどん


100位	5,599,109 pt
500位	2,352,552 pt
1200位	1,094,252 pt
1300位	1,010,202 pt
1000位	1,316,827 pt
	1位	33,586,972 pt
10位	14,989,690 pt
	11位	14,955,204 pt
20位	12,357,492 pt
※03/22 16:21 集計時点 BYそくどん


100位	5,599,109 pt
500位	2,352,552 pt
1200位	1,092,103 pt
1300位	1,009,486 pt
1000位	1,316,827 pt
	1位	33,586,972 pt
10位	14,974,055 pt
	11位	14,955,204 pt
20位	12,351,238 pt
※03/22 16:20 集計時点 BYそくどん


100位	5,593,188 pt
500位	2,352,552 pt
1200位	1,092,103 pt
1300位	1,009,486 pt
1000位	1,316,827 pt
	1位	33,586,972 pt
10位	14,962,493 pt
	11位	14,955,204 pt
20位	12,350,731 pt
※03/22 16:19 集計時点 BYそくどん


100位	5,559,241 pt
500位	2,349,090 pt
1200位	1,092,103 pt
1300位	1,009,486 pt
1000位	1,316,827 pt
	1位	33,586,972 pt
10位	14,962,493 pt
	11位	14,955,204 pt
20位	12,350,731 pt
※03/22 16:18 集計時点 BYそくどん


100位	5,553,902 pt
500位	2,349,090 pt
1200位	1,092,103 pt
1300位	1,009,486 pt
1000位	1,316,827 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,917,811 pt
20位	12,350,731 pt
※03/22 16:16 集計時点 BYそくどん


100位	5,548,526 pt
500位	2,349,090 pt
1200位	1,092,103 pt
1300位	1,007,347 pt
1000位	1,316,827 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,915,738 pt
20位	12,350,731 pt
※03/22 16:15 集計時点 BYそくどん


100位	5,548,526 pt
500位	2,349,090 pt
1200位	1,091,448 pt
1300位	1,007,347 pt
1000位	1,310,038 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,915,209 pt
20位	12,350,731 pt
※03/22 16:13 集計時点 BYそくどん


100位	5,543,187 pt
500位	2,349,090 pt
1200位	1,089,664 pt
1300位	1,007,079 pt
1000位	1,310,038 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,842,276 pt
20位	12,344,937 pt
※03/22 16:11 集計時点 BYそくどん


100位	5,543,187 pt
500位	2,349,090 pt
1200位	1,089,664 pt
1300位	1,007,079 pt
1000位	1,310,038 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,837,321 pt
20位	12,344,937 pt
※03/22 16:10 集計時点 BYそくどん


100位	5,537,848 pt
500位	2,349,090 pt
1200位	1,088,840 pt
1300位	1,007,079 pt
1000位	1,310,038 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,837,321 pt
20位	12,344,937 pt
※03/22 16:09 集計時点 BYそくどん


100位	5,532,714 pt
500位	2,349,090 pt
1200位	1,088,840 pt
1300位	1,004,069 pt
1000位	1,310,038 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,837,321 pt
20位	12,340,778 pt
※03/22 16:08 集計時点 BYそくどん


100位	5,527,341 pt
500位	2,349,090 pt
1200位	1,087,884 pt
1300位	1,002,811 pt
1000位	1,310,038 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,831,278 pt
20位	12,334,017 pt
※03/22 16:06 集計時点 BYそくどん


100位	5,516,868 pt
500位	2,349,090 pt
1200位	1,087,884 pt
1300位	1,002,811 pt
1000位	1,310,038 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,830,792 pt
20位	12,334,017 pt
※03/22 16:05 集計時点 BYそくどん


100位	5,511,734 pt
500位	2,341,042 pt
1200位	1,087,850 pt
1300位	1,002,811 pt
1000位	1,310,038 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,334,017 pt
※03/22 16:03 集計時点 BYそくどん


100位	5,511,734 pt
500位	2,341,042 pt
1200位	1,087,850 pt
1300位	1,002,323 pt
1000位	1,310,038 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 16:01 集計時点 BYそくどん


100位	5,511,734 pt
500位	2,340,827 pt
1200位	1,087,850 pt
1300位	1,002,323 pt
1000位	1,309,341 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 16:00 集計時点 BYそくどん


100位	5,511,734 pt
500位	2,339,409 pt
1200位	1,087,617 pt
1300位	1,002,323 pt
1000位	1,308,072 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 15:59 集計時点 BYそくどん


100位	5,511,734 pt
500位	2,335,929 pt
1200位	1,087,617 pt
1300位	1,002,323 pt
1000位	1,305,518 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 15:58 集計時点 BYそくどん


100位	5,511,734 pt
500位	2,335,929 pt
1200位	1,087,574 pt
1300位	1,002,323 pt
1000位	1,305,518 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 15:57 集計時点 BYそくどん


100位	5,511,734 pt
500位	2,335,929 pt
1200位	1,087,574 pt
1300位	1,002,323 pt
1000位	1,304,590 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 15:56 集計時点 BYそくどん


100位	5,511,734 pt
500位	2,335,929 pt
1200位	1,087,040 pt
1300位	1,002,323 pt
1000位	1,303,543 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 15:55 集計時点 BYそくどん


100位	5,511,734 pt
500位	2,335,929 pt
1200位	1,087,040 pt
1300位	1,001,554 pt
1000位	1,302,003 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 15:53 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,334,019 pt
1200位	1,086,940 pt
1300位	1,001,554 pt
1000位	1,302,003 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 15:51 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,334,019 pt
1200位	1,086,611 pt
1300位	1,001,554 pt
1000位	1,302,003 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 15:50 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,334,019 pt
1200位	1,086,611 pt
1300位	1,001,554 pt
1000位	1,302,003 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,333,510 pt
※03/22 15:49 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,334,019 pt
1200位	1,086,611 pt
1300位	1,001,554 pt
1000位	1,302,003 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,327,692 pt
※03/22 15:48 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,334,019 pt
1200位	1,085,706 pt
1300位	1,001,554 pt
1000位	1,301,870 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,326,678 pt
※03/22 15:46 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,334,019 pt
1200位	1,085,285 pt
1300位	1,001,554 pt
1000位	1,301,870 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,788,647 pt
20位	12,320,931 pt
※03/22 15:45 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,333,359 pt
1200位	1,085,285 pt
1300位	1,001,554 pt
1000位	1,301,870 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,320,931 pt
※03/22 15:44 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,332,322 pt
1200位	1,085,285 pt
1300位	1,001,554 pt
1000位	1,301,870 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,320,424 pt
※03/22 15:43 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,332,322 pt
1200位	1,085,117 pt
1300位	1,000,780 pt
1000位	1,301,137 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,314,123 pt
※03/22 15:41 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,332,322 pt
1200位	1,085,117 pt
1300位	1,000,780 pt
1000位	1,301,137 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,314,123 pt
※03/22 15:40 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,332,322 pt
1200位	1,085,117 pt
1300位	1,000,780 pt
1000位	1,301,137 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,314,123 pt
※03/22 15:39 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,330,255 pt
1200位	1,085,077 pt
1300位	1,000,780 pt
1000位	1,301,137 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,314,123 pt
※03/22 15:38 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,330,255 pt
1200位	1,085,077 pt
1300位	1,000,780 pt
1000位	1,301,137 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,303,012 pt
※03/22 15:36 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,330,255 pt
1200位	1,085,077 pt
1300位	1,000,250 pt
1000位	1,301,137 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,303,012 pt
※03/22 15:35 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,330,255 pt
1200位	1,084,988 pt
1300位	1,000,250 pt
1000位	1,301,044 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,303,012 pt
※03/22 15:33 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,330,255 pt
1200位	1,084,775 pt
1300位	1,000,250 pt
1000位	1,301,044 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,303,012 pt
※03/22 15:31 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,330,255 pt
1200位	1,084,775 pt
1300位	1,000,250 pt
1000位	1,301,044 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,303,012 pt
※03/22 15:30 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,330,255 pt
1200位	1,081,753 pt
1300位	1,000,250 pt
1000位	1,301,044 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,303,012 pt
※03/22 15:29 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,328,067 pt
1200位	1,081,753 pt
1300位	1,000,250 pt
1000位	1,301,044 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,303,012 pt
※03/22 15:28 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,327,842 pt
1200位	1,081,414 pt
1300位	1,000,250 pt
1000位	1,298,145 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,297,212 pt
※03/22 15:26 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,327,842 pt
1200位	1,081,414 pt
1300位	1,000,250 pt
1000位	1,298,145 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,297,212 pt
※03/22 15:25 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,327,842 pt
1200位	1,081,414 pt
1300位	999,111 pt
1000位	1,298,145 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,762,054 pt
20位	12,290,905 pt
※03/22 15:23 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,324,447 pt
1200位	1,081,414 pt
1300位	999,111 pt
1000位	1,298,145 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,735,461 pt
20位	12,290,905 pt
※03/22 15:21 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,324,447 pt
1200位	1,081,414 pt
1300位	999,111 pt
1000位	1,298,145 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,735,461 pt
20位	12,290,905 pt
※03/22 15:20 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,324,447 pt
1200位	1,081,414 pt
1300位	998,378 pt
1000位	1,298,145 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,735,461 pt
20位	12,290,905 pt
※03/22 15:19 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,323,595 pt
1200位	1,081,414 pt
1300位	998,378 pt
1000位	1,298,145 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,735,461 pt
20位	12,290,905 pt
※03/22 15:18 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,323,595 pt
1200位	1,081,414 pt
1300位	998,378 pt
1000位	1,296,573 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,735,461 pt
20位	12,290,905 pt
※03/22 15:16 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,323,141 pt
1200位	1,081,414 pt
1300位	998,378 pt
1000位	1,296,573 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,735,461 pt
20位	12,290,905 pt
※03/22 15:15 集計時点 BYそくどん


100位	5,496,127 pt
500位	2,319,654 pt
1200位	1,081,414 pt
1300位	998,378 pt
1000位	1,296,573 pt
	1位	33,586,972 pt
10位	14,955,204 pt
	11位	14,735,461 pt
20位	12,289,891 pt
