春日未来121位	1665561 pt
徳川まつり133位	1549755 pt
徳川まつり134位	1544718 pt
徳川まつり135位	1531642 pt
徳川まつり136位	1530920 pt
徳川まつり137位	1528792 pt
徳川まつり138位	1527903 pt
徳川まつり139位	1525321 pt
徳川まつり140位	1518564 pt
徳川まつり141位	1513314 pt
徳川まつり142位	1510190 pt
徳川まつり143位	1509504 pt
徳川まつり144位	1501208 pt
徳川まつり145位	1500217 pt
徳川まつり146位	1497036 pt
徳川まつり147位	1486760 pt
徳川まつり148位	1463692 pt
徳川まつり149位	1453366 pt
徳川まつり150位	1449267 pt
箱崎星梨花121位	1692817 pt
箱崎星梨花122位	1687234 pt
箱崎星梨花123位	1686631 pt
箱崎星梨花124位	1685725 pt
箱崎星梨花125位	1676366 pt
箱崎星梨花126位	1662280 pt
箱崎星梨花127位	1656427 pt
箱崎星梨花128位	1651602 pt
箱崎星梨花129位	1649192 pt
箱崎星梨花130位	1649181 pt
箱崎星梨花131位	1648383 pt
箱崎星梨花132位	1640763 pt
箱崎星梨花133位	1633272 pt
箱崎星梨花134位	1622368 pt
箱崎星梨花135位	1619116 pt
箱崎星梨花136位	1615943 pt
箱崎星梨花137位	1612814 pt
箱崎星梨花138位	1606533 pt
箱崎星梨花139位	1602516 pt
箱崎星梨花140位	1586046 pt
箱崎星梨花141位	1582430 pt
箱崎星梨花142位	1572958 pt
箱崎星梨花143位	1562672 pt
箱崎星梨花144位	1560810 pt
箱崎星梨花145位	1552231 pt
箱崎星梨花146位	1536608 pt
箱崎星梨花147位	1530649 pt
箱崎星梨花148位	1513107 pt
箱崎星梨花149位	1436140 pt
箱崎星梨花150位	1434221 pt
野々原茜121位	1086767 pt
野々原茜122位	1083069 pt
野々原茜123位	1073476 pt
野々原茜124位	1070437 pt
野々原茜125位	1064024 pt
野々原茜126位	1060268 pt
野々原茜127位	1049803 pt
野々原茜128位	1049481 pt
野々原茜129位	1043969 pt
野々原茜130位	1039051 pt
野々原茜131位	1034739 pt
野々原茜132位	1031498 pt
野々原茜133位	1030186 pt
野々原茜134位	1023759 pt
野々原茜135位	1022804 pt
野々原茜136位	1015279 pt
野々原茜137位	1014157 pt
野々原茜138位	1010169 pt
野々原茜139位	1007822 pt
野々原茜140位	1006128 pt
野々原茜141位	1004912 pt
野々原茜142位	1004704 pt
野々原茜143位	1004459 pt
野々原茜144位	988034 pt
野々原茜145位	977072 pt
野々原茜146位	963187 pt
野々原茜147位	959848 pt
野々原茜148位	958602 pt
野々原茜149位	931828 pt
野々原茜150位	928771 pt
望月杏奈121位	1999184 pt
望月杏奈122位	1996312 pt
望月杏奈123位	1989639 pt
望月杏奈124位	1973614 pt
望月杏奈125位	1972544 pt
望月杏奈126位	1972408 pt
望月杏奈127位	1963166 pt
望月杏奈128位	1944978 pt
望月杏奈129位	1943348 pt
望月杏奈130位	1940409 pt
望月杏奈131位	1939398 pt
望月杏奈132位	1905030 pt
望月杏奈133位	1903162 pt
望月杏奈134位	1885269 pt
望月杏奈135位	1878354 pt
望月杏奈136位	1877310 pt
望月杏奈137位	1873153 pt
望月杏奈138位	1868700 pt
望月杏奈139位	1851989 pt
望月杏奈140位	1824270 pt
望月杏奈141位	1800070 pt
望月杏奈142位	1796212 pt
望月杏奈143位	1787514 pt
望月杏奈144位	1786201 pt
望月杏奈145位	1773741 pt
望月杏奈146位	1770357 pt
望月杏奈147位	1768769 pt
望月杏奈148位	1763492 pt
望月杏奈149位	1740258 pt
望月杏奈150位	1717719 pt
ロコ121位	1443890 pt
ロコ122位	1442095 pt
ロコ123位	1435283 pt
ロコ124位	1428960 pt
ロコ125位	1422825 pt
ロコ126位	1420046 pt
ロコ127位	1409216 pt
ロコ128位	1406949 pt
ロコ129位	1397718 pt
ロコ130位	1395190 pt
ロコ131位	1386101 pt
ロコ132位	1382532 pt
ロコ133位	1375114 pt
ロコ134位	1374986 pt
ロコ135位	1366028 pt
ロコ136位	1357715 pt
ロコ137位	1354002 pt
ロコ138位	1350238 pt
ロコ139位	1348169 pt
ロコ140位	1344018 pt
ロコ141位	1340596 pt
ロコ142位	1339154 pt
ロコ143位	1338288 pt
ロコ144位	1324677 pt
ロコ145位	1319972 pt
ロコ146位	1316117 pt
ロコ147位	1312354 pt
ロコ148位	1302476 pt
ロコ149位	1298773 pt
ロコ150位	1288467 pt
七尾百合子121位	2433622 pt
七尾百合子122位	2369725 pt
七尾百合子123位	2345128 pt
七尾百合子124位	2339176 pt
七尾百合子125位	2339022 pt
七尾百合子126位	2337511 pt
七尾百合子127位	2337405 pt
七尾百合子128位	2336190 pt
七尾百合子129位	2332771 pt
七尾百合子130位	2327198 pt
七尾百合子131位	2322645 pt
七尾百合子132位	2317421 pt
七尾百合子133位	2311478 pt
七尾百合子134位	2304025 pt
七尾百合子135位	2300706 pt
七尾百合子136位	2286049 pt
七尾百合子137位	2270860 pt
七尾百合子138位	2264637 pt
七尾百合子139位	2257467 pt
七尾百合子140位	2256821 pt
七尾百合子141位	2251638 pt
七尾百合子142位	2233154 pt
七尾百合子143位	2227884 pt
七尾百合子144位	2201398 pt
七尾百合子145位	2197906 pt
七尾百合子146位	2190535 pt
七尾百合子147位	2187490 pt
七尾百合子148位	2176646 pt
七尾百合子149位	2167016 pt
七尾百合子150位	2157989 pt
高山紗代子121位	1652908 pt
高山紗代子122位	1650016 pt
高山紗代子123位	1647979 pt
高山紗代子124位	1639732 pt
高山紗代子125位	1638677 pt
高山紗代子126位	1634672 pt
高山紗代子127位	1623240 pt
高山紗代子128位	1618609 pt
高山紗代子129位	1613271 pt
高山紗代子130位	1607749 pt
高山紗代子131位	1606428 pt
高山紗代子132位	1600661 pt
高山紗代子133位	1596475 pt
高山紗代子134位	1593938 pt
高山紗代子135位	1582164 pt
高山紗代子136位	1581721 pt
高山紗代子137位	1576526 pt
高山紗代子138位	1565937 pt
高山紗代子139位	1565505 pt
高山紗代子140位	1564210 pt
高山紗代子141位	1564199 pt
高山紗代子142位	1559188 pt
高山紗代子143位	1552578 pt
高山紗代子144位	1550018 pt
高山紗代子145位	1546161 pt
高山紗代子146位	1542418 pt
高山紗代子147位	1523999 pt
高山紗代子148位	1513416 pt
高山紗代子149位	1505941 pt
高山紗代子150位	1505558 pt
松田亜利沙121位	1036599 pt
松田亜利沙122位	1035306 pt
松田亜利沙123位	1034169 pt
松田亜利沙124位	1029552 pt
松田亜利沙125位	1027939 pt
松田亜利沙126位	1026187 pt
松田亜利沙127位	1024246 pt
松田亜利沙128位	1024230 pt
松田亜利沙129位	1019768 pt
松田亜利沙130位	1012961 pt
松田亜利沙131位	1010489 pt
松田亜利沙132位	1008731 pt
松田亜利沙133位	1003963 pt
松田亜利沙134位	1003272 pt
松田亜利沙135位	1002574 pt
松田亜利沙136位	1000630 pt
松田亜利沙137位	987170 pt
松田亜利沙138位	983151 pt
松田亜利沙139位	983040 pt
松田亜利沙140位	980314 pt
松田亜利沙141位	980004 pt
松田亜利沙142位	976197 pt
松田亜利沙143位	950143 pt
松田亜利沙144位	944866 pt
松田亜利沙145位	921443 pt
松田亜利沙146位	901456 pt
松田亜利沙147位	891826 pt
松田亜利沙148位	878783 pt
松田亜利沙149位	872558 pt
松田亜利沙150位	859642 pt
高坂海美121位	1505347 pt
高坂海美122位	1505188 pt
高坂海美123位	1504158 pt
高坂海美124位	1503236 pt
高坂海美125位	1503151 pt
高坂海美126位	1501756 pt
高坂海美127位	1501409 pt
高坂海美128位	1500804 pt
高坂海美129位	1500351 pt
高坂海美130位	1494397 pt
高坂海美131位	1476442 pt
高坂海美132位	1471891 pt
高坂海美133位	1464089 pt
高坂海美134位	1457860 pt
高坂海美135位	1454697 pt
高坂海美136位	1448057 pt
高坂海美137位	1441010 pt
高坂海美138位	1434708 pt
高坂海美139位	1421992 pt
高坂海美140位	1416575 pt
高坂海美141位	1416047 pt
高坂海美142位	1407829 pt
高坂海美143位	1398720 pt
高坂海美144位	1390496 pt
高坂海美145位	1377141 pt
高坂海美146位	1375747 pt
高坂海美147位	1362591 pt
高坂海美148位	1361158 pt
高坂海美149位	1357087 pt
高坂海美150位	1333213 pt
中谷育121位	707175 pt
中谷育122位	704809 pt
中谷育123位	702639 pt
中谷育124位	697243 pt
中谷育125位	692627 pt
中谷育126位	689313 pt
中谷育127位	689217 pt
中谷育128位	685802 pt
中谷育129位	679203 pt
中谷育130位	676211 pt
中谷育131位	674259 pt
中谷育132位	667174 pt
中谷育133位	655932 pt
中谷育134位	651946 pt
中谷育135位	645393 pt
中谷育136位	644902 pt
中谷育137位	643733 pt
中谷育138位	641742 pt
中谷育139位	636015 pt
中谷育140位	632667 pt
中谷育141位	626171 pt
中谷育142位	614332 pt
中谷育143位	532237 pt
中谷育144位	488212 pt
中谷育145位	481176 pt
中谷育146位	470912 pt
中谷育147位	469686 pt
中谷育148位	467599 pt
中谷育149位	463705 pt
中谷育150位	453715 pt
天空橋朋花121位	1486581 pt
天空橋朋花122位	1484676 pt
天空橋朋花123位	1483414 pt
天空橋朋花124位	1480051 pt
天空橋朋花125位	1479893 pt
天空橋朋花126位	1477579 pt
天空橋朋花127位	1474241 pt
天空橋朋花128位	1469590 pt
天空橋朋花129位	1461975 pt
天空橋朋花130位	1461691 pt
天空橋朋花131位	1461117 pt
天空橋朋花132位	1445704 pt
天空橋朋花133位	1435873 pt
天空橋朋花134位	1431764 pt
天空橋朋花135位	1417913 pt
天空橋朋花136位	1407196 pt
天空橋朋花137位	1406038 pt
天空橋朋花138位	1396562 pt
天空橋朋花139位	1394984 pt
天空橋朋花140位	1391836 pt
天空橋朋花141位	1382363 pt
天空橋朋花142位	1381775 pt
天空橋朋花143位	1375231 pt
天空橋朋花144位	1370130 pt
天空橋朋花145位	1368131 pt
天空橋朋花146位	1359800 pt
天空橋朋花147位	1341383 pt
天空橋朋花148位	1341165 pt
天空橋朋花149位	1325003 pt
天空橋朋花150位	1315099 pt
エミリー121位	1159374 pt
エミリー122位	1150112 pt
エミリー123位	1143214 pt
エミリー124位	1140450 pt
エミリー125位	1129762 pt
エミリー126位	1126174 pt
エミリー127位	1125952 pt
エミリー128位	1116301 pt
エミリー129位	1113533 pt
エミリー130位	1040801 pt
エミリー131位	1030796 pt
エミリー132位	1021001 pt
エミリー133位	1017100 pt
エミリー134位	923941 pt
エミリー135位	921648 pt
エミリー136位	894504 pt
エミリー137位	875289 pt
エミリー138位	868274 pt
エミリー139位	867809 pt
エミリー140位	864703 pt
エミリー141位	844878 pt
エミリー142位	842881 pt
エミリー143位	837010 pt
エミリー144位	833066 pt
エミリー145位	816445 pt
エミリー146位	693983 pt
エミリー147位	676588 pt
エミリー148位	632192 pt
エミリー149位	631662 pt
エミリー150位	623262 pt
北沢志保121位	2007648 pt
北沢志保122位	2002457 pt
北沢志保123位	2002252 pt
北沢志保124位	2002134 pt
北沢志保125位	2001769 pt
北沢志保126位	2001274 pt
北沢志保127位	2001137 pt
北沢志保128位	2000375 pt
北沢志保129位	2000000 pt
北沢志保130位	1997096 pt
北沢志保131位	1964788 pt
北沢志保132位	1937708 pt
北沢志保133位	1926306 pt
北沢志保134位	1909089 pt
北沢志保135位	1908927 pt
北沢志保136位	1891990 pt
北沢志保137位	1880069 pt
北沢志保138位	1868871 pt
北沢志保139位	1843706 pt
北沢志保140位	1821754 pt
北沢志保141位	1804769 pt
北沢志保142位	1803489 pt
北沢志保143位	1772584 pt
北沢志保144位	1747523 pt
北沢志保145位	1729557 pt
北沢志保146位	1716492 pt
北沢志保147位	1707337 pt
北沢志保148位	1671804 pt
北沢志保149位	1628802 pt
北沢志保150位	1612389 pt
舞浜歩121位	670683 pt
舞浜歩122位	668353 pt
舞浜歩123位	662868 pt
舞浜歩124位	661931 pt
舞浜歩125位	658211 pt
舞浜歩126位	652400 pt
舞浜歩127位	651317 pt
舞浜歩128位	649221 pt
舞浜歩129位	646471 pt
舞浜歩130位	645202 pt
舞浜歩131位	636541 pt
舞浜歩132位	633833 pt
舞浜歩133位	623520 pt
舞浜歩134位	593860 pt
舞浜歩135位	574815 pt
舞浜歩136位	564740 pt
舞浜歩137位	560550 pt
舞浜歩138位	560027 pt
舞浜歩139位	551230 pt
舞浜歩140位	540037 pt
舞浜歩141位	537213 pt
舞浜歩142位	529477 pt
舞浜歩143位	508510 pt
舞浜歩144位	492245 pt
舞浜歩145位	480198 pt
舞浜歩146位	474441 pt
舞浜歩147位	462597 pt
舞浜歩148位	462042 pt
舞浜歩149位	460058 pt
舞浜歩150位	455047 pt
木下ひなた121位	1001771 pt
木下ひなた122位	1001747 pt
木下ひなた123位	993568 pt
木下ひなた124位	992510 pt
木下ひなた125位	983723 pt
木下ひなた126位	972100 pt
木下ひなた127位	970060 pt
木下ひなた128位	969446 pt
木下ひなた129位	969220 pt
木下ひなた130位	953479 pt
木下ひなた131位	953191 pt
木下ひなた132位	928496 pt
木下ひなた133位	916389 pt
木下ひなた134位	913597 pt
木下ひなた135位	911276 pt
木下ひなた136位	908173 pt
木下ひなた137位	885418 pt
木下ひなた138位	883234 pt
木下ひなた139位	882262 pt
木下ひなた140位	870462 pt
木下ひなた141位	863928 pt
木下ひなた142位	843539 pt
木下ひなた143位	841731 pt
木下ひなた144位	818330 pt
木下ひなた145位	812941 pt
木下ひなた146位	798044 pt
木下ひなた147位	763828 pt
木下ひなた148位	742828 pt
木下ひなた149位	734656 pt
木下ひなた150位	717059 pt
矢吹可奈121位	1276676 pt
矢吹可奈122位	1273258 pt
矢吹可奈123位	1268839 pt
矢吹可奈124位	1268640 pt
矢吹可奈125位	1260320 pt
矢吹可奈126位	1256190 pt
矢吹可奈127位	1253274 pt
矢吹可奈128位	1253090 pt
矢吹可奈129位	1249161 pt
矢吹可奈130位	1248318 pt
矢吹可奈131位	1246987 pt
矢吹可奈132位	1239859 pt
矢吹可奈133位	1239319 pt
矢吹可奈134位	1239141 pt
矢吹可奈135位	1238873 pt
矢吹可奈136位	1225569 pt
矢吹可奈137位	1219298 pt
矢吹可奈138位	1218346 pt
矢吹可奈139位	1216793 pt
矢吹可奈140位	1213781 pt
矢吹可奈141位	1207066 pt
矢吹可奈142位	1205732 pt
矢吹可奈143位	1201467 pt
矢吹可奈144位	1197303 pt
矢吹可奈145位	1191989 pt
矢吹可奈146位	1174438 pt
矢吹可奈147位	1163491 pt
矢吹可奈148位	1145846 pt
矢吹可奈149位	1142793 pt
矢吹可奈150位	1140566 pt
横山奈緒121位	1200864 pt
横山奈緒122位	1200633 pt
横山奈緒123位	1196986 pt
横山奈緒124位	1196690 pt
横山奈緒125位	1194549 pt
横山奈緒126位	1188779 pt
横山奈緒127位	1188703 pt
横山奈緒128位	1176180 pt
横山奈緒129位	1176093 pt
横山奈緒130位	1173171 pt
横山奈緒131位	1173063 pt
横山奈緒132位	1167385 pt
横山奈緒133位	1166288 pt
横山奈緒134位	1161553 pt
横山奈緒135位	1160778 pt
横山奈緒136位	1156918 pt
横山奈緒137位	1137697 pt
横山奈緒138位	1136242 pt
横山奈緒139位	1128140 pt
横山奈緒140位	1119343 pt
横山奈緒141位	1112534 pt
横山奈緒142位	1112123 pt
横山奈緒143位	1094905 pt
横山奈緒144位	1093397 pt
横山奈緒145位	1088711 pt
横山奈緒146位	1063153 pt
横山奈緒147位	1062905 pt
横山奈緒148位	1053179 pt
横山奈緒149位	1039739 pt
横山奈緒150位	1024674 pt
二階堂千鶴121位	1205361 pt
二階堂千鶴122位	1202155 pt
二階堂千鶴123位	1200662 pt
二階堂千鶴124位	1186553 pt
二階堂千鶴125位	1176208 pt
二階堂千鶴126位	1175677 pt
二階堂千鶴127位	1169386 pt
二階堂千鶴128位	1159458 pt
二階堂千鶴129位	1157153 pt
二階堂千鶴130位	1153241 pt
二階堂千鶴131位	1152475 pt
二階堂千鶴132位	1151602 pt
二階堂千鶴133位	1151356 pt
二階堂千鶴134位	1150384 pt
二階堂千鶴135位	1150148 pt
二階堂千鶴136位	1144724 pt
二階堂千鶴137位	1134195 pt
二階堂千鶴138位	1113936 pt
二階堂千鶴139位	1113677 pt
二階堂千鶴140位	1112265 pt
二階堂千鶴141位	1111033 pt
二階堂千鶴142位	1107467 pt
二階堂千鶴143位	1100035 pt
二階堂千鶴144位	1097250 pt
二階堂千鶴145位	1091189 pt
二階堂千鶴146位	1090307 pt
二階堂千鶴147位	1078786 pt
二階堂千鶴148位	1060307 pt
二階堂千鶴149位	1053946 pt
二階堂千鶴150位	1044717 pt
馬場このみ121位	1645695 pt
馬場このみ122位	1631364 pt
馬場このみ123位	1623868 pt
馬場このみ124位	1615717 pt
馬場このみ125位	1615631 pt
馬場このみ126位	1613033 pt
馬場このみ127位	1610218 pt
馬場このみ128位	1609685 pt
馬場このみ129位	1600928 pt
馬場このみ130位	1568729 pt
馬場このみ131位	1566194 pt
馬場このみ132位	1565839 pt
馬場このみ133位	1565404 pt
馬場このみ134位	1561884 pt
馬場このみ135位	1556401 pt
馬場このみ136位	1556346 pt
馬場このみ137位	1555913 pt
馬場このみ138位	1550054 pt
馬場このみ139位	1548836 pt
馬場このみ140位	1533387 pt
馬場このみ141位	1531173 pt
馬場このみ142位	1528871 pt
馬場このみ143位	1528440 pt
馬場このみ144位	1521676 pt
馬場このみ145位	1520118 pt
馬場このみ146位	1507907 pt
馬場このみ147位	1506251 pt
馬場このみ148位	1501107 pt
馬場このみ149位	1491688 pt
馬場このみ150位	1468706 pt
大神環121位	1009034 pt
大神環122位	1006182 pt
大神環123位	1005329 pt
大神環124位	1003125 pt
大神環125位	1001553 pt
大神環126位	1001051 pt
大神環127位	993517 pt
大神環128位	984084 pt
大神環129位	967438 pt
大神環130位	962962 pt
大神環131位	952673 pt
大神環132位	951989 pt
大神環133位	945754 pt
大神環134位	938235 pt
大神環135位	933001 pt
大神環136位	932928 pt
大神環137位	922253 pt
大神環138位	919588 pt
大神環139位	918717 pt
大神環140位	885098 pt
大神環141位	884953 pt
大神環142位	883452 pt
大神環143位	880316 pt
大神環144位	872535 pt
大神環145位	865920 pt
大神環146位	847020 pt
大神環147位	820272 pt
大神環148位	803070 pt
大神環149位	785291 pt
大神環150位	779650 pt
豊川風花121位	1032571 pt
豊川風花122位	1031535 pt
豊川風花123位	1024911 pt
豊川風花124位	1022773 pt
豊川風花125位	1019992 pt
豊川風花126位	1018448 pt
豊川風花127位	1017346 pt
豊川風花128位	1011865 pt
豊川風花129位	1000642 pt
豊川風花130位	997511 pt
豊川風花131位	990827 pt
豊川風花132位	986776 pt
豊川風花133位	985763 pt
豊川風花134位	981124 pt
豊川風花135位	977210 pt
豊川風花136位	973123 pt
豊川風花137位	971999 pt
豊川風花138位	949065 pt
豊川風花139位	946739 pt
豊川風花140位	936631 pt
豊川風花141位	936391 pt
豊川風花142位	914424 pt
豊川風花143位	905338 pt
豊川風花144位	898675 pt
豊川風花145位	890839 pt
豊川風花146位	889872 pt
豊川風花147位	887650 pt
豊川風花148位	865666 pt
豊川風花149位	851639 pt
豊川風花150位	848756 pt
宮尾美也121位	1451370 pt
宮尾美也122位	1447577 pt
宮尾美也123位	1441042 pt
宮尾美也124位	1427725 pt
宮尾美也125位	1412986 pt
宮尾美也126位	1405133 pt
宮尾美也127位	1397079 pt
宮尾美也128位	1392179 pt
宮尾美也129位	1383991 pt
宮尾美也130位	1369430 pt
宮尾美也131位	1343309 pt
宮尾美也132位	1340970 pt
宮尾美也133位	1329216 pt
宮尾美也134位	1323565 pt
宮尾美也135位	1320696 pt
宮尾美也136位	1301568 pt
宮尾美也137位	1281293 pt
宮尾美也138位	1268369 pt
宮尾美也139位	1240230 pt
宮尾美也140位	1236182 pt
宮尾美也141位	1230605 pt
宮尾美也142位	1225629 pt
宮尾美也143位	1165354 pt
宮尾美也144位	1155801 pt
宮尾美也145位	1130917 pt
宮尾美也146位	1128400 pt
宮尾美也147位	1119961 pt
宮尾美也148位	1095865 pt
宮尾美也149位	1040609 pt
宮尾美也150位	1039841 pt
福田のり子121位	668901 pt
福田のり子122位	663109 pt
福田のり子123位	662528 pt
福田のり子124位	658250 pt
福田のり子125位	658229 pt
福田のり子126位	652623 pt
福田のり子127位	648287 pt
福田のり子128位	647609 pt
福田のり子129位	644230 pt
福田のり子130位	641125 pt
福田のり子131位	640330 pt
福田のり子132位	634504 pt
福田のり子133位	632935 pt
福田のり子134位	627527 pt
福田のり子135位	625517 pt
福田のり子136位	625321 pt
福田のり子137位	625158 pt
福田のり子138位	624989 pt
福田のり子139位	609485 pt
福田のり子140位	607048 pt
福田のり子141位	606589 pt
福田のり子142位	603535 pt
福田のり子143位	600068 pt
福田のり子144位	598825 pt
福田のり子145位	589228 pt
福田のり子146位	578032 pt
福田のり子147位	571438 pt
福田のり子148位	570927 pt
福田のり子149位	545137 pt
福田のり子150位	520879 pt
真壁瑞希121位	1525291 pt
真壁瑞希122位	1515274 pt
真壁瑞希123位	1513467 pt
真壁瑞希124位	1511665 pt
真壁瑞希125位	1505261 pt
真壁瑞希126位	1504472 pt
真壁瑞希127位	1503973 pt
