春日未来1位	481670 pt
望月杏奈14位	302952 pt
望月杏奈15位	285109 pt
望月杏奈16位	268972 pt
望月杏奈17位	233215 pt
望月杏奈18位	226960 pt
望月杏奈19位	225368 pt
望月杏奈20位	223335 pt
望月杏奈21位	211544 pt
望月杏奈22位	198300 pt
望月杏奈23位	196559 pt
望月杏奈24位	196332 pt
望月杏奈25位	195355 pt
望月杏奈26位	189915 pt
望月杏奈27位	177493 pt
望月杏奈28位	176753 pt
望月杏奈29位	170766 pt
望月杏奈30位	168766 pt
七尾百合子1位	657801 pt
七尾百合子2位	512350 pt
七尾百合子3位	430960 pt
七尾百合子4位	414404 pt
七尾百合子5位	372789 pt
七尾百合子6位	300179 pt
七尾百合子7位	288515 pt
七尾百合子8位	287836 pt
七尾百合子9位	253509 pt
七尾百合子10位	248408 pt
七尾百合子11位	246201 pt
七尾百合子12位	234576 pt
七尾百合子13位	222215 pt
七尾百合子14位	202696 pt
七尾百合子15位	181516 pt
七尾百合子16位	175587 pt
七尾百合子17位	168522 pt
七尾百合子18位	163590 pt
七尾百合子19位	161556 pt
七尾百合子20位	159008 pt
七尾百合子21位	151135 pt
七尾百合子22位	140454 pt
七尾百合子23位	127143 pt
七尾百合子24位	123527 pt
七尾百合子25位	122118 pt
七尾百合子26位	119141 pt
七尾百合子27位	118195 pt
七尾百合子28位	97506 pt
七尾百合子29位	95550 pt
七尾百合子30位	90929 pt
高山紗代子1位	1206707 pt
高山紗代子2位	880193 pt
高山紗代子3位	485689 pt
高山紗代子4位	397129 pt
高山紗代子5位	353756 pt
高山紗代子6位	330905 pt
高山紗代子7位	326492 pt
高山紗代子8位	324023 pt
高山紗代子9位	293932 pt
高山紗代子10位	241708 pt
高山紗代子11位	221922 pt
高山紗代子12位	214442 pt
高山紗代子13位	201253 pt
高山紗代子14位	195917 pt
高山紗代子15位	184529 pt
高山紗代子16位	184117 pt
高山紗代子17位	183689 pt
高山紗代子18位	167699 pt
高山紗代子19位	163291 pt
高山紗代子20位	161620 pt
高山紗代子21位	161541 pt
高山紗代子22位	146501 pt
高山紗代子23位	146474 pt
高山紗代子24位	141477 pt
高山紗代子25位	129065 pt
高山紗代子26位	126638 pt
高山紗代子27位	121907 pt
高山紗代子28位	120539 pt
高山紗代子29位	118712 pt
高山紗代子30位	112439 pt
松田亜利沙1位	454942 pt
松田亜利沙2位	452565 pt
松田亜利沙3位	420305 pt
松田亜利沙4位	336746 pt
松田亜利沙5位	262516 pt
松田亜利沙6位	255605 pt
松田亜利沙7位	224032 pt
松田亜利沙8位	221428 pt
松田亜利沙9位	215699 pt
松田亜利沙10位	176700 pt
松田亜利沙11位	176401 pt
松田亜利沙12位	163720 pt
松田亜利沙13位	161882 pt
松田亜利沙14位	153183 pt
松田亜利沙15位	141809 pt
松田亜利沙16位	131191 pt
松田亜利沙17位	117799 pt
松田亜利沙18位	106497 pt
松田亜利沙19位	103218 pt
松田亜利沙20位	103137 pt
松田亜利沙21位	101909 pt
松田亜利沙22位	89910 pt
松田亜利沙23位	84705 pt
松田亜利沙24位	81812 pt
松田亜利沙25位	76647 pt
松田亜利沙26位	74641 pt
松田亜利沙27位	73676 pt
松田亜利沙28位	69377 pt
松田亜利沙29位	65532 pt
松田亜利沙30位	59698 pt
高坂海美1位	730460 pt
高坂海美2位	609929 pt
高坂海美3位	456382 pt
高坂海美4位	439203 pt
高坂海美5位	268188 pt
高坂海美6位	267807 pt
高坂海美7位	243058 pt
高坂海美8位	239494 pt
高坂海美9位	208650 pt
高坂海美10位	201078 pt
高坂海美11位	180761 pt
高坂海美12位	176444 pt
高坂海美13位	167305 pt
高坂海美14位	141710 pt
高坂海美15位	134838 pt
高坂海美16位	126014 pt
高坂海美17位	118347 pt
高坂海美18位	105382 pt
高坂海美19位	99931 pt
高坂海美20位	95971 pt
高坂海美21位	89918 pt
高坂海美22位	89100 pt
高坂海美23位	70302 pt
高坂海美24位	61439 pt
高坂海美25位	60843 pt
高坂海美26位	59477 pt
高坂海美27位	59222 pt
高坂海美28位	58990 pt
高坂海美29位	58200 pt
高坂海美30位	56506 pt
中谷育1位	1302373 pt
中谷育2位	814365 pt
中谷育3位	310208 pt
中谷育4位	210995 pt
中谷育5位	187857 pt
中谷育6位	152717 pt
中谷育7位	146643 pt
中谷育8位	130446 pt
中谷育9位	128608 pt
中谷育10位	122147 pt
中谷育11位	114125 pt
中谷育12位	101613 pt
中谷育13位	90325 pt
中谷育14位	78310 pt
中谷育15位	77323 pt
中谷育16位	68183 pt
中谷育17位	67182 pt
中谷育18位	61199 pt
中谷育19位	56612 pt
中谷育20位	55133 pt
中谷育21位	51745 pt
中谷育22位	49877 pt
中谷育23位	47196 pt
中谷育24位	44790 pt
中谷育25位	37071 pt
中谷育26位	36926 pt
中谷育27位	35552 pt
中谷育28位	35468 pt
中谷育29位	34077 pt
中谷育30位	26427 pt
天空橋朋花1位	1124822 pt
天空橋朋花2位	1001729 pt
天空橋朋花3位	898831 pt
天空橋朋花4位	790290 pt
天空橋朋花5位	563166 pt
天空橋朋花6位	485976 pt
天空橋朋花7位	440560 pt
天空橋朋花8位	404756 pt
天空橋朋花9位	336313 pt
天空橋朋花10位	301177 pt
天空橋朋花11位	284429 pt
天空橋朋花12位	279222 pt
天空橋朋花13位	272333 pt
天空橋朋花14位	269139 pt
天空橋朋花15位	264159 pt
天空橋朋花16位	257614 pt
天空橋朋花17位	257041 pt
天空橋朋花18位	253212 pt
天空橋朋花19位	197154 pt
天空橋朋花20位	191766 pt
天空橋朋花21位	185407 pt
天空橋朋花22位	170449 pt
天空橋朋花23位	164812 pt
天空橋朋花24位	154742 pt
天空橋朋花25位	144011 pt
天空橋朋花26位	131021 pt
天空橋朋花27位	126044 pt
天空橋朋花28位	114531 pt
天空橋朋花29位	111602 pt
天空橋朋花30位	109731 pt
エミリー1位	425999 pt
エミリー2位	362811 pt
エミリー3位	331587 pt
エミリー4位	225017 pt
エミリー5位	212955 pt
エミリー6位	209736 pt
エミリー7位	170279 pt
エミリー8位	161866 pt
エミリー9位	141666 pt
エミリー10位	112286 pt
エミリー11位	111259 pt
エミリー12位	111099 pt
エミリー13位	108963 pt
エミリー14位	106173 pt
エミリー15位	105269 pt
エミリー16位	98750 pt
エミリー17位	97090 pt
エミリー18位	89300 pt
エミリー19位	69468 pt
エミリー20位	65863 pt
エミリー21位	62309 pt
エミリー22位	57984 pt
エミリー23位	55320 pt
エミリー24位	52043 pt
エミリー25位	50968 pt
エミリー26位	50889 pt
エミリー27位	48001 pt
エミリー28位	45314 pt
エミリー29位	41733 pt
エミリー30位	40603 pt
北沢志保1位	720628 pt
北沢志保2位	504444 pt
北沢志保3位	484224 pt
北沢志保4位	377555 pt
北沢志保5位	323279 pt
北沢志保6位	302348 pt
北沢志保7位	293197 pt
北沢志保8位	291987 pt
北沢志保9位	241342 pt
北沢志保10位	230216 pt
北沢志保11位	212562 pt
北沢志保12位	203268 pt
北沢志保13位	185187 pt
北沢志保14位	181678 pt
北沢志保15位	171118 pt
北沢志保16位	170550 pt
北沢志保17位	161140 pt
北沢志保18位	161118 pt
北沢志保19位	157719 pt
北沢志保20位	140987 pt
北沢志保21位	132602 pt
北沢志保22位	130341 pt
北沢志保23位	126529 pt
北沢志保24位	125669 pt
北沢志保25位	117284 pt
北沢志保26位	114073 pt
北沢志保27位	110582 pt
北沢志保28位	106684 pt
北沢志保29位	105938 pt
北沢志保30位	105335 pt
舞浜歩1位	310117 pt
舞浜歩2位	300412 pt
舞浜歩3位	288232 pt
舞浜歩4位	222554 pt
舞浜歩5位	217808 pt
舞浜歩6位	215182 pt
舞浜歩7位	214814 pt
舞浜歩8位	191122 pt
舞浜歩9位	124138 pt
舞浜歩10位	117487 pt
舞浜歩11位	115427 pt
舞浜歩12位	107329 pt
舞浜歩13位	103775 pt
舞浜歩14位	103772 pt
舞浜歩15位	89561 pt
舞浜歩16位	70124 pt
舞浜歩17位	68543 pt
舞浜歩18位	65916 pt
舞浜歩19位	65335 pt
舞浜歩20位	64458 pt
舞浜歩21位	63617 pt
舞浜歩22位	61819 pt
舞浜歩23位	61513 pt
舞浜歩24位	60308 pt
舞浜歩25位	59971 pt
舞浜歩26位	56991 pt
舞浜歩27位	40420 pt
舞浜歩28位	39822 pt
舞浜歩29位	36856 pt
舞浜歩30位	36378 pt
木下ひなた1位	262737 pt
木下ひなた2位	241183 pt
木下ひなた3位	227706 pt
木下ひなた4位	214578 pt
木下ひなた5位	190139 pt
木下ひなた6位	151642 pt
木下ひなた7位	137984 pt
木下ひなた8位	103584 pt
木下ひなた9位	100166 pt
木下ひなた10位	88588 pt
木下ひなた11位	80398 pt
木下ひなた12位	79243 pt
木下ひなた13位	72533 pt
木下ひなた14位	69899 pt
木下ひなた15位	69891 pt
木下ひなた16位	69179 pt
木下ひなた17位	67565 pt
木下ひなた18位	62960 pt
木下ひなた19位	62611 pt
木下ひなた20位	56128 pt
木下ひなた21位	52148 pt
木下ひなた22位	49133 pt
木下ひなた23位	48206 pt
木下ひなた24位	48190 pt
木下ひなた25位	48184 pt
木下ひなた26位	47862 pt
木下ひなた27位	46728 pt
木下ひなた28位	43939 pt
木下ひなた29位	41865 pt
木下ひなた30位	41175 pt
矢吹可奈1位	628288 pt
矢吹可奈2位	503025 pt
矢吹可奈3位	429223 pt
矢吹可奈4位	401251 pt
矢吹可奈5位	398728 pt
矢吹可奈6位	351785 pt
矢吹可奈7位	277835 pt
矢吹可奈8位	228275 pt
矢吹可奈9位	217681 pt
矢吹可奈10位	214748 pt
矢吹可奈11位	210277 pt
矢吹可奈12位	203514 pt
矢吹可奈13位	187122 pt
矢吹可奈14位	184262 pt
矢吹可奈15位	157540 pt
矢吹可奈16位	156603 pt
矢吹可奈17位	153953 pt
矢吹可奈18位	143455 pt
矢吹可奈19位	138353 pt
矢吹可奈20位	122381 pt
矢吹可奈21位	121759 pt
矢吹可奈22位	94595 pt
矢吹可奈23位	92634 pt
矢吹可奈24位	79590 pt
矢吹可奈25位	79455 pt
矢吹可奈26位	77908 pt
矢吹可奈27位	77882 pt
矢吹可奈28位	74842 pt
矢吹可奈29位	72123 pt
矢吹可奈30位	64582 pt
横山奈緒1位	811831 pt
横山奈緒2位	510701 pt
横山奈緒3位	286745 pt
横山奈緒4位	284399 pt
横山奈緒5位	237025 pt
横山奈緒6位	209853 pt
横山奈緒7位	206611 pt
横山奈緒8位	198743 pt
横山奈緒9位	195901 pt
横山奈緒10位	181499 pt
横山奈緒11位	181019 pt
横山奈緒12位	160062 pt
横山奈緒13位	154623 pt
横山奈緒14位	151423 pt
横山奈緒15位	150055 pt
横山奈緒16位	149057 pt
横山奈緒17位	148317 pt
横山奈緒18位	134307 pt
横山奈緒19位	129797 pt
横山奈緒20位	124683 pt
横山奈緒21位	122168 pt
横山奈緒22位	121378 pt
横山奈緒23位	118424 pt
横山奈緒24位	108324 pt
横山奈緒25位	107399 pt
横山奈緒26位	101042 pt
横山奈緒27位	93215 pt
横山奈緒28位	92262 pt
横山奈緒29位	87685 pt
横山奈緒30位	83604 pt
二階堂千鶴1位	813082 pt
二階堂千鶴2位	388115 pt
二階堂千鶴3位	349084 pt
二階堂千鶴4位	182041 pt
二階堂千鶴5位	181791 pt
二階堂千鶴6位	172493 pt
二階堂千鶴7位	168182 pt
二階堂千鶴8位	158167 pt
二階堂千鶴9位	152478 pt
二階堂千鶴10位	138933 pt
二階堂千鶴11位	130850 pt
二階堂千鶴12位	89137 pt
二階堂千鶴13位	82783 pt
二階堂千鶴14位	82616 pt
二階堂千鶴15位	73555 pt
二階堂千鶴16位	73136 pt
二階堂千鶴17位	65802 pt
二階堂千鶴18位	65612 pt
二階堂千鶴19位	63672 pt
二階堂千鶴20位	60629 pt
二階堂千鶴21位	58697 pt
二階堂千鶴22位	55484 pt
二階堂千鶴23位	54726 pt
二階堂千鶴24位	53559 pt
二階堂千鶴25位	53125 pt
二階堂千鶴26位	51809 pt
二階堂千鶴27位	49674 pt
二階堂千鶴28位	47363 pt
二階堂千鶴29位	47253 pt
二階堂千鶴30位	47160 pt
馬場このみ1位	1020333 pt
馬場このみ2位	814842 pt
馬場このみ3位	423603 pt
馬場このみ4位	355775 pt
馬場このみ5位	347721 pt
馬場このみ6位	310283 pt
馬場このみ7位	306119 pt
馬場このみ8位	232917 pt
馬場このみ9位	217187 pt
馬場このみ10位	214278 pt
馬場このみ11位	196079 pt
馬場このみ12位	181568 pt
馬場このみ13位	168189 pt
馬場このみ14位	159380 pt
馬場このみ15位	158591 pt
馬場このみ16位	157652 pt
馬場このみ17位	153313 pt
馬場このみ18位	142462 pt
馬場このみ19位	126007 pt
馬場このみ20位	121914 pt
馬場このみ21位	114603 pt
馬場このみ22位	114265 pt
馬場このみ23位	111222 pt
馬場このみ24位	107279 pt
馬場このみ25位	106119 pt
馬場このみ26位	105899 pt
馬場このみ27位	105682 pt
馬場このみ28位	104098 pt
馬場このみ29位	101326 pt
馬場このみ30位	90642 pt
大神環1位	783439 pt
大神環2位	623149 pt
大神環3位	532849 pt
大神環4位	398325 pt
大神環5位	226611 pt
大神環6位	186925 pt
大神環7位	173851 pt
大神環8位	161705 pt
大神環9位	161499 pt
大神環10位	142814 pt
大神環11位	132699 pt
大神環12位	120400 pt
大神環13位	119880 pt
大神環14位	115744 pt
大神環15位	106063 pt
大神環16位	87546 pt
大神環17位	87164 pt
大神環18位	86499 pt
大神環19位	83299 pt
大神環20位	80556 pt
大神環21位	71080 pt
大神環22位	71039 pt
大神環23位	69370 pt
大神環24位	67602 pt
大神環25位	63147 pt
大神環26位	62525 pt
大神環27位	58463 pt
大神環28位	58156 pt
大神環29位	57462 pt
大神環30位	54825 pt
大神環1位	783439 pt
大神環2位	623149 pt
大神環3位	532849 pt
大神環4位	398325 pt
大神環5位	226611 pt
大神環6位	186925 pt
大神環7位	173851 pt
大神環8位	161705 pt
大神環9位	161499 pt
大神環10位	142814 pt
大神環11位	132699 pt
大神環12位	120400 pt
大神環13位	119880 pt
大神環14位	115744 pt
大神環15位	106063 pt
大神環16位	87546 pt
大神環17位	87164 pt
大神環18位	86499 pt
大神環19位	83299 pt
大神環20位	80556 pt
大神環21位	71080 pt
大神環22位	71039 pt
大神環23位	69370 pt
大神環24位	67602 pt
大神環25位	63147 pt
大神環26位	62525 pt
大神環27位	58463 pt
大神環28位	58156 pt
大神環29位	57462 pt
大神環30位	54825 pt
豊川風花1位	623070 pt
豊川風花2位	401213 pt
豊川風花3位	321453 pt
豊川風花4位	281197 pt
豊川風花5位	270608 pt
豊川風花6位	249868 pt
豊川風花7位	222926 pt
豊川風花8位	126234 pt
豊川風花9位	122480 pt
豊川風花10位	117078 pt
豊川風花11位	100294 pt
豊川風花12位	91797 pt
豊川風花13位	79580 pt
豊川風花14位	74527 pt
豊川風花15位	73589 pt
豊川風花16位	62101 pt
豊川風花17位	61611 pt
豊川風花18位	61476 pt
豊川風花19位	55120 pt
豊川風花20位	53482 pt
豊川風花21位	48508 pt
豊川風花22位	45419 pt
豊川風花23位	43367 pt
豊川風花24位	43206 pt
豊川風花25位	42622 pt
豊川風花26位	41535 pt
豊川風花27位	39435 pt
豊川風花28位	38756 pt
豊川風花29位	37919 pt
豊川風花30位	37368 pt
宮尾美也1位	2041371 pt
宮尾美也2位	714336 pt
宮尾美也3位	533445 pt
宮尾美也4位	446853 pt
宮尾美也5位	415301 pt
宮尾美也6位	360213 pt
宮尾美也7位	323844 pt
宮尾美也8位	250495 pt
宮尾美也9位	194027 pt
宮尾美也10位	173641 pt
宮尾美也11位	157902 pt
宮尾美也12位	151066 pt
宮尾美也13位	131079 pt
宮尾美也14位	123016 pt
宮尾美也15位	103683 pt
宮尾美也16位	102445 pt
宮尾美也17位	86104 pt
宮尾美也18位	74231 pt
宮尾美也19位	71174 pt
宮尾美也20位	68146 pt
宮尾美也21位	66926 pt
宮尾美也22位	66303 pt
宮尾美也23位	64110 pt
宮尾美也24位	59994 pt
宮尾美也25位	59004 pt
宮尾美也26位	58165 pt
宮尾美也27位	57529 pt
宮尾美也28位	57234 pt
宮尾美也29位	56972 pt
宮尾美也30位	48201 pt
福田のり子1位	391632 pt
福田のり子2位	330022 pt
福田のり子3位	232266 pt
福田のり子4位	181364 pt
福田のり子5位	170476 pt
福田のり子6位	165087 pt
福田のり子7位	142942 pt
福田のり子8位	133039 pt
福田のり子9位	132807 pt
福田のり子10位	130727 pt
福田のり子11位	127178 pt
福田のり子12位	115646 pt
福田のり子13位	114085 pt
福田のり子14位	113986 pt
福田のり子15位	101286 pt
福田のり子16位	100276 pt
福田のり子17位	82653 pt
福田のり子18位	77051 pt
福田のり子19位	72966 pt
福田のり子20位	71306 pt
福田のり子21位	71082 pt
福田のり子22位	68322 pt
福田のり子23位	64102 pt
福田のり子24位	62219 pt
福田のり子25位	47177 pt
福田のり子26位	45678 pt
福田のり子27位	44716 pt
福田のり子28位	40732 pt
福田のり子29位	39135 pt
福田のり子30位	38056 pt
真壁瑞希1位	1071430 pt
真壁瑞希2位	454915 pt
真壁瑞希3位	444991 pt
真壁瑞希4位	441711 pt
真壁瑞希5位	387596 pt
真壁瑞希6位	269514 pt
真壁瑞希7位	267503 pt
真壁瑞希8位	253508 pt
真壁瑞希9位	253468 pt
真壁瑞希10位	247016 pt
真壁瑞希11位	231932 pt
真壁瑞希12位	218443 pt
真壁瑞希13位	173752 pt
真壁瑞希14位	155429 pt
真壁瑞希15位	136059 pt
真壁瑞希16位	134490 pt
真壁瑞希17位	122929 pt
真壁瑞希18位	121356 pt
真壁瑞希19位	121273 pt
真壁瑞希20位	116676 pt
真壁瑞希21位	112527 pt
真壁瑞希22位	109595 pt
真壁瑞希23位	106482 pt
真壁瑞希24位	97059 pt
真壁瑞希25位	92008 pt
真壁瑞希26位	89101 pt
真壁瑞希27位	87962 pt
真壁瑞希28位	81193 pt
真壁瑞希29位	80275 pt
真壁瑞希30位	78127 pt
篠宮可憐1位	643316 pt
篠宮可憐2位	611865 pt
篠宮可憐3位	530120 pt
篠宮可憐4位	401544 pt
篠宮可憐5位	284475 pt
篠宮可憐6位	274574 pt
篠宮可憐7位	160182 pt
篠宮可憐8位	140520 pt
篠宮可憐9位	118760 pt
篠宮可憐10位	117414 pt
篠宮可憐11位	112141 pt
篠宮可憐12位	110690 pt
篠宮可憐13位	104497 pt
篠宮可憐14位	103257 pt
篠宮可憐15位	96987 pt
篠宮可憐16位	90702 pt
篠宮可憐17位	89271 pt
篠宮可憐18位	84449 pt
篠宮可憐19位	83797 pt
篠宮可憐20位	83305 pt
篠宮可憐21位	72968 pt
篠宮可憐22位	70614 pt
