春日未来41位	1305119 pt
島原エレナ45位	728047 pt
島原エレナ46位	720159 pt
島原エレナ47位	714368 pt
島原エレナ48位	712612 pt
島原エレナ49位	710233 pt
島原エレナ50位	674662 pt
島原エレナ51位	656879 pt
島原エレナ52位	656770 pt
島原エレナ53位	642252 pt
島原エレナ54位	639996 pt
島原エレナ55位	633527 pt
島原エレナ56位	632608 pt
島原エレナ57位	631890 pt
島原エレナ58位	618155 pt
島原エレナ59位	601478 pt
島原エレナ60位	559281 pt
島原エレナ61位	536665 pt
島原エレナ62位	536532 pt
島原エレナ63位	535548 pt
島原エレナ64位	531558 pt
島原エレナ65位	526619 pt
島原エレナ66位	506357 pt
島原エレナ67位	472777 pt
島原エレナ68位	464797 pt
島原エレナ69位	445309 pt
島原エレナ70位	442525 pt
佐竹美奈子41位	1633018 pt
佐竹美奈子42位	1611752 pt
佐竹美奈子43位	1592562 pt
佐竹美奈子44位	1565786 pt
佐竹美奈子45位	1535174 pt
佐竹美奈子46位	1529610 pt
佐竹美奈子47位	1528136 pt
佐竹美奈子48位	1523004 pt
佐竹美奈子49位	1521937 pt
佐竹美奈子50位	1521664 pt
佐竹美奈子51位	1518613 pt
佐竹美奈子52位	1510030 pt
佐竹美奈子53位	1500940 pt
佐竹美奈子54位	1495504 pt
佐竹美奈子55位	1489580 pt
佐竹美奈子56位	1472084 pt
佐竹美奈子57位	1456249 pt
佐竹美奈子58位	1426499 pt
佐竹美奈子59位	1385668 pt
佐竹美奈子60位	1382155 pt
佐竹美奈子61位	1379835 pt
佐竹美奈子62位	1351067 pt
佐竹美奈子63位	1319600 pt
佐竹美奈子64位	1296055 pt
佐竹美奈子65位	1253861 pt
佐竹美奈子66位	1241797 pt
佐竹美奈子67位	1217371 pt
佐竹美奈子68位	1210329 pt
佐竹美奈子69位	1178897 pt
佐竹美奈子70位	1157586 pt
所恵美41位	1500900 pt
所恵美42位	1489768 pt
所恵美43位	1487177 pt
所恵美44位	1420316 pt
所恵美45位	1419035 pt
所恵美46位	1401306 pt
所恵美47位	1394193 pt
所恵美48位	1386636 pt
所恵美49位	1380604 pt
所恵美50位	1370148 pt
所恵美51位	1358100 pt
所恵美52位	1349041 pt
所恵美53位	1341232 pt
所恵美54位	1340155 pt
所恵美55位	1323626 pt
所恵美56位	1304772 pt
所恵美57位	1290990 pt
所恵美58位	1289628 pt
所恵美59位	1285815 pt
所恵美60位	1280488 pt
所恵美61位	1260854 pt
所恵美62位	1257331 pt
所恵美63位	1248631 pt
所恵美64位	1204504 pt
所恵美65位	1203383 pt
所恵美66位	1192693 pt
所恵美67位	1190325 pt
所恵美68位	1168969 pt
所恵美69位	1148908 pt
所恵美70位	1122898 pt
徳川まつり41位	1002217 pt
徳川まつり42位	1001635 pt
徳川まつり43位	982534 pt
徳川まつり44位	963710 pt
徳川まつり45位	961408 pt
徳川まつり46位	952243 pt
徳川まつり47位	948486 pt
徳川まつり48位	940715 pt
徳川まつり49位	934775 pt
徳川まつり50位	931158 pt
徳川まつり51位	924669 pt
徳川まつり52位	920650 pt
徳川まつり53位	918919 pt
徳川まつり54位	917493 pt
徳川まつり55位	915827 pt
徳川まつり56位	915520 pt
徳川まつり57位	906826 pt
徳川まつり58位	902613 pt
徳川まつり59位	893208 pt
徳川まつり60位	864915 pt
徳川まつり61位	851323 pt
徳川まつり62位	845647 pt
徳川まつり63位	842945 pt
徳川まつり64位	829235 pt
徳川まつり65位	823690 pt
徳川まつり66位	821443 pt
徳川まつり67位	812270 pt
徳川まつり68位	776972 pt
徳川まつり69位	755591 pt
徳川まつり70位	727672 pt
箱崎星梨花41位	1405309 pt
箱崎星梨花42位	1398670 pt
箱崎星梨花43位	1379554 pt
箱崎星梨花44位	1375767 pt
箱崎星梨花45位	1371452 pt
箱崎星梨花46位	1370662 pt
箱崎星梨花47位	1360670 pt
箱崎星梨花48位	1350623 pt
箱崎星梨花49位	1346348 pt
箱崎星梨花50位	1330621 pt
箱崎星梨花51位	1327539 pt
箱崎星梨花52位	1324696 pt
箱崎星梨花53位	1310037 pt
箱崎星梨花54位	1307235 pt
箱崎星梨花55位	1299640 pt
箱崎星梨花56位	1281742 pt
箱崎星梨花57位	1277907 pt
箱崎星梨花58位	1256431 pt
箱崎星梨花59位	1234735 pt
箱崎星梨花60位	1234622 pt
箱崎星梨花61位	1211154 pt
箱崎星梨花62位	1194844 pt
箱崎星梨花63位	1156414 pt
箱崎星梨花64位	1143720 pt
箱崎星梨花65位	1125410 pt
箱崎星梨花66位	1074210 pt
箱崎星梨花67位	1054090 pt
箱崎星梨花68位	1028857 pt
箱崎星梨花69位	1028044 pt
箱崎星梨花70位	1023568 pt
野々原茜41位	731158 pt
野々原茜42位	712029 pt
野々原茜43位	703575 pt
野々原茜44位	702281 pt
野々原茜45位	696504 pt
野々原茜46位	690276 pt
野々原茜47位	632897 pt
野々原茜48位	624143 pt
野々原茜49位	617945 pt
野々原茜50位	617419 pt
野々原茜51位	609667 pt
野々原茜52位	607793 pt
野々原茜53位	607696 pt
野々原茜54位	603626 pt
野々原茜55位	601817 pt
野々原茜56位	598209 pt
野々原茜57位	594372 pt
野々原茜58位	584921 pt
野々原茜59位	581796 pt
野々原茜60位	571168 pt
野々原茜61位	570935 pt
野々原茜62位	566538 pt
野々原茜63位	565062 pt
野々原茜64位	559642 pt
野々原茜65位	558458 pt
野々原茜66位	554837 pt
野々原茜67位	551574 pt
野々原茜68位	548590 pt
野々原茜69位	538098 pt
野々原茜70位	536553 pt
望月杏奈41位	1607899 pt
望月杏奈42位	1597347 pt
望月杏奈43位	1579286 pt
望月杏奈44位	1563199 pt
望月杏奈45位	1518856 pt
望月杏奈46位	1501991 pt
望月杏奈47位	1480128 pt
望月杏奈48位	1464439 pt
望月杏奈49位	1460207 pt
望月杏奈50位	1456575 pt
望月杏奈51位	1443840 pt
望月杏奈52位	1423203 pt
望月杏奈53位	1410050 pt
望月杏奈54位	1400355 pt
望月杏奈55位	1394307 pt
望月杏奈56位	1374446 pt
望月杏奈57位	1362919 pt
望月杏奈58位	1360911 pt
望月杏奈59位	1345896 pt
望月杏奈60位	1339116 pt
望月杏奈61位	1336321 pt
望月杏奈62位	1309277 pt
望月杏奈63位	1303989 pt
望月杏奈64位	1276188 pt
望月杏奈65位	1261401 pt
望月杏奈66位	1238502 pt
望月杏奈67位	1181189 pt
望月杏奈68位	1175562 pt
望月杏奈69位	1159870 pt
望月杏奈70位	1124580 pt
ロコ41位	931039 pt
ロコ42位	912652 pt
ロコ43位	912304 pt
ロコ44位	897399 pt
ロコ45位	886796 pt
ロコ46位	876147 pt
ロコ47位	872479 pt
ロコ48位	864348 pt
ロコ49位	861010 pt
ロコ50位	859524 pt
ロコ51位	856043 pt
ロコ52位	850238 pt
ロコ53位	846232 pt
ロコ54位	838731 pt
ロコ55位	831334 pt
ロコ56位	825221 pt
ロコ57位	821847 pt
ロコ58位	819011 pt
ロコ59位	807751 pt
ロコ60位	805152 pt
ロコ61位	796691 pt
ロコ62位	795409 pt
ロコ63位	786321 pt
ロコ64位	775852 pt
ロコ65位	774716 pt
ロコ66位	764861 pt
ロコ67位	764708 pt
ロコ68位	758898 pt
ロコ69位	756726 pt
ロコ70位	754515 pt
七尾百合子41位	1586095 pt
七尾百合子42位	1533312 pt
七尾百合子43位	1526332 pt
七尾百合子44位	1523958 pt
七尾百合子45位	1514816 pt
七尾百合子46位	1506905 pt
七尾百合子47位	1501185 pt
七尾百合子48位	1478224 pt
七尾百合子49位	1465720 pt
七尾百合子50位	1437596 pt
七尾百合子51位	1436308 pt
七尾百合子52位	1409869 pt
七尾百合子53位	1399768 pt
七尾百合子54位	1397576 pt
七尾百合子55位	1390011 pt
七尾百合子56位	1345174 pt
七尾百合子57位	1341780 pt
七尾百合子58位	1339916 pt
七尾百合子59位	1320134 pt
七尾百合子60位	1319597 pt
七尾百合子61位	1311626 pt
七尾百合子62位	1298287 pt
七尾百合子63位	1285261 pt
七尾百合子64位	1276766 pt
七尾百合子65位	1266209 pt
七尾百合子66位	1254707 pt
七尾百合子67位	1253318 pt
七尾百合子68位	1217238 pt
七尾百合子69位	1201335 pt
七尾百合子70位	1189903 pt
高山紗代子41位	1425776 pt
高山紗代子42位	1419059 pt
高山紗代子43位	1413263 pt
高山紗代子44位	1396349 pt
高山紗代子45位	1372724 pt
高山紗代子46位	1370029 pt
高山紗代子47位	1363663 pt
高山紗代子48位	1352299 pt
高山紗代子49位	1338812 pt
高山紗代子50位	1335935 pt
高山紗代子51位	1318111 pt
高山紗代子52位	1275456 pt
高山紗代子53位	1248658 pt
高山紗代子54位	1235130 pt
高山紗代子55位	1221440 pt
高山紗代子56位	1203812 pt
高山紗代子57位	1196518 pt
高山紗代子58位	1142337 pt
高山紗代子59位	1125256 pt
高山紗代子60位	1118500 pt
高山紗代子61位	1086418 pt
高山紗代子62位	1019606 pt
高山紗代子63位	1008540 pt
高山紗代子64位	1002536 pt
高山紗代子65位	955093 pt
高山紗代子66位	950776 pt
高山紗代子67位	935297 pt
高山紗代子68位	916802 pt
高山紗代子69位	913815 pt
高山紗代子70位	899417 pt
松田亜利沙41位	748858 pt
松田亜利沙42位	741714 pt
松田亜利沙43位	737413 pt
松田亜利沙44位	736768 pt
松田亜利沙45位	736088 pt
松田亜利沙46位	705388 pt
松田亜利沙47位	703957 pt
松田亜利沙48位	700145 pt
松田亜利沙49位	698541 pt
松田亜利沙50位	696905 pt
松田亜利沙51位	694805 pt
松田亜利沙52位	691514 pt
松田亜利沙53位	690485 pt
松田亜利沙54位	679979 pt
松田亜利沙55位	678790 pt
松田亜利沙56位	671891 pt
松田亜利沙57位	641512 pt
松田亜利沙58位	639644 pt
松田亜利沙59位	634352 pt
松田亜利沙60位	609196 pt
松田亜利沙61位	599547 pt
松田亜利沙62位	594329 pt
松田亜利沙63位	589106 pt
松田亜利沙64位	570578 pt
松田亜利沙65位	569010 pt
松田亜利沙66位	536631 pt
松田亜利沙67位	530539 pt
松田亜利沙68位	516568 pt
松田亜利沙69位	514736 pt
松田亜利沙70位	512560 pt
高坂海美41位	1228605 pt
高坂海美42位	1209598 pt
高坂海美43位	1201454 pt
高坂海美44位	1200463 pt
高坂海美45位	1163757 pt
高坂海美46位	1154979 pt
高坂海美47位	1122566 pt
高坂海美48位	1118518 pt
高坂海美49位	1098449 pt
高坂海美50位	1097726 pt
高坂海美51位	1060871 pt
高坂海美52位	1053368 pt
高坂海美53位	1047188 pt
高坂海美54位	1012442 pt
高坂海美55位	1011573 pt
高坂海美56位	1007318 pt
高坂海美57位	1001667 pt
高坂海美58位	964022 pt
高坂海美59位	920598 pt
高坂海美60位	917755 pt
高坂海美61位	909252 pt
高坂海美62位	898867 pt
高坂海美63位	896188 pt
高坂海美64位	853348 pt
高坂海美65位	837817 pt
高坂海美66位	831822 pt
高坂海美67位	814196 pt
高坂海美68位	812096 pt
高坂海美69位	811002 pt
高坂海美70位	797743 pt
中谷育41位	591698 pt
中谷育42位	586376 pt
中谷育43位	580424 pt
中谷育44位	576803 pt
中谷育45位	566801 pt
中谷育46位	554479 pt
中谷育47位	552174 pt
中谷育48位	545748 pt
中谷育49位	540937 pt
中谷育50位	533417 pt
中谷育51位	530564 pt
中谷育52位	524923 pt
中谷育53位	522095 pt
中谷育54位	509666 pt
中谷育55位	506607 pt
中谷育56位	504244 pt
中谷育57位	504114 pt
中谷育58位	501584 pt
中谷育59位	453870 pt
中谷育60位	448405 pt
中谷育61位	441429 pt
中谷育62位	427923 pt
中谷育63位	411328 pt
中谷育64位	383697 pt
中谷育65位	364636 pt
中谷育66位	336913 pt
中谷育67位	331081 pt
中谷育68位	324199 pt
中谷育69位	303729 pt
中谷育70位	301382 pt
天空橋朋花41位	1100922 pt
天空橋朋花42位	1098915 pt
天空橋朋花43位	1073947 pt
天空橋朋花44位	1065683 pt
天空橋朋花45位	1060040 pt
天空橋朋花46位	1047796 pt
天空橋朋花47位	1043713 pt
天空橋朋花48位	1026049 pt
天空橋朋花49位	1003503 pt
天空橋朋花50位	1000832 pt
天空橋朋花51位	1000224 pt
天空橋朋花52位	994278 pt
天空橋朋花53位	988574 pt
天空橋朋花54位	985377 pt
天空橋朋花55位	970805 pt
天空橋朋花56位	953333 pt
天空橋朋花57位	948375 pt
天空橋朋花58位	905387 pt
天空橋朋花59位	897461 pt
天空橋朋花60位	897038 pt
天空橋朋花61位	862349 pt
天空橋朋花62位	852503 pt
天空橋朋花63位	844142 pt
天空橋朋花64位	838424 pt
天空橋朋花65位	835183 pt
天空橋朋花66位	822574 pt
天空橋朋花67位	819536 pt
天空橋朋花68位	813751 pt
天空橋朋花69位	813651 pt
天空橋朋花70位	810591 pt
エミリー41位	968317 pt
エミリー42位	955587 pt
エミリー43位	953267 pt
エミリー44位	952370 pt
エミリー45位	950122 pt
エミリー46位	912353 pt
エミリー47位	910429 pt
エミリー48位	901584 pt
エミリー49位	896294 pt
エミリー50位	860737 pt
エミリー51位	854246 pt
エミリー52位	844624 pt
エミリー53位	841888 pt
エミリー54位	840388 pt
エミリー55位	834358 pt
エミリー56位	829859 pt
エミリー57位	817362 pt
エミリー58位	812893 pt
エミリー59位	804479 pt
エミリー60位	802661 pt
エミリー61位	793452 pt
エミリー62位	786670 pt
エミリー63位	731015 pt
エミリー64位	723648 pt
エミリー65位	716138 pt
エミリー66位	708516 pt
エミリー67位	700949 pt
エミリー68位	670158 pt
エミリー69位	667028 pt
エミリー70位	639859 pt
北沢志保41位	1615804 pt
北沢志保42位	1566653 pt
北沢志保43位	1561377 pt
北沢志保44位	1557708 pt
北沢志保45位	1557032 pt
北沢志保46位	1550446 pt
北沢志保47位	1538527 pt
北沢志保48位	1511501 pt
北沢志保49位	1506241 pt
北沢志保50位	1461277 pt
北沢志保51位	1445256 pt
北沢志保52位	1431470 pt
北沢志保53位	1430139 pt
北沢志保54位	1423407 pt
北沢志保55位	1378801 pt
北沢志保56位	1358898 pt
北沢志保57位	1358480 pt
北沢志保58位	1340470 pt
北沢志保59位	1329915 pt
北沢志保60位	1324207 pt
北沢志保61位	1305328 pt
北沢志保62位	1269471 pt
北沢志保63位	1251840 pt
北沢志保64位	1248624 pt
北沢志保65位	1238062 pt
北沢志保66位	1207959 pt
北沢志保67位	1160730 pt
北沢志保68位	1157090 pt
北沢志保69位	1148977 pt
北沢志保70位	1147570 pt
舞浜歩41位	615268 pt
舞浜歩42位	605816 pt
舞浜歩43位	602677 pt
舞浜歩44位	591324 pt
舞浜歩45位	577347 pt
舞浜歩46位	568484 pt
舞浜歩47位	567123 pt
舞浜歩48位	562753 pt
舞浜歩49位	546572 pt
舞浜歩50位	545663 pt
舞浜歩51位	542358 pt
舞浜歩52位	528108 pt
舞浜歩53位	519469 pt
舞浜歩54位	500684 pt
舞浜歩55位	495541 pt
舞浜歩56位	492429 pt
舞浜歩57位	489528 pt
舞浜歩58位	479603 pt
舞浜歩59位	476061 pt
舞浜歩60位	465537 pt
舞浜歩61位	439379 pt
舞浜歩62位	428326 pt
舞浜歩63位	423960 pt
舞浜歩64位	414646 pt
舞浜歩65位	408255 pt
舞浜歩66位	398029 pt
舞浜歩67位	397788 pt
舞浜歩68位	395144 pt
舞浜歩69位	382773 pt
舞浜歩70位	363173 pt
木下ひなた41位	624083 pt
木下ひなた42位	616869 pt
木下ひなた43位	614007 pt
木下ひなた44位	601873 pt
木下ひなた45位	585588 pt
木下ひなた46位	584045 pt
木下ひなた47位	576234 pt
木下ひなた48位	574385 pt
木下ひなた49位	569008 pt
木下ひなた50位	543029 pt
木下ひなた51位	532561 pt
木下ひなた52位	530764 pt
木下ひなた53位	521810 pt
木下ひなた54位	514619 pt
木下ひなた55位	508845 pt
木下ひなた56位	506030 pt
木下ひなた57位	504735 pt
木下ひなた58位	502023 pt
木下ひなた59位	501066 pt
木下ひなた60位	486582 pt
木下ひなた61位	472204 pt
木下ひなた62位	468708 pt
木下ひなた63位	447548 pt
木下ひなた64位	407184 pt
木下ひなた65位	406824 pt
木下ひなた66位	402311 pt
木下ひなた67位	401407 pt
木下ひなた68位	368159 pt
木下ひなた69位	365476 pt
木下ひなた70位	354530 pt
矢吹可奈41位	1033768 pt
矢吹可奈42位	1029747 pt
矢吹可奈43位	1026680 pt
矢吹可奈44位	1025137 pt
矢吹可奈45位	1019769 pt
矢吹可奈46位	1019373 pt
矢吹可奈47位	1013464 pt
矢吹可奈48位	1005273 pt
矢吹可奈49位	1001400 pt
矢吹可奈50位	987937 pt
矢吹可奈51位	982830 pt
矢吹可奈52位	972820 pt
矢吹可奈53位	970665 pt
矢吹可奈54位	922818 pt
矢吹可奈55位	915761 pt
矢吹可奈56位	908506 pt
矢吹可奈57位	890343 pt
矢吹可奈58位	888313 pt
矢吹可奈59位	882937 pt
矢吹可奈60位	831652 pt
矢吹可奈61位	800682 pt
矢吹可奈62位	760782 pt
矢吹可奈63位	721465 pt
矢吹可奈64位	715628 pt
矢吹可奈65位	714975 pt
矢吹可奈66位	699338 pt
矢吹可奈67位	674541 pt
矢吹可奈68位	655922 pt
矢吹可奈69位	652782 pt
矢吹可奈70位	644218 pt
横山奈緒41位	1009774 pt
横山奈緒42位	1007789 pt
横山奈緒43位	1006217 pt
横山奈緒44位	1002966 pt
横山奈緒45位	1000798 pt
横山奈緒46位	991507 pt
横山奈緒47位	962825 pt
横山奈緒48位	952210 pt
横山奈緒49位	949580 pt
横山奈緒50位	946595 pt
横山奈緒51位	945873 pt
横山奈緒52位	932103 pt
横山奈緒53位	910287 pt
横山奈緒54位	864393 pt
横山奈緒55位	856499 pt
横山奈緒56位	856380 pt
横山奈緒57位	853631 pt
横山奈緒58位	832909 pt
横山奈緒59位	820025 pt
横山奈緒60位	809049 pt
横山奈緒61位	805903 pt
横山奈緒62位	785909 pt
横山奈緒63位	770743 pt
横山奈緒64位	754148 pt
横山奈緒65位	752778 pt
横山奈緒66位	752758 pt
横山奈緒67位	742144 pt
横山奈緒68位	720960 pt
横山奈緒69位	715272 pt
横山奈緒70位	684996 pt
二階堂千鶴41位	685264 pt
二階堂千鶴42位	683290 pt
二階堂千鶴43位	681565 pt
二階堂千鶴44位	673640 pt
二階堂千鶴45位	653359 pt
二階堂千鶴46位	642896 pt
二階堂千鶴47位	642696 pt
二階堂千鶴48位	623454 pt
二階堂千鶴49位	615749 pt
二階堂千鶴50位	615409 pt
二階堂千鶴51位	612489 pt
二階堂千鶴52位	608387 pt
二階堂千鶴53位	605995 pt
二階堂千鶴54位	603386 pt
二階堂千鶴55位	587666 pt
二階堂千鶴56位	585704 pt
二階堂千鶴57位	579911 pt
二階堂千鶴58位	570208 pt
二階堂千鶴59位	567671 pt
二階堂千鶴60位	552240 pt
二階堂千鶴61位	548391 pt
二階堂千鶴62位	544225 pt
二階堂千鶴63位	536362 pt
二階堂千鶴64位	536039 pt
二階堂千鶴65位	535995 pt
二階堂千鶴66位	530178 pt
二階堂千鶴67位	507285 pt
二階堂千鶴68位	507088 pt
二階堂千鶴69位	501471 pt
二階堂千鶴70位	488414 pt
馬場このみ41位	1142990 pt
馬場このみ42位	1135017 pt
馬場このみ43位	1130855 pt
馬場このみ44位	1122451 pt
馬場このみ45位	1117177 pt
馬場このみ46位	1112141 pt
馬場このみ47位	1112121 pt
馬場このみ48位	1100117 pt
馬場このみ49位	1090209 pt
馬場このみ50位	1084920 pt
馬場このみ51位	1082447 pt
馬場このみ52位	1080230 pt
馬場このみ53位	1078168 pt
馬場このみ54位	1062633 pt
馬場このみ55位	1058738 pt
馬場このみ56位	1053567 pt
馬場このみ57位	1052824 pt
馬場このみ58位	1043163 pt
馬場このみ59位	1036887 pt
馬場このみ60位	1030638 pt
馬場このみ61位	1030560 pt
馬場このみ62位	1020333 pt
馬場このみ63位	1008174 pt
馬場このみ64位	994562 pt
馬場このみ65位	936081 pt
馬場このみ66位	926084 pt
馬場このみ67位	914911 pt
馬場このみ68位	911336 pt
馬場このみ69位	903122 pt
馬場このみ70位	901193 pt
大神環41位	949560 pt
大神環42位	936821 pt
大神環43位	900047 pt
大神環44位	886320 pt
大神環45位	879327 pt
大神環46位	876286 pt
大神環47位	871728 pt
大神環48位	857803 pt
大神環49位	855597 pt
大神環50位	853878 pt
大神環51位	846881 pt
大神環52位	838968 pt
大神環53位	829290 pt
大神環54位	826522 pt
大神環55位	825074 pt
大神環56位	822731 pt
大神環57位	805356 pt
大神環58位	791626 pt
大神環59位	771284 pt
大神環60位	768945 pt
大神環61位	719176 pt
大神環62位	715893 pt
大神環63位	692552 pt
大神環64位	676510 pt
大神環65位	675732 pt
大神環66位	651706 pt
大神環67位	637856 pt
大神環68位	630017 pt
大神環69位	607746 pt
大神環70位	596787 pt
豊川風花41位	743329 pt
豊川風花42位	743077 pt
豊川風花43位	729876 pt
豊川風花44位	720921 pt
豊川風花45位	716276 pt
豊川風花46位	702146 pt
豊川風花47位	701325 pt
豊川風花48位	688888 pt
豊川風花49位	680015 pt
豊川風花50位	679712 pt
豊川風花51位	677782 pt
豊川風花52位	675441 pt
豊川風花53位	671044 pt
豊川風花54位	659389 pt
豊川風花55位	659077 pt
豊川風花56位	655804 pt
豊川風花57位	643492 pt
豊川風花58位	627884 pt
豊川風花59位	623633 pt
豊川風花60位	604181 pt
豊川風花61位	600288 pt
豊川風花62位	582658 pt
豊川風花63位	564431 pt
豊川風花64位	563597 pt
豊川風花65位	561723 pt
豊川風花66位	560463 pt
豊川風花67位	559106 pt
豊川風花68位	549295 pt
豊川風花69位	547454 pt
豊川風花70位	543588 pt
宮尾美也41位	1064954 pt
宮尾美也42位	1059152 pt
宮尾美也43位	1034015 pt
宮尾美也44位	1006718 pt
宮尾美也45位	1004514 pt
宮尾美也46位	945570 pt
宮尾美也47位	937971 pt
宮尾美也48位	937015 pt
宮尾美也49位	936982 pt
宮尾美也50位	934494 pt
宮尾美也51位	928401 pt
宮尾美也52位	916392 pt
宮尾美也53位	895127 pt
宮尾美也54位	894214 pt
宮尾美也55位	848736 pt
宮尾美也56位	814895 pt
宮尾美也57位	813193 pt
宮尾美也58位	798550 pt
宮尾美也59位	790591 pt
宮尾美也60位	788096 pt
宮尾美也61位	779829 pt
宮尾美也62位	778603 pt
宮尾美也63位	773883 pt
宮尾美也64位	757466 pt
宮尾美也65位	743877 pt
宮尾美也66位	728304 pt
宮尾美也67位	715151 pt
宮尾美也68位	696842 pt
宮尾美也69位	689246 pt
宮尾美也70位	687043 pt
福田のり子41位	578032 pt
福田のり子42位	554943 pt
福田のり子43位	542479 pt
福田のり子44位	538375 pt
福田のり子45位	537364 pt
福田のり子46位	516922 pt
福田のり子47位	516549 pt
福田のり子48位	514860 pt
福田のり子49位	503693 pt
福田のり子50位	503516 pt
福田のり子51位	493860 pt
福田のり子52位	485922 pt
福田のり子53位	480610 pt
福田のり子54位	473956 pt
福田のり子55位	461093 pt
福田のり子56位	445502 pt
福田のり子57位	443066 pt
福田のり子58位	440587 pt
福田のり子59位	434841 pt
福田のり子60位	391469 pt
福田のり子61位	381138 pt
福田のり子62位	366677 pt
福田のり子63位	348103 pt
福田のり子64位	335485 pt
福田のり子65位	329498 pt
福田のり子66位	317305 pt
福田のり子67位	303537 pt
福田のり子68位	300965 pt
福田のり子69位	292331 pt
福田のり子70位	287484 pt
真壁瑞希41位	1102059 pt
真壁瑞希42位	1100470 pt
真壁瑞希43位	1096271 pt
真壁瑞希44位	1083801 pt
真壁瑞希45位	1068399 pt
真壁瑞希46位	1067140 pt
真壁瑞希47位	1060819 pt
真壁瑞希48位	1050177 pt
真壁瑞希49位	1045222 pt
真壁瑞希50位	1035398 pt
真壁瑞希51位	1035376 pt
真壁瑞希52位	1035220 pt
真壁瑞希53位	1029792 pt
真壁瑞希54位	1027532 pt
真壁瑞希55位	1027068 pt
真壁瑞希56位	1014288 pt
真壁瑞希57位	1011041 pt
真壁瑞希58位	1008205 pt
真壁瑞希59位	1003218 pt
真壁瑞希60位	983839 pt
真壁瑞希61位	960821 pt
真壁瑞希62位	955062 pt
真壁瑞希63位	941468 pt
真壁瑞希64位	936030 pt
真壁瑞希65位	935537 pt
真壁瑞希66位	923421 pt
