春日未来91位	1506817 pt
伊吹翼106位	1140377 pt
伊吹翼107位	1084615 pt
伊吹翼108位	1075833 pt
伊吹翼109位	1074845 pt
伊吹翼110位	1066088 pt
伊吹翼111位	1053280 pt
伊吹翼112位	1045588 pt
伊吹翼113位	1041019 pt
伊吹翼114位	1040474 pt
伊吹翼115位	1034610 pt
伊吹翼116位	1019845 pt
伊吹翼117位	1016919 pt
伊吹翼118位	1003337 pt
伊吹翼119位	981775 pt
伊吹翼120位	972716 pt
田中琴葉91位	2567689 pt
田中琴葉92位	2564913 pt
田中琴葉93位	2560405 pt
田中琴葉94位	2545525 pt
田中琴葉95位	2530159 pt
田中琴葉96位	2525647 pt
田中琴葉97位	2505199 pt
田中琴葉98位	2500841 pt
田中琴葉99位	2484309 pt
田中琴葉100位	2480869 pt
田中琴葉101位	2475998 pt
田中琴葉102位	2452260 pt
田中琴葉103位	2447438 pt
田中琴葉104位	2423323 pt
田中琴葉105位	2418476 pt
田中琴葉106位	2408124 pt
田中琴葉107位	2398178 pt
田中琴葉108位	2397630 pt
田中琴葉109位	2391199 pt
田中琴葉110位	2380025 pt
田中琴葉111位	2371453 pt
田中琴葉112位	2370183 pt
田中琴葉113位	2360324 pt
田中琴葉114位	2360211 pt
田中琴葉115位	2340755 pt
田中琴葉116位	2309124 pt
田中琴葉117位	2308442 pt
田中琴葉118位	2307197 pt
田中琴葉119位	2289674 pt
田中琴葉120位	2280366 pt
島原エレナ91位	914601 pt
島原エレナ92位	909138 pt
島原エレナ93位	906815 pt
島原エレナ94位	905488 pt
島原エレナ95位	861049 pt
島原エレナ96位	849488 pt
島原エレナ97位	848411 pt
島原エレナ98位	828428 pt
島原エレナ99位	822537 pt
島原エレナ100位	822372 pt
島原エレナ101位	821834 pt
島原エレナ102位	812627 pt
島原エレナ103位	811929 pt
島原エレナ104位	802772 pt
島原エレナ105位	802640 pt
島原エレナ106位	783814 pt
島原エレナ107位	775081 pt
島原エレナ108位	773966 pt
島原エレナ109位	770481 pt
島原エレナ110位	722992 pt
島原エレナ111位	710233 pt
島原エレナ112位	701710 pt
島原エレナ113位	677092 pt
島原エレナ114位	676797 pt
島原エレナ115位	648891 pt
島原エレナ116位	645220 pt
島原エレナ117位	642546 pt
島原エレナ118位	604271 pt
島原エレナ119位	556711 pt
島原エレナ120位	556262 pt
佐竹美奈子91位	1674104 pt
佐竹美奈子92位	1663002 pt
佐竹美奈子93位	1651881 pt
佐竹美奈子94位	1651492 pt
佐竹美奈子95位	1636140 pt
佐竹美奈子96位	1634292 pt
佐竹美奈子97位	1633489 pt
佐竹美奈子98位	1631007 pt
佐竹美奈子99位	1623300 pt
佐竹美奈子100位	1609115 pt
佐竹美奈子101位	1603207 pt
佐竹美奈子102位	1591170 pt
佐竹美奈子103位	1572477 pt
佐竹美奈子104位	1548110 pt
佐竹美奈子105位	1547978 pt
佐竹美奈子106位	1536501 pt
佐竹美奈子107位	1526743 pt
佐竹美奈子108位	1523004 pt
佐竹美奈子109位	1476728 pt
佐竹美奈子110位	1465568 pt
佐竹美奈子111位	1444671 pt
佐竹美奈子112位	1428725 pt
佐竹美奈子113位	1416823 pt
佐竹美奈子114位	1416018 pt
佐竹美奈子115位	1412524 pt
佐竹美奈子116位	1404520 pt
佐竹美奈子117位	1385028 pt
佐竹美奈子118位	1338916 pt
佐竹美奈子119位	1331281 pt
佐竹美奈子120位	1323792 pt
所恵美91位	1739698 pt
所恵美92位	1729179 pt
所恵美93位	1724518 pt
所恵美94位	1719129 pt
所恵美95位	1718971 pt
所恵美96位	1708772 pt
所恵美97位	1699190 pt
所恵美98位	1696986 pt
所恵美99位	1681689 pt
所恵美100位	1677343 pt
所恵美101位	1674058 pt
所恵美102位	1664947 pt
所恵美103位	1663688 pt
所恵美104位	1655030 pt
所恵美105位	1639198 pt
所恵美106位	1615123 pt
所恵美107位	1611431 pt
所恵美108位	1591528 pt
所恵美109位	1576549 pt
所恵美110位	1570381 pt
所恵美111位	1549794 pt
所恵美112位	1545996 pt
所恵美113位	1539268 pt
所恵美114位	1527019 pt
所恵美115位	1525133 pt
所恵美116位	1516963 pt
所恵美117位	1513520 pt
所恵美118位	1508316 pt
所恵美119位	1500900 pt
所恵美120位	1500871 pt
徳川まつり91位	1342327 pt
徳川まつり92位	1330227 pt
徳川まつり93位	1302281 pt
徳川まつり94位	1271346 pt
徳川まつり95位	1266562 pt
徳川まつり96位	1260461 pt
徳川まつり97位	1257462 pt
徳川まつり98位	1255480 pt
徳川まつり99位	1253514 pt
徳川まつり100位	1232210 pt
徳川まつり101位	1231555 pt
徳川まつり102位	1218696 pt
徳川まつり103位	1194482 pt
徳川まつり104位	1172943 pt
徳川まつり105位	1171353 pt
徳川まつり106位	1168042 pt
徳川まつり107位	1165926 pt
徳川まつり108位	1145759 pt
徳川まつり109位	1127629 pt
徳川まつり110位	1109769 pt
徳川まつり111位	1088315 pt
徳川まつり112位	1085334 pt
徳川まつり113位	1082124 pt
徳川まつり114位	1077948 pt
徳川まつり115位	1076678 pt
徳川まつり116位	1067306 pt
徳川まつり117位	1060470 pt
徳川まつり118位	1058512 pt
徳川まつり119位	1045102 pt
徳川まつり120位	1034629 pt
箱崎星梨花91位	1596803 pt
箱崎星梨花92位	1565303 pt
箱崎星梨花93位	1560274 pt
箱崎星梨花94位	1558826 pt
箱崎星梨花95位	1555606 pt
箱崎星梨花96位	1547913 pt
箱崎星梨花97位	1547638 pt
箱崎星梨花98位	1539382 pt
箱崎星梨花99位	1538744 pt
箱崎星梨花100位	1534162 pt
箱崎星梨花101位	1530649 pt
箱崎星梨花102位	1515324 pt
箱崎星梨花103位	1426384 pt
箱崎星梨花104位	1400421 pt
箱崎星梨花105位	1399578 pt
箱崎星梨花106位	1379732 pt
箱崎星梨花107位	1376439 pt
箱崎星梨花108位	1355931 pt
箱崎星梨花109位	1351796 pt
箱崎星梨花110位	1302143 pt
箱崎星梨花111位	1297567 pt
箱崎星梨花112位	1279920 pt
箱崎星梨花113位	1279141 pt
箱崎星梨花114位	1274121 pt
箱崎星梨花115位	1270375 pt
箱崎星梨花116位	1266872 pt
箱崎星梨花117位	1253250 pt
箱崎星梨花118位	1252248 pt
箱崎星梨花119位	1251241 pt
箱崎星梨花120位	1243843 pt
野々原茜91位	936807 pt
野々原茜92位	935824 pt
野々原茜93位	935177 pt
野々原茜94位	931974 pt
野々原茜95位	931915 pt
野々原茜96位	899690 pt
野々原茜97位	895053 pt
野々原茜98位	895039 pt
野々原茜99位	890819 pt
野々原茜100位	888830 pt
野々原茜101位	886747 pt
野々原茜102位	885107 pt
野々原茜103位	870707 pt
野々原茜104位	870489 pt
野々原茜105位	844603 pt
野々原茜106位	839067 pt
野々原茜107位	838975 pt
野々原茜108位	816185 pt
野々原茜109位	811445 pt
野々原茜110位	803895 pt
野々原茜111位	760453 pt
野々原茜112位	742709 pt
野々原茜113位	709183 pt
野々原茜114位	708478 pt
野々原茜115位	700436 pt
野々原茜116位	664333 pt
野々原茜117位	650591 pt
野々原茜118位	649855 pt
野々原茜119位	644420 pt
野々原茜120位	640453 pt
望月杏奈91位	1771730 pt
望月杏奈92位	1762663 pt
望月杏奈93位	1727113 pt
望月杏奈94位	1725437 pt
望月杏奈95位	1710543 pt
望月杏奈96位	1698368 pt
望月杏奈97位	1689275 pt
望月杏奈98位	1672642 pt
望月杏奈99位	1669576 pt
望月杏奈100位	1667347 pt
望月杏奈101位	1630645 pt
望月杏奈102位	1609479 pt
望月杏奈103位	1608230 pt
望月杏奈104位	1605691 pt
望月杏奈105位	1595703 pt
望月杏奈106位	1587837 pt
望月杏奈107位	1585248 pt
望月杏奈108位	1575349 pt
望月杏奈109位	1574656 pt
望月杏奈110位	1521630 pt
望月杏奈111位	1502582 pt
望月杏奈112位	1487841 pt
望月杏奈113位	1471089 pt
望月杏奈114位	1470508 pt
望月杏奈115位	1442130 pt
望月杏奈116位	1439252 pt
望月杏奈117位	1428204 pt
望月杏奈118位	1421077 pt
望月杏奈119位	1412844 pt
望月杏奈120位	1396669 pt
ロコ91位	1107069 pt
ロコ92位	1106910 pt
ロコ93位	1103204 pt
ロコ94位	1102846 pt
ロコ95位	1101302 pt
ロコ96位	1100392 pt
ロコ97位	1096412 pt
ロコ98位	1096227 pt
ロコ99位	1095651 pt
ロコ100位	1077519 pt
ロコ101位	1072627 pt
ロコ102位	1072459 pt
ロコ103位	1070825 pt
ロコ104位	1067195 pt
ロコ105位	1066997 pt
ロコ106位	1065143 pt
ロコ107位	1060261 pt
ロコ108位	1057890 pt
ロコ109位	1056449 pt
ロコ110位	1051498 pt
ロコ111位	1050442 pt
ロコ112位	1044396 pt
ロコ113位	1034299 pt
ロコ114位	1033534 pt
ロコ115位	1023395 pt
ロコ116位	1022019 pt
ロコ117位	1003287 pt
ロコ118位	1001929 pt
ロコ119位	996088 pt
ロコ120位	977755 pt
七尾百合子91位	2005452 pt
七尾百合子92位	2005003 pt
七尾百合子93位	2004808 pt
七尾百合子94位	2002209 pt
七尾百合子95位	2001479 pt
七尾百合子96位	2000691 pt
七尾百合子97位	1967042 pt
七尾百合子98位	1963366 pt
七尾百合子99位	1956899 pt
七尾百合子100位	1956505 pt
七尾百合子101位	1952594 pt
七尾百合子102位	1924890 pt
七尾百合子103位	1917034 pt
七尾百合子104位	1884393 pt
七尾百合子105位	1876282 pt
七尾百合子106位	1871094 pt
七尾百合子107位	1869279 pt
七尾百合子108位	1855942 pt
七尾百合子109位	1843458 pt
七尾百合子110位	1833027 pt
七尾百合子111位	1825309 pt
七尾百合子112位	1813333 pt
七尾百合子113位	1803737 pt
七尾百合子114位	1798599 pt
七尾百合子115位	1795650 pt
七尾百合子116位	1790358 pt
七尾百合子117位	1781220 pt
七尾百合子118位	1771612 pt
七尾百合子119位	1761571 pt
七尾百合子120位	1754255 pt
高山紗代子91位	1327712 pt
高山紗代子92位	1324343 pt
高山紗代子93位	1320609 pt
高山紗代子94位	1320576 pt
高山紗代子95位	1317877 pt
高山紗代子96位	1309607 pt
高山紗代子97位	1292677 pt
高山紗代子98位	1286446 pt
高山紗代子99位	1283921 pt
高山紗代子100位	1279888 pt
高山紗代子101位	1275628 pt
高山紗代子102位	1266452 pt
高山紗代子103位	1260689 pt
高山紗代子104位	1260553 pt
高山紗代子105位	1241824 pt
高山紗代子106位	1226272 pt
高山紗代子107位	1208071 pt
高山紗代子108位	1206558 pt
高山紗代子109位	1205375 pt
高山紗代子110位	1199059 pt
高山紗代子111位	1181716 pt
高山紗代子112位	1163590 pt
高山紗代子113位	1155790 pt
高山紗代子114位	1138422 pt
高山紗代子115位	1133468 pt
高山紗代子116位	1132491 pt
高山紗代子117位	1124491 pt
高山紗代子118位	1110469 pt
高山紗代子119位	1103265 pt
高山紗代子120位	1060363 pt
松田亜利沙91位	913001 pt
松田亜利沙92位	912874 pt
松田亜利沙93位	888997 pt
松田亜利沙94位	870174 pt
松田亜利沙95位	865642 pt
松田亜利沙96位	858108 pt
松田亜利沙97位	857685 pt
松田亜利沙98位	850896 pt
松田亜利沙99位	830580 pt
松田亜利沙100位	822465 pt
松田亜利沙101位	817528 pt
松田亜利沙102位	808985 pt
松田亜利沙103位	794556 pt
松田亜利沙104位	783209 pt
松田亜利沙105位	778353 pt
松田亜利沙106位	777273 pt
松田亜利沙107位	772599 pt
松田亜利沙108位	758550 pt
松田亜利沙109位	742621 pt
松田亜利沙110位	738800 pt
松田亜利沙111位	737223 pt
松田亜利沙112位	725478 pt
松田亜利沙113位	723540 pt
松田亜利沙114位	706570 pt
松田亜利沙115位	691514 pt
松田亜利沙116位	654337 pt
松田亜利沙117位	645438 pt
松田亜利沙118位	641512 pt
松田亜利沙119位	637298 pt
松田亜利沙120位	630247 pt
高坂海美91位	1255984 pt
高坂海美92位	1253687 pt
高坂海美93位	1251515 pt
高坂海美94位	1229969 pt
高坂海美95位	1226301 pt
高坂海美96位	1226266 pt
高坂海美97位	1217131 pt
高坂海美98位	1213233 pt
高坂海美99位	1205792 pt
高坂海美100位	1203414 pt
高坂海美101位	1202590 pt
高坂海美102位	1193685 pt
高坂海美103位	1185408 pt
高坂海美104位	1170926 pt
高坂海美105位	1169880 pt
高坂海美106位	1169044 pt
高坂海美107位	1154019 pt
高坂海美108位	1152103 pt
高坂海美109位	1144837 pt
高坂海美110位	1127920 pt
高坂海美111位	1127029 pt
高坂海美112位	1125081 pt
高坂海美113位	1113800 pt
高坂海美114位	1103704 pt
高坂海美115位	1099253 pt
高坂海美116位	1098239 pt
高坂海美117位	1080255 pt
高坂海美118位	1075227 pt
高坂海美119位	1068486 pt
高坂海美120位	1038323 pt
中谷育91位	580138 pt
中谷育92位	575765 pt
中谷育93位	567732 pt
中谷育94位	566041 pt
中谷育95位	565946 pt
中谷育96位	555488 pt
中谷育97位	549915 pt
中谷育98位	542466 pt
中谷育99位	541188 pt
中谷育100位	531901 pt
中谷育101位	507166 pt
中谷育102位	504244 pt
中谷育103位	486176 pt
中谷育104位	480995 pt
中谷育105位	472350 pt
中谷育106位	471890 pt
中谷育107位	471077 pt
中谷育108位	468071 pt
中谷育109位	459149 pt
中谷育110位	441636 pt
中谷育111位	424898 pt
中谷育112位	416580 pt
中谷育113位	405239 pt
中谷育114位	403705 pt
中谷育115位	400105 pt
中谷育116位	392207 pt
中谷育117位	385695 pt
中谷育118位	362718 pt
中谷育119位	359922 pt
中谷育120位	347168 pt
天空橋朋花91位	1248470 pt
天空橋朋花92位	1243665 pt
天空橋朋花93位	1240787 pt
天空橋朋花94位	1237176 pt
天空橋朋花95位	1235264 pt
天空橋朋花96位	1233990 pt
天空橋朋花97位	1216234 pt
天空橋朋花98位	1213226 pt
天空橋朋花99位	1202684 pt
天空橋朋花100位	1201370 pt
天空橋朋花101位	1183833 pt
天空橋朋花102位	1173610 pt
天空橋朋花103位	1168604 pt
天空橋朋花104位	1166944 pt
天空橋朋花105位	1158075 pt
天空橋朋花106位	1152199 pt
天空橋朋花107位	1148685 pt
天空橋朋花108位	1142493 pt
天空橋朋花109位	1135651 pt
天空橋朋花110位	1133972 pt
天空橋朋花111位	1130421 pt
天空橋朋花112位	1130000 pt
天空橋朋花113位	1123522 pt
天空橋朋花114位	1115140 pt
天空橋朋花115位	1087248 pt
天空橋朋花116位	1082627 pt
天空橋朋花117位	1073947 pt
天空橋朋花118位	1068600 pt
天空橋朋花119位	1060349 pt
天空橋朋花120位	1055756 pt
エミリー91位	1101773 pt
エミリー92位	1099880 pt
エミリー93位	1081214 pt
エミリー94位	1073924 pt
エミリー95位	1066469 pt
エミリー96位	1056757 pt
エミリー97位	1055011 pt
エミリー98位	1046433 pt
エミリー99位	1045028 pt
エミリー100位	1042988 pt
エミリー101位	1041149 pt
エミリー102位	1033116 pt
エミリー103位	1028138 pt
エミリー104位	1016762 pt
エミリー105位	1009470 pt
エミリー106位	995391 pt
エミリー107位	974374 pt
エミリー108位	920688 pt
エミリー109位	906226 pt
エミリー110位	870190 pt
エミリー111位	867571 pt
エミリー112位	864703 pt
エミリー113位	859123 pt
エミリー114位	828188 pt
エミリー115位	827563 pt
エミリー116位	796504 pt
エミリー117位	792030 pt
エミリー118位	770651 pt
エミリー119位	733686 pt
エミリー120位	729546 pt
北沢志保91位	1891789 pt
北沢志保92位	1891084 pt
北沢志保93位	1876529 pt
北沢志保94位	1856229 pt
北沢志保95位	1848297 pt
北沢志保96位	1827511 pt
北沢志保97位	1819612 pt
北沢志保98位	1800047 pt
北沢志保99位	1792429 pt
北沢志保100位	1785685 pt
北沢志保101位	1784653 pt
北沢志保102位	1782000 pt
北沢志保103位	1767791 pt
北沢志保104位	1758189 pt
北沢志保105位	1757494 pt
北沢志保106位	1749405 pt
北沢志保107位	1727539 pt
北沢志保108位	1702180 pt
北沢志保109位	1690939 pt
北沢志保110位	1679920 pt
北沢志保111位	1625548 pt
北沢志保112位	1617196 pt
北沢志保113位	1590972 pt
北沢志保114位	1590876 pt
北沢志保115位	1586292 pt
北沢志保116位	1560450 pt
北沢志保117位	1482571 pt
北沢志保118位	1464921 pt
北沢志保119位	1444053 pt
北沢志保120位	1441586 pt
舞浜歩91位	565555 pt
舞浜歩92位	560394 pt
舞浜歩93位	559573 pt
舞浜歩94位	557730 pt
舞浜歩95位	554197 pt
舞浜歩96位	552489 pt
舞浜歩97位	548378 pt
舞浜歩98位	547438 pt
舞浜歩99位	546440 pt
舞浜歩100位	535249 pt
舞浜歩101位	535234 pt
舞浜歩102位	523259 pt
舞浜歩103位	517597 pt
舞浜歩104位	501807 pt
舞浜歩105位	489528 pt
舞浜歩106位	487828 pt
舞浜歩107位	474224 pt
舞浜歩108位	459472 pt
舞浜歩109位	458188 pt
舞浜歩110位	453833 pt
舞浜歩111位	434143 pt
舞浜歩112位	421581 pt
舞浜歩113位	377375 pt
舞浜歩114位	374183 pt
舞浜歩115位	371706 pt
舞浜歩116位	364961 pt
舞浜歩117位	359234 pt
舞浜歩118位	347020 pt
舞浜歩119位	321151 pt
舞浜歩120位	307594 pt
木下ひなた91位	733763 pt
木下ひなた92位	733252 pt
木下ひなた93位	732914 pt
木下ひなた94位	731637 pt
木下ひなた95位	730128 pt
木下ひなた96位	722250 pt
木下ひなた97位	709414 pt
木下ひなた98位	700665 pt
木下ひなた99位	700102 pt
木下ひなた100位	698849 pt
木下ひなた101位	688528 pt
木下ひなた102位	684331 pt
木下ひなた103位	678878 pt
木下ひなた104位	672038 pt
木下ひなた105位	662559 pt
木下ひなた106位	630553 pt
木下ひなた107位	622500 pt
木下ひなた108位	616264 pt
木下ひなた109位	615676 pt
木下ひなた110位	608636 pt
木下ひなた111位	600500 pt
木下ひなた112位	585055 pt
木下ひなた113位	580152 pt
木下ひなた114位	563540 pt
木下ひなた115位	563326 pt
木下ひなた116位	547215 pt
木下ひなた117位	539808 pt
木下ひなた118位	534740 pt
木下ひなた119位	525096 pt
木下ひなた120位	523854 pt
矢吹可奈91位	1053902 pt
矢吹可奈92位	1046432 pt
矢吹可奈93位	1042758 pt
矢吹可奈94位	1033541 pt
矢吹可奈95位	1017181 pt
矢吹可奈96位	1013464 pt
矢吹可奈97位	1006133 pt
矢吹可奈98位	1003329 pt
矢吹可奈99位	1002929 pt
矢吹可奈100位	1000966 pt
矢吹可奈101位	977633 pt
矢吹可奈102位	956591 pt
矢吹可奈103位	908020 pt
矢吹可奈104位	902092 pt
矢吹可奈105位	881786 pt
矢吹可奈106位	880119 pt
矢吹可奈107位	859352 pt
矢吹可奈108位	851874 pt
矢吹可奈109位	830051 pt
矢吹可奈110位	803874 pt
矢吹可奈111位	801483 pt
矢吹可奈112位	775789 pt
矢吹可奈113位	775695 pt
矢吹可奈114位	772205 pt
矢吹可奈115位	758807 pt
矢吹可奈116位	756438 pt
矢吹可奈117位	753872 pt
矢吹可奈118位	753126 pt
矢吹可奈119位	750711 pt
矢吹可奈120位	742849 pt
横山奈緒91位	1033193 pt
横山奈緒92位	1028925 pt
横山奈緒93位	1023234 pt
横山奈緒94位	1020555 pt
横山奈緒95位	1017103 pt
横山奈緒96位	1011507 pt
横山奈緒97位	1006971 pt
横山奈緒98位	1001708 pt
横山奈緒99位	995553 pt
横山奈緒100位	987586 pt
横山奈緒101位	977501 pt
横山奈緒102位	965634 pt
横山奈緒103位	959595 pt
横山奈緒104位	957542 pt
横山奈緒105位	944724 pt
横山奈緒106位	943056 pt
横山奈緒107位	938598 pt
横山奈緒108位	919542 pt
横山奈緒109位	916613 pt
横山奈緒110位	905688 pt
横山奈緒111位	893155 pt
横山奈緒112位	829652 pt
横山奈緒113位	816831 pt
横山奈緒114位	814762 pt
横山奈緒115位	806704 pt
横山奈緒116位	796407 pt
横山奈緒117位	787464 pt
横山奈緒118位	774379 pt
横山奈緒119位	751787 pt
横山奈緒120位	748605 pt
二階堂千鶴91位	820816 pt
二階堂千鶴92位	815567 pt
二階堂千鶴93位	811145 pt
二階堂千鶴94位	808751 pt
二階堂千鶴95位	806503 pt
二階堂千鶴96位	800986 pt
二階堂千鶴97位	800190 pt
二階堂千鶴98位	799793 pt
二階堂千鶴99位	790693 pt
二階堂千鶴100位	788678 pt
二階堂千鶴101位	778234 pt
二階堂千鶴102位	776019 pt
二階堂千鶴103位	750649 pt
二階堂千鶴104位	743416 pt
二階堂千鶴105位	739362 pt
二階堂千鶴106位	721951 pt
二階堂千鶴107位	717689 pt
二階堂千鶴108位	699738 pt
二階堂千鶴109位	699385 pt
二階堂千鶴110位	686483 pt
二階堂千鶴111位	678675 pt
二階堂千鶴112位	677898 pt
二階堂千鶴113位	665807 pt
二階堂千鶴114位	664659 pt
二階堂千鶴115位	656757 pt
二階堂千鶴116位	633182 pt
二階堂千鶴117位	629057 pt
二階堂千鶴118位	624937 pt
二階堂千鶴119位	600624 pt
二階堂千鶴120位	595208 pt
馬場このみ91位	1501140 pt
馬場このみ92位	1498477 pt
馬場このみ93位	1476590 pt
馬場このみ94位	1474482 pt
馬場このみ95位	1474331 pt
馬場このみ96位	1472026 pt
馬場このみ97位	1466916 pt
馬場このみ98位	1462065 pt
馬場このみ99位	1461235 pt
馬場このみ100位	1458070 pt
馬場このみ101位	1456126 pt
馬場このみ102位	1442054 pt
馬場このみ103位	1440239 pt
馬場このみ104位	1435109 pt
馬場このみ105位	1434523 pt
馬場このみ106位	1430820 pt
馬場このみ107位	1376295 pt
馬場このみ108位	1371631 pt
馬場このみ109位	1355886 pt
馬場このみ110位	1347076 pt
馬場このみ111位	1307003 pt
馬場このみ112位	1279801 pt
馬場このみ113位	1273003 pt
馬場このみ114位	1272863 pt
馬場このみ115位	1258729 pt
馬場このみ116位	1253108 pt
馬場このみ117位	1240378 pt
馬場このみ118位	1236406 pt
馬場このみ119位	1223636 pt
馬場このみ120位	1214283 pt
大神環91位	909762 pt
大神環92位	900809 pt
大神環93位	887458 pt
大神環94位	883262 pt
大神環95位	881729 pt
大神環96位	876209 pt
大神環97位	874463 pt
大神環98位	874439 pt
大神環99位	871520 pt
大神環100位	799507 pt
大神環101位	735805 pt
大神環102位	730552 pt
大神環103位	726167 pt
大神環104位	721909 pt
大神環105位	714978 pt
大神環106位	710832 pt
大神環107位	710397 pt
大神環108位	689917 pt
大神環109位	686266 pt
大神環110位	682552 pt
大神環111位	679189 pt
大神環112位	675290 pt
大神環113位	663056 pt
大神環114位	642955 pt
大神環115位	593017 pt
大神環116位	588160 pt
大神環117位	569981 pt
大神環118位	566063 pt
大神環119位	502562 pt
大神環120位	501112 pt
豊川風花91位	879388 pt
豊川風花92位	876561 pt
豊川風花93位	869518 pt
豊川風花94位	866287 pt
豊川風花95位	865932 pt
豊川風花96位	862393 pt
豊川風花97位	857365 pt
豊川風花98位	856991 pt
豊川風花99位	856872 pt
豊川風花100位	853331 pt
豊川風花101位	842356 pt
豊川風花102位	839604 pt
豊川風花103位	838235 pt
豊川風花104位	832601 pt
豊川風花105位	828270 pt
豊川風花106位	825999 pt
豊川風花107位	818823 pt
豊川風花108位	808752 pt
豊川風花109位	802917 pt
豊川風花110位	799969 pt
豊川風花111位	791340 pt
豊川風花112位	789268 pt
豊川風花113位	781896 pt
豊川風花114位	778649 pt
豊川風花115位	773797 pt
豊川風花116位	760626 pt
豊川風花117位	750773 pt
豊川風花118位	747019 pt
豊川風花119位	744619 pt
豊川風花120位	670231 pt
宮尾美也91位	1179453 pt
宮尾美也92位	1172718 pt
宮尾美也93位	1166775 pt
宮尾美也94位	1159409 pt
宮尾美也95位	1158845 pt
宮尾美也96位	1148168 pt
宮尾美也97位	1139633 pt
宮尾美也98位	1137690 pt
宮尾美也99位	1129763 pt
宮尾美也100位	1128900 pt
宮尾美也101位	1122458 pt
宮尾美也102位	1116400 pt
宮尾美也103位	1111685 pt
宮尾美也104位	1111338 pt
宮尾美也105位	1104595 pt
宮尾美也106位	1095865 pt
宮尾美也107位	1087656 pt
宮尾美也108位	1082700 pt
宮尾美也109位	1045152 pt
宮尾美也110位	1035616 pt
宮尾美也111位	1024049 pt
宮尾美也112位	1017692 pt
宮尾美也113位	913656 pt
宮尾美也114位	913393 pt
宮尾美也115位	907318 pt
宮尾美也116位	906460 pt
宮尾美也117位	899656 pt
宮尾美也118位	894799 pt
宮尾美也119位	873450 pt
宮尾美也120位	839008 pt
福田のり子91位	479416 pt
福田のり子92位	475371 pt
福田のり子93位	473322 pt
福田のり子94位	466821 pt
福田のり子95位	462623 pt
福田のり子96位	457749 pt
福田のり子97位	451896 pt
福田のり子98位	450517 pt
福田のり子99位	441485 pt
福田のり子100位	435478 pt
福田のり子101位	413801 pt
福田のり子102位	411068 pt
福田のり子103位	410534 pt
福田のり子104位	405199 pt
福田のり子105位	395237 pt
福田のり子106位	370510 pt
福田のり子107位	368339 pt
福田のり子108位	349920 pt
福田のり子109位	345679 pt
福田のり子110位	336409 pt
福田のり子111位	335059 pt
福田のり子112位	322936 pt
福田のり子113位	319947 pt
福田のり子114位	319614 pt
福田のり子115位	308713 pt
福田のり子116位	308046 pt
福田のり子117位	307889 pt
福田のり子118位	304517 pt
福田のり子119位	295689 pt
福田のり子120位	292684 pt
真壁瑞希91位	1361006 pt
真壁瑞希92位	1359159 pt
真壁瑞希93位	1355140 pt
真壁瑞希94位	1353748 pt
真壁瑞希95位	1351912 pt
真壁瑞希96位	1350082 pt
真壁瑞希97位	1338285 pt
真壁瑞希98位	1315102 pt
真壁瑞希99位	1306947 pt
真壁瑞希100位	1304905 pt
真壁瑞希101位	1289243 pt
真壁瑞希102位	1282740 pt
真壁瑞希103位	1271895 pt
真壁瑞希104位	1269461 pt
真壁瑞希105位	1269311 pt
真壁瑞希106位	1265159 pt
