春日未来1位	255438 pt
徳川まつり10位	78431 pt
徳川まつり11位	74795 pt
徳川まつり12位	60982 pt
徳川まつり13位	47308 pt
徳川まつり14位	42382 pt
徳川まつり15位	41201 pt
徳川まつり16位	39014 pt
徳川まつり17位	37546 pt
徳川まつり18位	36019 pt
徳川まつり19位	35842 pt
徳川まつり20位	34125 pt
徳川まつり21位	34011 pt
徳川まつり22位	31574 pt
徳川まつり23位	31395 pt
徳川まつり24位	30730 pt
徳川まつり25位	25682 pt
徳川まつり26位	25405 pt
徳川まつり27位	25003 pt
徳川まつり28位	24827 pt
徳川まつり29位	24395 pt
徳川まつり30位	24153 pt
箱崎星梨花1位	473053 pt
箱崎星梨花2位	465173 pt
箱崎星梨花3位	204824 pt
箱崎星梨花4位	187454 pt
箱崎星梨花5位	165290 pt
箱崎星梨花6位	157610 pt
箱崎星梨花7位	131662 pt
箱崎星梨花8位	109315 pt
箱崎星梨花9位	95821 pt
箱崎星梨花10位	95771 pt
箱崎星梨花11位	95495 pt
箱崎星梨花12位	94933 pt
箱崎星梨花13位	93597 pt
箱崎星梨花14位	88014 pt
箱崎星梨花15位	86284 pt
箱崎星梨花16位	84480 pt
箱崎星梨花17位	84352 pt
箱崎星梨花18位	84300 pt
箱崎星梨花19位	83398 pt
箱崎星梨花20位	79633 pt
箱崎星梨花21位	68881 pt
箱崎星梨花22位	66450 pt
箱崎星梨花23位	63934 pt
箱崎星梨花24位	63050 pt
箱崎星梨花25位	51546 pt
箱崎星梨花26位	51064 pt
箱崎星梨花27位	50294 pt
箱崎星梨花28位	48593 pt
箱崎星梨花29位	47548 pt
箱崎星梨花30位	47502 pt
野々原茜1位	189039 pt
野々原茜2位	78736 pt
野々原茜3位	78341 pt
野々原茜4位	72494 pt
野々原茜5位	70366 pt
野々原茜6位	64961 pt
野々原茜7位	62745 pt
野々原茜8位	53333 pt
野々原茜9位	49743 pt
野々原茜10位	48544 pt
野々原茜11位	45048 pt
野々原茜12位	44951 pt
野々原茜13位	44949 pt
野々原茜14位	44320 pt
野々原茜15位	42974 pt
野々原茜16位	41419 pt
野々原茜17位	40724 pt
野々原茜18位	38333 pt
野々原茜19位	34798 pt
野々原茜20位	33857 pt
野々原茜21位	32330 pt
野々原茜22位	31766 pt
野々原茜23位	31491 pt
野々原茜24位	31369 pt
野々原茜25位	30264 pt
野々原茜26位	28320 pt
野々原茜27位	27690 pt
野々原茜28位	25776 pt
野々原茜29位	23946 pt
野々原茜30位	23557 pt
望月杏奈1位	1396140 pt
望月杏奈2位	725562 pt
望月杏奈3位	328758 pt
望月杏奈4位	299395 pt
望月杏奈5位	275821 pt
望月杏奈6位	269733 pt
望月杏奈7位	194553 pt
望月杏奈8位	177953 pt
望月杏奈9位	167817 pt
望月杏奈10位	163338 pt
望月杏奈11位	150008 pt
望月杏奈12位	148730 pt
望月杏奈13位	147488 pt
望月杏奈14位	137179 pt
望月杏奈15位	127249 pt
望月杏奈16位	126168 pt
望月杏奈17位	113184 pt
望月杏奈18位	106677 pt
望月杏奈19位	102669 pt
望月杏奈20位	102237 pt
望月杏奈21位	101953 pt
望月杏奈22位	96389 pt
望月杏奈23位	95686 pt
望月杏奈24位	94677 pt
望月杏奈25位	90113 pt
望月杏奈26位	88412 pt
望月杏奈27位	86452 pt
望月杏奈28位	86173 pt
望月杏奈29位	85652 pt
望月杏奈30位	79363 pt
七尾百合子1位	225276 pt
七尾百合子2位	215422 pt
七尾百合子3位	207089 pt
七尾百合子4位	190741 pt
七尾百合子5位	184533 pt
七尾百合子6位	156938 pt
七尾百合子7位	154507 pt
七尾百合子8位	139727 pt
七尾百合子9位	127065 pt
七尾百合子10位	119516 pt
七尾百合子11位	114901 pt
七尾百合子12位	107797 pt
七尾百合子13位	105573 pt
七尾百合子14位	104350 pt
七尾百合子15位	100274 pt
七尾百合子16位	95101 pt
七尾百合子17位	94429 pt
七尾百合子18位	91598 pt
七尾百合子19位	76700 pt
七尾百合子20位	74702 pt
七尾百合子21位	70822 pt
七尾百合子22位	70264 pt
七尾百合子23位	68137 pt
七尾百合子24位	64904 pt
七尾百合子25位	64259 pt
七尾百合子26位	59363 pt
七尾百合子27位	59359 pt
七尾百合子28位	56978 pt
七尾百合子29位	53944 pt
七尾百合子30位	51930 pt
高山紗代子1位	561104 pt
高山紗代子2位	392911 pt
高山紗代子3位	345028 pt
高山紗代子4位	250697 pt
高山紗代子5位	192081 pt
高山紗代子6位	169347 pt
高山紗代子7位	157514 pt
高山紗代子8位	121490 pt
高山紗代子9位	109779 pt
高山紗代子10位	107011 pt
高山紗代子11位	106333 pt
高山紗代子12位	104921 pt
高山紗代子13位	102550 pt
高山紗代子14位	102483 pt
高山紗代子15位	101061 pt
高山紗代子16位	89261 pt
高山紗代子17位	84335 pt
高山紗代子18位	83387 pt
高山紗代子19位	82856 pt
高山紗代子20位	82274 pt
高山紗代子21位	79186 pt
高山紗代子22位	76329 pt
高山紗代子23位	63894 pt
高山紗代子24位	62185 pt
高山紗代子25位	60882 pt
高山紗代子26位	60006 pt
高山紗代子27位	59264 pt
高山紗代子28位	55212 pt
高山紗代子29位	54383 pt
高山紗代子30位	53934 pt
松田亜利沙1位	315251 pt
松田亜利沙2位	174257 pt
松田亜利沙3位	144383 pt
松田亜利沙4位	117185 pt
松田亜利沙5位	104470 pt
松田亜利沙6位	97486 pt
松田亜利沙7位	95155 pt
松田亜利沙8位	79440 pt
松田亜利沙9位	74863 pt
松田亜利沙10位	73119 pt
松田亜利沙11位	68891 pt
松田亜利沙12位	58030 pt
松田亜利沙13位	56364 pt
松田亜利沙14位	50413 pt
松田亜利沙15位	47621 pt
松田亜利沙16位	47199 pt
松田亜利沙17位	47031 pt
松田亜利沙18位	46338 pt
松田亜利沙19位	42985 pt
松田亜利沙20位	42842 pt
松田亜利沙21位	38270 pt
松田亜利沙22位	38147 pt
松田亜利沙23位	37425 pt
松田亜利沙24位	28258 pt
松田亜利沙25位	26337 pt
松田亜利沙26位	25335 pt
松田亜利沙27位	24759 pt
松田亜利沙28位	23842 pt
松田亜利沙29位	21967 pt
松田亜利沙30位	20533 pt
高坂海美1位	335768 pt
高坂海美2位	192106 pt
高坂海美3位	171420 pt
高坂海美4位	155228 pt
高坂海美5位	143553 pt
高坂海美6位	126228 pt
高坂海美7位	73519 pt
高坂海美8位	70259 pt
高坂海美9位	67398 pt
高坂海美10位	64941 pt
高坂海美11位	62677 pt
高坂海美12位	61881 pt
高坂海美13位	60109 pt
高坂海美14位	58963 pt
高坂海美15位	49358 pt
高坂海美16位	49281 pt
高坂海美17位	47788 pt
高坂海美18位	46492 pt
高坂海美19位	46155 pt
高坂海美20位	44013 pt
高坂海美21位	42070 pt
高坂海美22位	41104 pt
高坂海美23位	39023 pt
高坂海美24位	38667 pt
高坂海美25位	37960 pt
高坂海美26位	37728 pt
高坂海美27位	36926 pt
高坂海美28位	36477 pt
高坂海美29位	34197 pt
高坂海美30位	34006 pt
中谷育1位	809807 pt
中谷育2位	220742 pt
中谷育3位	182462 pt
中谷育4位	100563 pt
中谷育5位	89389 pt
中谷育6位	80688 pt
中谷育7位	61282 pt
中谷育8位	59816 pt
中谷育9位	49743 pt
中谷育10位	47372 pt
中谷育11位	46551 pt
中谷育12位	35409 pt
中谷育13位	34654 pt
中谷育14位	30286 pt
中谷育15位	28550 pt
中谷育16位	26382 pt
中谷育17位	25759 pt
中谷育18位	25275 pt
中谷育19位	24637 pt
中谷育20位	22447 pt
中谷育21位	21577 pt
中谷育22位	20248 pt
中谷育23位	20137 pt
中谷育24位	18445 pt
中谷育25位	18432 pt
中谷育26位	17738 pt
中谷育27位	14330 pt
中谷育28位	14127 pt
中谷育29位	13381 pt
中谷育30位	13251 pt
天空橋朋花1位	609524 pt
天空橋朋花2位	606380 pt
天空橋朋花3位	436248 pt
天空橋朋花4位	421364 pt
天空橋朋花5位	401587 pt
天空橋朋花6位	264142 pt
天空橋朋花7位	213278 pt
天空橋朋花8位	179074 pt
天空橋朋花9位	176498 pt
天空橋朋花10位	169100 pt
天空橋朋花11位	141536 pt
天空橋朋花12位	129877 pt
天空橋朋花13位	126044 pt
天空橋朋花14位	123270 pt
天空橋朋花15位	110491 pt
天空橋朋花16位	105506 pt
天空橋朋花17位	103698 pt
天空橋朋花18位	103574 pt
天空橋朋花19位	98211 pt
天空橋朋花20位	92289 pt
天空橋朋花21位	90237 pt
天空橋朋花22位	87439 pt
天空橋朋花23位	84653 pt
天空橋朋花24位	70742 pt
天空橋朋花25位	67679 pt
天空橋朋花26位	65833 pt
天空橋朋花27位	53516 pt
天空橋朋花28位	53447 pt
天空橋朋花29位	49003 pt
天空橋朋花30位	47282 pt
エミリー1位	351089 pt
エミリー2位	179529 pt
エミリー3位	143139 pt
エミリー4位	139695 pt
エミリー5位	120618 pt
エミリー6位	96748 pt
エミリー7位	86340 pt
エミリー8位	85905 pt
エミリー9位	65113 pt
エミリー10位	63869 pt
エミリー11位	60508 pt
エミリー12位	53360 pt
エミリー13位	43022 pt
エミリー14位	40603 pt
エミリー15位	39889 pt
エミリー16位	37937 pt
エミリー17位	37542 pt
エミリー18位	34823 pt
エミリー19位	32101 pt
エミリー20位	31154 pt
エミリー21位	30462 pt
エミリー22位	28964 pt
エミリー23位	26588 pt
エミリー24位	26202 pt
エミリー25位	25333 pt
エミリー26位	19619 pt
エミリー27位	19201 pt
エミリー28位	18726 pt
エミリー29位	18652 pt
エミリー30位	17909 pt
北沢志保1位	318980 pt
北沢志保2位	208640 pt
北沢志保3位	206027 pt
北沢志保4位	181729 pt
北沢志保5位	167027 pt
北沢志保6位	140048 pt
北沢志保7位	119869 pt
北沢志保8位	113078 pt
北沢志保9位	101122 pt
北沢志保10位	100655 pt
北沢志保11位	98853 pt
北沢志保12位	89920 pt
北沢志保13位	85729 pt
北沢志保14位	82361 pt
北沢志保15位	73555 pt
北沢志保16位	61708 pt
北沢志保17位	60833 pt
北沢志保18位	59330 pt
北沢志保19位	59095 pt
北沢志保20位	52419 pt
北沢志保21位	52340 pt
北沢志保22位	52128 pt
北沢志保23位	51959 pt
北沢志保24位	50815 pt
北沢志保25位	47564 pt
北沢志保26位	46840 pt
北沢志保27位	46099 pt
北沢志保28位	44639 pt
北沢志保29位	44230 pt
北沢志保30位	43985 pt
舞浜歩1位	277722 pt
舞浜歩2位	143661 pt
舞浜歩3位	118057 pt
舞浜歩4位	116629 pt
舞浜歩5位	110988 pt
舞浜歩6位	78516 pt
舞浜歩7位	71336 pt
舞浜歩8位	68543 pt
舞浜歩9位	65581 pt
舞浜歩10位	63896 pt
舞浜歩11位	63654 pt
舞浜歩12位	59792 pt
舞浜歩13位	57697 pt
舞浜歩14位	55559 pt
舞浜歩15位	54170 pt
舞浜歩16位	50361 pt
舞浜歩17位	39806 pt
舞浜歩18位	38495 pt
舞浜歩19位	35846 pt
舞浜歩20位	34501 pt
舞浜歩21位	30247 pt
舞浜歩22位	29120 pt
舞浜歩23位	27967 pt
舞浜歩24位	27421 pt
舞浜歩25位	27196 pt
舞浜歩26位	26954 pt
舞浜歩27位	26603 pt
舞浜歩28位	24743 pt
舞浜歩29位	22350 pt
舞浜歩30位	17112 pt
木下ひなた1位	204554 pt
木下ひなた2位	196846 pt
木下ひなた3位	180695 pt
木下ひなた4位	111082 pt
木下ひなた5位	103584 pt
木下ひなた6位	79510 pt
木下ひなた7位	79425 pt
木下ひなた8位	74343 pt
木下ひなた9位	69037 pt
木下ひなた10位	66372 pt
木下ひなた11位	64794 pt
木下ひなた12位	56599 pt
木下ひなた13位	43307 pt
木下ひなた14位	38819 pt
木下ひなた15位	35845 pt
木下ひなた16位	34293 pt
木下ひなた17位	31335 pt
木下ひなた18位	29749 pt
木下ひなた19位	25783 pt
木下ひなた20位	21503 pt
木下ひなた21位	21320 pt
木下ひなた22位	20741 pt
木下ひなた23位	20466 pt
木下ひなた24位	19792 pt
木下ひなた25位	18635 pt
木下ひなた26位	18517 pt
木下ひなた27位	16267 pt
木下ひなた28位	15529 pt
木下ひなた29位	15013 pt
木下ひなた30位	14482 pt
矢吹可奈1位	185363 pt
矢吹可奈2位	175354 pt
矢吹可奈3位	164483 pt
矢吹可奈4位	159511 pt
矢吹可奈5位	152494 pt
矢吹可奈6位	139146 pt
矢吹可奈7位	124563 pt
矢吹可奈8位	123953 pt
矢吹可奈9位	123521 pt
矢吹可奈10位	117810 pt
矢吹可奈11位	117246 pt
矢吹可奈12位	92648 pt
矢吹可奈13位	79590 pt
矢吹可奈14位	77979 pt
矢吹可奈15位	55714 pt
矢吹可奈16位	46593 pt
矢吹可奈17位	43761 pt
矢吹可奈18位	41529 pt
矢吹可奈19位	40701 pt
矢吹可奈20位	39819 pt
矢吹可奈21位	39568 pt
矢吹可奈22位	39139 pt
矢吹可奈23位	38236 pt
矢吹可奈24位	33672 pt
矢吹可奈25位	33353 pt
矢吹可奈26位	31246 pt
矢吹可奈27位	30232 pt
矢吹可奈28位	28981 pt
矢吹可奈29位	28019 pt
矢吹可奈30位	27121 pt
横山奈緒1位	465489 pt
横山奈緒2位	379141 pt
横山奈緒3位	158672 pt
横山奈緒4位	122154 pt
横山奈緒5位	121047 pt
横山奈緒6位	116305 pt
横山奈緒7位	111406 pt
横山奈緒8位	102212 pt
横山奈緒9位	101743 pt
横山奈緒10位	101021 pt
横山奈緒11位	94939 pt
横山奈緒12位	78383 pt
横山奈緒13位	76378 pt
横山奈緒14位	72887 pt
横山奈緒15位	71791 pt
横山奈緒16位	70918 pt
横山奈緒17位	70103 pt
横山奈緒18位	67222 pt
横山奈緒19位	65541 pt
横山奈緒20位	59498 pt
横山奈緒21位	56865 pt
横山奈緒22位	54659 pt
横山奈緒23位	52287 pt
横山奈緒24位	48152 pt
横山奈緒25位	48121 pt
横山奈緒26位	45234 pt
横山奈緒27位	45081 pt
横山奈緒28位	42843 pt
横山奈緒29位	42658 pt
横山奈緒30位	37418 pt
※03/17 14:04 集計時点のポイントですBY SKDN
