春日未来1位	267357 pt
田中琴葉21位	120731 pt
田中琴葉22位	109821 pt
田中琴葉23位	106425 pt
田中琴葉24位	104661 pt
田中琴葉25位	98219 pt
田中琴葉26位	96713 pt
田中琴葉27位	96412 pt
田中琴葉28位	95776 pt
田中琴葉29位	87711 pt
田中琴葉30位	84306 pt
島原エレナ1位	467672 pt
島原エレナ2位	386385 pt
島原エレナ3位	189254 pt
島原エレナ4位	185283 pt
島原エレナ5位	181178 pt
島原エレナ6位	181055 pt
島原エレナ7位	166277 pt
島原エレナ8位	140001 pt
島原エレナ9位	125611 pt
島原エレナ10位	107483 pt
島原エレナ11位	107272 pt
島原エレナ12位	88923 pt
島原エレナ13位	71487 pt
島原エレナ14位	64689 pt
島原エレナ15位	62638 pt
島原エレナ16位	61246 pt
島原エレナ17位	53235 pt
島原エレナ18位	46802 pt
島原エレナ19位	43011 pt
島原エレナ20位	38545 pt
島原エレナ21位	37480 pt
島原エレナ22位	37009 pt
島原エレナ23位	35432 pt
島原エレナ24位	32769 pt
島原エレナ25位	32580 pt
島原エレナ26位	29023 pt
島原エレナ27位	24456 pt
島原エレナ28位	24349 pt
島原エレナ29位	23638 pt
島原エレナ30位	23183 pt
佐竹美奈子1位	330776 pt
佐竹美奈子2位	307442 pt
佐竹美奈子3位	303883 pt
佐竹美奈子4位	277011 pt
佐竹美奈子5位	235994 pt
佐竹美奈子6位	203005 pt
佐竹美奈子7位	182686 pt
佐竹美奈子8位	178603 pt
佐竹美奈子9位	165849 pt
佐竹美奈子10位	151657 pt
佐竹美奈子11位	140294 pt
佐竹美奈子12位	133053 pt
佐竹美奈子13位	106165 pt
佐竹美奈子14位	105270 pt
佐竹美奈子15位	102285 pt
佐竹美奈子16位	100923 pt
佐竹美奈子17位	89267 pt
佐竹美奈子18位	87447 pt
佐竹美奈子19位	85135 pt
佐竹美奈子20位	84362 pt
佐竹美奈子21位	82054 pt
佐竹美奈子22位	77729 pt
佐竹美奈子23位	74196 pt
佐竹美奈子24位	70095 pt
佐竹美奈子25位	63099 pt
佐竹美奈子26位	62467 pt
佐竹美奈子27位	54249 pt
佐竹美奈子28位	49419 pt
佐竹美奈子29位	47800 pt
佐竹美奈子30位	46715 pt
所恵美1位	461612 pt
所恵美2位	220158 pt
所恵美3位	208091 pt
所恵美4位	186667 pt
所恵美5位	181657 pt
所恵美6位	181250 pt
所恵美7位	177876 pt
所恵美8位	170148 pt
所恵美9位	157287 pt
所恵美10位	128198 pt
所恵美11位	121944 pt
所恵美12位	117255 pt
所恵美13位	110089 pt
所恵美14位	107812 pt
所恵美15位	104974 pt
所恵美16位	101229 pt
所恵美17位	96806 pt
所恵美18位	95843 pt
所恵美19位	91572 pt
所恵美20位	88313 pt
所恵美21位	87185 pt
所恵美22位	82997 pt
所恵美23位	79865 pt
所恵美24位	79240 pt
所恵美25位	77403 pt
所恵美26位	74706 pt
所恵美27位	74362 pt
所恵美28位	68834 pt
所恵美29位	68263 pt
所恵美30位	64839 pt
徳川まつり1位	155295 pt
徳川まつり2位	141371 pt
徳川まつり3位	130749 pt
徳川まつり4位	128116 pt
徳川まつり5位	106726 pt
徳川まつり6位	93254 pt
徳川まつり7位	83933 pt
徳川まつり8位	81972 pt
徳川まつり9位	81153 pt
徳川まつり10位	79472 pt
徳川まつり11位	78990 pt
徳川まつり12位	61323 pt
徳川まつり13位	49315 pt
徳川まつり14位	42382 pt
徳川まつり15位	41201 pt
徳川まつり16位	39014 pt
徳川まつり17位	37546 pt
徳川まつり18位	36019 pt
徳川まつり19位	35842 pt
徳川まつり20位	34125 pt
徳川まつり21位	34011 pt
徳川まつり22位	31574 pt
徳川まつり23位	31395 pt
徳川まつり24位	31360 pt
徳川まつり25位	30730 pt
徳川まつり26位	28232 pt
徳川まつり27位	25985 pt
徳川まつり28位	25405 pt
徳川まつり29位	24827 pt
徳川まつり30位	24558 pt
箱崎星梨花1位	483067 pt
箱崎星梨花2位	482493 pt
箱崎星梨花3位	204824 pt
箱崎星梨花4位	187454 pt
箱崎星梨花5位	165290 pt
箱崎星梨花6位	157610 pt
箱崎星梨花7位	135662 pt
箱崎星梨花8位	109576 pt
箱崎星梨花9位	109345 pt
箱崎星梨花10位	104684 pt
箱崎星梨花11位	101595 pt
箱崎星梨花12位	101424 pt
箱崎星梨花13位	96440 pt
箱崎星梨花14位	92228 pt
箱崎星梨花15位	90695 pt
箱崎星梨花16位	90339 pt
箱崎星梨花17位	88014 pt
箱崎星梨花18位	86559 pt
箱崎星梨花19位	83595 pt
箱崎星梨花20位	83398 pt
箱崎星梨花21位	71394 pt
箱崎星梨花22位	66450 pt
箱崎星梨花23位	65255 pt
箱崎星梨花24位	63934 pt
箱崎星梨花25位	53710 pt
箱崎星梨花26位	52690 pt
箱崎星梨花27位	51546 pt
箱崎星梨花28位	51064 pt
箱崎星梨花29位	48644 pt
箱崎星梨花30位	48593 pt
野々原茜1位	189039 pt
野々原茜2位	83932 pt
野々原茜3位	82416 pt
野々原茜4位	72494 pt
野々原茜5位	70366 pt
野々原茜6位	65558 pt
野々原茜7位	62745 pt
野々原茜8位	62552 pt
野々原茜9位	49771 pt
野々原茜10位	48751 pt
野々原茜11位	48544 pt
野々原茜12位	46724 pt
野々原茜13位	45048 pt
野々原茜14位	44951 pt
野々原茜15位	44949 pt
野々原茜16位	42974 pt
野々原茜17位	41419 pt
野々原茜18位	40989 pt
野々原茜19位	38333 pt
野々原茜20位	35532 pt
野々原茜21位	34798 pt
野々原茜22位	34286 pt
野々原茜23位	33857 pt
野々原茜24位	33707 pt
野々原茜25位	31766 pt
野々原茜26位	30399 pt
野々原茜27位	28320 pt
野々原茜28位	26999 pt
野々原茜29位	25910 pt
野々原茜30位	25429 pt
望月杏奈1位	1428235 pt
望月杏奈2位	760109 pt
望月杏奈3位	343312 pt
望月杏奈4位	310538 pt
望月杏奈5位	298575 pt
望月杏奈6位	290523 pt
望月杏奈7位	241085 pt
望月杏奈8位	178489 pt
望月杏奈9位	167817 pt
望月杏奈10位	163338 pt
望月杏奈11位	153252 pt
望月杏奈12位	150008 pt
望月杏奈13位	148730 pt
望月杏奈14位	147488 pt
望月杏奈15位	135961 pt
望月杏奈16位	130922 pt
望月杏奈17位	113184 pt
望月杏奈18位	113082 pt
望月杏奈19位	109380 pt
望月杏奈20位	104450 pt
望月杏奈21位	103904 pt
望月杏奈22位	102669 pt
望月杏奈23位	101953 pt
望月杏奈24位	100419 pt
望月杏奈25位	94677 pt
望月杏奈26位	94089 pt
望月杏奈27位	91420 pt
望月杏奈28位	91369 pt
望月杏奈29位	89744 pt
望月杏奈30位	86452 pt
七尾百合子1位	232092 pt
七尾百合子2位	228523 pt
七尾百合子3位	215871 pt
七尾百合子4位	204219 pt
七尾百合子5位	190741 pt
七尾百合子6位	171034 pt
七尾百合子7位	170536 pt
七尾百合子8位	139727 pt
七尾百合子9位	137259 pt
七尾百合子10位	129239 pt
七尾百合子11位	122237 pt
七尾百合子12位	115024 pt
七尾百合子13位	111452 pt
七尾百合子14位	108507 pt
七尾百合子15位	105261 pt
七尾百合子16位	100274 pt
七尾百合子17位	99611 pt
七尾百合子18位	98204 pt
七尾百合子19位	79492 pt
七尾百合子20位	74702 pt
七尾百合子21位	73686 pt
七尾百合子22位	73429 pt
七尾百合子23位	72231 pt
七尾百合子24位	71934 pt
七尾百合子25位	70264 pt
七尾百合子26位	62410 pt
七尾百合子27位	59363 pt
七尾百合子28位	59359 pt
七尾百合子29位	55678 pt
七尾百合子30位	53880 pt
高山紗代子1位	595298 pt
高山紗代子2位	417519 pt
高山紗代子3位	345028 pt
高山紗代子4位	258035 pt
高山紗代子5位	205575 pt
高山紗代子6位	169347 pt
高山紗代子7位	163463 pt
高山紗代子8位	137574 pt
高山紗代子9位	122312 pt
高山紗代子10位	121635 pt
高山紗代子11位	110910 pt
高山紗代子12位	109944 pt
高山紗代子13位	107722 pt
高山紗代子14位	102483 pt
高山紗代子15位	101061 pt
高山紗代子16位	89657 pt
高山紗代子17位	86354 pt
高山紗代子18位	86087 pt
高山紗代子19位	84335 pt
高山紗代子20位	82274 pt
高山紗代子21位	79186 pt
高山紗代子22位	76329 pt
高山紗代子23位	67637 pt
高山紗代子24位	63894 pt
高山紗代子25位	63246 pt
高山紗代子26位	60882 pt
高山紗代子27位	60571 pt
高山紗代子28位	55328 pt
高山紗代子29位	55212 pt
高山紗代子30位	54383 pt
松田亜利沙1位	315251 pt
松田亜利沙2位	190519 pt
松田亜利沙3位	157511 pt
松田亜利沙4位	117185 pt
松田亜利沙5位	104470 pt
松田亜利沙6位	101284 pt
松田亜利沙7位	97486 pt
松田亜利沙8位	79440 pt
松田亜利沙9位	75030 pt
松田亜利沙10位	73227 pt
松田亜利沙11位	73119 pt
松田亜利沙12位	71756 pt
松田亜利沙13位	61756 pt
松田亜利沙14位	52315 pt
松田亜利沙15位	51052 pt
松田亜利沙16位	50413 pt
松田亜利沙17位	48931 pt
松田亜利沙18位	48146 pt
松田亜利沙19位	45291 pt
松田亜利沙20位	44616 pt
松田亜利沙21位	43050 pt
松田亜利沙22位	38270 pt
松田亜利沙23位	38147 pt
松田亜利沙24位	33246 pt
松田亜利沙25位	28258 pt
松田亜利沙26位	26337 pt
松田亜利沙27位	24870 pt
松田亜利沙28位	24759 pt
松田亜利沙29位	21977 pt
松田亜利沙30位	21226 pt
高坂海美1位	344433 pt
高坂海美2位	195922 pt
高坂海美3位	176973 pt
高坂海美4位	164398 pt
高坂海美5位	154490 pt
高坂海美6位	127718 pt
高坂海美7位	84646 pt
高坂海美8位	80182 pt
高坂海美9位	70259 pt
高坂海美10位	67398 pt
高坂海美11位	64941 pt
高坂海美12位	64580 pt
高坂海美13位	63902 pt
高坂海美14位	63098 pt
高坂海美15位	59564 pt
高坂海美16位	49358 pt
高坂海美17位	49318 pt
高坂海美18位	49281 pt
高坂海美19位	47788 pt
高坂海美20位	46492 pt
高坂海美21位	45569 pt
高坂海美22位	45231 pt
高坂海美23位	42070 pt
高坂海美24位	39023 pt
高坂海美25位	38667 pt
高坂海美26位	37960 pt
高坂海美27位	36926 pt
高坂海美28位	36477 pt
高坂海美29位	36029 pt
高坂海美30位	36020 pt
中谷育1位	813748 pt
中谷育2位	255381 pt
中谷育3位	182484 pt
中谷育4位	100563 pt
中谷育5位	92565 pt
中谷育6位	82603 pt
中谷育7位	61474 pt
中谷育8位	59816 pt
中谷育9位	58134 pt
中谷育10位	49743 pt
中谷育11位	47372 pt
中谷育12位	37413 pt
中谷育13位	37018 pt
中谷育14位	32524 pt
中谷育15位	30286 pt
中谷育16位	28795 pt
中谷育17位	26382 pt
中谷育18位	25275 pt
中谷育19位	24637 pt
中谷育20位	22579 pt
中谷育21位	22447 pt
中谷育22位	21591 pt
中谷育23位	21310 pt
中谷育24位	20137 pt
中谷育25位	18766 pt
中谷育26位	18432 pt
中谷育27位	18040 pt
中谷育28位	17738 pt
中谷育29位	14685 pt
中谷育30位	13561 pt
天空橋朋花1位	631598 pt
天空橋朋花2位	630986 pt
天空橋朋花3位	440463 pt
天空橋朋花4位	421364 pt
天空橋朋花5位	409743 pt
天空橋朋花6位	287418 pt
天空橋朋花7位	218202 pt
天空橋朋花8位	194858 pt
天空橋朋花9位	181077 pt
天空橋朋花10位	176498 pt
天空橋朋花11位	141536 pt
天空橋朋花12位	129877 pt
天空橋朋花13位	128533 pt
天空橋朋花14位	126044 pt
天空橋朋花15位	119356 pt
天空橋朋花16位	107720 pt
天空橋朋花17位	105506 pt
天空橋朋花18位	105191 pt
天空橋朋花19位	103574 pt
天空橋朋花20位	98211 pt
天空橋朋花21位	98079 pt
天空橋朋花22位	90237 pt
天空橋朋花23位	87439 pt
天空橋朋花24位	74971 pt
天空橋朋花25位	67681 pt
天空橋朋花26位	66832 pt
天空橋朋花27位	55768 pt
天空橋朋花28位	53520 pt
天空橋朋花29位	53447 pt
天空橋朋花30位	52812 pt
エミリー1位	351089 pt
エミリー2位	179529 pt
エミリー3位	147032 pt
エミリー4位	143139 pt
エミリー5位	121088 pt
エミリー6位	96785 pt
エミリー7位	89798 pt
エミリー8位	89024 pt
エミリー9位	66285 pt
エミリー10位	63974 pt
エミリー11位	60827 pt
エミリー12位	57528 pt
エミリー13位	53504 pt
エミリー14位	43161 pt
エミリー15位	40603 pt
エミリー16位	37937 pt
エミリー17位	37542 pt
エミリー18位	36858 pt
エミリー19位	32101 pt
エミリー20位	31154 pt
エミリー21位	30462 pt
エミリー22位	28964 pt
エミリー23位	26588 pt
エミリー24位	26473 pt
エミリー25位	26202 pt
エミリー26位	21666 pt
エミリー27位	21194 pt
エミリー28位	19908 pt
エミリー29位	19619 pt
エミリー30位	19201 pt
北沢志保1位	342331 pt
北沢志保2位	210660 pt
北沢志保3位	208640 pt
北沢志保4位	181729 pt
北沢志保5位	167027 pt
北沢志保6位	140048 pt
北沢志保7位	119869 pt
北沢志保8位	113078 pt
北沢志保9位	101122 pt
北沢志保10位	100655 pt
北沢志保11位	98853 pt
北沢志保12位	98793 pt
北沢志保13位	97397 pt
北沢志保14位	86039 pt
北沢志保15位	73555 pt
北沢志保16位	70731 pt
北沢志保17位	65975 pt
北沢志保18位	62425 pt
北沢志保19位	59095 pt
北沢志保20位	57283 pt
北沢志保21位	55873 pt
北沢志保22位	54822 pt
北沢志保23位	52419 pt
北沢志保24位	51959 pt
北沢志保25位	50815 pt
北沢志保26位	48701 pt
北沢志保27位	47564 pt
北沢志保28位	45790 pt
北沢志保29位	44639 pt
北沢志保30位	44230 pt
舞浜歩1位	277722 pt
舞浜歩2位	143661 pt
舞浜歩3位	124153 pt
舞浜歩4位	118063 pt
舞浜歩5位	115427 pt
舞浜歩6位	83101 pt
舞浜歩7位	71336 pt
舞浜歩8位	70124 pt
舞浜歩9位	68543 pt
舞浜歩10位	65581 pt
舞浜歩11位	63896 pt
舞浜歩12位	59792 pt
舞浜歩13位	57697 pt
舞浜歩14位	56247 pt
舞浜歩15位	54170 pt
舞浜歩16位	51091 pt
舞浜歩17位	40560 pt
舞浜歩18位	39806 pt
舞浜歩19位	38552 pt
舞浜歩20位	34501 pt
舞浜歩21位	31510 pt
舞浜歩22位	30247 pt
舞浜歩23位	29120 pt
舞浜歩24位	29063 pt
舞浜歩25位	28087 pt
舞浜歩26位	27196 pt
舞浜歩27位	26954 pt
舞浜歩28位	26127 pt
舞浜歩29位	22350 pt
舞浜歩30位	19172 pt
木下ひなた1位	218531 pt
木下ひなた2位	198919 pt
木下ひなた3位	180695 pt
木下ひなた4位	127335 pt
木下ひなた5位	103584 pt
木下ひなた6位	86132 pt
木下ひなた7位	80338 pt
木下ひなた8位	74373 pt
木下ひなた9位	69037 pt
木下ひなた10位	66372 pt
木下ひなた11位	64794 pt
木下ひなた12位	56599 pt
木下ひなた13位	47736 pt
木下ひなた14位	38819 pt
木下ひなた15位	35845 pt
木下ひなた16位	34293 pt
木下ひなた17位	31335 pt
木下ひなた18位	29749 pt
木下ひなた19位	25783 pt
木下ひなた20位	24877 pt
木下ひなた21位	22676 pt
木下ひなた22位	21728 pt
木下ひなた23位	21582 pt
木下ひなた24位	20466 pt
木下ひなた25位	19792 pt
木下ひなた26位	19206 pt
木下ひなた27位	16449 pt
木下ひなた28位	16267 pt
木下ひなた29位	15013 pt
木下ひなた30位	14987 pt
矢吹可奈1位	201447 pt
矢吹可奈2位	188546 pt
矢吹可奈3位	174973 pt
矢吹可奈4位	162223 pt
矢吹可奈5位	152494 pt
矢吹可奈6位	144487 pt
矢吹可奈7位	129325 pt
矢吹可奈8位	129322 pt
矢吹可奈9位	123521 pt
矢吹可奈10位	117810 pt
矢吹可奈11位	117246 pt
矢吹可奈12位	100329 pt
矢吹可奈13位	84639 pt
矢吹可奈14位	79590 pt
矢吹可奈15位	58430 pt
矢吹可奈16位	54692 pt
矢吹可奈17位	48989 pt
矢吹可奈18位	46593 pt
矢吹可奈19位	44770 pt
矢吹可奈20位	43761 pt
矢吹可奈21位	43280 pt
矢吹可奈22位	40701 pt
矢吹可奈23位	39568 pt
矢吹可奈24位	39139 pt
矢吹可奈25位	34817 pt
矢吹可奈26位	34120 pt
矢吹可奈27位	33353 pt
矢吹可奈28位	31498 pt
矢吹可奈29位	28981 pt
矢吹可奈30位	28019 pt
横山奈緒1位	491987 pt
横山奈緒2位	386452 pt
横山奈緒3位	158672 pt
横山奈緒4位	127492 pt
横山奈緒5位	126336 pt
横山奈緒6位	122154 pt
横山奈緒7位	121049 pt
横山奈緒8位	105175 pt
横山奈緒9位	102212 pt
横山奈緒10位	101021 pt
横山奈緒11位	97949 pt
横山奈緒12位	80319 pt
横山奈緒13位	78383 pt
横山奈緒14位	77825 pt
横山奈緒15位	76378 pt
横山奈緒16位	75249 pt
横山奈緒17位	72710 pt
横山奈緒18位	71912 pt
横山奈緒19位	67222 pt
横山奈緒20位	59498 pt
横山奈緒21位	56865 pt
横山奈緒22位	54659 pt
横山奈緒23位	52287 pt
横山奈緒24位	48152 pt
横山奈緒25位	48121 pt
横山奈緒26位	48073 pt
横山奈緒27位	45234 pt
横山奈緒28位	45081 pt
横山奈緒29位	42658 pt
横山奈緒30位	40832 pt
二階堂千鶴1位	321574 pt
二階堂千鶴2位	248982 pt
二階堂千鶴3位	168691 pt
二階堂千鶴4位	131211 pt
二階堂千鶴5位	131037 pt
二階堂千鶴6位	109417 pt
二階堂千鶴7位	102523 pt
二階堂千鶴8位	82616 pt
二階堂千鶴9位	79870 pt
二階堂千鶴10位	79448 pt
二階堂千鶴11位	64021 pt
二階堂千鶴12位	61518 pt
二階堂千鶴13位	60765 pt
二階堂千鶴14位	50440 pt
二階堂千鶴15位	48008 pt
二階堂千鶴16位	47148 pt
二階堂千鶴17位	40199 pt
二階堂千鶴18位	38736 pt
二階堂千鶴19位	36480 pt
二階堂千鶴20位	36373 pt
二階堂千鶴21位	35334 pt
二階堂千鶴22位	31824 pt
二階堂千鶴23位	31170 pt
二階堂千鶴24位	29882 pt
二階堂千鶴25位	28258 pt
二階堂千鶴26位	25432 pt
二階堂千鶴27位	25377 pt
二階堂千鶴28位	23518 pt
二階堂千鶴29位	23019 pt
二階堂千鶴30位	22279 pt
馬場このみ1位	529253 pt
馬場このみ2位	342025 pt
馬場このみ3位	330012 pt
馬場このみ4位	281221 pt
馬場このみ5位	217187 pt
馬場このみ6位	166594 pt
馬場このみ7位	163577 pt
馬場このみ8位	158885 pt
馬場このみ9位	132233 pt
馬場このみ10位	122670 pt
馬場このみ11位	118393 pt
馬場このみ12位	105982 pt
馬場このみ13位	100741 pt
馬場このみ14位	95402 pt
馬場このみ15位	94419 pt
馬場このみ16位	76687 pt
馬場このみ17位	72303 pt
馬場このみ18位	69013 pt
馬場このみ19位	66739 pt
馬場このみ20位	66618 pt
馬場このみ21位	65704 pt
馬場このみ22位	64543 pt
馬場このみ23位	59934 pt
馬場このみ24位	58950 pt
馬場このみ25位	53691 pt
馬場このみ26位	51881 pt
馬場このみ27位	51452 pt
馬場このみ28位	50619 pt
馬場このみ29位	49113 pt
馬場このみ30位	47736 pt
大神環1位	510658 pt
大神環2位	410683 pt
大神環3位	287890 pt
大神環4位	214885 pt
大神環5位	138229 pt
大神環6位	135845 pt
大神環7位	119880 pt
大神環8位	99882 pt
大神環9位	91222 pt
大神環10位	86499 pt
大神環11位	77752 pt
大神環12位	69338 pt
大神環13位	65731 pt
大神環14位	61217 pt
大神環15位	46970 pt
大神環16位	46482 pt
大神環17位	42349 pt
大神環18位	41699 pt
大神環19位	36006 pt
大神環20位	33951 pt
大神環21位	33617 pt
大神環22位	33515 pt
大神環23位	32412 pt
大神環24位	30571 pt
大神環25位	30057 pt
大神環26位	29535 pt
大神環27位	27709 pt
大神環28位	26272 pt
大神環29位	24564 pt
大神環30位	23998 pt
大神環1位	510658 pt
大神環2位	410683 pt
大神環3位	287890 pt
大神環4位	214885 pt
大神環5位	138229 pt
大神環6位	135845 pt
大神環7位	119880 pt
大神環8位	99882 pt
大神環9位	91222 pt
大神環10位	86499 pt
大神環11位	77752 pt
大神環12位	69338 pt
大神環13位	65731 pt
大神環14位	61217 pt
大神環15位	46970 pt
大神環16位	46482 pt
大神環17位	42349 pt
大神環18位	41699 pt
大神環19位	36006 pt
大神環20位	33951 pt
大神環21位	33617 pt
大神環22位	33515 pt
大神環23位	32412 pt
大神環24位	30571 pt
大神環25位	30057 pt
大神環26位	29535 pt
大神環27位	27709 pt
大神環28位	26272 pt
大神環29位	24564 pt
大神環30位	23998 pt
豊川風花1位	314009 pt
豊川風花2位	199017 pt
豊川風花3位	197996 pt
豊川風花4位	154029 pt
豊川風花5位	138301 pt
豊川風花6位	106531 pt
豊川風花7位	80237 pt
豊川風花8位	77211 pt
豊川風花9位	68607 pt
豊川風花10位	59095 pt
豊川風花11位	48508 pt
豊川風花12位	46394 pt
豊川風花13位	45419 pt
豊川風花14位	44966 pt
豊川風花15位	42355 pt
豊川風花16位	41535 pt
豊川風花17位	39406 pt
豊川風花18位	37843 pt
豊川風花19位	36158 pt
豊川風花20位	35610 pt
豊川風花21位	35307 pt
豊川風花22位	32086 pt
豊川風花23位	31555 pt
豊川風花24位	31154 pt
豊川風花25位	29582 pt
豊川風花26位	27634 pt
豊川風花27位	26806 pt
豊川風花28位	24254 pt
豊川風花29位	23393 pt
豊川風花30位	23362 pt
宮尾美也1位	767657 pt
宮尾美也2位	422472 pt
宮尾美也3位	367325 pt
宮尾美也4位	305967 pt
宮尾美也5位	173007 pt
宮尾美也6位	170944 pt
宮尾美也7位	151066 pt
宮尾美也8位	130672 pt
宮尾美也9位	117583 pt
宮尾美也10位	89535 pt
宮尾美也11位	84253 pt
宮尾美也12位	66805 pt
宮尾美也13位	59526 pt
宮尾美也14位	57726 pt
宮尾美也15位	54396 pt
宮尾美也16位	52984 pt
宮尾美也17位	50175 pt
宮尾美也18位	47424 pt
宮尾美也19位	47302 pt
宮尾美也20位	45918 pt
宮尾美也21位	45894 pt
宮尾美也22位	43765 pt
宮尾美也23位	43670 pt
宮尾美也24位	36681 pt
宮尾美也25位	32683 pt
宮尾美也26位	31501 pt
宮尾美也27位	30508 pt
宮尾美也28位	30313 pt
宮尾美也29位	26318 pt
宮尾美也30位	25976 pt
福田のり子1位	189994 pt
福田のり子2位	169885 pt
福田のり子3位	127178 pt
福田のり子4位	124619 pt
福田のり子5位	124317 pt
福田のり子6位	114569 pt
福田のり子7位	113986 pt
福田のり子8位	85127 pt
福田のり子9位	74191 pt
福田のり子10位	72111 pt
福田のり子11位	63908 pt
福田のり子12位	63876 pt
福田のり子13位	60599 pt
福田のり子14位	59492 pt
福田のり子15位	58634 pt
福田のり子16位	52489 pt
福田のり子17位	50027 pt
福田のり子18位	45394 pt
福田のり子19位	44072 pt
福田のり子20位	44035 pt
福田のり子21位	38016 pt
福田のり子22位	33958 pt
福田のり子23位	33013 pt
福田のり子24位	32402 pt
福田のり子25位	29441 pt
福田のり子26位	28645 pt
福田のり子27位	28533 pt
福田のり子28位	26422 pt
福田のり子29位	22962 pt
福田のり子30位	21964 pt
真壁瑞希1位	742027 pt
真壁瑞希2位	263717 pt
真壁瑞希3位	228889 pt
真壁瑞希4位	189770 pt
真壁瑞希5位	168883 pt
真壁瑞希6位	150319 pt
真壁瑞希7位	129251 pt
真壁瑞希8位	129034 pt
真壁瑞希9位	121934 pt
真壁瑞希10位	118226 pt
真壁瑞希11位	113767 pt
真壁瑞希12位	103020 pt
真壁瑞希13位	99427 pt
真壁瑞希14位	96232 pt
真壁瑞希15位	83486 pt
真壁瑞希16位	82312 pt
真壁瑞希17位	81077 pt
真壁瑞希18位	77805 pt
真壁瑞希19位	75099 pt
真壁瑞希20位	70896 pt
真壁瑞希21位	70216 pt
真壁瑞希22位	68728 pt
真壁瑞希23位	67020 pt
真壁瑞希24位	62363 pt
真壁瑞希25位	60003 pt
真壁瑞希26位	58840 pt
真壁瑞希27位	56118 pt
真壁瑞希28位	48636 pt
真壁瑞希29位	44929 pt
真壁瑞希30位	41432 pt
篠宮可憐1位	466957 pt
篠宮可憐2位	295663 pt
篠宮可憐3位	231735 pt
篠宮可憐4位	130600 pt
篠宮可憐5位	126382 pt
篠宮可憐6位	117414 pt
篠宮可憐7位	106392 pt
篠宮可憐8位	81686 pt
篠宮可憐9位	76845 pt
篠宮可憐10位	76377 pt
篠宮可憐11位	72968 pt
篠宮可憐12位	61808 pt
篠宮可憐13位	61332 pt
篠宮可憐14位	58785 pt
篠宮可憐15位	58299 pt
篠宮可憐16位	57424 pt
篠宮可憐17位	52767 pt
篠宮可憐18位	51891 pt
篠宮可憐19位	51476 pt
篠宮可憐20位	49038 pt
篠宮可憐21位	41935 pt
篠宮可憐22位	41863 pt
