201408060752	徳川まつり	1,188,031	1,181,393	1,174,909	1,147,272	1,051,099	982,806	977,069	976,573	952,654	848,534	
201408060752	箱崎星梨花	992,792	977,274	976,111	965,030	961,436	957,236	956,943	922,292	883,362	855,885	
201408060752	野々原茜	682,862	677,654	663,844	660,093	657,965	653,317	626,832	624,918	619,067	616,481	
201408060752	望月杏奈	2,106,615	2,081,140	2,074,332	2,040,676	2,020,318	2,016,276	1,996,094	1,995,563	1,990,681	1,974,227	
201408060752	ロコ	791,047	785,148	782,492	776,357	705,926	703,137	623,535	602,752	586,803	560,652	
201408060752	七尾百合子	2,514,815	2,440,396	2,397,238	2,389,497	2,351,468	2,303,044	2,202,367	2,193,533	2,022,771	2,001,671	
201408060752	高山紗代子	1,523,266	1,518,775	1,494,040	1,493,913	1,483,088	1,474,124	1,465,740	1,440,077	1,417,809	1,415,785	
201408060752	松田亜利沙	886,603	882,539	869,389	853,895	849,064	845,971	810,878	793,569	670,479	660,536	
201408060753	高坂海美	960,430	958,950	953,246	917,966	912,835	890,832	881,447	872,466	822,914	777,623	
201408060753	中谷育	790,260	787,506	755,541	712,874	706,378	641,662	626,921	620,952	587,970	508,473	
201408060753	天空橋朋花	744,211	661,985	646,220	617,373	538,908	473,055	470,803	450,033	419,571	388,542	
201408060753	エミリー	1,004,291	984,844	953,118	935,968	918,335	915,237	900,822	868,613	842,664	814,591	
201408060753	北沢志保	1,810,504	1,728,064	1,725,202	1,723,729	1,632,933	1,572,707	1,469,631	1,453,366	1,402,299	1,242,292	
201408060753	舞浜歩	631,857	617,104	549,977	536,726	508,207	505,527	473,693	441,017	440,585	435,921	
201408060753	木下ひなた	744,727	732,449	701,890	701,602	637,011	622,480	618,837	602,708	567,451	543,806	
201408060753	矢吹可奈	800,181	799,114	749,429	725,191	583,072	571,055	513,217	475,531	443,730	424,110	
201408060753	横山奈緒	1,154,890	1,148,664	1,125,944	1,104,493	1,056,324	1,016,612	953,871	911,211	908,312	876,718	
201408060753	二階堂千鶴	752,332	726,170	724,830	724,385	720,811	659,783	635,793	590,773	519,690	352,407	
201408060753	馬場このみ	917,020	903,724	900,677	872,723	867,891	852,828	840,635	822,603	793,914	766,816	
201408060754	大神環	830,003	823,220	820,349	797,510	713,832	709,627	705,944	530,726	526,758	504,989	
201408060754	豊川風花	1,290,616	1,264,087	1,264,015	1,236,362	1,225,774	1,220,577	1,201,490	1,177,414	1,171,613	1,047,204	
201408060754	宮尾美也	753,880	744,440	734,406	709,556	699,979	685,216	676,535	663,113	654,489	635,923	
201408060754	福田のり子	657,847	638,342	632,845	622,798	615,073	611,411	608,692	605,901	599,688	586,002	
201408060754	真壁瑞希	1,030,666	1,027,896	1,018,036	1,006,413	919,216	904,447	740,638	708,407	622,985	589,205	
201408060754	篠宮可憐	837,960	829,556	793,258	779,806	691,714	676,532	643,107	580,936	566,370	553,452	
201408060754	百瀬莉緒	958,104	949,796	939,816	866,278	852,481	722,434	671,475	616,827	597,494	593,066	
201408060754	永吉昴	1,060,104	1,057,318	1,033,269	1,004,916	990,635	914,257	912,808	707,446	702,511	617,222	
201408060754	北上麗花	789,880	789,539	781,658	780,243	771,123	696,698	607,312	603,567	569,198	554,169	
201408060754	周防桃子	1,895,872	1,849,164	1,818,951	1,811,403	1,760,579	1,721,459	1,716,907	1,705,073	1,676,588	1,626,142	
201408060755	ジュリア	716,739	650,130	620,352	614,645	613,503	606,688	594,705	583,732	555,118	527,127	
201408060801	春日未来	735,597	558,815	549,508	508,264	508,260	487,692	482,538	467,126	414,547	406,211	
201408060801	最上静香	1,344,025	1,342,390	1,340,819	1,339,875	1,333,713	1,327,768	1,324,635	1,306,759	1,289,465	1,208,902	
201408060801	伊吹翼	1,364,055	1,351,893	1,344,905	1,333,832	1,288,443	1,267,073	1,244,209	1,222,035	1,219,149	1,213,285	
201408060801	田中琴葉	1,257,525	1,256,609	1,226,764	1,151,009	1,125,081	970,215	950,270	914,362	896,990	747,955	
201408060802	島原エレナ	758,472	756,914	749,138	733,490	722,743	655,220	649,798	621,389	583,591	544,868	
201408060802	佐竹美奈子	1,328,407	1,326,320	1,315,731	1,309,637	1,308,139	1,300,284	1,295,811	1,218,156	1,205,105	1,172,225	
201408060802	所恵美	1,615,299	1,613,388	1,608,025	1,597,672	1,580,255	1,579,160	1,578,904	1,578,867	1,565,239	1,514,961	
201408060802	徳川まつり	1,192,392	1,181,393	1,174,909	1,147,272	1,051,099	985,258	982,806	979,955	952,654	848,534	
201408060802	箱崎星梨花	992,792	987,689	985,879	969,172	965,030	957,236	956,943	922,292	910,865	883,362	
201408060802	野々原茜	690,600	679,344	677,654	663,844	660,093	654,835	626,832	624,918	623,181	619,067	
201408060802	望月杏奈	2,106,615	2,086,282	2,074,332	2,040,676	2,020,318	2,016,276	1,998,320	1,995,563	1,990,681	1,974,227	
201408060802	ロコ	791,061	785,148	782,492	776,375	705,926	703,137	623,535	602,752	586,803	560,652	
201408060802	七尾百合子	2,514,815	2,440,396	2,397,238	2,391,398	2,351,468	2,303,048	2,202,367	2,193,533	2,026,742	2,001,675	
201408060802	高山紗代子	1,523,266	1,518,775	1,496,273	1,493,913	1,483,088	1,474,532	1,465,740	1,441,435	1,440,077	1,417,809	
201408060802	松田亜利沙	918,030	905,409	883,933	869,389	853,895	849,064	815,615	810,170	670,479	661,609	
201408060803	高坂海美	967,279	964,836	960,430	917,966	912,835	890,832	881,447	872,466	825,196	777,623	
201408060803	中谷育	790,260	787,506	783,534	712,874	706,420	641,662	626,921	620,952	587,970	508,473	
201408060803	天空橋朋花	744,211	687,153	669,117	617,373	539,455	479,827	470,803	450,033	424,613	388,542	
201408060803	エミリー	1,008,287	984,844	953,118	935,968	918,335	915,237	900,822	868,613	842,664	814,591	
201408060803	北沢志保	1,813,886	1,728,064	1,725,202	1,723,729	1,632,943	1,572,707	1,473,917	1,469,631	1,402,299	1,242,292	
201408060803	舞浜歩	631,857	617,104	582,859	536,742	510,434	505,527	473,693	452,380	440,585	435,921	
201408060803	木下ひなた	747,991	733,725	701,890	701,602	640,317	627,947	622,480	618,837	567,451	543,806	
201408060803	矢吹可奈	800,181	799,114	749,429	725,191	585,595	583,072	513,217	475,531	443,730	424,110	
201408060803	横山奈緒	1,172,132	1,148,676	1,125,944	1,104,493	1,056,324	1,016,612	966,100	911,211	908,312	876,718	
201408060803	二階堂千鶴	752,332	729,304	728,264	724,387	720,811	659,783	635,793	625,118	522,415	352,407	
201408060803	馬場このみ	917,020	907,801	903,724	872,723	867,891	858,583	840,635	822,603	793,914	777,506	
201408060804	大神環	830,003	823,618	820,349	797,510	713,832	709,627	705,944	530,726	526,758	504,989	
201408060804	豊川風花	1,290,616	1,284,430	1,264,015	1,248,990	1,236,362	1,222,282	1,201,490	1,177,414	1,171,613	1,047,204	
201408060804	宮尾美也	753,880	744,440	734,406	712,498	705,922	699,979	686,811	663,113	654,489	635,923	
201408060804	福田のり子	657,847	638,342	637,467	622,798	615,073	611,411	608,692	605,911	600,035	586,002	
201408060804	真壁瑞希	1,037,842	1,030,666	1,027,896	1,006,413	919,216	904,447	740,678	708,407	622,985	589,205	
201408060804	篠宮可憐	837,960	829,556	806,786	779,806	691,714	676,642	643,961	580,936	566,370	553,452	
201408060804	百瀬莉緒	958,309	956,177	939,816	866,278	852,481	722,434	671,475	618,483	597,494	593,066	
201408060804	永吉昴	1,060,104	1,057,318	1,039,318	1,004,916	990,635	944,172	912,808	708,994	707,446	617,222	
201408060804	北上麗花	789,880	789,539	781,658	780,243	771,377	696,698	611,241	607,312	577,562	554,169	
201408060804	周防桃子	1,895,872	1,863,956	1,849,164	1,811,403	1,760,579	1,729,309	1,721,459	1,705,073	1,697,430	1,626,142	
201408060805	ジュリア	716,739	650,130	620,352	614,645	613,503	606,688	594,705	583,732	555,118	527,127	
201408060811	春日未来	735,597	558,815	549,508	508,264	508,260	487,716	482,542	467,126	414,547	406,211	
201408060811	最上静香	1,348,751	1,345,745	1,343,762	1,340,819	1,334,964	1,333,713	1,324,635	1,306,759	1,289,465	1,208,902	
201408060811	伊吹翼	1,364,055	1,351,893	1,344,905	1,333,832	1,288,443	1,267,073	1,244,209	1,222,035	1,219,149	1,213,285	
201408060811	田中琴葉	1,257,525	1,256,613	1,226,764	1,151,009	1,125,097	970,215	950,270	914,362	896,990	747,955	
201408060812	島原エレナ	777,267	760,549	758,472	749,138	733,490	722,743	649,798	621,389	583,591	544,868	
201408060812	佐竹美奈子	1,328,407	1,326,320	1,315,731	1,309,637	1,308,139	1,300,284	1,295,811	1,218,156	1,210,812	1,172,225	
201408060812	所恵美	1,619,628	1,618,929	1,613,388	1,597,672	1,580,255	1,579,160	1,578,904	1,578,867	1,567,961	1,514,961	
201408060812	徳川まつり	1,192,392	1,181,393	1,174,909	1,147,272	1,051,099	987,045	984,711	983,265	954,194	848,534	
201408060812	箱崎星梨花	993,737	992,792	986,144	971,678	965,030	957,236	956,943	935,606	922,292	883,362	
201408060812	野々原茜	693,967	693,545	677,654	663,844	660,093	654,835	630,528	626,832	624,918	621,679	
201408060812	望月杏奈	2,106,615	2,088,179	2,074,332	2,040,676	2,020,318	2,016,276	1,999,141	1,998,973	1,996,528	1,974,227	
201408060812	ロコ	791,081	785,148	782,724	782,492	705,926	703,137	623,718	604,319	586,803	565,912	
201408060812	七尾百合子	2,514,815	2,440,396	2,401,885	2,391,398	2,353,420	2,303,048	2,202,367	2,193,533	2,030,606	2,001,675	
201408060812	高山紗代子	1,523,266	1,518,775	1,507,468	1,493,913	1,483,088	1,474,534	1,465,740	1,460,667	1,440,077	1,418,992	
201408060812	松田亜利沙	923,767	917,310	894,559	869,391	855,182	854,156	838,545	810,170	672,129	670,479	
201408060813	高坂海美	972,389	971,381	960,430	917,966	912,835	890,832	881,447	872,466	825,196	777,623	
201408060813	中谷育	806,445	790,260	787,506	712,933	712,874	641,662	626,921	622,987	587,970	508,473	
201408060813	天空橋朋花	744,211	687,636	670,478	617,373	539,925	483,680	470,803	450,033	435,219	388,542	
201408060813	エミリー	1,009,877	986,659	953,118	935,968	924,054	915,237	900,822	868,613	842,891	814,591	
201408060813	北沢志保	1,813,886	1,734,438	1,725,202	1,723,729	1,644,129	1,572,707	1,479,558	1,469,772	1,402,299	1,242,292	
201408060813	舞浜歩	631,857	617,104	590,609	584,928	548,230	510,436	505,527	466,520	440,585	435,921	
201408060813	木下ひなた	751,309	735,745	701,890	701,602	655,859	628,201	622,480	618,837	567,451	543,806	
201408060813	矢吹可奈	803,083	799,114	749,429	725,191	606,871	583,072	515,142	475,531	443,730	424,110	
201408060813	横山奈緒	1,174,964	1,148,684	1,125,944	1,104,493	1,056,324	1,031,832	1,016,612	911,211	908,312	876,718	
201408060813	二階堂千鶴	752,332	734,346	730,412	729,304	720,811	659,783	654,184	635,793	522,415	352,407	
201408060813	馬場このみ	917,020	907,801	906,473	883,138	867,891	860,964	840,635	822,603	799,318	793,914	
201408060814	大神環	830,003	823,618	820,349	797,510	713,832	709,627	705,944	530,726	526,758	504,989	
201408060814	豊川風花	1,291,595	1,290,616	1,284,430	1,264,015	1,236,362	1,222,282	1,201,490	1,177,414	1,171,613	1,047,204	
201408060814	宮尾美也	753,880	744,440	734,406	720,033	715,793	702,310	699,979	689,699	663,113	654,489	
201408060814	福田のり子	657,847	638,344	637,467	622,798	615,073	611,415	608,692	605,911	600,035	586,002	
201408060814	真壁瑞希	1,040,866	1,030,666	1,027,896	1,006,413	919,216	904,447	740,678	708,407	622,985	589,205	
201408060814	篠宮可憐	837,960	829,556	810,295	779,806	691,714	676,642	643,961	580,936	566,370	553,452	
201408060814	百瀬莉緒	970,652	956,177	939,816	866,278	852,481	722,434	671,475	627,845	602,992	593,066	
201408060814	永吉昴	1,060,104	1,057,318	1,044,652	1,004,916	992,092	957,617	912,808	711,949	707,446	617,222	
201408060814	北上麗花	791,502	789,690	789,539	783,328	780,243	696,698	611,241	607,312	585,726	554,169	
201408060814	周防桃子	1,899,372	1,895,872	1,849,164	1,811,403	1,760,579	1,747,453	1,731,426	1,721,469	1,705,073	1,626,170	
201408060815	ジュリア	716,739	650,130	628,775	620,352	614,647	613,503	606,688	594,705	583,732	527,127	
201408060821	春日未来	735,597	558,815	549,508	514,139	508,260	487,730	482,542	467,126	414,547	406,213	
201408060821	最上静香	1,355,408	1,354,177	1,348,751	1,345,745	1,340,819	1,333,713	1,324,635	1,321,024	1,289,465	1,208,902	
201408060821	伊吹翼	1,364,055	1,358,616	1,344,905	1,333,836	1,288,443	1,267,073	1,244,209	1,222,035	1,219,149	1,213,285	
201408060821	田中琴葉	1,257,525	1,256,613	1,226,764	1,153,346	1,128,985	970,215	950,270	914,362	896,990	747,955	
201408060822	島原エレナ	777,267	762,894	758,472	749,138	733,490	722,743	649,798	621,389	583,591	544,868	
201408060822	佐竹美奈子	1,330,112	1,326,320	1,315,731	1,309,637	1,308,139	1,300,284	1,295,811	1,218,156	1,212,737	1,172,225	
201408060822	所恵美	1,624,990	1,618,929	1,613,388	1,597,672	1,580,255	1,579,523	1,579,160	1,578,867	1,569,473	1,515,979	
201408060822	徳川まつり	1,192,392	1,181,393	1,174,909	1,147,272	1,051,099	1,020,256	984,711	983,265	954,194	848,534	
201408060822	箱崎星梨花	994,345	992,792	992,025	976,222	971,688	965,030	957,236	956,943	922,292	883,362	
201408060822	野々原茜	693,967	693,545	677,654	663,844	660,093	654,835	632,268	626,832	624,918	621,679	
201408060822	望月杏奈	2,106,615	2,093,899	2,074,332	2,040,676	2,036,099	2,020,318	2,016,276	1,999,462	1,998,818	1,974,227	
201408060822	ロコ	791,091	785,148	782,724	782,492	705,926	703,137	635,624	623,718	586,805	582,739	
201408060822	七尾百合子	2,514,815	2,440,396	2,414,973	2,391,398	2,353,420	2,303,048	2,202,367	2,193,533	2,030,606	2,001,677	
201408060822	高山紗代子	1,523,266	1,523,004	1,518,775	1,493,913	1,483,088	1,474,542	1,465,740	1,460,667	1,440,077	1,418,992	
201408060822	松田亜利沙	934,188	930,804	900,695	874,687	855,182	854,156	838,545	810,170	679,889	670,479	
201408060823	高坂海美	972,643	972,559	960,430	917,966	912,835	890,832	881,447	872,466	825,196	778,273	
201408060823	中谷育	806,445	794,174	787,506	726,181	714,689	641,662	626,921	622,987	587,970	510,920	
201408060823	天空橋朋花	744,211	687,636	671,971	617,373	540,157	483,680	470,803	458,176	450,033	390,874	
201408060823	エミリー	1,009,877	986,659	953,118	951,531	928,468	915,237	900,822	868,613	845,008	814,591	
201408060823	北沢志保	1,813,886	1,746,675	1,725,202	1,723,729	1,646,158	1,572,707	1,487,020	1,469,772	1,402,299	1,242,292	
201408060823	舞浜歩	631,857	622,505	617,104	584,928	548,230	513,720	510,436	466,935	440,585	435,921	
201408060823	木下ひなた	751,309	739,411	701,890	701,602	668,480	628,201	622,480	618,837	567,451	543,806	
201408060823	矢吹可奈	803,083	800,681	749,429	725,191	634,575	588,570	515,146	475,531	443,730	424,110	
201408060823	横山奈緒	1,175,605	1,149,762	1,125,944	1,104,493	1,081,701	1,056,324	1,016,612	911,211	908,312	876,718	
201408060823	二階堂千鶴	752,332	744,729	734,352	730,412	720,811	660,975	659,783	635,793	522,415	352,407	
201408060823	馬場このみ	917,020	907,801	906,473	884,207	867,891	860,964	840,635	822,603	814,230	793,914	
201408060824	大神環	830,003	823,618	820,349	797,510	713,832	709,627	705,944	530,726	526,758	504,989	
201408060824	豊川風花	1,291,595	1,290,616	1,284,430	1,264,017	1,236,362	1,222,282	1,204,927	1,177,414	1,171,613	1,049,023	
201408060824	宮尾美也	753,880	745,629	744,440	726,021	723,895	702,728	702,310	691,652	668,146	654,489	
201408060824	福田のり子	660,690	638,344	637,467	622,798	615,073	613,945	608,692	605,911	600,035	586,002	
201408060824	真壁瑞希	1,040,866	1,030,666	1,027,896	1,009,313	919,216	904,447	740,678	708,407	622,985	589,205	
201408060824	篠宮可憐	837,960	829,556	825,893	779,806	691,714	682,140	643,961	581,488	566,370	553,452	
201408060824	百瀬莉緒	974,542	956,177	939,816	866,278	852,481	723,946	671,475	627,926	627,845	593,066	
201408060824	永吉昴	1,064,374	1,057,318	1,054,278	1,004,916	992,092	957,617	912,808	730,294	713,104	617,222	
201408060824	北上麗花	794,346	793,567	792,288	791,502	780,243	696,698	611,241	607,312	586,842	554,169	
201408060824	周防桃子	1,899,372	1,895,872	1,863,887	1,811,403	1,797,689	1,760,579	1,731,426	1,725,788	1,705,073	1,635,039	
201408060825	ジュリア	716,739	650,130	628,775	620,352	614,653	613,503	606,688	594,705	583,732	527,127	
201408060831	春日未来	735,597	558,815	549,508	514,283	513,347	492,542	487,274	467,126	414,547	406,217	
201408060831	最上静香	1,357,035	1,356,479	1,348,751	1,347,587	1,340,819	1,333,713	1,327,050	1,324,635	1,289,465	1,208,902	
201408060831	伊吹翼	1,370,635	1,364,055	1,344,905	1,333,836	1,288,443	1,267,073	1,244,209	1,222,035	1,219,149	1,215,021	
201408060831	田中琴葉	1,257,525	1,256,615	1,251,583	1,161,073	1,130,665	970,215	957,157	914,362	896,990	747,955	
201408060832	島原エレナ	777,267	767,348	758,472	749,138	733,490	722,743	649,798	621,389	583,591	544,868	
201408060832	佐竹美奈子	1,330,112	1,326,320	1,315,731	1,309,637	1,308,139	1,300,284	1,295,811	1,218,156	1,214,943	1,172,225	
201408060832	所恵美	1,624,990	1,618,929	1,613,388	1,597,672	1,582,111	1,580,255	1,579,523	1,579,160	1,570,903	1,515,979	
201408060832	徳川まつり	1,192,392	1,181,393	1,174,909	1,147,272	1,051,099	1,048,552	984,711	983,265	954,194	848,538	
201408060832	箱崎星梨花	997,634	994,345	993,618	992,792	977,198	965,030	957,236	956,943	922,292	883,362	
201408060832	野々原茜	693,967	693,545	678,047	664,060	660,093	654,835	632,268	626,832	624,918	622,231	
201408060832	望月杏奈	2,114,383	2,106,615	2,074,332	2,065,627	2,043,700	2,034,450	2,033,991	2,016,276	1,998,836	1,974,227	
201408060832	ロコ	791,107	785,148	782,724	782,492	705,926	703,137	635,624	623,718	614,965	586,805	
201408060832	七尾百合子	2,514,815	2,440,396	2,419,125	2,391,398	2,353,420	2,303,048	2,202,367	2,193,749	2,030,606	2,001,677	
201408060832	高山紗代子	1,535,719	1,523,266	1,518,775	1,493,913	1,483,088	1,474,542	1,465,740	1,460,667	1,440,077	1,418,992	
201408060832	松田亜利沙	944,444	936,924	908,872	875,488	855,182	854,156	838,545	810,170	683,466	670,479	
201408060833	高坂海美	976,219	972,559	960,430	917,966	912,835	890,834	881,712	872,470	825,196	779,868	
201408060833	中谷育	806,810	805,314	787,506	726,181	714,689	641,662	626,921	622,987	587,970	514,821	
201408060833	天空橋朋花	744,211	687,636	674,266	617,373	540,666	491,955	483,680	470,803	450,033	392,955	
201408060833	エミリー	1,009,877	986,659	974,219	953,118	933,473	915,237	900,822	868,613	846,561	814,591	
201408060833	北沢志保	1,813,886	1,761,287	1,725,202	1,723,729	1,646,170	1,572,707	1,512,894	1,471,257	1,402,299	1,242,292	
201408060833	舞浜歩	631,857	625,186	617,104	584,928	548,230	532,722	510,436	467,410	440,585	435,921	
201408060833	木下ひなた	751,309	739,411	701,890	701,602	669,034	633,600	622,480	618,837	567,451	543,806	
201408060833	矢吹可奈	808,758	803,514	749,429	725,191	659,732	610,575	536,376	475,531	443,730	425,298	
201408060833	横山奈緒	1,178,931	1,149,772	1,125,944	1,123,147	1,104,493	1,056,324	1,016,612	911,211	908,312	876,718	
201408060833	二階堂千鶴	763,113	752,332	735,590	730,412	720,811	672,754	659,783	635,793	522,415	352,407	
201408060833	馬場このみ	917,020	907,801	906,473	887,952	867,891	860,964	840,635	822,603	814,230	793,914	
201408060834	大神環	830,003	823,618	820,349	797,510	713,832	709,627	705,944	530,726	528,793	504,989	
201408060834	豊川風花	1,291,595	1,290,616	1,284,430	1,264,017	1,236,362	1,229,537	1,222,282	1,177,414	1,171,613	1,049,023	
201408060834	宮尾美也	756,025	753,880	744,440	734,848	726,021	710,975	702,310	693,165	668,146	654,489	
201408060834	福田のり子	661,009	660,690	638,344	637,467	622,798	616,695	608,692	605,911	600,035	586,002	
201408060834	真壁瑞希	1,040,866	1,030,666	1,027,896	1,012,924	919,216	904,447	740,678	708,407	622,985	589,205	
201408060834	篠宮可憐	840,938	837,960	825,893	779,806	703,515	694,785	643,961	581,488	566,370	553,452	
201408060834	百瀬莉緒	975,604	957,911	939,816	866,278	852,481	723,946	671,475	633,534	627,845	593,066	
201408060834	永吉昴	1,078,092	1,059,420	1,057,318	1,004,916	992,092	957,617	914,812	730,294	713,104	617,222	
201408060834	北上麗花	794,346	793,567	792,288	791,502	780,243	696,698	612,112	611,241	598,541	554,169	
201408060834	周防桃子	1,899,372	1,895,872	1,874,485	1,850,074	1,829,916	1,811,403	1,760,579	1,731,426	1,705,073	1,651,420	
201408060835	ジュリア	716,739	650,130	628,775	620,352	614,653	613,509	606,688	594,705	583,732	533,011	
201408060841	春日未来	735,599	558,815	549,508	523,604	513,347	492,542	487,274	467,126	414,547	406,217	
201408060841	最上静香	1,361,045	1,356,479	1,352,811	1,348,751	1,340,819	1,334,871	1,333,713	1,324,635	1,290,017	1,217,047	
201408060841	伊吹翼	1,371,232	1,370,635	1,344,905	1,333,862	1,288,443	1,267,073	1,244,209	1,222,035	1,219,149	1,218,403	
201408060841	田中琴葉	1,257,525	1,256,619	1,251,583	1,161,073	1,131,223	970,215	957,157	914,362	896,990	747,955	
201408060842	島原エレナ	777,267	767,778	758,472	749,138	734,042	722,743	649,798	621,389	583,591	544,868	
201408060842	佐竹美奈子	1,330,112	1,326,320	1,315,731	1,309,637	1,308,139	1,300,284	1,295,811	1,218,156	1,214,943	1,173,015	
201408060842	所恵美	1,626,805	1,618,929	1,613,388	1,597,672	1,589,128	1,581,861	1,581,311	1,581,090	1,580,255	1,518,195	
201408060842	徳川まつり	1,192,392	1,181,393	1,174,909	1,149,004	1,074,394	1,051,099	984,711	983,265	957,136	848,538	
201408060842	箱崎星梨花	1,033,581	1,005,424	1,002,748	999,439	992,792	965,030	957,236	956,943	938,203	922,292	
201408060842	野々原茜	693,967	693,545	680,260	678,599	660,097	654,835	632,268	626,832	624,918	622,231	
201408060842	望月杏奈	2,124,498	2,106,615	2,074,332	2,074,120	2,049,986	2,043,700	2,034,928	2,016,276	2,008,165	1,975,739	
201408060842	ロコ	791,107	785,148	782,724	782,492	705,926	703,137	660,763	631,463	623,718	586,805	
